arm,is_q,is_r,is_n,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,anchor_OOS_Sharpe,best_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,beats_spy,beats_v2,beats_arm_mean,selection_value
CAP,0.0,0.1,9,1.1239031372233146,0.7697347864968311,0.12239261167963858,-0.21684143591677507,0.6274488774641565,1.0644665096233166,0.8736721309012504,0.15257181383948715,-0.3371595330739301,1.1045325874085319,0.08453826923728996,-0.1276357660782384,False,False,True,0.14228590903267468
VOLTWIN,0.0,0.5,45,0.9229338813087937,0.4591424241882255,0.04104429254923753,-0.16945090195288018,0.4251980965838726,0.5673635174368398,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.566008512884822,0.03527190490117749,-0.1168408811319275,False,False,True,0.0339443276043529
VOLTWIN_tol0.05,0.0,0.5,45,0.9249558879135544,0.38877130994947284,0.034513969214991946,-0.18812552857631418,0.40017231394868225,0.5556872718037383,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.5223881601233579,0.03358704313920913,-0.1270379536023631,False,False,False,-0.011401003999209403
