panel,n,gross,freq,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,pass4a,pass4b,first_fail_4b,m_H1,m_H2,m_OOS,m_DD,m_CAGR
U56,5,0.5,M,0.06874938087923343,0.9671561027342577,-0.10501129852064361,1.0837839006007985,0.8815503071817316,0.07137062123325788,0.940001232618081,-0.10501129852064361,7.043816292376766,False,False,CAGR,0.1271638679971071,0.04753436953928958,0.05799046543579678,0.09729211317974595,-0.03784693402673278
U56,5,0.75,M,0.10286222868614692,0.9679615313784407,-0.1539609814566928,1.0834969951732296,0.8825683326052199,0.10649739095754107,0.9411448782828418,-0.15396098145669235,10.546105382014822,False,False,CAGR,0.12687696256953818,0.04855239496277797,0.05913411110055755,0.04834243024369678,-0.0037340862198192992
U56,5,1.0,M,0.13670834181818048,0.9687381889277714,-0.20068855771397154,1.0831249108014098,0.8836110562481303,0.14114356254728966,0.9422891775273189,-0.20068855771397143,14.046108878936531,False,True,,0.12650487819771838,0.049595118605688326,0.06027841034503467,0.00161485398641803,0.030112026912214263
U56,10,0.5,M,0.07409319323099783,1.0584094682298057,-0.09128111206436085,1.0975989121972718,1.0287544597860037,0.07829465200056251,1.0728912777996589,-0.09128111206436085,5.248655324813841,False,False,CAGR,0.14097887959358035,0.1947385221435617,0.19088051061737465,0.11102229963602872,-0.03250312167496838
U56,10,0.75,M,0.11133780589511111,1.0598710811986733,-0.13437528742573523,1.1010009908827267,1.0283721200672318,0.11740685372451609,1.0726383412433624,-0.13437528742573512,7.849087475703151,False,True,,0.1443809582790353,0.1943561824247898,0.19062757406107822,0.06792812427465433,0.004741490989144892
U56,10,1.0,M,0.1486217073221745,1.0612436969433074,-0.17585631194850992,1.1042705984750476,1.0279365840243817,0.15637244951365958,1.072316085752294,-0.1758563119485098,10.44686319527785,False,True,,0.14765056587135617,0.19392064638193973,0.19030531857000976,0.026447099751879644,0.042025392416208285
U56,20,0.5,M,0.07819438854696381,1.08052347583619,-0.12450863262802514,1.1709161968920834,1.0097156890609296,0.08160256502101526,1.0781283392471332,-0.12450863262802547,3.5351665763644307,False,False,CAGR,0.21429616428839193,0.1756997514184876,0.19611757206484903,0.07779477907236443,-0.028401926359002405
U56,20,0.75,M,0.11773072198448675,1.0816853209292818,-0.1819486686536539,1.1735149491413113,1.009670685509771,0.12266560206313204,1.0780099046986693,-0.18194866865365433,5.274836162341815,False,True,,0.21689491653761983,0.17565474786732904,0.1959991375163851,0.02035474304673568,0.011134407078520536
U56,20,1.0,M,0.15745974470056212,1.0827530380542305,-0.2364134444965097,1.175976241457175,1.0095841108308772,0.16377373409416718,1.0778139408553713,-0.23641344449650958,7.01194672191604,False,False,DD,0.21935620885348361,0.1755681731884352,0.19580317367308708,-0.03411003279612013,0.050863429794595905
U56,40,0.5,M,0.079774916815609,1.1385511912769697,-0.12302773894306762,1.139287952724432,1.1420444605493174,0.08837706629557118,1.2183976047704104,-0.12302773894306751,2.4667030849945255,False,False,CAGR,0.1826679201207405,0.30802852290687543,0.33638683758812615,0.07927567275732195,-0.026821398090357218
U56,40,0.75,M,0.12041925069915016,1.1401491427891655,-0.18000454774379804,1.142194098191574,1.1424994871666279,0.1335678653917105,1.218715950542587,-0.18000454774379848,3.6697378138340238,False,True,,0.18557406558788248,0.3084835495241859,0.33670518336030286,0.02229886395659153,0.013822935793183944
U56,40,1.0,M,0.16149477760307063,1.1416768642837467,-0.2341613272015889,1.1450044649047808,1.1429127287538416,0.17933986760327003,1.21895593002845,-0.234161327201589,4.86196135820953,False,False,DD,0.18838443230108937,0.30889679111139967,0.3369451628461658,-0.03185791550119932,0.05489846269710441
U56,80,0.5,M,0.07852444510761813,1.1436234562619012,-0.11600185127311768,1.14068588469938,1.1500088476943657,0.08672159931097823,1.225677294522269,-0.1160018512731178,2.449698997850194,False,False,CAGR,0.1840658520956885,0.31599291005192376,0.3436665273399847,0.08630156042727188,-0.02807186979834808
U56,80,0.75,M,0.11854132423661934,1.145137435453078,-0.1701238258604213,1.1437249118521293,1.1501944587008115,0.131067132980345,1.2256979353427593,-0.17012382586042163,3.639550772411687,False,True,,0.18710487924843788,0.3161785210583695,0.34368716816047507,0.03217958583996827,0.011945009330653122
U56,80,1.0,M,0.1589989400816405,1.146612628474165,-0.2218179767405718,1.1467074691883048,1.1503639195648938,0.17599411797545894,1.2256664187833104,-0.2218179767405719,4.80992280581148,False,False,DD,0.19008743658461336,0.31634798192245184,0.3436556516010262,-0.01951456504018223,0.05240262517567429
U56,ALL,0.5,M,0.07845733760603091,1.1415626832703363,-0.1160018512731179,1.1381525591065824,1.148263221281705,0.08662508934731816,1.2239903560853769,-0.11600185127311768,2.452423657905112,False,False,CAGR,0.18153252650289098,0.314247283639263,0.34197958890309266,0.08630156042727166,-0.02813897729993531
U56,ALL,0.75,M,0.11843873003545102,1.1431353342602222,-0.17012382586042107,1.1412982396782192,1.148463196152947,0.13091615574016702,1.2240244323860883,-0.17012382586042163,3.643388654995578,False,True,,0.18467820707452776,0.31444725851050503,0.34201366520380405,0.032179585839968494,0.011842415129484807
U56,ALL,1.0,M,0.15885975516831863,1.1446702285362422,-0.2218179767405718,1.1443885484378462,1.148647981522273,0.17578442724034904,1.2240072853893607,-0.2218179767405719,4.814635910842602,False,False,DD,0.18776851583415477,0.314632043879831,0.34199651820707644,-0.01951456504018223,0.05226344026235241
B136,5,0.5,M,0.05663496551334646,0.7709514157901648,-0.15212948768757373,1.1177968856554679,0.4860256186737978,0.04302857281695549,0.5710832556058962,-0.1521294876875744,8.742960064538929,False,False,H2,0.1611584877197928,-0.3480070731620374,-0.31094066799133535,0.05016623215678431,-0.049963370988669806
B136,5,0.75,M,0.08438571613324308,0.7753503660601041,-0.22121918130611085,1.1197646429677943,0.49201278614868804,0.06339449345148007,0.5767249469723598,-0.22121918130611085,13.092890478589698,False,False,H2,0.16312624503211925,-0.34201990568714713,-0.3052989766248718,-0.018923461461752805,-0.02221262036877318
B136,5,1.0,M,0.11167009252455351,0.7796759791116533,-0.2858682599828998,1.1216733714347076,0.49793265020681443,0.08291285268881543,0.5822845810199857,-0.28586825998290144,17.43637535200764,False,False,H2,0.1650349734990325,-0.33610004162902074,-0.2997393425772459,-0.08357254013854173,0.0050717560225372466
B136,10,0.5,M,0.0610739801485618,0.8569441435441069,-0.10914849692574713,0.9613174179411718,0.7700990367370546,0.05974952554740076,0.8098946140894777,-0.1091484969257479,7.603211178284021,False,False,H2,0.004679020005496692,-0.06393365509878057,-0.07212930950775387,0.09314722291861091,-0.04552435635345446
B136,10,0.75,M,0.09128225842517868,0.8603379923635721,-0.16041837215747812,0.9634302113225128,0.7743202891026768,0.08909205392622432,0.8140670457947385,-0.16041837215747834,11.380137184868996,False,False,H2,0.006791813386837764,-0.059712402733158365,-0.06795687780249304,0.04187734768687992,-0.015316078076837589
B136,10,1.0,M,0.12118295246652555,0.8636547813767917,-0.20958359562718065,0.965497523116182,0.7784440201138862,0.11798382873102087,0.8181345180743629,-0.2095835956271812,15.150446096606998,False,False,H2,0.00885912518050691,-0.055588671721948923,-0.0638894055228687,-0.0072878757828226115,0.014584615964509287
B136,20,0.5,M,0.07245222625104386,0.9949154973701908,-0.12680340304826554,1.11037002962909,0.8963887100811194,0.0723265527827679,0.9652548695115181,-0.12680340304826554,5.912794297778354,False,False,CAGR,0.15373163169341486,0.06235601824528425,0.08323094591428648,0.0754923167960925,-0.0341461102509724
B136,20,0.75,M,0.10896006289545523,0.9984221372268277,-0.18566561918236835,1.1137959097382992,0.8999788081945287,0.10861499751248638,0.9687153152851837,-0.18566561918236824,8.843056518862419,False,True,,0.15715751180262416,0.06594611635869352,0.08669139168795215,0.016630100661989694,0.0023617263934389704
B136,20,1.0,M,0.14557040367239837,1.0018468923068165,-0.24167973926931174,1.117106859538885,0.9035315860039063,0.1448941823078218,0.9721111773496817,-0.2416797392693123,11.767714998285852,False,False,DD,0.16046846160321004,0.06949889416807109,0.09008725375245008,-0.0393840194249537,0.03897206717038211
B136,40,0.5,M,0.07596037445229364,1.0142694250460285,-0.1551953095547115,1.169080767711908,0.8826725854045745,0.07477868298949697,0.9707904887256297,-0.1551953095547115,4.116062861320572,False,False,CAGR,0.21244236977623288,0.04863989356873932,0.08876656512839809,0.04710041028964654,-0.03063796204972262
B136,40,0.75,M,0.11431817246456388,1.0160912923597218,-0.22692435820029033,1.1727744037700434,0.8835366823876052,0.11227811226352946,0.9711811700840275,-0.22692435820029033,6.146365601228558,False,False,DD,0.21613600583436832,0.049503990551770016,0.0891572464867959,-0.024628638355932292,0.007719835962547619
B136,40,1.0,M,0.15282785786109776,1.017758311956112,-0.2949613073169156,1.1763500830704297,0.8843249205031551,0.14973377805207266,0.9714230672030378,-0.2949613073169156,8.171338764890308,False,False,DD,0.2197116851347546,0.05029222866731997,0.08939914360580625,-0.09266558747255757,0.046229521359081496
B136,80,0.5,M,0.07989442305503136,1.0726992539331484,-0.15126268988886205,1.14685464840685,1.009902829681287,0.08392895134642342,1.0996649714429583,-0.15126268988886182,2.719025560257566,False,False,CAGR,0.19021625047117496,0.1758701378454519,0.2176410478457267,0.051033029955495995,-0.026703913446984903
B136,80,0.75,M,0.12046351204126426,1.0738107601781524,-0.2211749182640873,1.1500484408339247,1.009534919651819,0.12654176959496977,1.0987497089523892,-0.2211749182640873,4.048100572837628,False,False,DD,0.1934100428982496,0.1755022278159839,0.21672578535515763,-0.018879198419729265,0.013865175539248
B136,80,1.0,M,0.16135740891690542,1.074808878864931,-0.287497904884948,1.1531507936364176,1.0091018879806934,0.16948353121917115,1.0976954411180022,-0.28749790488494775,5.367541559218685,False,False,DD,0.19651239570074253,0.17506919614485827,0.21567151752077063,-0.08520218504058993,0.05475907241488916
B136,ALL,0.5,M,0.07772036662090587,1.068347635096146,-0.147975925584781,1.1594906902636488,0.9904096319287311,0.08056544880581962,1.0843295999501263,-0.14797592558478123,2.539178380916309,False,False,CAGR,0.20285229232797375,0.15637694009289593,0.20230567635289476,0.05431979425957703,-0.028877969881110396
B136,ALL,0.75,M,0.11717839529917184,1.0693854064347432,-0.21662181469052766,1.1624888959543074,0.9901560831346551,0.12143663899157575,1.083408309621132,-0.21662181469052766,3.768752873613571,False,False,DD,0.2058504980186323,0.1561233912988199,0.2013843860239004,-0.014326094846169618,0.010580058797155581
B136,ALL,1.0,M,0.1569610526050751,1.07035354858127,-0.28190540916103435,1.1654470108206527,0.9898837370835836,0.16261511896375103,1.0823899746085548,-0.28190540916103435,4.974901228606915,False,False,DD,0.20880861288497765,0.1558510452477484,0.2003660510113232,-0.07960968931667631,0.05036271610305883
