selector,panel,seed,q,constr,gross,cadence,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,V2_OOS_CAGR,V2_OOS_Sharpe,V2_OOS_MaxDD,OOS_leg_DD,OOS_leg_CAGR,OOS_leg_SHARPE,OOS_4b,full_4b,full_4a
IS_SHARPE,B136,887,1.0,RESPREAD,1.0,M,1.0916743633115036,0.1599020535316018,0.1695207506352067,1.0859749843206146,-0.2835515603147215,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551247,1.1016867720596002,-0.12241069123223414,False,True,True,False,False,False
IS_CALMAR,B136,887,1.0,RESPREAD,1.0,M,1.0916743633115036,0.1599020535316018,0.1695207506352067,1.0859749843206146,-0.2835515603147215,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551247,1.1016867720596002,-0.12241069123223414,False,True,True,False,False,False
IS_SHARPE,B136,907001,1.0,RESPREAD,1.0,M,1.0916743633115036,0.1599020535316018,0.1695207506352067,1.0859749843206146,-0.2835515603147215,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551247,1.1016867720596002,-0.12241069123223414,False,True,True,False,False,False
IS_CALMAR,B136,907001,1.0,RESPREAD,1.0,M,1.0916743633115036,0.1599020535316018,0.1695207506352067,1.0859749843206146,-0.2835515603147215,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551247,1.1016867720596002,-0.12241069123223414,False,True,True,False,False,False
IS_SHARPE,B136,907002,0.1,DEGROSS,1.0,M,1.198893557175011,0.0217989845135102,0.0118172623247445,0.66304531168589,-0.0509025382806096,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551247,1.1016867720596002,-0.12241069123223414,True,False,False,False,False,False
IS_CALMAR,B136,907002,0.1,RESPREAD,1.0,M,1.180417992057191,0.2236605873804644,0.1185772859247564,0.6894389437831947,-0.4360107807919485,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551247,1.1016867720596002,-0.12241069123223414,False,True,False,False,False,False
IS_SHARPE,B136,907003,0.7,RESPREAD,1.0,M,1.1156549996720624,0.1651456525572754,0.1535655637419828,0.9825446514507692,-0.2785040757116716,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551247,1.1016867720596002,-0.12241069123223414,False,True,True,False,False,False
IS_CALMAR,B136,907003,0.7,RESPREAD,1.0,M,1.1156549996720624,0.1651456525572754,0.1535655637419828,0.9825446514507692,-0.2785040757116716,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551247,1.1016867720596002,-0.12241069123223414,False,True,True,False,False,False
IS_SHARPE,B136,907004,0.7,RESPREAD,1.0,M,1.1100311604085074,0.1622546864689484,0.1674636339002517,1.0616722206247875,-0.2886472898863622,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551247,1.1016867720596002,-0.12241069123223414,False,True,True,False,False,False
IS_CALMAR,B136,907004,0.2,RESPREAD,1.0,M,1.0832950712859812,0.1601254140378669,0.1215836165844908,0.7726154846912411,-0.3037660234052022,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.07847283605551247,1.1016867720596002,-0.12241069123223414,False,True,False,False,False,False
