panel,conv,n_pick,underfill_IS_at_pick,saturated_pick,IS_Sharpe,OOS_Sharpe,best_OOS,regret,vs_nothing,vs_random
U56,FIXED,5,0.0,False,0.9577308420825544,0.9938232266964573,1.2662442817436643,-0.27242105504720704,-0.17416800711050762,-0.15494212399779705
U56,NORM,20,0.08653846153846154,False,0.9586580577852056,1.1306969416161394,1.1530139566283335,-0.022317015012194075,0.0,0.051248844985822384
ETF36,FIXED,20,0.20512820512820512,False,0.5770594239918132,0.9418936547049168,0.9418936547049168,0.0,-0.22609757910204809,0.09968142774634625
ETF36,NORM,20,0.20512820512820512,False,0.4834373087115834,0.7430861921157712,0.7430861921157712,0.0,-0.3876107495003682,0.07821323521488488
ETF24,FIXED,10,0.13782051282051283,False,0.5944281834857116,0.7347269751632187,0.888571103209948,-0.1538441280467293,-0.4332642586437462,-0.08112069312802783
ETF24,NORM,10,0.13782051282051283,False,0.6894593493713136,0.6635051992781815,0.727572078382332,-0.06406687910415043,-0.4671917423379579,-0.03376765590741304
STK20,FIXED,10,0.10576923076923077,False,1.1848325825744488,1.3635356506313179,1.4458357630694096,-0.08230011243809177,0.19554441682435297,-0.009117963054432687
STK20,NORM,10,0.10576923076923077,False,1.230425197306982,1.4104354275286253,1.4356760444375725,-0.02524061690894719,0.27973848591248585,0.022398175385334174
B136,FIXED,30,0.003205128205128205,False,1.0719098431950154,0.9031992549593698,1.0264095330336584,-0.12321027807428864,-0.2647919788475951,0.003618081661570738
B136,NORM,30,0.003205128205128205,False,1.0668631616275797,0.8951694506747754,1.0052150948644978,-0.1100456441897224,-0.23552749094136405,0.0017727582150098842
BSTK100,FIXED,10,0.0,False,1.0797786257279578,0.7727132689532417,1.1285294917837687,-0.35581622283052705,-0.39527796485372324,-0.1688633948310886
BSTK100,NORM,30,0.038461538461538464,False,1.09145408613561,0.9285625198662371,1.0209480694852155,-0.09238554961897849,-0.20213442174990237,0.03776592694856318
SMALL,FIXED,20,0.003205128205128205,False,0.4202543916037111,0.487330838507868,0.5518955496684371,-0.06456471116056911,-0.6806603952990968,0.018481035497031006
SMALL,NORM,20,0.003205128205128205,False,0.42314714464226266,0.46573138739537995,0.5507369020764514,-0.08500551468107148,-0.6649655542207595,0.003023518644881096
