panel,k,draw,n_keep,pick_t,pick_h,is_minleg,is_candidate_cell,n_cells_4b,n_cells_4a_fix,live_fix_oos_Sharpe,live_fix_oos_CAGR,live_fix_oos_MaxDD,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4b,keep4a_fix,keep4a_oos_fix,keep4a_mat
U56,5,9,51,0.12,0.25,0.015696363678443348,False,35,3,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1466717740794683,1.2819517332474872,-0.1641017254974565,1.347792458557949,1.2254884872921954,0.1552357229960022,1.3266703792505674,-0.16410172549745583,none,True,True,True,False,False,False
U56,5,10,51,0.12,0.2,0.010531142595304799,False,21,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.12777031200814437,1.1518394640534715,-0.17846030050825956,1.1904476121589092,1.1188929602736941,0.1341490446563136,1.1935417840208458,-0.17846030050825867,none,True,True,True,False,False,False
U56,5,11,51,0.12,0.25,0.010942616104035408,False,29,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13700841120245388,1.1915638723684077,-0.17539602058555848,1.2452625398273018,1.142170048454169,0.14257127455086205,1.2354761200698245,-0.17539602058555825,none,True,True,True,False,False,False
U56,5,12,51,0.1,0.2,0.014171482165186891,False,24,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13033799707145466,1.2514958505998866,-0.15062511040377047,1.3154388092745917,1.1950672087726937,0.13984410218561982,1.3125608667176387,-0.15062511040376958,none,True,True,True,False,False,False
U56,5,13,51,0.1,0.2,0.011093223559294499,False,32,1,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.12987127777711693,1.2464367548210424,-0.1448753497809563,1.2791927124884357,1.21721273222204,0.14156954423221446,1.3361165999899933,-0.14487534978095795,none,True,True,True,False,False,False
U56,5,14,51,0.12,0.25,0.01333066641059838,False,27,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14001472387313352,1.1933361006373284,-0.16931320919895398,1.267460372509843,1.1313639653823193,0.14905900451991183,1.2337059759253672,-0.16931320919895387,none,True,True,True,False,False,False
U56,10,0,46,0.12,0.2,0.018809262008176855,False,33,3,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13424786984406922,1.265304741865841,-0.16297733463160058,1.2967455562682577,1.23997981727494,0.1431443683592557,1.3209086696978454,-0.1629773346316009,none,True,True,True,False,False,False
U56,10,1,46,0.1,0.16,0.007583560628195832,False,30,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.12604482219650204,1.2168881583965845,-0.14537383646985014,1.2302829073269144,1.205795072781599,0.13747711085311054,1.3067622600007498,-0.14537383646985014,none,True,True,True,False,False,False
U56,10,2,46,0.12,0.2,0.016829346345352547,False,33,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14002182035694544,1.22562489478819,-0.16742923349546857,1.2952963635240755,1.162225857737488,0.14613903557976027,1.2698693246036563,-0.16742923349546823,none,True,True,True,False,False,False
U56,10,3,46,0.12,0.25,0.01713115441881935,False,40,10,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.12520689650262828,1.2036755870387341,-0.16196317517151726,1.3002828667044575,1.1176518689173995,0.12626516058232196,1.2046430782483366,-0.16196317517151737,none,True,True,True,False,False,False
U56,10,4,46,0.12,0.25,0.017332974179470162,False,31,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14881157478906615,1.292165315738063,-0.18126340355111503,1.3684039648431878,1.22773261486982,0.15608556028668086,1.3212702001141872,-0.18126340355111592,none,True,True,True,False,False,False
U56,10,5,46,0.1,0.16,0.019117570819223786,False,28,4,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13359814581832885,1.2855614481709563,-0.14925642014079943,1.3599888724343945,1.219176407777833,0.14169384673023955,1.335590743965091,-0.14925642014079976,none,True,True,True,False,False,False
U56,10,6,46,0.16,0.25,0.02177086869802397,False,25,1,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1583164087633646,1.2561661069605183,-0.21010515999536894,1.3856532047088583,1.1578152065834497,0.16408842954134606,1.2419356598197882,-0.21010515999536916,L4_DD,False,False,False,False,False,False
U56,10,7,46,0.16,0.25,0.016064674056242068,False,41,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1471065350690639,1.192421678021272,-0.18699202580058838,1.2946886131368727,1.1131799514894773,0.1535530623687309,1.194840540760175,-0.1869920258005877,none,True,True,True,False,False,False
U56,10,8,46,0.12,0.25,0.005902986656227516,False,36,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1208751307864755,1.1195743208599649,-0.16192988818494247,1.2270941758176226,1.0219580570533244,0.12062832266764234,1.1128719909311982,-0.16192988818494292,none,True,True,True,False,False,False
U56,10,9,46,0.12,0.16,0.015207657751266382,False,39,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1343451419558912,1.2263640319146993,-0.16590881923120127,1.2010308735292141,1.251053112762367,0.146345288369357,1.3299249748202364,-0.16590881923120104,none,True,True,True,False,False,False
U56,10,10,46,0.12,0.2,0.016025907689745378,False,28,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14062843372710154,1.2421064347725363,-0.15196219965940205,1.3075649020728974,1.1782756569196937,0.14530431407019306,1.2965038573806256,-0.15196219965940194,none,True,True,True,False,False,False
U56,10,11,46,0.12,0.25,0.013880972636902522,False,35,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.12592305676643467,1.1605069070703302,-0.168282679067297,1.2932544276039988,1.0332575925807979,0.12354226548258573,1.1499936778987776,-0.16828267906729588,none,True,True,True,False,False,False
U56,10,12,46,0.16,0.16,0.0002327214078001183,False,38,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.137688146269211,1.1485607341556368,-0.17738856419686633,1.1591313614828072,1.1419745932966423,0.14943536288864867,1.2170538143310319,-0.17738856419686622,none,True,True,True,False,False,False
U56,10,13,46,0.16,0.25,0.013530735544142025,False,37,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14594974213169132,1.166688343782821,-0.20940840505566716,1.2366523415747264,1.1178431235196424,0.1562067359156769,1.1865145990800718,-0.20940840505566627,L4_DD,False,False,False,False,False,False
U56,10,14,46,0.12,0.2,0.020583957744282733,False,33,1,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14029178002174714,1.287112875611779,-0.14106728949430247,1.3657081346237745,1.2187592632169195,0.14683038589281106,1.3190370073501114,-0.14106728949430236,none,True,True,True,False,False,False
U56,20,0,36,0.1,0.16,0.017449365953076612,False,33,1,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13632946246768984,1.2882179087090269,-0.12507079045090064,1.3068462179859133,1.2712071691302191,0.14631410380640064,1.373351869417983,-0.12507079045090064,none,True,True,True,False,False,True
U56,20,1,36,0.1,0.25,0.020587226065584233,False,32,1,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1419430812435647,1.2985946009989795,-0.1443588052690793,1.309966336244184,1.28893969645993,0.1558123441790833,1.4055725751028516,-0.14435880526907963,none,True,True,True,False,False,False
U56,20,2,36,0.1,0.2,0.02340156465870663,False,34,2,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.141820666294312,1.3198386184990856,-0.13162765891099715,1.3870085305369597,1.2570703617628005,0.14853770375827802,1.3685742327680044,-0.13162765891099726,none,True,True,True,False,False,False
U56,20,3,36,0.16,0.16,-0.04121798382110309,False,22,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14201173281161528,1.1286643508873557,-0.19745828460031212,1.1452304946581782,1.1190335408391,0.15506350449785722,1.1898282779848193,-0.197458284600312,none,True,True,True,False,False,False
U56,20,4,36,0.16,0.25,0.014763075357567434,False,32,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.15237540288921836,1.2092593148168422,-0.21037443556447744,1.2114743685027631,1.2154915322395714,0.1704605699258528,1.2849716541585665,-0.21037443556447766,L4_DD,False,False,False,False,False,False
U56,20,5,36,0.12,0.12,0.024848406846137705,False,50,14,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.15082476422342128,1.3229188388553992,-0.1371901935597205,1.3551993557422641,1.2929679634147349,0.1598207250665249,1.3946818190101504,-0.1371901935597195,none,True,True,True,False,False,False
U56,20,6,36,0.1,0.12,0.010667710454299886,False,30,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.11814829582272712,1.1668284358763577,-0.1479961217247111,1.2763243041237111,1.0638695275009358,0.12043014548336206,1.186389432316948,-0.14799612172471077,none,True,True,True,False,False,False
U56,20,7,36,0.12,0.16,0.0049633307028403295,False,31,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.12244896631026347,1.151959381612922,-0.14937956895497673,1.1488217138884869,1.1556890714376524,0.13096482393218545,1.2295167936924434,-0.14937956895497706,none,True,True,True,False,False,False
U56,20,8,36,0.12,0.2,0.025400812138387366,False,24,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13538139643606906,1.236499843887066,-0.15951901728002615,1.302319845784989,1.1780094107741717,0.13973200413014242,1.2611943383912607,-0.15951901728002604,none,True,True,True,False,False,False
U56,20,9,36,0.1,0.2,0.042412109870079984,False,30,1,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.15062764375932236,1.4240584491883177,-0.14715329666796262,1.6130907882795187,1.2571903040949899,0.14898368598157763,1.3857967797376338,-0.14715329666796317,none,True,True,True,False,False,False
U56,20,10,36,0.12,0.2,0.011028620063006145,False,40,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.12992599156172613,1.2010707024485614,-0.1464071426140826,1.2176382134272212,1.1868402537974276,0.13612982909690952,1.253817588580796,-0.1464071426140824,none,True,True,True,False,False,False
U56,20,11,36,0.1,0.25,0.004094866932709287,False,38,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.12770927573873725,1.2359226749570442,-0.1370581871439065,1.1778157849216622,1.2916168133453219,0.14349243265199396,1.3726945243693904,-0.13705818714390605,none,True,True,True,False,False,False
U56,20,12,36,0.12,0.25,0.011821621247627367,False,35,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.12195454064485411,1.1007837896665418,-0.17644913324353584,1.1803575106357074,1.0232336550376853,0.12442689852594468,1.1380039055042046,-0.17644913324353628,none,True,True,True,False,False,False
U56,20,13,36,0.1,0.2,0.01317750375328737,False,28,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13221735726941097,1.2832965310016788,-0.14697292342213475,1.304292355536092,1.2646815202217703,0.1441356046917064,1.380547253319763,-0.14697292342213353,none,True,True,True,False,False,False
U56,20,14,36,0.1,0.2,0.016234998483415433,False,41,2,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1315745123519534,1.2531055950749177,-0.14663366058445737,1.2774699871072401,1.2317608518638297,0.14038829840671752,1.322277467696612,-0.14663366058445804,none,True,True,True,False,False,False
U56,40,0,16,0.1,0.2,0.009325705777831594,False,20,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.11755622313361314,1.0983010159177475,-0.14921511088890071,1.2344434242841515,0.978240169406212,0.12022156077824175,1.1005314255376102,-0.1492151108889006,none,True,True,True,False,False,True
U56,40,1,16,0.12,0.25,-0.010071091869779877,False,7,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.08728996266422584,0.8836493997696997,-0.17389819189073696,1.0508181760850128,0.7259564536767347,0.081283334457245,0.8341102371132361,-0.1738981918907374,L2_H2|L3_OOS|L5_CAGR,False,False,False,False,False,False
U56,40,2,16,0.16,0.16,0.007615077995924813,False,25,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.15556686553915955,1.2151491446438445,-0.20176362148424498,1.274608830359596,1.1736409498396163,0.16807197445298372,1.2527522635403683,-0.20176362148424365,none,True,True,True,False,False,False
U56,40,3,16,0.1,0.12,0.014483069856602818,False,22,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13351279297236052,1.2264090027479397,-0.1446466102943701,1.2407666700944602,1.2132106226006,0.14542235687781302,1.318420853023379,-0.14464661029436998,none,True,True,True,False,False,False
U56,40,4,16,0.12,0.16,0.010740881187690399,False,22,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.14087157892976698,1.207516776573543,-0.15538824029928133,1.2434955407935637,1.1752565964515642,0.14962938327328001,1.2738588392931114,-0.155388240299281,none,True,True,True,False,False,False
U56,40,5,16,0.16,0.25,-0.1339575878580277,False,23,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13248288857332446,0.9987258191909655,-0.21694523636748098,1.0798968560307909,0.9226729185952043,0.12971458568661842,0.9880699744307022,-0.2169452363674812,L4_DD,False,False,False,False,False,False
U56,40,6,16,0.12,0.12,-0.002612111939325798,False,23,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.11984483348712982,1.1031195890671537,-0.14488678927102383,1.0965482483393356,1.1111016527685482,0.13464899511425932,1.2087219334839685,-0.14488678927102427,none,True,True,True,False,False,False
U56,40,7,16,0.1,0.08,0.025623488650996354,True,32,7,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13977987216749788,1.3206174729149842,-0.14749403632249658,1.3779670432958697,1.2674606282751284,0.1476045307378384,1.3654175641620623,-0.14749403632249714,none,True,True,True,False,False,False
U56,40,8,16,0.12,0.16,0.0176318909313445,False,29,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.13233882971720212,1.1640804820529405,-0.15835308983526009,1.180727093982217,1.148593706304258,0.140623715780686,1.2356533976532242,-0.1583530898352602,none,True,True,True,False,False,False
U56,40,9,16,0.1,0.16,0.03941517630202446,False,30,2,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1526094279890049,1.366840606295224,-0.1594001799507634,1.4838639358860135,1.2601874805054485,0.15902243864254406,1.3895889790473608,-0.1594001799507646,none,True,True,True,False,False,False
U56,40,10,16,0.16,0.25,0.002968872864726857,False,20,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.153285211319508,1.1667454787421405,-0.2371497128079877,1.2302459964545225,1.1196089245614076,0.1613354809232168,1.1770563215392207,-0.23714971280798713,L4_DD,False,False,False,False,False,False
U56,40,11,16,0.12,0.2,0.026151212880514862,False,39,1,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1415711082352218,1.2897819116803766,-0.16839063227958828,1.3799856281336993,1.2107016039021554,0.14705542762957213,1.312780660910076,-0.16839063227958784,none,True,True,True,False,False,False
U56,40,12,16,0.16,0.12,-0.03344430059500397,False,36,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.16359297673189266,1.1676199941163,-0.17635132730905645,1.0927276676261224,1.2380421476500205,0.188683549876423,1.3032416766171036,-0.1763513273090559,none,True,True,True,False,False,False
U56,40,13,16,0.16,0.12,-0.07022092941535618,False,2,0,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.1266309928514633,1.0067831801888627,-0.17025445683398144,0.9619840078051601,1.0498798696592082,0.14566812678445662,1.115410712793595,-0.17025445683398022,none,True,True,True,False,False,False
U56,40,14,16,0.08,0.2,-0.01462132171288999,False,30,4,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783,0.12158181876658447,1.323158058806311,-0.11410411400497478,1.4527019635405176,1.2074985639252498,0.12648454902892348,1.339727192437399,-0.11410411400497589,none,True,True,True,True,True,True
B136,0,0,136,0.1,0.08,0.014355412793656291,True,39,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1250962195302865,1.228631477106311,-0.1180752235695588,1.3171143618077112,1.1414896569837694,0.13007219242892365,1.2927878651902318,-0.11807522356955813,none,True,True,True,True,True,True
B136,5,0,131,0.1,0.08,0.012873941292074448,True,39,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12341371838658621,1.2141534682701445,-0.11757793148731044,1.2988822685414765,1.1309407710692732,0.12822284087318736,1.276516586134989,-0.11757793148731022,none,True,True,True,True,True,True
B136,5,1,131,0.1,0.2,0.011456289035187278,False,37,14,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12310294291482671,1.2056179855405424,-0.14672640353476318,1.282791938800312,1.129723562072063,0.1288316393973823,1.2765711117445824,-0.1467264035347633,none,True,True,True,False,False,False
B136,5,2,131,0.1,0.08,0.013916334212373843,True,39,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12407665053428585,1.2192468441451068,-0.11858751846240478,1.300377136436854,1.1401189028243948,0.12857089680299238,1.2774396226120623,-0.1185875184624049,none,True,True,True,True,True,True
B136,5,3,131,0.1,0.16,0.015277454931784035,False,40,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12691400433435396,1.231828944567625,-0.1240314470386813,1.327997735901362,1.141324196818737,0.13263418951345707,1.2832055483103284,-0.1240314470386813,none,True,True,True,False,False,False
B136,5,4,131,0.1,0.12,0.01375978078327414,False,40,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12410792528973258,1.2116807740526536,-0.11992085562835175,1.302656974771498,1.1231594451556346,0.12875799963751944,1.2686855641580603,-0.11992085562835209,none,True,True,True,True,True,True
B136,5,5,131,0.1,0.08,0.013457954003925049,True,39,14,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12473143211723192,1.220816298623206,-0.12630087988057748,1.2997559756551351,1.1433180793194373,0.1301498752199426,1.2881190917933119,-0.12630087988057714,none,True,True,True,False,False,False
B136,5,6,131,0.1,0.16,0.01438920117499956,False,37,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1247627375200564,1.2136453271201726,-0.1310258945281748,1.292258455286879,1.1377220557784173,0.12943386893145337,1.269840766087333,-0.13102589452817537,none,True,True,True,False,False,False
B136,5,7,131,0.1,0.16,0.014600629804196769,False,40,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1251471846067158,1.2217553813567008,-0.12259813108823803,1.3155328058431266,1.1327909837250842,0.1299618975507506,1.2708962818409455,-0.12259813108823836,none,True,True,True,False,False,False
B136,5,8,131,0.1,0.08,0.01364132044876401,True,38,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12538636149065274,1.2311310917778069,-0.11783543665147134,1.3136283703702198,1.1502201639060607,0.13119680856208626,1.3007480657757948,-0.11783543665147189,none,True,True,True,True,True,True
B136,5,9,131,0.1,0.2,0.013421624503860557,False,38,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12350247835849215,1.2141530823297382,-0.1453641124447389,1.2973521663653829,1.1321873611961262,0.1279308240858832,1.2748426150308154,-0.145364112444739,none,True,True,True,False,False,False
B136,5,10,131,0.1,0.2,0.014972677489932501,False,41,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12752966000179655,1.2305600609524574,-0.14472759002286673,1.3270187892188716,1.1368255539824115,0.13197574858503502,1.284590246828428,-0.14472759002286684,none,True,True,True,False,False,False
B136,5,11,131,0.1,0.08,0.013848661648606903,True,37,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12476701679735092,1.2198118858689082,-0.11876454431017469,1.306704015003362,1.134703283426337,0.12989043432115466,1.2826190076840744,-0.11876454431017469,none,True,True,True,True,True,True
B136,5,12,131,0.1,0.25,0.013430800429890671,False,38,15,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.11943939778775992,1.1493551286765031,-0.14869692511439603,1.2869589619684845,1.0177191421332297,0.12050137274349115,1.1663138059271652,-0.14869692511439603,none,True,True,True,False,False,False
B136,5,13,131,0.1,0.16,0.01338633414645976,False,36,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.12253445060123913,1.194718841294448,-0.12498089756902964,1.2874956226312488,1.1051651623345042,0.126189779493856,1.240990518954395,-0.1249808975690293,none,True,True,True,False,False,False
B136,5,14,131,0.1,0.2,0.01403438661667103,False,38,16,1.1016867720596069,0.07847283605551292,-0.12241069123223391,0.8736721309012504,0.15257181383948715,-0.3371595330739301,0.1257833093659586,1.2239808900911966,-0.14283950104671428,1.3309248982458501,1.1212276005291986,0.12856922662723647,1.2604221196259882,-0.1428395010467145,none,True,True,True,False,False,False
