panel,floor,conv,comp,arm,CAGR,Sharpe,MaxDD,H1,H2,path4a,path4b
SMALL439,DV0,rw,FULL,NOGATE,0.05454251904881291,0.4444147773563996,-0.35029367620570984,0.6592385206808009,0.28758557283340064,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,FULL,200d,0.03666279912702519,0.3361134342060475,-0.39980691311185323,0.43943114617044426,0.2587618121504912,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,FULL,band2,0.043115284118595776,0.3832933312330171,-0.38820648675996183,0.5176479718503467,0.28098136443799143,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,FULL,band3,0.04320278216837936,0.3799881697008355,-0.4073227162649299,0.5017569276726096,0.2905553054793662,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,FULL,band5,0.04804678943417273,0.4075443220925906,-0.4290928723846983,0.5814729817305472,0.2849091211711654,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,FULL,band8,0.05341157363294813,0.4458413219268343,-0.4097643393821263,0.6085933293633271,0.3294247028914496,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,FULL,band12,0.060679077566643924,0.4961091148645127,-0.3944758429366946,0.6772099831148208,0.36743177610323186,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,FULL,band20,0.06490709907622283,0.497084772262365,-0.35481309378067316,0.6681213035752259,0.395881344885193,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,FULL,200d-M,0.0486851385847602,0.4172504086463921,-0.40811259161462776,0.6175032732837497,0.2656600252066332,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,dg,FULL,NOGATE,0.041117888489200505,0.4342762868876826,-0.2142782092187664,0.6392308104846334,0.25110217706515103,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,dg,FULL,200d,0.016626870896850665,0.3357381436897262,-0.11919796501094437,0.44199726444121684,0.21807383478615208,"KILL(H1,H2)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,FULL,band2,0.018445738839172332,0.3674182042479295,-0.12068869371490554,0.489367427240141,0.23134836941400105,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,FULL,band3,0.018609092197291455,0.36951296494241637,-0.12145868143570548,0.4790330280543458,0.24733466513282176,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,FULL,band5,0.021242530833760265,0.41348688366044484,-0.12034030582023991,0.5349914000063658,0.2778978708286773,"KILL(H1,H2)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,FULL,band8,0.022919188195938967,0.435808799334795,-0.12282713483153074,0.5533643317505681,0.30383010980930064,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,FULL,band12,0.02569003914309631,0.47149411672023633,-0.12887201540613002,0.5820623960329155,0.3467729067992921,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,FULL,band20,0.026102511495258218,0.4652355752963046,-0.13006814277285783,0.592837660984361,0.3263741839436727,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,FULL,200d-M,0.021799039293698863,0.4176178611681882,-0.12532237501368926,0.5493414265523696,0.2690721725715387,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,rw,TREND,NOGATE,0.1018177783174512,0.678135269658678,-0.3616637358208413,0.7970199840580422,0.6139801956312066,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD)"
SMALL439,DV0,rw,TREND,200d,0.06478682046825734,0.5033872943946726,-0.38239943767382534,0.49768164644656343,0.5177740654303229,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,TREND,band2,0.07210170329786791,0.5514022523407482,-0.3720649626694442,0.5643204159420879,0.5530117710993058,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,TREND,band3,0.07311381628361135,0.5553394893681117,-0.37675263629148414,0.5560361846857763,0.5664139357040541,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,TREND,band5,0.08291425672837027,0.6138853448454276,-0.3785829724858304,0.653369097639544,0.5997296797562648,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,TREND,band8,0.08423976705140479,0.6221156400057758,-0.3775793713285239,0.6658398035842127,0.6047477170630858,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,TREND,band12,0.09257077063323482,0.6716792117669286,-0.3763045248323099,0.7284552612104361,0.6470013424102911,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,rw,TREND,band20,0.10068787657634992,0.7217821402257085,-0.3472765875258954,0.7366556820864761,0.727066218413845,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD)"
SMALL439,DV0,rw,TREND,200d-M,0.08565879505801521,0.6210539292501676,-0.40298406173179246,0.6822811529236285,0.5914991230383387,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV0,dg,TREND,NOGATE,0.1018177783174512,0.678135269658678,-0.3616637358208413,0.7970199840580422,0.6139801956312066,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD)"
SMALL439,DV0,dg,TREND,200d,0.035584750244263,0.5395195187479797,-0.14270715775313225,0.5239945844696813,0.5554248655384679,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,TREND,band2,0.03762507157979611,0.5661336560785699,-0.14628071784756203,0.5722179001480052,0.5631710800216817,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,TREND,band3,0.03803686076484847,0.5710244752159079,-0.1470362580000909,0.5682458981113391,0.5757362229674686,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,TREND,band5,0.04172074105718648,0.617033275922314,-0.14602675350388405,0.6366607123738156,0.6022874017539127,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,TREND,band8,0.04318523447382461,0.6279779253063451,-0.14896588430946456,0.653640966923655,0.6073690837878227,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,TREND,band12,0.04609014441410664,0.6518691650234858,-0.1597681712774487,0.6865946328903525,0.6222618509001155,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,TREND,band20,0.047420462462888446,0.648146045818718,-0.17181122827420714,0.7108456168050854,0.5958187521844968,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV0,dg,TREND,200d-M,0.04233207849058829,0.6089695177910436,-0.16673079431211113,0.6582636328986889,0.5670380673653697,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV1M,rw,FULL,NOGATE,0.02904714442103762,0.2595829821063078,-0.38281922647553723,0.4600163779136544,0.1026863441225801,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,FULL,200d,0.01054316522562404,0.14517782136905902,-0.42488006674645806,0.3175458961801393,-0.004939948798188815,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,FULL,band2,0.01259045699143746,0.1589331064356991,-0.4187131672064037,0.35075350231555796,-0.007157476958579155,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,FULL,band3,0.011899828807462542,0.15427740093285194,-0.4402978255273302,0.32578865732489426,0.007437237005317148,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,FULL,band5,0.012697872728830495,0.15964585911802193,-0.4816714475831029,0.37649338353711637,-0.01665900451183379,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,FULL,band8,0.018862740639772557,0.2000423560284716,-0.45377511972970197,0.40961447076359575,0.026184521633682272,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,FULL,band12,0.0258038776362306,0.24522091909644084,-0.4297443149018375,0.43628116507551407,0.08885089787967847,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,FULL,band20,0.03281206587059193,0.28182311190230785,-0.3791289900046413,0.44259410132506694,0.16175762940561622,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,FULL,200d-M,0.015568246082581672,0.17832741364692126,-0.45166648330691794,0.3829830243206845,0.005482483223879587,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,dg,FULL,NOGATE,0.020329534390263415,0.22911099519471806,-0.24892623391791124,0.4177564807444687,0.04641283161304599,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,dg,FULL,200d,0.004947144030915895,0.11078074043964743,-0.16431057070362987,0.2545907384592268,-0.06584835136311674,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV1M,dg,FULL,band2,0.005892772602944296,0.12560645939076354,-0.1655592026280479,0.27339743400007044,-0.057305743381198315,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV1M,dg,FULL,band3,0.005924627015334805,0.12603455488639134,-0.16292572095440028,0.2600180839828621,-0.0397796189305057,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV1M,dg,FULL,band5,0.007544237283259259,0.15098645860717072,-0.16146353872294994,0.29160161249610334,-0.02255888769354292,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV1M,dg,FULL,band8,0.009022914056410647,0.1721423417311033,-0.1531982177117911,0.2972195444144025,0.016840563786739864,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV1M,dg,FULL,band12,0.011511918806041743,0.20627362656740716,-0.155088894343266,0.3039441504977609,0.0859627598777336,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV1M,dg,FULL,band20,0.01334351545872714,0.22819624564743482,-0.15419054346577843,0.3524572969086663,0.07861363067219829,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV1M,dg,FULL,200d-M,0.007497990015719269,0.14873465390719304,-0.1560145450489312,0.27934307617534027,-0.013918267060296963,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV1M,rw,TREND,NOGATE,0.05920368593779335,0.41275110225949035,-0.39946441775909314,0.50872462855133,0.3468040342012203,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,TREND,200d,0.03124006709812277,0.27254249070029074,-0.41123354257102185,0.3583172571847989,0.20544048412701196,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,TREND,band2,0.03476747485187626,0.2940866841674521,-0.3996871662372371,0.37301981991981387,0.23275065924405783,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,TREND,band3,0.03430975531284619,0.29136608007106995,-0.401624176722301,0.3534866859756782,0.24363039929891492,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,TREND,band5,0.039795711333614925,0.3236350701215584,-0.4107917777962693,0.41240574967304405,0.25612781444297733,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,TREND,band8,0.040049803300626685,0.32525532535295754,-0.4144696122090683,0.4340831866565376,0.24225019410332999,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,TREND,band12,0.04685120565147294,0.3654122462126634,-0.3970784555148562,0.44564456644490913,0.3062246899988832,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,TREND,band20,0.05692730204324414,0.4232954869291132,-0.36857871368817396,0.4544522091484809,0.4017761437819548,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,rw,TREND,200d-M,0.038418792591423,0.3120013152396096,-0.44408325693000295,0.37858436246344723,0.26265152288961496,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,dg,TREND,NOGATE,0.05920368593779335,0.41275110225949035,-0.39946441775909314,0.50872462855133,0.3468040342012203,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,dg,TREND,200d,0.015329504950166273,0.23423587604217322,-0.20739716090830607,0.29008333187612195,0.18018500814547642,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,dg,TREND,band2,0.016322147400880338,0.24615430718793888,-0.21069256747952347,0.3084017395351938,0.1854355202939146,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,dg,TREND,band3,0.01637780927928234,0.24676061205935224,-0.20830044362856515,0.29743759304853395,0.1972098683078424,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,dg,TREND,band5,0.018354128879428888,0.2699906396603629,-0.21294692674781635,0.3396754911595756,0.20190051570623221,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,dg,TREND,band8,0.01908296492768735,0.2758053686114376,-0.20306289136491873,0.3434950799948252,0.20888564120589445,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,DV1M,dg,TREND,band12,0.021401203247928713,0.2981803816836025,-0.1897748948054654,0.3480393107692084,0.2483701012985582,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV1M,dg,TREND,band20,0.02451705863434661,0.32486558322833153,-0.2015582064389705,0.3965933411229643,0.25424594547394647,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
SMALL439,DV1M,dg,TREND,200d-M,0.018181359367450467,0.2610595273502151,-0.20549028386627766,0.3204106826651698,0.20185499074207255,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,VOLSH70k,rw,FULL,NOGATE,0.03689398275089806,0.3069660518773217,-0.4130870847701702,0.528605394544634,0.13103091650015344,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,VOLSH70k,rw,FULL,200d,0.018896698880898954,0.20062941144183485,-0.44883602965612546,0.35732797266846206,0.06594038467443432,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,VOLSH70k,rw,FULL,band2,0.02189180177463368,0.22024100450059192,-0.440291667508264,0.3949901365384746,0.07098295999338966,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
SMALL439,VOLSH70k,rw,FULL,band3,0.021891010252294896,0.21983026135480999,-0.45913872501090847,0.36950682176628646,0.09371779844742324,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
