rung,sweeps,points,n_pass,pass_share,mixed_sweeps,mixed_share,flip_rate,flip_rate_mixed,med_window_pts,thin_rate_t1,thin_rate_t05,med_thin,n_4a
0.0,9,141,4,0.028368794326241134,2,0.2222222222222222,0.028368794326241134,0.13333333333333333,0.0,0.0425531914893617,0.02127659574468085,15.036816608867875,2
2.5,9,141,3,0.02127659574468085,2,0.2222222222222222,0.028368794326241134,0.13333333333333333,0.0,0.03546099290780142,0.014184397163120567,15.496820266856975,2
5.0,9,141,3,0.02127659574468085,2,0.2222222222222222,0.028368794326241134,0.13333333333333333,0.0,0.03546099290780142,0.014184397163120567,15.744143586464746,2
7.5,9,141,3,0.02127659574468085,2,0.2222222222222222,0.028368794326241134,0.13333333333333333,0.0,0.028368794326241134,0.014184397163120567,16.22105865535132,2
10.0,9,141,3,0.02127659574468085,2,0.2222222222222222,0.028368794326241134,0.13333333333333333,0.0,0.028368794326241134,0.014184397163120567,17.018985807076973,2
15.0,9,141,2,0.014184397163120567,1,0.1111111111111111,0.014184397163120567,0.13333333333333333,0.0,0.02127659574468085,0.014184397163120567,17.89455994033297,2
20.0,9,141,2,0.014184397163120567,1,0.1111111111111111,0.014184397163120567,0.13333333333333333,0.0,0.02127659574468085,0.014184397163120567,18.331378201210452,2
25.0,9,141,2,0.014184397163120567,1,0.1111111111111111,0.014184397163120567,0.13333333333333333,0.0,0.02127659574468085,0.0070921985815602835,19.390585219145777,2
40.0,9,141,1,0.0070921985815602835,1,0.1111111111111111,0.014184397163120567,0.13333333333333333,0.0,0.014184397163120567,0.0070921985815602835,22.830918057170443,5
