group,n,rho_IS,rho_OOS,span_IS,span_OOS,win_IS_10,win_OOS_10,label_agree
ABS,1620,-0.986516236923795,-0.996422170998389,0.25925925925925924,0.4351851851851852,0.2777777777777778,0.6388888888888888,0.34382716049382717
QEXP,1620,0.4330286549078049,-0.990129861612679,-0.1481481481481482,0.40740740740740744,0.6111111111111112,0.5648148148148148,0.5117283950617284
QROLL,6480,-0.9212894884652596,-0.9874208829065748,0.2962962962962962,0.6527777777777777,0.5555555555555556,0.9861111111111112,0.5032407407407408
POOLED,9720,-0.841823392448559,-1.0,0.2160493827160494,0.5756172839506173,0.5185185185185185,0.8580246913580247,0.4780864197530864
