panel,signal,sleeve,fill,dCAGR,dSharpe,dMaxDD,dOOS,dH1,dH2,keep4b,shy_keep4b
U56,COMPOSITE3,IEF,0.25,0.0006735720782173882,0.009049237883213657,0.001186825158548399,-0.0012142558200849418,0.025305848698126354,-0.002886204045524643,True,True
U56,COMPOSITE3,IEF,0.5,0.0013312360423194392,0.01715896194770905,0.0023748881937729616,-0.0033510145710813344,0.049858491409070504,-0.006638343300864102,True,True
U56,COMPOSITE3,IEF,0.75,0.001972634972807308,0.024257738639838378,0.002927164144493344,-0.006432136146083511,0.07349258404781112,-0.011273732316420038,True,True
U56,COMPOSITE3,IEF,1.0,0.0025977038979427824,0.030285503047582374,0.003407952044603313,-0.010465856995805156,0.09604332423679307,-0.01679648781981058,True,True
U56,COMPOSITE3,TLT,0.25,0.0007168447264838118,0.016150566279776957,0.0005633747690818591,-0.004826759571162631,0.05234335270171653,-0.009676307575706478,True,True
U56,COMPOSITE3,TLT,0.5,0.0013480392426870047,0.02698252844652127,-0.00036614780342947295,-0.014550305699104316,0.09983909659154122,-0.023926308213912506,True,True
U56,COMPOSITE3,TLT,0.75,0.0018924514014087013,0.032002351274142526,-0.0027582329361665048,-0.02912125826638512,0.14077036724237346,-0.04264009408325786,True,True
U56,COMPOSITE3,TLT,1.0,0.002349993423095942,0.030981354025764407,-0.02085994232228039,-0.048304622395460184,0.1736486744899015,-0.06553837821156483,False,True
U56,COMPOSITE3,LQD,0.25,0.001938408659272861,0.004522686457721692,-0.008926207635415406,-0.008694301072762478,0.02503072645242499,-0.010612024978235768,True,True
U56,COMPOSITE3,LQD,0.5,0.0038511292879546133,0.007486600562780055,-0.019802739185680096,-0.018927579118057647,0.04886386945807519,-0.022646956171966437,False,True
U56,COMPOSITE3,LQD,0.75,0.0057371656781717295,0.008923951749346015,-0.03063735400596701,-0.03058951519490516,0.07143044046815605,-0.0359921115893167,False,True
U56,COMPOSITE3,LQD,1.0,0.007596395403727918,0.00888643519846033,-0.041429695641827635,-0.04355222253927371,0.09267198963953471,-0.05051817397262237,False,True
U56,COMPOSITE3,TIP,0.25,0.001266231482462521,0.006833608019682469,-0.003798895386201151,-0.000553784402537616,0.017808860494625822,-0.001235544374482922,True,True
U56,COMPOSITE3,TIP,0.5,0.002522768025371658,0.012848006778444665,-0.009028974935740286,-0.0018305013773345369,0.034722463138948445,-0.0031494454292264606,True,True
U56,COMPOSITE3,TIP,0.75,0.003769025011049143,0.01802091046582377,-0.0142597728711793,-0.003829535357734226,0.05067143470098934,-0.005740901612873772,False,True
U56,COMPOSITE3,TIP,1.0,0.005005354196263134,0.022341364320421997,-0.019491164239408887,-0.006537809194314237,0.06559460185722465,-0.008996229387791432,False,True
U56,COMPOSITE3,SPY,0.25,0.008890556659436166,-0.01514997426394138,-0.01835249886519119,-0.02018994139164909,-0.009392859196653447,-0.02006272457353586,False,True
U56,COMPOSITE3,SPY,0.5,0.017733998341751045,-0.03060197400282072,-0.038345787982829505,-0.03996971845928132,-0.02016356715455614,-0.03964703029562622,False,True
U56,COMPOSITE3,SPY,0.75,0.026525767771929942,-0.04602908758978752,-0.05897897662641616,-0.05917799735611973,-0.031707403837368586,-0.05861898635815943,False,True
U56,COMPOSITE3,SPY,1.0,0.03526061699730354,-0.061236280093490025,-0.07923962017597974,-0.07774034665639085,-0.04362622047716447,-0.07692437640579297,False,True
U56,M12_1,IEF,0.25,0.0006786669532601319,0.00909872527453559,0.0011795882745233577,-0.001135709187699785,0.026611829641034035,-0.0027631730748269856,False,False
U56,M12_1,IEF,0.5,0.001341125769871887,0.017262111975725247,0.002360407789015695,-0.003126864291745912,0.052384146314494506,-0.006323688825453866,False,False
U56,M12_1,IEF,0.75,0.001987203287546313,0.024422133411301283,0.0035424583488949946,-0.0059912379414466255,0.077139856238158,-0.010694796115401806,True,False
U56,M12_1,IEF,1.0,0.0026171828493732896,0.030523243390686572,0.004725718190117911,-0.009732633402368851,0.10070366761131355,-0.015876207398787034,True,False
U56,M12_1,TLT,0.25,0.0007200266884606066,0.01638102286294485,0.0021903522030768396,-0.004776284549124599,0.05608330807920758,-0.009487692565874895,False,False
U56,M12_1,TLT,0.5,0.001353342917638889,0.027477098866857563,0.004378942827835464,-0.014090381820340614,0.10690414347191357,-0.023180254002025835,True,False
U56,M12_1,TLT,0.75,0.0018991899558913339,0.03280297731018411,0.005586231623995075,-0.02789807472538408,0.15059758201730267,-0.040978140388291395,True,False
U56,M12_1,TLT,1.0,0.0023575985607757755,0.032123957008509896,0.004528307057367398,-0.04599338902887373,0.18552854717349576,-0.0626357368099697,True,False
U56,M12_1,LQD,0.25,0.0019364348781960583,0.003992926893350512,-0.0017036671238669365,-0.008451263954991184,0.024931224388329065,-0.01022502075544729,False,False
U56,M12_1,LQD,0.5,0.003846586220685122,0.006447617013286111,-0.012538100623140758,-0.01833053821234021,0.048572137371196256,-0.021761868047122546,False,False
U56,M12_1,LQD,0.75,0.005729922331100035,0.007400141437971408,-0.023329456092602507,-0.029535180807867878,0.07085480923871867,-0.03450647881806179,False,False
U56,M12_1,LQD,1.0,0.007586118796849117,0.006900929544676249,-0.03407914426742131,-0.04195272686844076,0.09172189536008024,-0.048346186014871284,False,False
U56,M12_1,TIP,0.25,0.001274878139968294,0.006675516624844446,-0.000747535110873665,-0.0004916536526511361,0.018261799084859698,-0.0011372400050486675,False,False
U56,M12_1,TIP,0.5,0.002539765488739576,0.01253687720138097,-0.0019830485456757696,-0.0016568975943931363,0.03554712213768041,-0.0029024327195412702,False,False
U56,M12_1,TIP,0.75,0.003794512234092773,0.017564936754931093,-0.007168530251022376,-0.0034926551110137094,0.051783809942868464,-0.005292060699948031,False,False
U56,M12_1,TIP,1.0,0.005039095551864214,0.021747511463955593,-0.012354707530171538,-0.005990032967177372,0.06690696642933203,-0.008296918101487138,False,False
U56,M12_1,SPY,0.25,0.00893766783290273,-0.01788932466014148,-0.013298938229276636,-0.01882301495206451,-0.01814443801235832,-0.018244861793158096,False,False
U56,M12_1,SPY,0.5,0.017826780987737045,-0.035701525349772556,-0.03409295004654156,-0.03726874736009478,-0.036764053869779545,-0.03610358545051784,False,False
U56,M12_1,SPY,0.75,0.026662885945939685,-0.05318173028604356,-0.05451228740637759,-0.055203491118501535,-0.05535263418128156,-0.053460057782282355,False,False
U56,M12_1,SPY,1.0,0.03544086927646828,-0.0701893430045204,-0.07456250485960847,-0.07256232855423406,-0.07361096696062175,-0.07025994822412174,False,False
B135,COMPOSITE3,IEF,0.25,0.0006808211410911369,0.008374738203981824,0.002076522560044425,-0.0007176905683159429,0.024052778029607147,-0.0024503536341138332,False,False
B135,COMPOSITE3,IEF,0.5,0.0013457302746375799,0.01609205095620725,0.004156243565426099,-0.0020630810220954032,0.047544072968542794,-0.005456687594511123,True,False
B135,COMPOSITE3,IEF,0.75,0.0019941325578802793,0.023095579293082036,0.0062344237898015464,-0.004058997547790488,0.0703472493522248,-0.009037510219800593,True,False
B135,COMPOSITE3,IEF,1.0,0.0026265480799940732,0.029339641291790564,0.00831873550272888,-0.006713249877908778,0.09233475400221525,-0.013195866415597335,True,False
B135,COMPOSITE3,TLT,0.25,0.0006992410633999135,0.014704728720755567,0.005861907854562087,-0.003970078959623535,0.05006403745952781,-0.008727033521846228,True,False
B135,COMPOSITE3,TLT,0.5,0.001311745257049246,0.025571441239595538,0.011719683025984362,-0.01134204706580677,0.0964308764657158,-0.02044662908161654,True,False
B135,COMPOSITE3,TLT,0.75,0.0018372449704666671,0.03219381578707248,0.013034357445987688,-0.022135541837003947,0.13774880013946,-0.03512272025296126,True,False
B135,COMPOSITE3,TLT,1.0,0.0022759873864797164,0.03431334737360037,0.005922887170335511,-0.036258776170355445,0.1727537346085528,-0.05262244632157542,True,False
B135,COMPOSITE3,LQD,0.25,0.0019298816558859233,0.005844006887446795,-0.007555250569176053,-0.004700410676811595,0.0231504552094548,-0.0061703763135986245,False,False
B135,COMPOSITE3,LQD,0.5,0.0038332952256963093,0.01047411222780359,-0.015163297122696817,-0.010614325478278896,0.04533011665220643,-0.013415263652750253,False,False
B135,COMPOSITE3,LQD,0.75,0.005709987571290487,0.013897129648833051,-0.024322343249350564,-0.01768476578632283,0.06648121702324938,-0.02167744801145799,False,False
B135,COMPOSITE3,LQD,1.0,0.007559907128525278,0.016131335917065837,-0.03552636131810216,-0.025845097078659007,0.08655405411634187,-0.03089134319680631,False,False
B135,COMPOSITE3,TIP,0.25,0.001285344652597331,0.007226728154463347,-0.001493875193127825,0.0008738527686742437,0.01738860584223234,0.00034212626215790465,False,False
B135,COMPOSITE3,TIP,0.5,0.002561013794738054,0.01386265066122272,-0.0030101131833141226,0.0012352086910576432,0.03408796085535526,0.0002282036989535996,False,False
B135,COMPOSITE3,TIP,0.75,0.003826892916192426,0.01988598522163798,-0.004547419796730012,0.0010807659649858525,0.050037337264278614,-0.0003445048612654711,False,False
B135,COMPOSITE3,TIP,1.0,0.005083032997133863,0.02527933544255956,-0.00610254810946298,0.00041068357096940566,0.0651807489002516,-0.001375510598267904,False,False
B135,COMPOSITE3,SPY,0.25,0.008874393767317246,-0.0056505112367790655,-0.021461350363126686,-0.003935061051715483,-0.012909876332859449,-0.0008689949625373394,False,False
B135,COMPOSITE3,SPY,0.5,0.017699238715742638,-0.012760208996120515,-0.042547760448448435,-0.009567845723326807,-0.026579508991457335,-0.0036190977397125845,False,False
B135,COMPOSITE3,SPY,0.75,0.026470487516414343,-0.020878002279382413,-0.06326315921737824,-0.01644545230214489,-0.040586877007695144,-0.007797291638715342,False,False
B135,COMPOSITE3,SPY,1.0,0.03518398013874169,-0.029675134851215867,-0.08360831464469465,-0.0242248311645481,-0.05465224358477161,-0.013055227179933016,False,False
B135,M12_1,IEF,0.25,0.0006716960422146201,0.0075962064840200405,0.002081606455637819,-0.0011209459491243745,0.02322745636807233,-0.0027161181216852626,False,False
B135,M12_1,IEF,0.5,0.0013271315277876283,0.014566940921953764,0.0033840584271289664,-0.002815844718788707,0.04592143352207545,-0.00595576827505484,False,False
B135,M12_1,IEF,0.75,0.0019666365762160964,0.02086903177737942,0.004060979027939449,-0.0050930592239544215,0.06796073674822867,-0.00972317859325933,False,False
B135,M12_1,IEF,1.0,0.002589704732353537,0.026458118280287213,0.004738504423252188,-0.007966137750977209,0.08922345108905061,-0.014028556023825356,False,False
B135,M12_1,TLT,0.25,0.0006894057729289749,0.013039271912350214,0.0037256574682070775,-0.0048958772402298845,0.04846294896206804,-0.009313365508731852,False,False
B135,M12_1,TLT,0.5,0.0012919014739103396,0.022483607638046132,0.005406119513055807,-0.012854374029503735,0.09346226142256264,-0.021391061942404144,False,False
B135,M12_1,TLT,0.75,0.0018081123100737173,0.028003080395003987,0.007089545503544237,-0.023855319728558477,0.13370571940658782,-0.03616485229989608,False,False
