panel,book,cost,shape,chooser,pick_instr,pick_regime,IS_stat,OOS_stat_same,OOS_d_on_restated,beats_donothing,regret_vs_oracle,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_CAGR_matchedON,OOS_Sharpe_matchedON,OOS_CAGR_control,OOS_Sharpe_control,pass4a,pass4b
broad,V1u,25.0,A,published,ddctl8,breadth20,13.386490443670107,6.672977967583215,-0.32379082191529207,True,2.9846531096943636,-0.003123335530989535,-0.021108239336355885,-0.185778896285704,0.007451119527094763,0.14631072246525526,0.01003251284669271,0.14599987578246443,False,False
broad,V1u,25.0,A,restated,ddctl8,breadth20,2.5526587885545524,-0.32379082191529207,-0.32379082191529207,False,1.4323281334826738,-0.003123335530989535,-0.021108239336355885,-0.185778896285704,0.007451119527094763,0.14631072246525526,0.01003251284669271,0.14599987578246443,False,False
broad,V1u,25.0,C,published,gross50,breadth20,3.5514992893021358,-0.43127177181377974,-7.174720953466867,False,2.9645612074614256,0.006610089519575313,0.1153255709777501,-0.22976215434650948,0.007582188167899462,0.1463116213330223,0.01003251284669271,0.14599987578246443,False,False
broad,V1u,25.0,C,restated,ddctl8,hivol80,5.484383944642399,-1.8054103183550225,-1.8054103183550225,False,2.9139476299224043,0.007591117045773199,0.12457421164614925,-0.2806077617282725,0.008870215291124417,0.146256455406593,0.01003251284669271,0.14599987578246443,False,False
small,EWall,0.0,A,published,g200-dg,breadth20,29.664431246131038,21.663540728513922,-4.835744519973986,True,0.0,0.04099217384036735,0.6031258904393559,-0.1377908786756301,0.027209235724023673,0.6510048107012724,0.10295173945013114,0.6473182186991797,False,False
small,EWall,0.0,A,restated,gross50,hivol80,-0.014938519869101441,-0.005716366644945126,-0.005716366644945126,False,1.3122118398455864,0.054376353428085,0.6497579071906289,-0.19318624293018238,0.05441565018104777,0.6497560467987101,0.10295173945013114,0.6473182186991797,False,False
small,EWall,0.0,C,published,stop15,breadth20,1.4431607816363936,-0.8130216470689788,-4.093034326723206,False,2.926105343605073,0.09635033327691245,0.6415994948004486,-0.32688318143590567,0.09431220982559596,0.6477740344804092,0.10295173945013114,0.6473182186991797,False,False
small,EWall,0.0,C,restated,g200-dg,hivol80,10.35002400399213,-7.807815963158116,-7.807815963158116,False,9.50276015195032,0.06044234848663366,0.5324371709255459,-0.23283660705854736,0.04286338367559939,0.6502957515869555,0.10295173945013114,0.6473182186991797,False,False
small,EWall,10.0,A,published,g200-dg,breadth20,29.530259639939814,21.56146493744371,-5.095022140250329,True,0.0,0.03711646003531155,0.5504275280301449,-0.14270715775313458,0.026706802979967526,0.639519293155288,0.10089643214031607,0.6366624355474834,False,False
small,EWall,10.0,A,restated,gross50,hivol80,-0.014869857154369726,-0.005637994763750598,-0.005637994763750598,False,1.2956041213010074,0.05335534432204647,0.6386606975653546,-0.19336480463928984,0.05339387143482277,0.6386593403178709,0.10089643214031607,0.6366624355474834,False,False
small,EWall,10.0,C,published,ddctl8,spy200,0.9425382703597265,-0.29976352048341326,-7.754201519082205,False,2.1937122981982533,0.0865760297135878,0.6516645282730028,-0.28742696085929453,0.05939939076302725,0.6384431362719869,0.10089643214031607,0.6366624355474834,False,False
small,EWall,10.0,C,restated,g200-dg,hivol80,9.678305031911531,-8.344214524877202,-8.344214524877202,False,8.516579285730854,0.056711193256246295,0.5042585432132637,-0.24055908010345384,0.04206512263840989,0.6390436070002953,0.10089643214031607,0.6366624355474834,False,False
small,EWall,25.0,A,published,g200-dg,breadth20,29.329002230652968,21.408351250838393,-5.483938570664844,True,0.021165893929037338,0.03132937146682613,0.4713315713770696,-0.15002976879390562,0.02595360489519205,0.6222890691971347,0.09782050310343715,0.6206770724346838,False,False
small,EWall,25.0,A,restated,gross50,hivol80,-0.014766863082293469,-0.005520436941959694,-0.005520436941959694,False,1.270692543484139,0.05182564567280523,0.6220130712642709,-0.19495709953278928,0.051863020995409626,0.6220124688771846,0.09782050310343715,0.6206770724346838,False,False
small,EWall,25.0,C,published,ddctl8,spy200,0.4150132086541234,-0.5795685010706322,-8.170432303790157,False,2.2035165638720358,0.08234155717658442,0.6244103454786948,-0.29323816244237233,0.05768762171010633,0.6219101821679545,0.09782050310343715,0.6206770724346838,False,False
small,EWall,25.0,C,restated,g200-dg,hivol80,8.670726573790642,-9.148812367455832,-9.148812367455832,False,7.726900997630567,0.0511374416831154,0.4619328185789582,-0.2520021139802421,0.04086885268504892,0.6221635299382359,0.09782050310343715,0.6206770724346838,False,False
small,TOP20,0.0,A,published,ddctl8,breadth20,26.084439880933477,-0.7308283245092054,-0.5157060625733965,False,5.50500641838736,0.11448059304351066,0.7952394497861192,-0.2055719362302797,0.1062107078950838,0.8824050182764113,0.19114045522330447,0.8841988203250626,False,False
small,TOP20,0.0,A,restated,vol60-dg,hivol80,10.472914013510312,-15.822630882680727,-15.822630882680727,False,16.634481794061205,0.062418641358718885,0.5990189901948592,-0.17072989965283059,0.11269093217472625,0.8825448259384587,0.19114045522330447,0.8841988203250626,False,False
small,TOP20,0.0,C,published,gross50,spy200,1.3931583987228713,-3.062276997600046,-6.909895100676895,False,3.0771210296072873,0.1750822865389301,0.8955654591809589,-0.2188490045768039,0.11659589418423799,0.8826287933836688,0.19114045522330447,0.8841988203250626,False,False
small,TOP20,0.0,C,restated,vol60-dg,hivol80,13.591377032431165,-17.356055296930666,-17.356055296930666,False,17.356649919533254,0.11040388285854119,0.6380949888701526,-0.21604042869745155,0.1207038951102064,0.8827169060208371,0.19114045522330447,0.8841988203250626,False,False
small,TOP20,10.0,A,published,ddctl8,breadth20,26.876579264739323,1.3786619050493394,0.7752347123325437,True,4.334328289496865,0.10113155137852514,0.7288653409851635,-0.20106460515133484,0.0952240081705138,0.8069507468720378,0.17097711041046781,0.8091056551333645,False,False
small,TOP20,10.0,A,restated,vol60-dg,hivol80,9.848156233527803,-16.034033127072462,-16.034033127072462,False,16.809267839405006,0.048182910716081384,0.4779145002303767,-0.1743852988044422,0.10176543177941832,0.8071480491629361,0.17097711041046781,0.8091056551333645,False,False
small,TOP20,10.0,C,published,ddctl8,spy200,1.602978008289714,-2.165454031126517,-6.750839599193203,False,1.8523323424744824,0.15787911685969647,0.82310420438429,-0.2209688879464703,0.10554511191683691,0.8072612774180155,0.17097711041046781,0.8091056551333645,False,False
small,TOP20,10.0,C,restated,vol60-dg,hivol80,12.961457805419553,-17.708541873594744,-17.708541873594744,False,17.448085672243263,0.09211547487494465,0.5523365415195898,-0.21956886084551985,0.10890422580579395,0.8073611540165957,0.17097711041046781,0.8091056551333645,False,False
small,TOP20,25.0,A,published,ddctl8,breadth20,28.064788340448096,0.5936799248726548,-1.2582538395317386,True,6.527528420675624,0.09875050644278094,0.7264140476438068,-0.20884601822731863,0.07957100217175839,0.6935899156165862,0.14135706840808382,0.6962918593916119,False,False
small,TOP20,25.0,A,restated,vol60-dg,hivol80,8.911019563554024,-16.35113649366007,-16.35113649366007,False,16.804665636782566,0.027178198731881764,0.29617598666575595,-0.18993234982253338,0.08557380907605583,0.6938756997561588,0.14135706840808382,0.6962918593916119,False,False
small,TOP20,25.0,C,published,ddctl8,spy200,1.9177074226399888,-1.4922558064982105,-7.235021935336324,False,0.6871855368572799,0.128420570578486,0.696566441427602,-0.22584947418668266,0.08843309395341614,0.6940106556001671,0.14135706840808382,0.6962918593916119,False,False
small,TOP20,25.0,C,restated,vol60-dg,hivol80,12.016578964902145,-18.237271738590877,-18.237271738590877,False,17.585239301308317,0.0652338772744383,0.4235268174305145,-0.22483391742407577,0.09143241098377253,0.694150677673681,0.14135706840808382,0.6962918593916119,False,False
small,V1u,0.0,A,published,ddctl8,breadth20,24.29767976311483,8.692510450935,-0.15940872972422682,True,1.0054362941089945,0.086675179958422,0.8367977579576601,-0.18247450889670624,0.05994119630812089,0.7560476157780474,0.1069427880060827,0.7530912218883131,False,False
small,V1u,0.0,A,restated,g200-dg,breadth20,5.133967408085908,1.4032697278466202,1.4032697278466202,True,1.4013754980401334,0.11004659775725023,0.7861517866830525,-0.2584480666156358,0.10651744798144458,0.7531194051126268,0.1069427880060827,0.7530912218883131,False,False
small,V1u,0.0,C,published,ddctl8,breadth20,6.183990291938613,3.3698810915537187,-4.2019371593480574,True,1.0061022747886543,0.10539860223911823,0.7961382950621946,-0.23601679038068235,0.06695650666767783,0.7556247271530089,0.1069427880060827,0.7530912218883131,False,False
small,V1u,0.0,C,restated,g200-dg,breadth20,5.199364389313914,1.5259262250055805,1.5259262250055805,True,0.41154726997288904,0.11083067314101891,0.7910430624739677,-0.25902604589098155,0.10665083565098343,0.7531105699381742,0.1069427880060827,0.7530912218883131,False,False
small,V1u,10.0,A,published,ddctl8,breadth20,25.745041982615437,9.95706892757879,-0.12150661926318662,True,1.0845345098126256,0.040800712284698504,0.46723053163236944,-0.2219098242150621,0.04095937711231179,0.5338364099362374,0.07075009526850029,0.5310569496765438,False,False
small,V1u,10.0,A,restated,g200-dg,breadth20,5.170585153937303,1.5872673484793545,1.5872673484793545,True,0.9730714643395029,0.0742096834139776,0.5618565461326267,-0.33459026629321176,0.0704914602164659,0.5310845014980059,0.07075009526850029,0.5310569496765438,False,False
small,V1u,10.0,C,published,ddctl8,breadth20,6.846607737248398,4.344801652927352,-4.276568684295269,True,1.6631190515749221,0.07102116327694219,0.566739875218816,-0.3096306488849091,0.045550161806181544,0.5334555443897017,0.07075009526850029,0.5310569496765438,False,False
small,V1u,10.0,C,restated,g200-dg,breadth20,5.290525902588122,1.7135540174069952,1.7135540174069952,True,0.37994369387673643,0.07484923365729568,0.5659651602815805,-0.3353082885921951,0.0705725927044567,0.5310758682894408,0.07075009526850029,0.5310569496765438,False,False
small,V1u,25.0,A,published,ddctl8,breadth20,27.916085311866343,12.60247740226247,0.5690853963520581,True,0.4546110736500779,0.015797341654526953,0.2274171643466899,-0.27809930702069274,0.013029574273379252,0.20042081781759669,0.01861917757130116,0.19789328807651987,False,False
small,V1u,25.0,A,restated,g200-dg,breadth20,5.22551177271442,1.8632637794284506,1.8632637794284506,True,0.6232706635262861,0.022564328203402262,0.225303451965607,-0.4344835275773198,0.018591628053470144,0.19791981637770079,0.01861917757130116,0.19789328807651987,False,False
small,V1u,25.0,C,published,ddctl8,breadth20,7.840533905213071,5.807182494987806,-4.388515971716078,True,1.2469714163591519,0.021403835506673685,0.22229325304689893,-0.4070507860869277,0.014225264610733035,0.20008354883419902,0.01861917757130116,0.19789328807651987,False,False
small,V1u,25.0,C,restated,g200-dg,breadth20,5.427268172499446,1.9949957060091172,1.9949957060091172,True,0.33253832973250397,0.02300265900501075,0.22823024180192558,-0.43534837872718024,0.018600316364692393,0.1979115104131278,0.01861917757130116,0.19789328807651987,False,False
u56,EWall,0.0,A,published,gross50,breadth20,18.0041902874613,14.908106611759539,-0.035994326601107574,True,0.41567382820931975,0.06913607987043324,1.1434824597828055,-0.11748618229419061,0.06896868623255781,1.143483675965427,0.13914970573908247,1.1428755510902837,False,False
u56,EWall,0.0,A,restated,vol60-dg,hivol80,4.74639947782633,-3.296357410321737,-3.296357410321737,False,4.67755390969588,0.1232515235600542,1.2003373609218997,-0.16874520827831696,0.1213233660257318,1.143048445273387,0.13914970573908247,1.1428755510902837,False,True
u56,EWall,0.0,C,published,band3-dg,hivol80,11.7097272317718,-9.381452428404737,-2.715722444973825,False,10.54547002372343,0.11980595467871069,1.3041670717958171,-0.15096482432216873,0.06684835575152315,1.14349898202357,0.13914970573908247,1.1428755510902837,False,True
u56,EWall,0.0,C,restated,band3-dg,hivol80,29.559014730198633,-2.715722444973825,-2.715722444973825,False,1.7349300335977031,0.11980595467871069,1.3041670717958171,-0.15096482432216873,0.06684835575152315,1.14349898202357,0.13914970573908247,1.1428755510902837,False,True
u56,EWall,10.0,A,published,gross50,breadth20,18.042051683125685,14.959799430804608,-0.036131731157137637,True,0.061772079227838006,0.06864601893557554,1.1358339199050118,-0.11758852523705987,0.06847977053817256,1.1358333891493113,0.13817415675493705,1.1357457661990906,False,False
u56,EWall,10.0,A,restated,vol60-dg,hivol80,4.534001970910879,-3.443559481426316,-3.443559481426316,False,4.634009974287564,0.12160616972125005,1.1858324830776308,-0.16883946787799686,0.12047466048641575,1.1358274255585574,0.13817415675493705,1.1357457661990906,False,True
u56,EWall,10.0,C,published,band3-dg,hivol80,10.917452416239733,-9.72662300274831,-3.1101944133662696,False,10.559584352891017,0.11767489188163394,1.2831219778714742,-0.15495663540797133,0.06637395342775099,1.1358263608716175,0.13817415675493705,1.1357457661990906,False,True
u56,EWall,10.0,C,restated,band3-dg,hivol80,28.72106273379535,-3.1101944133662696,-3.1101944133662696,False,1.81809522135041,0.11767489188163394,1.2831219778714742,-0.15495663540797133,0.06637395342775099,1.1358263608716175,0.13817415675493705,1.1357457661990906,False,True
u56,EWall,25.0,A,published,gross50,breadth20,18.09884377662231,15.03733865937222,-0.036337837991176514,True,0.0,0.06791133907783609,1.124359101571219,-0.11774202292360092,0.06774680668292032,1.124355949322861,0.13671236509806106,1.125049412500613,False,False
u56,EWall,25.0,A,restated,vol60-dg,hivol80,4.215405710537741,-3.664362588083182,-3.664362588083182,False,4.56869407117509,0.1191424728774535,1.1640584021681937,-0.16898084587657036,0.11920277981649341,1.1249941554156475,0.13671236509806106,1.125049412500613,False,True
u56,EWall,25.0,C,published,band3-dg,hivol80,9.729040192941625,-10.244378864263666,-3.701902365954936,False,10.706053486936185,0.1144850906723649,1.2514355358628761,-0.16091168757754648,0.06566273641980014,1.1243154056653835,0.13671236509806106,1.125049412500613,False,True
u56,EWall,25.0,C,restated,band3-dg,hivol80,27.46413473919041,-3.701902365954936,-3.701902365954936,False,1.9428430029794725,0.1144850906723649,1.2514355358628761,-0.16091168757754648,0.06566273641980014,1.1243154056653835,0.13671236509806106,1.125049412500613,False,True
u56,TOP20,0.0,A,published,gross50,breadth20,21.954044569410765,13.143539119668459,0.7202394928476554,True,0.0,0.08737903060771046,1.2306528242153043,-0.11535132302967488,0.09222918926598789,1.230686313790078,0.17684772887227385,1.2312087703939816,False,False
u56,TOP20,0.0,A,restated,vol60-dg,hivol80,6.124260447031272,-6.067063641030895,-6.067063641030895,False,6.810218156748455,0.14809501967154226,1.2068429713461994,-0.16688628656072568,0.1653083860923179,1.231144140178111,0.17684772887227385,1.2312087703939816,False,True
u56,TOP20,0.0,C,published,vol60-dg,breadth20,5.2740027740112225,-5.412078569426061,-6.764679975794472,False,7.062725287949263,0.16391927251500782,1.2098282800543163,-0.20003102521127014,0.16755305727792003,1.2311568700815345,0.17684772887227385,1.2312087703939816,False,True
u56,TOP20,0.0,C,restated,gross50,hivol80,17.094917776553046,-4.4998332868941695,-4.4998332868941695,False,5.9954742067682325,0.15428526203361126,1.2285961252949413,-0.164837200679812,0.10406809439507803,1.2307663831370805,0.17684772887227385,1.2312087703939816,False,True
u56,TOP20,10.0,A,published,gross50,breadth20,22.449869333808774,13.668616250752587,0.7490673387810016,True,0.0,0.08248729660038201,1.1664228789858482,-0.11584559169690456,0.08705116311216576,1.1665067912331997,0.16638965234820668,1.1676757786012193,False,False
u56,TOP20,10.0,A,restated,vol60-dg,hivol80,6.1016363958020285,-6.1468757655785,-6.1468757655785,False,6.895943104359501,0.13750320598376775,1.1300653948978705,-0.1676208919519886,0.1556046224236447,1.167551868239502,0.16638965234820668,1.1676757786012193,False,True
u56,TOP20,10.0,C,published,vol60-dg,breadth20,5.2370436946493015,-5.485681093829239,-6.892462881561823,False,7.3192367067609005,0.15337778321898043,1.1414355852700022,-0.20089251214379444,0.15770348650829003,1.1675769586793878,0.16638965234820668,1.1676757786012193,False,True
u56,TOP20,10.0,C,restated,gross50,hivol80,16.556779860797832,-4.72658933502499,-4.72658933502499,False,6.13205370628312,0.14388854882105373,1.1552467093723162,-0.16561882213281032,0.0981842251776095,1.1667036976841656,0.16638965234820668,1.1676757786012193,False,True
u56,TOP20,25.0,A,published,gross50,breadth20,23.19360648040583,14.4562319473788,0.7923091076810138,True,0.0,0.07518995293810948,1.0698853025781667,-0.11658662679333698,0.07932902921580709,1.0700451083282534,0.15087243394308603,1.0721881027666573,False,False
u56,TOP20,25.0,A,restated,vol60-dg,hivol80,6.067700318958135,-6.266593952399911,-6.266593952399911,False,7.058903060080925,0.1217940998130933,1.014623063402212,-0.16872208709683478,0.14119670970740228,1.0719747949094254,0.15087243394308603,1.0721881027666573,False,True
u56,TOP20,25.0,C,published,vol60-dg,breadth20,5.181605075606399,-5.596084880433985,-7.084137240212854,False,8.443890045388834,0.13773997591360465,1.0386226088355637,-0.2021837028759519,0.14308104098689967,1.0720185229658283,0.15087243394308603,1.0721881027666573,False,True
u56,TOP20,25.0,C,restated,gross50,hivol80,15.749572987165035,-5.066723407221223,-5.066723407221223,False,6.33692295555547,0.12846414793081284,1.044911336880705,-0.16679040564702596,0.0894157764284702,1.0704179319304439,0.15087243394308603,1.0721881027666573,False,True
u56,V1u,0.0,A,published,gross50,breadth20,11.823555968366401,4.554830867236281,0.24732955955352054,True,0.888854988395134,0.04971298563743631,0.9522163744322858,-0.07132105716691661,0.05243333712280562,0.952036763547336,0.09847074271706058,0.9489017887754472,False,False
u56,V1u,0.0,A,restated,stop25,breadth20,1.349944814540038,0.5228838804552449,0.5228838804552449,True,1.1026203958020186,0.09847074271706058,0.9489017887754472,-0.13860912345891985,0.10388341940054469,0.948520284478593,0.09847074271706058,0.9489017887754472,False,False
u56,V1u,0.0,C,published,gross50,spy200,0.16566374768387782,-0.6408334316101651,-5.171862733502138,False,1.5790975855404863,0.09423724840098124,0.9404041211684744,-0.13074013573614918,0.05807482388642948,0.9516624087981913,0.09847074271706058,0.9489017887754472,False,False
u56,V1u,0.0,C,restated,gross50,hivol80,3.2089282960087306,-3.3112037481282606,-3.3112037481282606,False,4.680868742941486,0.08046772908991007,0.8313824531621651,-0.13439865407766083,0.059134626437421955,0.9515917963033541,0.09847074271706058,0.9489017887754472,False,False
u56,V1u,10.0,A,published,gross50,breadth20,12.564570067769207,5.504379888077818,0.299615172684657,True,0.858495436677833,0.03680583931161352,0.7165012221992079,-0.08113091851207688,0.038785074107001716,0.71635437830877,0.071676179287683,0.7135811186539041,False,False
u56,V1u,10.0,A,restated,stop25,breadth20,1.434332426436029,0.6302131166396716,0.6302131166396716,True,0.9216707870922924,0.071676179287683,0.7135811186539041,-0.15672052714358353,0.07546307325105883,0.7132119626920024,0.071676179287683,0.7135811186539041,False,False
u56,V1u,10.0,C,published,gross50,spy200,0.39571874524935957,-0.054543852850867935,-5.3488820113084055,False,1.3164443072786582,0.06854799691458102,0.7061663308206494,-0.1341775951759533,0.04287751890043334,0.7160448858227704,0.071676179287683,0.7135811186539041,False,False
u56,V1u,10.0,C,restated,gross50,hivol80,2.5780987998622873,-3.507453152565582,-3.507453152565582,False,4.9120949934278695,0.055004203377842176,0.590692424474169,-0.1376725959561106,0.04364448123673892,0.7159859825702746,0.071676179287683,0.7135811186539041,False,False
u56,V1u,25.0,A,published,gross50,breadth20,13.67609121687341,6.928703419340119,0.3780435923813634,True,0.8129561091018909,0.017734556147009695,0.36152439513128537,-0.1041167692043129,0.01863544147282692,0.361427067903371,0.032674294773369805,0.3592014253245978,False,False
