panel,k,book,draw,pass4b,slack_H1,slack_H2,slack_OOS,slack_DD,slack_CAGR,passIS,IS_H1,IS_H2,IS_DD,IS_CAGR,passOOS,OOS_H1,OOS_H2,OOS_DD,OOS_CAGR
U56,14,EWall,0,False,0.37961725099788,0.24948412811386456,0.30105938209567096,-0.0026875150549725835,0.040291421427782734,False,0.18971535974958298,0.39773306838571165,-0.027723253393488773,0.04019562659249165,False,0.3045126931652461,0.305594427987398,-0.002687515054972639,0.040370069208468806
U56,14,EWall,1,True,0.18686056150471975,0.30531035485744773,0.35388671883136447,0.045919534165603654,0.01638077723132357,False,0.06557852704962652,0.12744684161981978,-0.009578625712346994,0.001960357111463251,True,0.25973782759608366,0.45707386104167524,0.04591953416560371,0.028438956508691826
U56,14,EWall,2,False,0.15283152749719064,-0.18058370135734692,-0.16190273765045982,-0.09134897048661342,-0.00198544678376901,True,0.12977614091285128,0.12186551048987604,0.005040143632884214,0.028348962524560983,False,-0.1345990768620523,-0.16536110180163066,-0.09134897048661214,-0.026442117853156144
U56,14,EWall,3,False,-0.16365107497713594,-0.17597976868446452,-0.15443884488836546,-0.030000790275566153,-0.02263535245372418,False,-0.3425582615971282,-0.1195917623328,-0.04406991065773333,-0.021315167324606143,False,-0.2592368958885741,-0.035044292194656435,-0.030000790275564987,-0.02372568379335943
U56,14,EWall,4,False,-0.15167167698710138,-0.16733872984901632,-0.13658081090746965,-0.10179043739794227,-0.018863729161833667,False,-0.14924353260882783,-0.3242584057182222,-0.02197236250384857,-0.02191087772921607,False,0.36113558681392466,-0.611851345923846,-0.10179043739794277,-0.016339355347582074
U56,14,EWall,5,False,-0.2292103385547487,0.08231208921977107,0.1241808333086406,0.011638343134192625,-0.013778568675686623,False,-0.5465070447207726,-0.07071757951820756,-0.058293398895312126,-0.03934211795728171,True,0.21033391536022117,0.054700623837775075,0.016164249888192123,0.007809966909054167
U56,14,EWall,6,False,0.12735253317161221,-0.14927092972560918,-0.08037113954260855,-0.048591914392699304,-0.0058972934451926445,False,0.24301669798560488,-0.21983494601856124,-0.008274572727457213,0.007658369973885248,False,0.08989408576487368,-0.265647320351323,-0.04859191439270069,-0.016976106649815248
U56,14,EWall,7,False,0.11132232498923933,0.11103215360604224,0.17903564784261128,-0.08585447878748545,0.0279919927920209,False,-0.06201384133774124,0.2617372012473842,-0.1557862208169902,0.034752315855441474,False,0.31892537619044437,0.012967292653942808,-0.0026724106463756614,0.022435092699640002
U56,14,EWall,8,False,-0.1291475850983923,0.2603550927480117,0.26875728987097547,0.03892515140112693,-0.0011158625403573513,False,-0.42378807402511764,0.017485472260514667,-0.02174110642428126,-0.029931186225063522,True,0.20334339817101144,0.3558247810758838,0.03892515140112632,0.023279202668438137
U56,14,EWall,9,False,0.16706730090148236,-0.11085088076603666,-0.05629952838672925,0.00804637161723018,-0.013361022146368931,False,0.3681870120032745,-0.24403398698125167,0.03245846461294813,-0.0019343047657780499,False,-0.18352662036029632,0.07807300269854134,0.008046371617230569,-0.02271583336223232
U56,14,EWall,10,False,-0.28953841706954453,-0.1285499277292529,-0.06054285923525626,0.012659306974935863,-0.036205915186289475,False,-0.4703317652998894,-0.3590398697683411,-0.02996464530366258,-0.056064729450928885,False,0.28458876321761506,-0.3727244389959413,0.01265930697493492,-0.019509865057350806
U56,14,EWall,11,False,-0.05327835319100016,-0.29882424999101864,-0.2888573269336374,-0.05939145751101463,-0.03422174716602601,False,-0.08999965425413947,-0.11976606928137312,0.004395014639812317,-0.02116219086327642,False,0.10342166930162577,-0.5727323113778626,-0.05939145751101557,-0.04489704306794512
