panel,gross_only_pp,sweep_only_pp,joint_pp,sum_of_parts_pp,interaction_pp,floor_gap_pp,joint_gap_pp
U56,2.9130373360015893,0.5011995284807336,3.1093077053112594,3.414236864482323,-0.30492915917106345,1.9782622637251723,-1.131045441586087
B136,2.6682927813858504,0.5161084047470066,2.883769847586315,3.184401186132857,-0.300631338546542,2.62702847816451,-0.25674136942180487
