panel,cost_bps,chooser,pick_gross,IS_Sharpe,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,binding,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,live_OOS_Sharpe,pass_4b_full,pass_4b_oos,pass_4a,regret_vs_best_OOS
U56,7.5,C_ISCAGR,1.0,1.117831995711207,0.20946984290368253,1.145627017404477,-0.24912147643613358,1.209832189986437,1.103013508136911,0.22842086079957968,1.1703038332035374,-0.2491214764361337,L_DD,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.0
U56,7.5,C_ISDD,0.2,1.1160313236552357,0.04128767212348494,1.1430814471246618,-0.05374116135297147,1.2076155874673973,1.0998748175162816,0.04481828984844238,1.1671423930557736,-0.05374116135297091,L_CAGR,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.003161440147763761
U56,10.0,C_ISSHARPE,1.0,1.1122159163879248,0.2083078791082773,1.1402795226268259,-0.24927649951404374,1.2041857408723582,1.0978697225727418,0.22720990520968787,1.1651261114407405,-0.24927649951404385,L_DD,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.0
U56,10.0,C_ISCAGR,1.0,1.1122159163879248,0.2083078791082773,1.1402795226268259,-0.24927649951404374,1.2041857408723582,1.0978697225727418,0.22720990520968787,1.1651261114407405,-0.24927649951404385,L_DD,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.0
U56,10.0,C_ISDD,0.2,1.1100890446268012,0.04107593086078243,1.137412300917992,-0.05379491945049297,1.2016507861370052,1.094405091633193,0.044600158123453415,1.1616456414364977,-0.05379491945049353,L_CAGR,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.003480470004242786
U56,15.0,C_ISSHARPE,1.0,1.1009773834145853,0.20598710527979125,1.1295797787301283,-0.2495865245971124,1.1928858857741451,1.087578764653949,0.22479137690244944,1.1547668732361678,-0.24958652459711228,L_DD,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.0
U56,15.0,C_ISCAGR,1.0,1.1009773834145853,0.20598710527979125,1.1295797787301283,-0.2495865245971124,1.1928858857741451,1.087578764653949,0.22479137690244944,1.1547668732361678,-0.24958652459711228,L_DD,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.0
U56,15.0,C_ISDD,0.2,1.0981978756216486,0.04065257047242432,1.1260689757139004,-0.05390242804850642,1.1897139934150547,1.0834619576500484,0.0441640241817054,1.1506480400613461,-0.05390242804850631,L_CAGR,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.004118833174821646
U56,25.0,C_ISSHARPE,1.0,1.0784756863343243,0.2013581475590034,1.1081619663802291,-0.25020649047686105,1.1702592305762083,1.0669838735110373,0.2199678239767966,1.1340338090695112,-0.25020649047686105,L_DD,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.0
U56,25.0,C_ISCAGR,1.0,1.0784756863343243,0.2013581475590034,1.1081619663802291,-0.25020649047686105,1.1702592305762083,1.0669838735110373,0.2199678239767966,1.1340338090695112,-0.25020649047686105,L_DD,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.0
U56,25.0,C_ISDD,0.2,1.0743900412295986,0.039806338036365574,1.1033629666377405,-0.05411741485916788,1.1658126098507007,1.0615616116217523,0.04329227410411973,1.1286371139794884,-0.05411741485916788,L_CAGR,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.005396695090022829
U56,50.0,C_ISSHARPE,0.95,1.0221095435155023,0.18042968878094,1.0544411379321592,-0.24028883339402618,1.1135463871731304,1.0152642488003536,0.19760089951557958,1.0819697642051658,-0.24028883339402607,L_DD,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.00015418423007940163
U56,50.0,C_ISCAGR,1.0,1.0220893631893777,0.18985886085552495,1.0545198070045936,-0.2517559135672086,1.1135472376111573,1.0154285937184055,0.20798734380824535,1.0821239484352452,-0.2517559135672087,L_DD,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.0
U56,50.0,C_ISDD,0.2,1.0147344144231765,0.037693602834983464,1.0464953488540432,-0.05465470467460143,1.1059098851163465,1.006737317022433,0.0411159164203172,1.073527020527218,-0.05465470467460154,L_CAGR,0.8711297579081264,0.15210156343930548,-0.3371725677562022,1.2762297973468628,False,False,False,0.00859692790802713
B136,0.0,C_ISSHARPE,1.0,1.1672479322304568,0.21910284839493155,1.0867133929866792,-0.2682195029250254,1.3138962126514904,0.907464928194279,0.21853733031101497,1.03361266974839,-0.2682195029250254,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,0.0,C_ISCAGR,1.0,1.1672479322304568,0.21910284839493155,1.0867133929866792,-0.2682195029250254,1.3138962126514904,0.907464928194279,0.21853733031101497,1.03361266974839,-0.2682195029250254,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,0.0,C_ISDD,0.2,1.1627804847544694,0.04346690601531389,1.0811261975210595,-0.05799894099009961,1.3084400408144257,0.901093335435168,0.0437111154414489,1.0270116531045224,-0.057998940990099945,L_CAGR,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0066010166438676965
B136,2.0,C_ISSHARPE,1.0,1.1629437524652817,0.21805269286497286,1.0824258229244228,-0.268521512823764,1.309457196135657,0.9032880961473505,0.21742821282936364,1.0293264625216383,-0.26852151282376413,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,2.0,C_ISCAGR,1.0,1.1629437524652817,0.21805269286497286,1.0824258229244228,-0.268521512823764,1.309457196135657,0.9032880961473505,0.21742821282936364,1.0293264625216383,-0.26852151282376413,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,2.0,C_ISDD,0.2,1.158224060551622,0.04327720009458624,1.0765974139960108,-0.05807519699338182,1.3037548543789808,0.8966785076838432,0.043511197906474175,1.0224915802063312,-0.05807519699338215,L_CAGR,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.006834882315307045
B136,5.0,C_ISSHARPE,1.0,1.1564800156276587,0.2164789137901577,1.0759892883297613,-0.2689744429911206,1.302789827163425,0.8970198612921453,0.21576619462730373,1.0228933112167211,-0.26897444299112094,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,5.0,C_ISCAGR,1.0,1.1564800156276587,0.2164789137901577,1.0759892883297613,-0.2689744429911206,1.302789827163425,0.8970198612921453,0.21576619462730373,1.0228933112167211,-0.26897444299112094,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,5.0,C_ISDD,0.2,1.151381768163267,0.04299269745875001,1.0697989366741643,-0.05818957601283803,1.2967180367051396,0.890053210927857,0.04321138528906543,1.015707549373506,-0.05818957601283847,L_CAGR,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.007185761843215177
B136,7.5,C_ISSHARPE,1.0,1.1510868093384228,0.2151687631910717,1.0706208320916948,-0.26935180717785967,1.297225671904738,0.8917936493124312,0.21438269797341714,1.0175288919030776,-0.26935180717785967,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,7.5,C_ISCAGR,1.0,1.1510868093384228,0.2151687631910717,1.0706208320916948,-0.26935180717785967,1.297225671904738,0.8917936493124312,0.21438269797341714,1.0175288919030776,-0.26935180717785967,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,7.5,C_ISDD,0.2,1.1456729325162984,0.042755663478042605,1.0641287544756441,-0.058284887292455734,1.290845836682492,0.8845293889225383,0.04296159980811454,1.0100506605760866,-0.05828488729245618,L_CAGR,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.007478231326990992
B136,10.0,C_ISSHARPE,1.0,1.145687542276945,0.2138598224290431,1.0652481921562345,-0.2697291008060032,1.2916543210953286,0.8865650516510282,0.2130005804912496,1.0121613860227718,-0.2697291008060032,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,10.0,C_ISCAGR,1.0,1.145687542276945,0.2138598224290431,1.0652481921562345,-0.2697291008060032,1.2916543210953286,0.8865650516510282,0.2130005804912496,1.0121613860227718,-0.2697291008060032,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,10.0,C_ISDD,0.2,1.1399578913914885,0.04251867635148332,1.0584542964363761,-0.05838019441767062,1.284966292430262,0.879003132189984,0.042711867377235535,1.0043906259506516,-0.05838019441767073,L_CAGR,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.007770760072120186
B136,15.0,C_ISSHARPE,1.0,1.1348711412109993,0.21124556652488868,1.0544906188026308,-0.2704834764033375,1.2804903733449395,0.87610089962816,0.21024047818699154,1.0014173354557516,-0.2704834764033376,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,15.0,C_ISCAGR,1.0,1.1348711412109993,0.21124556652488868,1.0544906188026308,-0.2704834764033375,1.2804903733449395,0.87610089962816,0.21024047818699154,1.0014173354557516,-0.2704834764033376,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,15.0,C_ISDD,0.2,1.1285095327813404,0.04204484262810815,1.0470928297911508,-0.0585707962051879,1.273185536725647,0.8679435302156644,0.042212561625436296,0.993061356117785,-0.058570796205188236,L_CAGR,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.008355979337966613
B136,25.0,C_ISSHARPE,1.0,1.1131690942823116,0.20603152999607355,1.0329281092347493,-0.2719913810800161,1.258079896238356,0.8551461740350007,0.20473677028651616,0.9798946296807723,-0.27199138108001575,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,25.0,C_ISCAGR,1.0,1.1131690942823116,0.20603152999607355,1.0329281092347493,-0.2719913810800161,1.258079896238356,0.8551461740350007,0.20473677028651616,0.9798946296807723,-0.27199138108001575,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,25.0,C_ISDD,0.2,1.1055421067563007,0.0410977370715242,1.0243216411072493,-0.05895194993064101,1.2495399350590712,0.8457974849183318,0.04121458627996,0.9703676769661816,-0.0589519499306409,L_CAGR,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.009526952714590697
B136,50.0,C_ISSHARPE,1.0,1.058540090254059,0.19308051623227507,0.978769898352173,-0.27575620632085296,1.2016045244890814,0.8026240377460229,0.1910732804065045,0.92590678567027,-0.2757562063208532,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,50.0,C_ISCAGR,1.0,1.058540090254059,0.19308051623227507,0.978769898352173,-0.27575620632085296,1.2016045244890814,0.8026240377460229,0.1910732804065045,0.92590678567027,-0.2757562063208532,L_DD,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.0
B136,50.0,C_ISDD,0.2,1.0477434488936366,0.03873324782383203,0.9671383453923305,-0.05990454348261143,1.1899703136185726,0.7902960357186765,0.03872335508529279,0.9134507804800214,-0.05990454348261165,L_CAGR,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.105887869727878,False,False,False,0.012456005190248587
