panel,book_tape,bar,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4a,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR
U56,FULL,FULL,0.13312146380117262,1.2437020668743903,-0.19391464170012107,1.3234424791040995,1.169975618856904,0.13813183927283634,1.2821545551524056,-0.19391464170012096,none,True,True,False,0.36639583240720164,0.345066949817162,0.408493418679731,0.008389093503921419,0.027263274400468815
U56,FULL,CRASH_PT,0.13312146380117262,1.2437020668743903,-0.19391464170012107,1.3234424791040995,1.169975618856904,0.13813183927283634,1.2821545551524056,-0.19391464170012096,L2_H2|L4_DD,False,False,False,0.3679010384555502,-0.0009966038263091725,0.07284411633935006,-0.04693625636485585,0.007756888753206986
U56,FULL,CRASH_WIDE,0.13312146380117262,1.2437020668743903,-0.19391464170012107,1.3234424791040995,1.169975618856904,0.13813183927283634,1.2821545551524056,-0.19391464170012096,L4_DD,False,False,False,0.37397641324434905,0.11477592915552304,0.18366993940565224,-0.0469362563648556,0.019355475335522412
U56,FULL,ABS,0.13312146380117262,1.2437020668743903,-0.19391464170012107,1.3234424791040995,1.169975618856904,0.13813183927283634,1.2821545551524056,-0.19391464170012096,none,True,True,False,0.36639583240720164,0.345066949817162,0.408493418679731,0.008389093503921419,0.027263274400468815
U56,CRASH_PT,FULL,0.14732133234638822,1.3953955483482474,-0.1357405898208781,1.3170997197441268,1.47248908714523,0.16442449648180912,1.5680912305326045,-0.13574058982087756,none,True,True,False,0.3600530730472289,0.6475804181054882,0.6944300940599298,0.06656314538316438,0.041463142945684414
U56,CRASH_PT,CRASH_PT,0.14732133234638822,1.3953955483482474,-0.1357405898208781,1.3170997197441268,1.47248908714523,0.16442449648180912,1.5680912305326045,-0.13574058982087756,none,True,True,False,0.3615582790955775,0.301516864462017,0.3587807917195489,0.011237795514387111,0.021956757298422586
U56,CRASH_PT,CRASH_WIDE,0.14732133234638822,1.3953955483482474,-0.1357405898208781,1.3170997197441268,1.47248908714523,0.16442449648180912,1.5680912305326045,-0.13574058982087756,none,True,True,False,0.3676336538843763,0.4172893974438492,0.4696066147858511,0.011237795514387361,0.03355534388073801
U56,CRASH_PT,ABS,0.14732133234638822,1.3953955483482474,-0.1357405898208781,1.3170997197441268,1.47248908714523,0.16442449648180912,1.5680912305326045,-0.13574058982087756,none,True,True,False,0.3600530730472289,0.6475804181054882,0.6944300940599298,0.06656314538316438,0.041463142945684414
U56,CRASH_WIDE,FULL,0.14452186853023585,1.3731144711988261,-0.13574058982087767,1.304017451361716,1.441582738672129,0.15939655779912143,1.5286958698183726,-0.1357405898208771,none,True,True,False,0.3469708046648181,0.616674069632387,0.655034733345698,0.06656314538316482,0.038663679129532044
U56,CRASH_WIDE,CRASH_PT,0.14452186853023585,1.3731144711988261,-0.13574058982087767,1.304017451361716,1.441582738672129,0.15939655779912143,1.5286958698183726,-0.1357405898208771,none,True,True,False,0.3484760107131667,0.27061051598891583,0.319385431005317,0.011237795514387555,0.019157293482270216
U56,CRASH_WIDE,CRASH_WIDE,0.14452186853023585,1.3731144711988261,-0.13574058982087767,1.304017451361716,1.441582738672129,0.15939655779912143,1.5286958698183726,-0.1357405898208771,none,True,True,False,0.3545513855019655,0.38638304897074804,0.4302112540716192,0.011237795514387805,0.03075588006458564
U56,CRASH_WIDE,ABS,0.14452186853023585,1.3731144711988261,-0.13574058982087767,1.304017451361716,1.441582738672129,0.15939655779912143,1.5286958698183726,-0.1357405898208771,none,True,True,False,0.3469708046648181,0.616674069632387,0.655034733345698,0.06656314538316482,0.038663679129532044
B136,FULL,FULL,0.13163392871544466,1.2014348740561716,-0.19873936611768594,1.3515920012435318,1.0580567604119009,0.13048107802973363,1.2000101248389705,-0.19873936611768628,none,True,True,False,0.39451829411174744,0.2331424059823506,0.3263379939377201,0.003556353726672179,0.02577372365539772
B136,FULL,CRASH_PT,0.13163392871544466,1.2014348740561716,-0.19873936611768594,1.3515920012435318,1.0580567604119009,0.13048107802973363,1.2000101248389705,-0.19873936611768628,L2_H2|L3_OOS|L4_DD,False,False,False,0.3960361103383483,-0.1129221564616425,-0.009303453754403446,-0.05175945555237846,0.0062670793106290035
B136,FULL,CRASH_WIDE,0.13163392871544466,1.2014348740561716,-0.19873936611768594,1.3515920012435318,1.0580567604119009,0.13048107802973363,1.2000101248389705,-0.19873936611768628,L4_DD,False,False,False,0.40211233071346,0.002865500350899275,0.10153943181908742,-0.05175945555237954,0.017866131453254053
B136,FULL,ABS,0.13163392871544466,1.2014348740561716,-0.19873936611768594,1.3515920012435318,1.0580567604119009,0.13048107802973363,1.2000101248389705,-0.19873936611768628,none,True,True,False,0.394545354546634,0.23314809137215897,0.3263489883662959,0.0035643690863565447,0.02577573931474085
B136,CRASH_PT,FULL,0.14636858000100839,1.3539187345303396,-0.12498216470863055,1.3538352908866866,1.3537422392679384,0.1575572674840522,1.4891085558406754,-0.12498216470863044,none,True,True,False,0.3967615837549022,0.528827884838388,0.615436424939425,0.07731355513572757,0.04050837494096145
B136,CRASH_PT,CRASH_PT,0.14636858000100839,1.3539187345303396,-0.12498216470863055,1.3538352908866866,1.3537422392679384,0.1575572674840522,1.4891085558406754,-0.12498216470863044,none,True,True,False,0.3982793999815031,0.18276332239439497,0.2797949772473014,0.021997745856676937,0.02100173059619273
B136,CRASH_PT,CRASH_WIDE,0.14636858000100839,1.3539187345303396,-0.12498216470863055,1.3538352908866866,1.3537422392679384,0.1575572674840522,1.4891085558406754,-0.12498216470863044,none,True,True,False,0.40435562035661476,0.29855097920693674,0.39063786282079227,0.021997745856675854,0.03260078273881778
B136,CRASH_PT,ABS,0.14636858000100839,1.3539187345303396,-0.12498216470863055,1.3538352908866866,1.3537422392679384,0.1575572674840522,1.4891085558406754,-0.12498216470863044,none,True,True,False,0.39678864418978876,0.5288335702281964,0.6154474193680007,0.07732157049541194,0.04051039060030458
B136,CRASH_WIDE,FULL,0.14292485888833828,1.3283835864876483,-0.12498216470863055,1.3372924057135671,1.319144420991819,0.15129423970458,1.4429719630317916,-0.12498216470863044,none,True,True,False,0.3802186985817827,0.49423006656226875,0.5692998321305413,0.07731355513572757,0.03706465382829134
B136,CRASH_WIDE,CRASH_PT,0.14292485888833828,1.3283835864876483,-0.12498216470863055,1.3372924057135671,1.319144420991819,0.15129423970458,1.4429719630317916,-0.12498216470863044,none,True,True,False,0.38173651480838355,0.14816550411827567,0.2336583844384177,0.021997745856676937,0.017558009483522624
B136,CRASH_WIDE,CRASH_WIDE,0.14292485888833828,1.3283835864876483,-0.12498216470863055,1.3372924057135671,1.319144420991819,0.15129423970458,1.4429719630317916,-0.12498216470863044,none,True,True,False,0.38781273518349524,0.26395316093081744,0.34450127001190856,0.021997745856675854,0.029157061626147673
B136,CRASH_WIDE,ABS,0.14292485888833828,1.3283835864876483,-0.12498216470863055,1.3372924057135671,1.319144420991819,0.15129423970458,1.4429719630317916,-0.12498216470863044,none,True,True,False,0.38024575901666924,0.49423575195207714,0.569310826559117,0.07732157049541194,0.03706666948763447
