panel,theta,x,cad,qfam,window,ident_max,ADD_pp,DROP_pp,BOTH_pp,arith_pp,sel_geo_pp,jensen_pp,COST_pp,net10_pp,both_share,both_over_sel,majority_BOTH,dominant,dominant_BOTH,n_add,n_drop,n_both,n_ma,overlap,w_add,w_drop,rbar_add,rbar_drop,sign_sel,turn_ma,turn_q,cell
U56,0.3,0.04258870572676662,W,QUANTILE-M,FULL,2.7755575615628914e-17,0.5659353971700226,-12.775887765906289,9.139544456124773,-3.0704079126114934,-5.36827971880256,-2.2978718061910666,-0.19165588983204068,-3.262063802443534,0.4065386328329416,1.7025089851620894,True,DROP,False,0.5346846846846847,1.2747747747747749,1.7252252252252251,2.25990990990991,0.7634044249551524,0.06614958600969287,0.318651971114341,8.555388344941363,40.09354695415316,-1,16.891223425477634,14.974664527157225,U56|+0.30|W|QUANTILE-M
U56,0.3,0.04258870572676662,W,QUANTILE-F,FULL,2.7755575615628914e-17,0.5659353971700226,-11.118188272647673,4.274661872295806,-6.277591003181844,-8.751037574361686,-2.4734465711798412,-0.1841106546899179,-6.461701657871762,0.2678563391315359,0.48847486209172253,False,DROP,False,0.5346846846846847,1.2747747747747749,1.7252252252252251,2.25990990990991,0.7634044249551524,0.06614958600969287,0.2658842870753315,8.555388344941363,41.815890645307746,-1,16.891223425477634,15.050116878578454,U56|+0.30|W|QUANTILE-F
U56,0.3,0.04258870572676662,M,QUANTILE-M,FULL,1.734723475976807e-17,0.4924709076815907,-13.280408568421374,8.339096251719749,-4.448841409020034,-7.119083015571137,-2.6702416065511034,-0.01392336479185161,-4.462764773811886,0.37713030958273713,1.1713722446388322,True,DROP,False,0.4997747747747748,1.3547297297297298,1.6452702702702702,2.145045045045045,0.7670096598068038,0.06033962150935435,0.33926813188402577,8.161650593138768,39.144285361175925,-1,6.703972672800676,6.56473902488216,U56|+0.30|M|QUANTILE-M
U56,0.3,0.04258870572676662,M,QUANTILE-F,FULL,2.2551405187698492e-17,0.4924709076815907,-11.324902026249662,3.50639605943986,-7.326035059128211,-9.994716593875342,-2.6686815347471313,0.012585472436092052,-7.313449586692119,0.22882073339507317,0.35082496101875893,False,DROP,False,0.4997747747747748,1.3547297297297298,1.6452702702702702,2.145045045045045,0.7670096598068038,0.06033962150935435,0.2874849618669899,8.161650593138768,39.393024082732126,-1,6.703972672800676,6.829827397161596,U56|+0.30|M|QUANTILE-F
U56,0.3,0.04258870572676662,Q,QUANTILE-M,FULL,2.0816681711721685e-17,1.1840186324948159,-10.778554535947615,7.5413250807501635,-2.0532108227026358,-3.970174113257241,-1.9169632905546052,0.027807754810867284,-2.0254030678917685,0.38665732277711984,1.8994947993762046,True,DROP,False,0.4945945945945946,1.379954954954955,1.620045045045045,2.11463963963964,0.766109276813292,0.060159972586376655,0.34743417648749053,19.681169747789067,31.0232995640131,-1,3.0895749734899334,3.367652521598606,U56|+0.30|Q|QUANTILE-M
U56,0.3,0.04258870572676662,Q,QUANTILE-F,FULL,1.734723475976807e-17,1.1840186324948159,-8.666166773919777,2.3522121986300517,-5.129935942794909,-7.060017444196909,-1.9300815014019994,0.030655372542984904,-5.099280570251924,0.19276639515971958,0.3331737091617938,False,DROP,False,0.4945945945945946,1.379954954954955,1.620045045045045,2.11463963963964,0.766109276813292,0.060159972586376655,0.2935816104093622,19.681169747789067,29.518765708233257,-1,3.0895749734899334,3.396128698919782,U56|+0.30|Q|QUANTILE-F
U56,0.2,0.10223652894330977,W,QUANTILE-M,FULL,4.163336342344337e-17,1.1608583590755364,-7.094292271466436,5.496058452403442,-0.4373754599874573,-1.6060536227098243,-1.168678162722367,-0.7047908416674052,-1.1421663016548624,0.3996781969681334,3.4220890104093673,True,DROP,False,1.4504504504504505,1.9984234234234235,4.001576576576577,5.452027027027027,0.7339612508778453,0.08417678826178755,0.2498776396643959,13.79071811893438,28.391064846756972,-1,20.309388603998983,13.26148018732493,U56|+0.20|W|QUANTILE-M
U56,0.2,0.10223652894330977,W,QUANTILE-F,FULL,4.163336342344337e-17,1.1608583590755364,-6.611291536793534,4.065425232012599,-1.3850079457053983,-2.607028841987069,-1.2220208962816708,-0.6846101592503274,-2.0696181049557256,0.3434339540060943,1.5594093807239757,True,DROP,False,1.4504504504504505,1.9984234234234235,4.001576576576577,5.452027027027027,0.7339612508778453,0.08417678826178755,0.2259126940123189,13.79071811893438,29.264807653672722,-1,20.309388603998983,13.463287011495709,U56|+0.20|W|QUANTILE-F
U56,0.2,0.10223652894330977,M,QUANTILE-M,FULL,1.3877787807814457e-17,1.3703874552564312,-6.367753475631387,9.310019249567905,4.312653229192948,4.189322718893185,-0.1233305102997635,-0.23785721739290416,4.074796011800044,0.5461011130245629,2.222320855727153,True,BOTH,True,1.2781531531531531,2.0849099099099098,3.9150900900900902,5.193243243243243,0.7538815161765982,0.07658602909055226,0.26058469744906027,17.893439202026517,24.43640604366713,1,8.148696586133665,5.7701244122046225,U56|+0.20|M|QUANTILE-M
U56,0.2,0.10223652894330977,M,QUANTILE-F,FULL,1.9081958235744878e-17,1.3703874552564312,-6.0917460977476745,7.875063503589645,3.1537048610984018,2.9105491493844893,-0.24315571171391248,-0.222942925618726,2.930761935479676,0.5134617149750974,2.7056967944537305,True,BOTH,True,1.2781531531531531,2.0849099099099098,3.9150900900900902,5.193243243243243,0.7538815161765982,0.07658602909055226,0.23633983472578346,17.893439202026517,25.775367511853034,1,8.148696586133665,5.919267329946405,U56|+0.20|M|QUANTILE-F
U56,0.2,0.10223652894330977,Q,QUANTILE-M,FULL,1.3877787807814457e-17,2.1030725460793755,-5.919705473215383,8.082665535585653,4.266032608449645,4.368133582063249,0.10210097361360404,-0.03766113881636786,4.228371469633277,0.5018592321312613,1.8503705034972573,True,BOTH,True,1.2038288288288288,2.1587837837837838,3.8412162162162162,5.045045045045045,0.7613839285714286,0.07256548668765896,0.269116227614934,28.981719024796952,21.996835812092375,1,3.604649155290572,3.2280377671268936,U56|+0.20|Q|QUANTILE-M
U56,0.2,0.10223652894330977,Q,QUANTILE-F,FULL,2.2768245622195593e-17,2.1030725460793755,-5.63787177492816,6.836380692334193,3.301581463485408,3.3213261312495135,0.01974466776410555,-0.0374534707747039,3.264127992710704,0.46897360702853746,2.058328638073938,True,BOTH,True,1.2038288288288288,2.1587837837837838,3.8412162162162162,5.045045045045045,0.7613839285714286,0.07256548668765896,0.24633139841271495,28.981719024796952,22.88734530497087,1,3.604649155290572,3.2301144475435333,U56|+0.20|Q|QUANTILE-F
U56,0.12,0.2320147742060299,W,QUANTILE-M,FULL,1.3877787807814457e-17,0.9407509881062744,-4.1014072092283325,6.349509652618147,3.1888534314960895,3.2917931637586495,0.10293973226256004,-0.7020312022807497,2.4868222292153397,0.5573819159978828,1.928890831454344,True,BOTH,True,2.890765765765766,3.3864864864864863,9.422072072072073,12.312837837837838,0.7652234355850666,0.09434041332464996,0.19888676075687137,9.971876897220126,20.62182114898079,1,17.961833088692725,10.941521065885228,U56|+0.12|W|QUANTILE-M
U56,0.12,0.2320147742060299,W,QUANTILE-F,FULL,1.3877787807814457e-17,0.9407509881062744,-3.9213433093485204,5.992791505047905,3.0121991838056594,3.1121901382100026,0.09999095440434314,-0.6998143379517735,2.312384845853886,0.5520824091641948,1.9255865608823952,True,BOTH,True,2.890765765765766,3.3864864864864863,9.422072072072073,12.312837837837838,0.7652234355850666,0.09434041332464996,0.18792318663637583,9.971876897220126,20.866734858728048,1,17.961833088692725,10.96368970917499,U56|+0.12|W|QUANTILE-F
U56,0.12,0.2320147742060299,M,QUANTILE-M,FULL,2.0816681711721685e-17,1.1674965884303437,-3.7629704954391703,4.5198159574696986,1.9243420504608721,1.9040622137581842,-0.02027983670268796,-0.20537206998594226,1.7189699804749299,0.4782730779277474,2.373775355033496,True,BOTH,True,2.672747747747748,3.3896396396396398,9.418243243243243,12.09099099099099,0.7789471723418523,0.08789853440377962,0.19864781032204115,13.282321444259958,18.942924612855126,1,7.080559227337944,5.026838527478522,U56|+0.12|M|QUANTILE-M
U56,0.12,0.2320147742060299,M,QUANTILE-F,FULL,1.734723475976807e-17,1.1674965884303437,-3.4984754073173825,4.101984108764889,1.7710052898778503,1.7518165966190713,-0.019188693258779033,-0.20341478232825055,1.5675905075495997,0.46783812097938265,2.341560250474586,True,BOTH,True,2.672747747747748,3.3896396396396398,9.418243243243243,12.09099099099099,0.7789471723418523,0.08789853440377962,0.18767882410666548,13.282321444259958,18.640757282926376,1,7.080559227337944,5.046411404055439,U56|+0.12|M|QUANTILE-F
U56,0.12,0.2320147742060299,Q,QUANTILE-M,FULL,1.5612511283791264e-17,1.3013483804483121,-3.687512036419955,3.957886403774624,1.5717227478029812,1.5749989203607706,0.0032761725577894474,-0.06899812463912972,1.5027246231638514,0.4423827434842087,2.5129454710153243,True,BOTH,True,2.5416666666666665,3.7157657657657657,9.087387387387388,11.629054054054054,0.7814382274901711,0.08260007005767395,0.21838767226496836,15.754809645314708,16.885165715516763,1,3.497166444890111,2.807185198498814,U56|+0.12|Q|QUANTILE-M
U56,0.12,0.2320147742060299,Q,QUANTILE-F,FULL,2.42861286636753e-17,1.3013483804483121,-3.372738511571391,3.50716518087158,1.4357750497485013,1.4418249502727631,0.006049900524261798,-0.0657512294115902,1.370023820336911,0.4286831831636909,2.432448668756979,True,BOTH,True,2.5416666666666665,3.7157657657657657,9.087387387387388,11.629054054054054,0.7814382274901711,0.08260007005767395,0.20510315957657616,15.754809645314708,16.444108021223165,1,3.497166444890111,2.839654150774209,U56|+0.12|Q|QUANTILE-F
U56,0.06,0.4407995099690702,W,QUANTILE-M,FULL,1.734723475976807e-17,0.7782278578538117,-2.97813803095584,2.2642353065554977,0.06432513345346935,-0.04633212434115297,-0.11065725779462232,-0.5549334566907504,-0.4906083232372811,0.37608126382770185,48.86966308480628,True,DROP,False,4.041216216216216,4.569144144144144,19.351126126126125,23.392342342342342,0.8272419171593075,0.0897855376098511,0.14391629343550627,8.667630428805564,20.693543169178714,-1,13.46104993148332,7.911715364575817,U56|+0.06|W|QUANTILE-M
U56,0.06,0.4407995099690702,W,QUANTILE-F,FULL,2.0816681711721685e-17,0.7782278578538117,-2.911483955381814,2.1033416549023687,-0.029914442625633697,-0.14597730464711578,-0.11606286202148208,-0.5408348841288289,-0.5707493267544625,0.36307996576776386,14.40868948763623,True,DROP,False,4.041216216216216,4.569144144144144,19.351126126126125,23.392342342342342,0.8272419171593075,0.0897855376098511,0.14013818258532257,8.667630428805564,20.775807860995837,-1,13.46104993148332,8.052701090195033,U56|+0.06|W|QUANTILE-F
U56,0.06,0.4407995099690702,M,QUANTILE-M,FULL,2.42861286636753e-17,0.8754403486021637,-2.9952894563150596,1.639903122707025,-0.4799459850058707,-0.6639544912641959,-0.1840085062583252,-0.21279734157388894,-0.6927433265797597,0.29758888756432234,2.469902898893844,True,DROP,False,3.822972972972973,4.653378378378378,19.255405405405405,23.07837837837838,0.8343482843424288,0.08496125001282666,0.14679514625020515,10.303995627065255,20.404553780066646,-1,5.6984851731544435,3.570511757415554,U56|+0.06|M|QUANTILE-M
