panel,pick,IS_Sharpe,n_exante,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,keep_4a,keep_4b,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,V2_CAGR,V2_Sharpe,V2_MaxDD,gx_gap,gx_beat
U56,u56-quantile50-respread-M,1.2467831536834153,1,0.15902941686581418,1.2296026525749233,-0.19459044342880294,1.4299976352182544,1.0127258429740071,False,True,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.09494345467513221,1.285947374872866,-0.11896571471330208,0.044300107723080906,True
B136,b136-r620-gross065-W,1.2538293895648784,4,0.14516591165653137,1.039975569840315,-0.19432719349775063,1.1164610917364772,0.9621574164749634,False,True,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884958852905188,1.1079386067354258,-0.12178321671309567,0.04386450612950821,True
