panel,signal,cost,ladder,K,anchor,IS_pick,oracle,rand_draw,i_is,i_oracle,i_anchor,IS_endpoint,oracle_endpoint,agree,rho_rank_OOS,rho_rank_IS,OOS_Sharpe_anchor,OOS_Sharpe_ISpick,OOS_Sharpe_oracle,OOS_Sharpe_randE,OOS_Sharpe_randD,d_IS,d_randE,d_randD,d_oracle,capture_IS,capture_rand,OOS_range
u56,COMP,10.0,GROSS,7,0.75,1.05,0.45,1.2,5,1,3,0,1,0,-1.0,0.7500000000000002,1.0296500468443777,1.0283095604009957,1.0305679139055033,1.028819007772727,1.027473371915769,-0.0013404864433819164,-0.0008310390716506078,-0.002176674928608735,0.0009178670611256212,-1.4604363748907365,-0.9054024344565406,0.004030347467176565
u56,COMP,25.0,GROSS,7,0.75,1.05,0.6,0.45,5,2,3,0,0,0,-0.9642857142857145,0.5357142857142858,0.8722693703429659,0.8711540143408314,0.8724475437660307,0.8713418802710343,0.8724122180671501,-0.0011153560021345266,-0.0009274900719316026,0.0001428477241841586,0.0001781734230648091,-6.259945972575411,-5.205546685794075,0.003400052558354516
u56,COMP,10.0,COUNT,5,20,40,80,40,4,5,3,0,1,0,0.9999999999999999,0.8999999999999998,1.0296500468443777,1.2497956291476882,1.2553130652980478,1.0331999881886564,1.2497956291476882,0.2201455823033105,0.003549941344278773,0.2201455823033105,0.2256630184536701,0.9755501092373611,0.015731161306820843,0.5082492306063537
u56,COMP,25.0,COUNT,5,20,40,80,20,4,5,3,0,1,0,0.9999999999999999,0.8999999999999998,0.8722693703429659,1.1608369677543022,1.1792276172139433,0.8514136423454384,0.8722693703429659,0.2885675974113363,-0.02085572799752755,0.0,0.3069582468709774,0.9400874560396771,-0.06794320794480482,0.7800273095189934
u56,COMP,10.0,CADENCE,4,W,Q,M,W,4,3,2,1,0,0,-0.19999999999999998,1.0,1.0296500468443777,0.7702811368935921,1.054012663480985,0.9547438727092559,1.0296500468443777,-0.25936890995078554,-0.0749061741351218,0.0,0.024362616636607326,-10.646184431645047,-3.074635834583039,0.28373152658739287
u56,COMP,25.0,CADENCE,4,W,Q,M,W,4,3,2,1,0,0,0.39999999999999997,1.0,0.8722693703429659,0.7381778921706685,0.9855024398558865,0.7962690393716838,0.8722693703429659,-0.13409147817229738,-0.07600033097128212,0.0,0.11323306951292056,-1.1842077473400716,-0.6711849400374158,0.3963759847386724
u56,COMP,10.0,VOLCAP,5,0.6,0.8,99.0,99.0,4,5,3,0,1,0,0.9999999999999999,0.6,1.0296500468443777,1.0410411952534588,1.0831094468625042,1.0187722222703492,1.0831094468625042,0.011391148409081175,-0.010877824574028416,0.053459400018126546,0.053459400018126546,0.21308036388771226,-0.20347823900642467,0.1486380573275523
u56,COMP,25.0,VOLCAP,5,0.6,0.8,99.0,0.6,4,5,3,0,1,0,0.9999999999999999,0.7,0.8722693703429659,0.8856775142473569,0.9311489371401274,0.855564736544755,0.8722693703429659,0.013408143904390935,-0.016704633798210966,0.0,0.05887956679716144,0.2277215107675917,-0.28370850376256995,0.18833291511247818
u56,COMP,10.0,VOLPOW,5,0.5,0.25,0.0,0.75,2,1,3,0,1,0,-0.9999999999999999,-0.7999999999999999,1.0296500468443777,1.085384879186836,1.167991233806965,1.0173113214222176,0.9075350402383754,0.05573483234245824,-0.01233872542216008,-0.12211500660600227,0.13834118696258724,0.4028795297060092,-0.08919054182683096,0.2719958267724317
u56,COMP,25.0,VOLPOW,5,0.5,0.0,0.0,0.25,1,1,3,1,1,1,-0.9999999999999999,-0.9999999999999999,0.8722693703429659,1.0495601201126592,1.0495601201126592,0.8610350039307842,0.9532998984365675,0.17729074976969328,-0.011234366412181673,0.08103052809360156,0.17729074976969328,1.0,-0.06336690677192972,0.3481320917550811
u56,MOM,10.0,GROSS,7,0.75,0.6,1.05,0.6,2,5,3,0,0,0,0.5357142857142858,-0.9642857142857145,1.0482675838289948,1.048032810824743,1.048425728138198,1.0482003615272981,1.048032810824743,-0.00023477300425178704,-6.722230169664556e-05,-0.00023477300425178704,0.00015814430920313427,-1.4845491781194873,-0.4250693688275523,0.0007189869587069797
u56,MOM,25.0,GROSS,7,0.75,0.75,1.05,1.05,3,5,3,0,0,0,0.5357142857142858,-0.5357142857142858,0.9272636071792293,0.9272636071792293,0.9275509599290055,0.9270488729571884,0.9275509599290055,0.0,-0.00021473422204087989,0.00028735274977620406,0.00028735274977620406,0.0,-0.7472843820291231,0.0015610256210019102
u56,MOM,10.0,COUNT,5,20,10,80,5,2,5,3,0,1,0,0.7,-0.6,1.0482675838289948,1.0940697681040124,1.2553130652980478,1.1359738636350551,1.0560081878626402,0.04580218427501759,0.08770627980606038,0.007740604033645404,0.207045481469053,0.22121798529500206,0.4236087606633898,0.207045481469053
u56,MOM,25.0,COUNT,5,20,80,80,40,5,5,3,1,1,1,0.8999999999999998,0.8999999999999998,0.9272636071792293,1.1792276172139433,1.1792276172139433,1.0259831037647724,1.1387341541218334,0.251964010034714,0.09871949658554313,0.21147054694260414,0.251964010034714,1.0,0.3917999898951528,0.2581543347376183
u56,MOM,10.0,CADENCE,4,W,M,M,D,3,3,2,0,0,1,-0.19999999999999998,0.39999999999999997,1.0482675838289948,1.1127474764171081,1.1127474764171081,1.0064324595461969,0.9752095523056998,0.06447989258811337,-0.0418351242827979,-0.07305803152329493,0.06447989258811337,1.0,-0.6488088395251149,0.22324225078412352
u56,MOM,25.0,CADENCE,4,W,M,M,D,3,3,2,0,0,1,0.39999999999999997,0.7999999999999999,0.9272636071792293,1.059034874453989,1.059034874453989,0.8846993089915859,0.6875241473745362,0.13177126727475974,-0.0425642981876434,-0.23973945980469313,0.13177126727475974,1.0,-0.3230165351517145,0.3715107270794529
u56,MOM,10.0,VOLCAP,5,0.6,99.0,0.45,0.45,5,2,3,1,0,0,0.0,0.8999999999999998,1.0482675838289948,1.083754840357844,1.1199416510708575,1.0637871418216835,1.1199416510708575,0.03548725652884932,0.015519557992688782,0.07167406724186276,0.07167406724186276,0.49511989335136036,0.21652961231177703,0.08670112702736987
u56,MOM,25.0,VOLCAP,5,0.6,99.0,0.45,99.0,5,2,3,1,0,0,0.3,0.9999999999999999,0.9272636071792293,0.9786973146786069,0.984376081470132,0.9332749672493099,0.9786973146786069,0.05143370749937759,0.006011360070080629,0.05143370749937759,0.057112474290902715,0.9005687135423289,0.10525476517549795,0.12988981071771
u56,MOM,10.0,VOLPOW,5,0.5,0.0,0.25,0.75,1,2,3,1,0,0,-0.7,-0.8999999999999998,1.0482675838289948,1.0408320441754104,1.0549232555156132,1.0391701262429924,1.029472692296401,-0.007435539653584344,-0.009097457586002333,-0.018794891532593727,0.006655671686618403,-1.1171734429950788,-1.3668729490207991,0.0325682001170704
u56,MOM,25.0,VOLPOW,5,0.5,0.0,0.25,1.0,1,2,3,1,0,0,-0.8999999999999998,-0.8999999999999998,0.9272636071792293,0.9277790644656388,0.9412087406395208,0.9153792794325918,0.8825971287400524,0.0005154572864095597,-0.011884327746637502,-0.044666478439176927,0.01394513346029147,0.036963237955184546,-0.8522204380817094,0.0586116118994684
u56,R6,10.0,GROSS,7,0.75,0.75,0.75,1.35,3,3,3,0,0,1,-0.5357142857142858,-0.7500000000000002,1.0809178145630918,1.0809178145630918,1.0809178145630918,1.0806817083639602,1.0801926656296013,0.0,-0.0002361061991316138,-0.0007251489334905159,0.0,,,0.0007251489334905159
u56,R6,25.0,GROSS,7,0.75,0.9,0.9,1.35,4,4,3,0,0,1,0.21428571428571433,-0.21428571428571433,0.9437658959526957,0.943921104447805,0.943921104447805,0.9434125941014804,0.9428532372402864,0.00015520849510930468,-0.000353301851215293,-0.0009126587124093088,0.00015520849510930468,1.0,-2.2763048566799275,0.0011724722866944814
u56,R6,10.0,COUNT,5,20,5,80,5,1,5,3,1,1,0,0.9999999999999999,-0.7999999999999999,1.0809178145630918,0.9528987616763838,1.252707201936169,1.1113316933187871,0.9528987616763838,-0.128019052886708,0.030413878755695345,-0.128019052886708,0.17178938737307714,-0.7452093219745143,0.17704166258911644,0.29980844025978515
u56,R6,25.0,COUNT,5,20,5,80,80,1,5,3,1,1,0,0.9999999999999999,-0.3,0.9437658959526957,0.7872244564673762,1.1765775786739516,0.9849603906183144,1.1765775786739516,-0.1565414394853195,0.04119449466561875,0.23281168272125596,0.23281168272125596,-0.6723951206209253,0.17694341703178476,0.3893531222065755
