panel,cadence,book,gross,phi,cal,alive_at_0,death_rung,survives_ladder
U56,M,CAP0.030,0.75,0.0,SELF,True,70.0,False
U56,M,CAP0.030,0.75,0.0,PANEL,True,70.0,False
U56,M,CAP0.030,0.75,0.25,SELF,True,70.0,False
U56,M,CAP0.030,0.75,0.25,PANEL,True,72.0,False
U56,M,CAP0.030,0.75,0.5,SELF,True,70.0,False
U56,M,CAP0.030,0.75,0.5,PANEL,True,74.0,False
U56,M,CAP0.030,0.75,0.75,SELF,True,70.0,False
U56,M,CAP0.030,0.75,0.75,PANEL,True,76.0,False
U56,M,CAP0.030,0.75,1.0,SELF,True,70.0,False
U56,M,CAP0.030,0.75,1.0,PANEL,True,76.0,False
U56,M,CAP0.030,1.0,0.0,SELF,False,0.0,False
U56,M,CAP0.030,1.0,0.0,PANEL,False,0.0,False
U56,M,CAP0.030,1.0,0.25,SELF,False,0.0,False
U56,M,CAP0.030,1.0,0.25,PANEL,False,0.0,False
U56,M,CAP0.030,1.0,0.5,SELF,False,0.0,False
U56,M,CAP0.030,1.0,0.5,PANEL,False,0.0,False
U56,M,CAP0.030,1.0,0.75,SELF,False,0.0,False
U56,M,CAP0.030,1.0,0.75,PANEL,False,0.0,False
U56,M,CAP0.030,1.0,1.0,SELF,False,0.0,False
U56,M,CAP0.030,1.0,1.0,PANEL,False,0.0,False
U56,M,CAND,0.75,0.0,SELF,True,78.0,False
U56,M,CAND,0.75,0.0,PANEL,True,78.0,False
U56,M,CAND,0.75,0.25,SELF,True,78.0,False
U56,M,CAND,0.75,0.25,PANEL,True,82.0,False
U56,M,CAND,0.75,0.5,SELF,True,78.0,False
U56,M,CAND,0.75,0.5,PANEL,True,84.0,False
U56,M,CAND,0.75,0.75,SELF,True,78.0,False
U56,M,CAND,0.75,0.75,PANEL,True,88.0,False
U56,M,CAND,0.75,1.0,SELF,True,78.0,False
U56,M,CAND,0.75,1.0,PANEL,True,92.0,False
U56,M,CAND,1.0,0.0,SELF,False,0.0,False
U56,M,CAND,1.0,0.0,PANEL,False,0.0,False
U56,M,CAND,1.0,0.25,SELF,False,0.0,False
U56,M,CAND,1.0,0.25,PANEL,False,0.0,False
U56,M,CAND,1.0,0.5,SELF,False,0.0,False
U56,M,CAND,1.0,0.5,PANEL,False,0.0,False
U56,M,CAND,1.0,0.75,SELF,False,0.0,False
U56,M,CAND,1.0,0.75,PANEL,False,0.0,False
U56,M,CAND,1.0,1.0,SELF,False,0.0,False
U56,M,CAND,1.0,1.0,PANEL,False,0.0,False
B136,W,CAP0.015,0.75,0.0,SELF,True,32.0,False
B136,W,CAP0.015,0.75,0.0,PANEL,True,32.0,False
B136,W,CAP0.015,0.75,0.25,SELF,True,32.0,False
B136,W,CAP0.015,0.75,0.25,PANEL,True,32.0,False
B136,W,CAP0.015,0.75,0.5,SELF,True,32.0,False
B136,W,CAP0.015,0.75,0.5,PANEL,True,32.0,False
B136,W,CAP0.015,0.75,0.75,SELF,True,32.0,False
B136,W,CAP0.015,0.75,0.75,PANEL,True,32.0,False
B136,W,CAP0.015,0.75,1.0,SELF,True,32.0,False
B136,W,CAP0.015,0.75,1.0,PANEL,True,30.0,False
B136,W,CAP0.015,1.0,0.0,SELF,False,0.0,False
B136,W,CAP0.015,1.0,0.0,PANEL,False,0.0,False
B136,W,CAP0.015,1.0,0.25,SELF,False,0.0,False
B136,W,CAP0.015,1.0,0.25,PANEL,False,0.0,False
B136,W,CAP0.015,1.0,0.5,SELF,False,0.0,False
B136,W,CAP0.015,1.0,0.5,PANEL,False,0.0,False
B136,W,CAP0.015,1.0,0.75,SELF,False,0.0,False
B136,W,CAP0.015,1.0,0.75,PANEL,False,0.0,False
B136,W,CAP0.015,1.0,1.0,SELF,False,0.0,False
B136,W,CAP0.015,1.0,1.0,PANEL,False,0.0,False
B136,W,CAP2,0.75,0.0,SELF,True,34.0,False
B136,W,CAP2,0.75,0.0,PANEL,True,34.0,False
B136,W,CAP2,0.75,0.25,SELF,True,34.0,False
B136,W,CAP2,0.75,0.25,PANEL,True,34.0,False
B136,W,CAP2,0.75,0.5,SELF,True,34.0,False
B136,W,CAP2,0.75,0.5,PANEL,True,34.0,False
B136,W,CAP2,0.75,0.75,SELF,True,34.0,False
B136,W,CAP2,0.75,0.75,PANEL,True,34.0,False
B136,W,CAP2,0.75,1.0,SELF,True,34.0,False
B136,W,CAP2,0.75,1.0,PANEL,True,34.0,False
B136,W,CAP2,1.0,0.0,SELF,False,0.0,False
B136,W,CAP2,1.0,0.0,PANEL,False,0.0,False
B136,W,CAP2,1.0,0.25,SELF,False,0.0,False
B136,W,CAP2,1.0,0.25,PANEL,False,0.0,False
B136,W,CAP2,1.0,0.5,SELF,False,0.0,False
B136,W,CAP2,1.0,0.5,PANEL,False,0.0,False
B136,W,CAP2,1.0,0.75,SELF,False,0.0,False
B136,W,CAP2,1.0,0.75,PANEL,False,0.0,False
B136,W,CAP2,1.0,1.0,SELF,False,0.0,False
B136,W,CAP2,1.0,1.0,PANEL,False,0.0,False
B136,W,CAP0.030,0.75,0.0,SELF,True,36.0,False
B136,W,CAP0.030,0.75,0.0,PANEL,True,36.0,False
B136,W,CAP0.030,0.75,0.25,SELF,True,36.0,False
B136,W,CAP0.030,0.75,0.25,PANEL,True,36.0,False
B136,W,CAP0.030,0.75,0.5,SELF,True,36.0,False
B136,W,CAP0.030,0.75,0.5,PANEL,True,36.0,False
B136,W,CAP0.030,0.75,0.75,SELF,True,36.0,False
B136,W,CAP0.030,0.75,0.75,PANEL,True,36.0,False
B136,W,CAP0.030,0.75,1.0,SELF,True,36.0,False
B136,W,CAP0.030,0.75,1.0,PANEL,True,36.0,False
B136,W,CAP0.030,1.0,0.0,SELF,False,0.0,False
B136,W,CAP0.030,1.0,0.0,PANEL,False,0.0,False
B136,W,CAP0.030,1.0,0.25,SELF,False,0.0,False
B136,W,CAP0.030,1.0,0.25,PANEL,False,0.0,False
B136,W,CAP0.030,1.0,0.5,SELF,False,0.0,False
B136,W,CAP0.030,1.0,0.5,PANEL,False,0.0,False
B136,W,CAP0.030,1.0,0.75,SELF,False,0.0,False
B136,W,CAP0.030,1.0,0.75,PANEL,False,0.0,False
B136,W,CAP0.030,1.0,1.0,SELF,False,0.0,False
B136,W,CAP0.030,1.0,1.0,PANEL,False,0.0,False
B136,W,CAND,0.75,0.0,SELF,True,36.0,False
B136,W,CAND,0.75,0.0,PANEL,True,36.0,False
B136,W,CAND,0.75,0.25,SELF,True,36.0,False
B136,W,CAND,0.75,0.25,PANEL,True,38.0,False
B136,W,CAND,0.75,0.5,SELF,True,36.0,False
B136,W,CAND,0.75,0.5,PANEL,True,38.0,False
B136,W,CAND,0.75,0.75,SELF,True,36.0,False
B136,W,CAND,0.75,0.75,PANEL,True,38.0,False
B136,W,CAND,0.75,1.0,SELF,True,36.0,False
B136,W,CAND,0.75,1.0,PANEL,True,38.0,False
B136,W,CAND,1.0,0.0,SELF,False,0.0,False
B136,W,CAND,1.0,0.0,PANEL,False,0.0,False
B136,W,CAND,1.0,0.25,SELF,False,0.0,False
B136,W,CAND,1.0,0.25,PANEL,False,0.0,False
B136,W,CAND,1.0,0.5,SELF,False,0.0,False
B136,W,CAND,1.0,0.5,PANEL,False,0.0,False
B136,W,CAND,1.0,0.75,SELF,False,0.0,False
B136,W,CAND,1.0,0.75,PANEL,False,0.0,False
B136,W,CAND,1.0,1.0,SELF,False,0.0,False
B136,W,CAND,1.0,1.0,PANEL,False,0.0,False
B136,M,CAP0.015,0.75,0.0,SELF,False,0.0,False
B136,M,CAP0.015,0.75,0.0,PANEL,False,0.0,False
B136,M,CAP0.015,0.75,0.25,SELF,False,0.0,False
B136,M,CAP0.015,0.75,0.25,PANEL,False,0.0,False
B136,M,CAP0.015,0.75,0.5,SELF,False,0.0,False
B136,M,CAP0.015,0.75,0.5,PANEL,False,0.0,False
B136,M,CAP0.015,0.75,0.75,SELF,False,0.0,False
B136,M,CAP0.015,0.75,0.75,PANEL,False,0.0,False
B136,M,CAP0.015,0.75,1.0,SELF,False,0.0,False
B136,M,CAP0.015,0.75,1.0,PANEL,False,0.0,False
B136,M,CAP0.015,1.0,0.0,SELF,False,0.0,False
B136,M,CAP0.015,1.0,0.0,PANEL,False,0.0,False
B136,M,CAP0.015,1.0,0.25,SELF,False,0.0,False
B136,M,CAP0.015,1.0,0.25,PANEL,False,0.0,False
B136,M,CAP0.015,1.0,0.5,SELF,False,0.0,False
B136,M,CAP0.015,1.0,0.5,PANEL,False,0.0,False
B136,M,CAP0.015,1.0,0.75,SELF,False,0.0,False
B136,M,CAP0.015,1.0,0.75,PANEL,False,0.0,False
B136,M,CAP0.015,1.0,1.0,SELF,False,0.0,False
B136,M,CAP0.015,1.0,1.0,PANEL,False,0.0,False
B136,M,CAP2,0.75,0.0,SELF,False,0.0,False
B136,M,CAP2,0.75,0.0,PANEL,False,0.0,False
B136,M,CAP2,0.75,0.25,SELF,False,0.0,False
B136,M,CAP2,0.75,0.25,PANEL,False,0.0,False
B136,M,CAP2,0.75,0.5,SELF,False,0.0,False
B136,M,CAP2,0.75,0.5,PANEL,False,0.0,False
B136,M,CAP2,0.75,0.75,SELF,False,0.0,False
B136,M,CAP2,0.75,0.75,PANEL,False,0.0,False
B136,M,CAP2,0.75,1.0,SELF,False,0.0,False
B136,M,CAP2,0.75,1.0,PANEL,False,0.0,False
B136,M,CAP2,1.0,0.0,SELF,False,0.0,False
B136,M,CAP2,1.0,0.0,PANEL,False,0.0,False
B136,M,CAP2,1.0,0.25,SELF,False,0.0,False
B136,M,CAP2,1.0,0.25,PANEL,False,0.0,False
B136,M,CAP2,1.0,0.5,SELF,False,0.0,False
B136,M,CAP2,1.0,0.5,PANEL,False,0.0,False
B136,M,CAP2,1.0,0.75,SELF,False,0.0,False
B136,M,CAP2,1.0,0.75,PANEL,False,0.0,False
B136,M,CAP2,1.0,1.0,SELF,False,0.0,False
B136,M,CAP2,1.0,1.0,PANEL,False,0.0,False
B136,M,CAP0.030,0.75,0.0,SELF,False,0.0,False
B136,M,CAP0.030,0.75,0.0,PANEL,False,0.0,False
B136,M,CAP0.030,0.75,0.25,SELF,False,0.0,False
B136,M,CAP0.030,0.75,0.25,PANEL,False,0.0,False
B136,M,CAP0.030,0.75,0.5,SELF,False,0.0,False
B136,M,CAP0.030,0.75,0.5,PANEL,False,0.0,False
B136,M,CAP0.030,0.75,0.75,SELF,False,0.0,False
B136,M,CAP0.030,0.75,0.75,PANEL,False,0.0,False
B136,M,CAP0.030,0.75,1.0,SELF,False,0.0,False
B136,M,CAP0.030,0.75,1.0,PANEL,False,0.0,False
B136,M,CAP0.030,1.0,0.0,SELF,False,0.0,False
B136,M,CAP0.030,1.0,0.0,PANEL,False,0.0,False
B136,M,CAP0.030,1.0,0.25,SELF,False,0.0,False
B136,M,CAP0.030,1.0,0.25,PANEL,False,0.0,False
B136,M,CAP0.030,1.0,0.5,SELF,False,0.0,False
B136,M,CAP0.030,1.0,0.5,PANEL,False,0.0,False
B136,M,CAP0.030,1.0,0.75,SELF,False,0.0,False
B136,M,CAP0.030,1.0,0.75,PANEL,False,0.0,False
B136,M,CAP0.030,1.0,1.0,SELF,False,0.0,False
B136,M,CAP0.030,1.0,1.0,PANEL,False,0.0,False
B136,M,CAND,0.75,0.0,SELF,False,0.0,False
B136,M,CAND,0.75,0.0,PANEL,False,0.0,False
B136,M,CAND,0.75,0.25,SELF,False,0.0,False
B136,M,CAND,0.75,0.25,PANEL,False,0.0,False
B136,M,CAND,0.75,0.5,SELF,False,0.0,False
B136,M,CAND,0.75,0.5,PANEL,False,0.0,False
B136,M,CAND,0.75,0.75,SELF,False,0.0,False
B136,M,CAND,0.75,0.75,PANEL,False,0.0,False
B136,M,CAND,0.75,1.0,SELF,False,0.0,False
B136,M,CAND,0.75,1.0,PANEL,False,0.0,False
B136,M,CAND,1.0,0.0,SELF,False,0.0,False
B136,M,CAND,1.0,0.0,PANEL,False,0.0,False
B136,M,CAND,1.0,0.25,SELF,False,0.0,False
B136,M,CAND,1.0,0.25,PANEL,False,0.0,False
B136,M,CAND,1.0,0.5,SELF,False,0.0,False
B136,M,CAND,1.0,0.5,PANEL,False,0.0,False
B136,M,CAND,1.0,0.75,SELF,False,0.0,False
B136,M,CAND,1.0,0.75,PANEL,False,0.0,False
B136,M,CAND,1.0,1.0,SELF,False,0.0,False
B136,M,CAND,1.0,1.0,PANEL,False,0.0,False
