chooser,estimator,panel,book,cadence,n_pin0_IS,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4b,pass4a,binds,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,base_CAGR,base_Sharpe,base_MaxDD,base_H1,base_H2
C_NOPIN,CANON,B136,TOP10,Q,0,0.17604452832800543,1.0182361996242948,-0.2861259748354533,1.4392937491404716,0.7001371843177322,0.14135772498500287,0.7930873566740441,-0.2861259748354531,False,False,"L2_H2,L3_OOS,L4_DD",0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.9597783591726315,0.8261290624177297,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,0.07977883927766838,1.0993768630350007,-0.12240985403190008,1.2351246935053817,0.9660332011509825
C_ISSHARPE,CANON,B136,TOP10,Q,0,0.17604452832800543,1.0182361996242948,-0.2861259748354533,1.4392937491404716,0.7001371843177322,0.14135772498500287,0.7930873566740441,-0.2861259748354531,False,False,"L2_H2,L3_OOS,L4_DD",0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.9597783591726315,0.8261290624177297,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,0.07977883927766838,1.0993768630350007,-0.12240985403190008,1.2351246935053817,0.9660332011509825
C_IS4B,CANON,B136,TOP20,M,0,0.1621715423361758,1.0943470913211977,-0.2610525610883291,1.3329997625185506,0.9069393888851682,0.15548074428192016,1.000411926222563,-0.2610525610883291,False,False,L4_DD,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.9597783591726315,0.8261290624177297,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,0.07977883927766838,1.0993768630350007,-0.12240985403190008,1.2351246935053817,0.9660332011509825
C_NOPIN,CANON,U56,TOP10,M,0,0.16731565106538437,1.1263154694923254,-0.2321515892447944,1.2166817432304564,1.059429909858486,0.17309225688498553,1.1008702570185247,-0.23215158924479462,False,False,L4_DD,0.15096593960776228,0.8830147217977079,-0.3371725677562024,0.9590596328123037,0.8208445635190935,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09454831802271646,1.2764916149303631,-0.12054949323437081,0.08617736292500311,1.2008675709231258,-0.12054949323437114,1.2324764783489404,1.1762227180358504
C_ISSHARPE,CANON,U56,TOP10,M,0,0.16731565106538437,1.1263154694923254,-0.2321515892447944,1.2166817432304564,1.059429909858486,0.17309225688498553,1.1008702570185247,-0.23215158924479462,False,False,L4_DD,0.15096593960776228,0.8830147217977079,-0.3371725677562024,0.9590596328123037,0.8208445635190935,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09454831802271646,1.2764916149303631,-0.12054949323437081,0.08617736292500311,1.2008675709231258,-0.12054949323437114,1.2324764783489404,1.1762227180358504
C_IS4B,CANON,U56,TOP10,M,0,0.16731565106538437,1.1263154694923254,-0.2321515892447944,1.2166817432304564,1.059429909858486,0.17309225688498553,1.1008702570185247,-0.23215158924479462,False,False,L4_DD,0.15096593960776228,0.8830147217977079,-0.3371725677562024,0.9590596328123037,0.8208445635190935,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09454831802271646,1.2764916149303631,-0.12054949323437081,0.08617736292500311,1.2008675709231258,-0.12054949323437114,1.2324764783489404,1.1762227180358504
C_NOPIN,FPORT,B136,TOP10,Q,0,0.1882252223378318,1.0995431064470222,-0.26698223081204964,1.4689369335490972,0.8277259248427301,0.16621149807589708,0.9215378537768752,-0.2669822308120495,False,False,L4_DD,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.9597783591726315,0.8261290624177297,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,0.07977883927766838,1.0993768630350007,-0.12240985403190008,1.2351246935053817,0.9660332011509825
C_ISSHARPE,FPORT,B136,TOP10,Q,0,0.1882252223378318,1.0995431064470222,-0.26698223081204964,1.4689369335490972,0.8277259248427301,0.16621149807589708,0.9215378537768752,-0.2669822308120495,False,False,L4_DD,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.9597783591726315,0.8261290624177297,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,0.07977883927766838,1.0993768630350007,-0.12240985403190008,1.2351246935053817,0.9660332011509825
C_IS4B,FPORT,B136,TOP20,M,0,0.14618008962967988,1.0248108043473947,-0.2384720256148105,1.2676035037977504,0.826933048071194,0.13805675346258672,0.9317515748391374,-0.2384720256148103,False,False,L4_DD,0.15163389387763448,0.8861754876770278,-0.3371595330739303,0.9597783591726315,0.8261290624177297,0.15331427255204866,0.8769078511614361,-0.3371595330739301,0.07884939392053303,1.1061149281164175,-0.12240985403190019,0.07977883927766838,1.0993768630350007,-0.12240985403190008,1.2351246935053817,0.9660332011509825
C_NOPIN,FPORT,U56,TOP10,Q,0,0.16607485467536054,1.104361356110032,-0.24014484682641513,1.2338296097694645,1.0196362169984285,0.17758716674450015,1.0869334441854825,-0.24014484682641557,False,False,L4_DD,0.15096593960776228,0.8830147217977079,-0.3371725677562024,0.9590596328123037,0.8208445635190935,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09454831802271646,1.2764916149303631,-0.12054949323437081,0.08617736292500311,1.2008675709231258,-0.12054949323437114,1.2324764783489404,1.1762227180358504
C_ISSHARPE,FPORT,U56,TOP10,Q,0,0.16607485467536054,1.104361356110032,-0.24014484682641513,1.2338296097694645,1.0196362169984285,0.17758716674450015,1.0869334441854825,-0.24014484682641557,False,False,L4_DD,0.15096593960776228,0.8830147217977079,-0.3371725677562024,0.9590596328123037,0.8208445635190935,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09454831802271646,1.2764916149303631,-0.12054949323437081,0.08617736292500311,1.2008675709231258,-0.12054949323437114,1.2324764783489404,1.1762227180358504
C_IS4B,FPORT,U56,EWELIG,Q,0,0.11589382719804786,1.1067336122112046,-0.2014241242500172,1.2030371858555937,1.0332665535912993,0.12293569323649489,1.1201440614016787,-0.201424124250017,True,False,-,0.15096593960776228,0.8830147217977079,-0.3371725677562024,0.9590596328123037,0.8208445635190935,0.15210156343930548,0.8713084695230762,-0.3371725677562022,0.09454831802271646,1.2764916149303631,-0.12054949323437081,0.08617736292500311,1.2008675709231258,-0.12054949323437114,1.2324764783489404,1.1762227180358504
