panel,book,gross,family,level,is_carrier,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,turnover,mean_gross,m_H1,m_H2,m_OOS,m_DD,m_CAGR,m_min,m_bind,pass4b,pass4a,both,carrier4b,carrier4a,carrier_bind,carrier_gross,carrier_Sharpe,carrier_OOS_Sharpe,carrier_MaxDD,k,ctl_mean_gross,ctl_Sharpe,ctl_OOS_Sharpe,ctl_MaxDD,ctl_m_min,ctl_m_bind,ctl_pass4b,ctl_pass4a
u56,EWALL,1.0,DDCTL,0.1,False,0.14641179247582814,1.0775989746023735,-0.24395771193841986,1.0868269154229084,1.0735292035166242,0.981261096020622,0.12747059512699632,1.153276401147902,0.16228237408742485,-0.2439577119384193,1.9053119813533677,0.9428487463458761,0.13020700797779527,0.239513028965053,0.2712654165582188,-0.041653976734377096,0.039815477569861465,-0.041653976734377096,DD,False,False,False,False,False,DD,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,0.9428487463458761,0.9429129037269507,1.1244013677925249,1.1354430959681672,-0.2769399520812428,-0.07463621687720001,DD,False,False
u56,EWALL,1.0,DDCTL,0.2,False,0.16749210704073336,1.1358484890730565,-0.23951863693880182,1.2090338179856417,1.0836246412605475,1.1175276116565165,0.15434227002067802,1.1521064647399006,0.17845671098293137,-0.23951863693880215,1.3560285733990802,0.9833511403716984,0.25241391054052853,0.2496084667089763,0.27009548015021745,-0.037214901734759054,0.06089579213476669,-0.037214901734759054,DD,False,False,False,False,False,DD,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,0.9833511403716984,0.9833705135015032,1.124455340033733,1.1353547773551658,-0.28748570925036665,-0.08518197404632388,DD,False,False
u56,EWALL,1.0,BUDGET,0.25,False,0.17741216273196692,1.1244751918745803,-0.29179000341006256,1.1916506331295813,1.0716667450067952,1.1115796444325914,0.16858429264295172,1.1353160287711217,0.1847475372703109,-0.29179000341006256,1.0909252568518153,1.0,0.23503072568446814,0.23765057045522398,0.2533050441814385,-0.08948626820601979,0.07081584782600024,-0.08948626820601979,DD,False,False,False,False,False,DD,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,1.0,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,-0.08948626820601979,DD,False,False
u56,EWALL,1.0,BUDGET,0.5,False,0.17741216273196692,1.1244751918745803,-0.29179000341006256,1.1916506331295813,1.0716667450067952,1.1115796444325914,0.16858429264295172,1.1353160287711217,0.1847475372703109,-0.29179000341006256,1.0909252568518153,1.0,0.23503072568446814,0.23765057045522398,0.2533050441814385,-0.08948626820601979,0.07081584782600024,-0.08948626820601979,DD,False,False,False,False,False,DD,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,1.0,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,-0.08948626820601979,DD,False,False
u56,EWALL,1.0,STOP,0.15,False,0.10829616679521714,1.093893422067151,-0.1732705609019759,1.1816738717231139,1.0083876427120926,1.0708801900005482,0.10775391782171795,1.1135947141080131,0.10874385587890267,-0.173270560901976,2.2526984496467883,0.8080555989476761,0.22505396427800073,0.1743714681605214,0.23158372951832995,0.029033174302066866,0.0016998518892504672,0.0016998518892504672,CAGR,True,False,False,False,False,DD,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,0.8080555989476761,0.8082440319644666,1.1241635365837581,1.1356746218725033,-0.2410747671242568,-0.03877103192021403,DD,False,False
u56,EWALL,1.0,STOP,0.25,False,0.14418041238840873,1.1275356138039005,-0.21464953402622533,1.1611549243711752,1.0971804419990545,1.0644888206682375,0.13526534856681582,1.1794525904627426,0.1515902416711028,-0.214649534026226,1.5466189658027625,0.9351445036478035,0.20453501692606202,0.26316426744748334,0.29744160587305946,-0.012345798822182563,0.037584097482442055,-0.012345798822182563,DD,False,False,False,False,False,DD,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,0.9351445036478035,0.9352167990264056,1.124390164445842,1.1354589034083724,-0.2749219900500034,-0.07261825484596063,DD,False,False
u56,EWALL,1.0,VOLTGT,0.1,False,0.12156316670985623,1.1876801809858812,-0.14960626618443196,1.2247344089725871,1.1532992741222678,1.0871175612238426,0.11013420259426976,1.2702921554693083,0.1310834450721956,-0.14960626618443396,2.99989460389886,0.7880043301070958,0.26811450152747396,0.31928309957069667,0.3882811708796251,0.05269746901961081,0.014966851803889555,0.014966851803889555,CAGR,True,False,False,False,False,DD,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,0.7880043301070958,0.7882078854071091,1.1241208020770412,1.1357011441883944,-0.23563760654424937,-0.0333338713402066,DD,False,False
u56,EWALL,1.0,VOLTGT,0.15,False,0.15313342320475454,1.20822452119159,-0.20048055618522098,1.2872359320509268,1.137719922849012,1.1858065805633378,0.14840788598603027,1.2262372313481504,0.15704779848140893,-0.2004805561852212,1.9548837864668367,0.9198937869502359,0.33061602460581363,0.30370374829744085,0.34422624675846725,0.0018231790188217856,0.04653710829878786,0.0018231790188217856,DD,True,False,False,False,False,DD,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,0.9198937869502359,0.9199818287572357,1.1243670863990791,1.1354891492340664,-0.27091602500824363,-0.06861228980420087,DD,False,False
u56,EWALL,1.0,LAM,0.25,False,0.17759002209974506,1.1253608744166588,-0.29179000341006267,1.1938012600798522,1.0714545337408654,1.1138796909747803,0.16900926431044572,1.1351088642336564,0.18471868007172887,-0.2917900034100629,1.0896324599516807,1.0000000000000004,0.23718135263473905,0.23743835918929423,0.25309787964397323,-0.0894862682060199,0.07099370719377839,-0.0894862682060199,DD,False,False,False,False,False,DD,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,1.0000000000000004,1.0000000000000004,1.1244751918745801,1.1353160287711217,-0.2917900034100629,-0.08948626820602013,DD,False,False
u56,EWALL,1.0,LAM,0.5,False,0.17752291024151012,1.1250392399751634,-0.2917900034100628,1.19293911344909,1.071600221541824,1.1129572812102084,0.16883832272876065,1.1352511353431303,0.18473841463504037,-0.29179000341006256,1.0903499393507017,1.0,0.23631920600397693,0.23758404699025293,0.2532401507534471,-0.08948626820602001,0.07092659533554345,-0.08948626820602001,DD,False,False,False,False,False,DD,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,1.0,1.0,1.1244751918745803,1.1353160287711217,-0.29179000341006256,-0.08948626820601979,DD,False,False
u56,MA200,0.75,GATE,0.0,False,0.0710954719340875,1.0788517704841791,-0.10308043342479889,1.0245560967921294,1.130561739453492,0.879827688899859,0.05643494615967759,1.239201837733747,0.08334712497752728,-0.10308043342479933,3.4310463100076944,0.4871897018600631,0.06793618934701628,0.29654556490192074,0.35719085314406385,0.09922330177924388,-0.03550084297187918,-0.03550084297187918,CAGR,False,False,False,False,False,CAGR,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,0.9152193418320521,0.48722086898361466,1.1712027485742513,1.2630037612077591,-0.1102427271525922,-0.031583553039255544,CAGR,False,False
u56,MA200,0.75,GATE,0.5,False,0.07662676711974137,1.1421637091364927,-0.09699243931540469,1.1146443559758257,1.1690301413632778,0.9788278226265702,0.06384724426861998,1.272850394962395,0.08728856367776583,-0.0969924393154048,3.266965157095815,0.5097626495264475,0.1580244485307125,0.3350139668117066,0.39083941037271186,0.10531129588863808,-0.029969547786225306,-0.029969547786225306,CAGR,False,False,False,False,False,CAGR,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,0.9576241755704541,0.5097789147660994,1.171197259597596,1.2629385946756597,-0.11518859371557666,-0.028077299559845184,CAGR,False,False
u56,MA200,0.75,DDCTL,0.1,False,0.08131324725052891,1.1647516831595577,-0.12011679204930847,1.1807382612308235,1.1525878695451592,1.0547596656011256,0.07117775381206015,1.251677491468029,0.08974971784453212,-0.12011679204930847,3.1389238390600727,0.5317983258558282,0.22411835378571032,0.31857169499358806,0.3696665068783459,0.0821869431547343,-0.025283067655437766,-0.025283067655437766,CAGR,False,False,False,False,False,CAGR,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,0.9990197081730556,0.53179871756982,1.1711897986431716,1.2628728200367083,-0.12000294802188538,-0.024652420175574577,CAGR,False,False
u56,MA200,0.75,DDCTL,0.2,False,0.08202502414265123,1.171189599192497,-0.12011679204930847,1.1807382612308235,1.165202081923217,1.0547596656011256,0.07117775381206015,1.2628712338456776,0.09105937807219888,-0.12011679204930847,3.1357134243871645,0.5323201549530464,0.22411835378571032,0.33118590737164577,0.3808602492559944,0.0821869431547343,-0.024571290763315448,-0.024571290763315448,CAGR,False,False,False,False,False,CAGR,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,1.0,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,-0.024571290763315448,CAGR,False,False
u56,MA200,0.75,BUDGET,0.25,False,0.08134382973667509,1.157816997591851,-0.11874324706059558,1.1473366309930606,1.1699445170878207,1.0180462839719615,0.06873420008592523,1.267641956207565,0.09186185798902091,-0.11874324706059591,2.894364451092341,0.5291713411023404,0.19071672354794744,0.3359283425362495,0.38563097161788173,0.08356048814344719,-0.025252485169291586,-0.025252485169291586,CAGR,False,False,False,False,False,CAGR,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,0.9940847367483507,0.5291736936879334,1.1711907843756977,1.2628807819658712,-0.11942971994011364,-0.02506082386812948,CAGR,False,False
u56,MA200,0.75,BUDGET,0.5,False,0.082101842938056,1.171816068263488,-0.11871477097377725,1.1794224476676325,1.1675725986985699,1.0546825392251529,0.0711825075789454,1.264025473300199,0.09119676983067193,-0.11871477097377736,3.0715250530776066,0.5316380606415919,0.22280254022251933,0.3335564241469987,0.3820144887105158,0.08358896423026552,-0.024494471967910672,-0.024494471967910672,CAGR,False,False,False,False,False,CAGR,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,0.9987186389523149,0.5316385725130663,1.1711898595192174,1.2628733066205604,-0.11996798247864493,-0.024677336593831214,CAGR,False,False
u56,MA200,0.75,STOP,0.15,False,0.06696130948653889,1.1077452501390819,-0.10139120565683912,1.0949089846620976,1.120188056281346,0.9631327344050002,0.0583272531875203,1.2293095965108936,0.0741395608666191,-0.10139120565683901,2.9599529485306206,0.4909860716771399,0.13828907721698447,0.2861718817297748,0.34729861192121037,0.10091252954720364,-0.039635005419427785,-0.039635005419427785,CAGR,False,False,False,False,False,CAGR,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,0.9223510834761603,0.4910148291398928,1.1712019820214876,1.2629929537300333,-0.11107553493166766,-0.03099401704933559,CAGR,False,False
u56,MA200,0.75,STOP,0.25,False,0.07575504839905678,1.1230833105568823,-0.11650162403865871,1.1145040887082829,1.1322247686186973,0.9871368955997645,0.06516127804597871,1.2326652729219665,0.08457682928830201,-0.11650162403865827,3.1115756716684104,0.5242945505742262,0.15788418126316972,0.2982085940671261,0.3506542883322833,0.08580211116538405,-0.030841266506909895,-0.030841266506909895,CAGR,False,False,False,False,False,CAGR,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,0.9849233505360546,0.5243004942649091,1.1711925496177298,1.262895477146634,-0.11836505359782001,-0.025818917089169516,CAGR,False,False
u56,MA200,0.75,VOLTGT,0.1,False,0.0784675360104028,1.155526061779002,-0.10447359900343256,1.1544827254158188,1.158163056055664,1.0231880894111796,0.06749134110550914,1.2609398793535067,0.08761055315368393,-0.10447359900343223,3.2572843057940575,0.5253495224145402,0.1978628179707056,0.32414688150409277,0.3789288947638235,0.09783013620061021,-0.02812877889556388,-0.02812877889556388,CAGR,False,False,False,False,False,CAGR,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,0.9869051876513656,0.5253546946724432,1.1711921751795995,1.26289230819545,-0.11859542415179014,-0.025654930944688195,CAGR,False,False
u56,MA200,0.75,VOLTGT,0.15,False,0.08204642896559156,1.1719527551893665,-0.12011679204930847,1.1807123952407381,1.1666311756152832,1.0547300204546413,0.07117481404978987,1.2643033788744644,0.09110124483616455,-0.12011679204930847,3.135494940689536,0.5322850971128699,0.22409248779562496,0.332615001063712,0.38229239428478123,0.0821869431547343,-0.02454988594037512,-0.02454988594037512,CAGR,False,False,False,False,False,CAGR,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,0.9999341414375347,0.5322851234521085,1.1711896126045551,1.2628713404322616,-0.12010914394998262,-0.024576741285566542,CAGR,False,False
u56,MA200,0.75,LAM,0.25,False,0.08474587646831688,1.1783229611447836,-0.12378162532871595,1.1956893397936526,1.1660633288207667,1.075743285680622,0.07424301748431805,1.2587348896543569,0.09349061948175241,-0.12378162532871573,2.3458784621639803,0.5325236447120555,0.2390694323485394,0.3320471542691955,0.3767239050646737,0.07852210987532682,-0.02185043843764979,-0.02185043843764979,CAGR,False,False,False,False,False,CAGR,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,1.000382269499127,0.5325234917635024,1.1711895212634014,1.262870615093186,-0.12016118400279407,-0.024539653646266438,CAGR,False,False
u56,MA200,0.75,LAM,0.5,False,0.08356164730961746,1.1814307073072374,-0.12017442498065989,1.191711730396704,1.1749535297224576,1.0683507813313882,0.07275838863641626,1.2704001254907566,0.09255889062499212,-0.12017442498065978,2.821736490291058,0.5325933762215208,0.2350918229515908,0.3409373551708864,0.38838914090107346,0.08212931022338288,-0.023034667596349215,-0.023034667596349215,CAGR,False,False,False,False,False,CAGR,0.5323201549530464,1.171189599192497,1.2628712338456776,-0.12011679204930847,1.0005132649326391,0.5325931708352981,1.171189494550024,1.2628704030469238,-0.12017639589130025,-0.024528812253829316,CAGR,False,False
u56,MA200,1.0,GATE,0.0,False,0.09485957167775094,1.0788016904559656,-0.13558846772793154,1.0250745720367531,1.1299784058418243,0.88028487014227,0.07499497891800089,1.2387352733080983,0.11152892296630057,-0.1355884677279321,4.5680185383130425,0.649424767938511,0.06845466459163996,0.2959622312902531,0.3567242887184151,0.06671526747611123,-0.011736743228215732,-0.011736743228215732,CAGR,False,False,False,True,False,CAGR,0.709585443272133,1.1710506644686953,1.2622561676778532,-0.1583854451870288,0.9152171512197301,0.6494783956253541,1.1711141224639454,1.2624820875195006,-0.14550597846999325,-0.006313669044705109,CAGR,False,False
u56,MA200,1.0,GATE,0.5,False,0.10237626114296039,1.1420992921191861,-0.1282645941515449,1.1151354366722517,1.1684537123554073,0.9792526354567285,0.08504192885271045,1.2723842548592972,0.11688973445662199,-0.12826459415154456,4.349553002926397,0.6795185538683488,0.15851552922713852,0.3344375378038361,0.390373270269614,0.07403914105249787,-0.0042200537630062845,-0.0042200537630062845,CAGR,False,False,False,True,False,CAGR,0.709585443272133,1.1710506644686953,1.2622561676778532,-0.1583854451870288,0.9576275278913053,0.6795465150611192,1.1710845391105411,1.2623713107077839,-0.15196117235538908,-0.0016193547945565628,CAGR,False,False
u56,MA200,1.0,DDCTL,0.1,False,0.10716912069199869,1.1522378734863206,-0.1583854451870289,1.1758896097244709,1.1328124881934585,1.049399463916289,0.0943797118709393,1.2337387203443637,0.11783602815663663,-0.15838544518702846,4.222785039217605,0.7069718268466441,0.21926970227935771,0.2987963136418873,0.3517277357546805,0.04391829001701386,0.0005728057860320129,0.0005728057860320129,CAGR,True,False,False,True,False,CAGR,0.709585443272133,1.1710506644686953,1.2622561676778532,-0.1583854451870288,0.9963166994894417,0.7069743487995717,1.1710537811445043,1.2622663530199036,-0.15782800786359408,0.0026654686343007133,CAGR,True,False
u56,MA200,1.0,DDCTL,0.2,False,0.10966982255557478,1.1710506644686953,-0.1583854451870288,1.1812408191516475,1.1645138734182052,1.0551962496738343,0.0949625286154574,1.2622561676778532,0.12195563156111655,-0.15838544518702846,4.171052468887216,0.709585443272133,0.2246209117065343,0.33049769886663405,0.38024518308817,0.04391829001701397,0.0030735076496081065,0.0030735076496081065,CAGR,True,False,False,True,False,CAGR,0.709585443272133,1.1710506644686953,1.2622561676778532,-0.1583854451870288,1.0,0.709585443272133,1.1710506644686953,1.2622561676778532,-0.1583854451870288,0.0030735076496081065,CAGR,True,False
u56,MA200,1.0,BUDGET,0.25,False,0.10873480023060478,1.1577432965533592,-0.15660741411084966,1.147884633954079,1.1693317315533758,1.0185180599472747,0.09162935487953972,1.2671092325553068,0.12305269800193552,-0.15660741411084955,3.849074890971703,0.7053877376254643,0.19126472650896575,0.3353155570018046,0.38509824796562364,0.045696321093193104,0.0021384853246381036,0.0021384853246381036,CAGR,True,False,False,True,False,CAGR,0.709585443272133,1.1710506644686953,1.2622561676778532,-0.1583854451870288,0.9940842844417556,0.7053917796661093,1.1710556557049048,1.262272508250548,-0.15749005715057174,0.002418169451488525,CAGR,True,False
u56,MA200,1.0,BUDGET,0.5,False,0.10977598741411798,1.1717070104764689,-0.1565594775129615,1.1799428518984696,1.1669237709361864,1.0551271463786187,0.0949689293263658,1.2634579796591585,0.12214614847608107,-0.15655947751296106,4.085373784444635,0.708675422548778,0.22332294445335643,0.3329075963846152,0.3814469950694753,0.04574425769108126,0.003179672508151307,0.003179672508151307,CAGR,True,False,False,True,False,CAGR,0.709585443272133,1.1710506644686953,1.2622561676778532,-0.1583854451870288,0.9987175318603513,0.7086763026219348,1.1710517528503728,1.2622597184652502,-0.15819137583557596,0.0029314325427637206,CAGR,True,False
u56,MA200,1.0,STOP,0.15,False,0.08939477690475206,1.107554894766074,-0.1339508951322308,1.0954065490671092,1.1193283005151689,0.9636052424138437,0.07768541696088072,1.2285349542666912,0.09915364579888086,-0.13395089513223135,3.9360950406557835,0.6545177966463812,0.13878664162199605,0.2853121259635977,0.34652396967700805,0.06835284007181197,-0.017201538001214614,-0.017201538001214614,CAGR,False,False,False,True,False,CAGR,0.709585443272133,1.1710506644686953,1.2622561676778532,-0.1583854451870288,0.9223946218910345,0.6545672446636281,1.17110942779253,1.2624636682073627,-0.14660021827598213,-0.005519410802019911,CAGR,False,False
u56,MA200,1.0,STOP,0.25,False,0.10118251145719093,1.1229775341899921,-0.1536452932489928,1.115049890618627,1.1315253699770964,0.9876343732830658,0.08681322009018833,1.2320386863770998,0.11318369614951895,-0.15364529324899256,4.138537579799206,0.6988990438368778,0.15842998317351387,0.29750919542552523,0.3500277017874166,0.04865844195504998,-0.0054138034487757475,-0.0054138034487757475,CAGR,False,False,False,True,False,CAGR,0.709585443272133,1.1710506644686953,1.2622561676778532,-0.1583854451870288,0.9849399398809865,0.6989092458086481,1.1710632048327476,1.2622975950018893,-0.15610502194654885,0.0014052651195287508,CAGR,True,False
