panel,cell,t,T,R,bar,pad,mode,n_ep,n_days,oCAGR,oSharpe,oMaxDD,oN,spy_oCAGR,spy_oSharpe,spy_oMaxDD,mo_SHARPE,mo_CAGR,mo_DD,k4b_oos,k4b_full,k4a_full,k4a_oos,CAGR,Sharpe,MaxDD,H1,H2,m_H1,m_H2,m_DD,m_CAGR,binding,ao_SHARPE,ao_DD,live_oSharpe,live_oMaxDD,share_mo_SHARPE,share_mo_CAGR,share_mo_DD,d_bookSharpe,d_spySharpe
U56,C_KEEP,0.1,M,M,0.05,0,NONE,0,0,0.13813183927283634,1.2821545551524056,-0.19391464170012096,2441,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.408493418679731,0.031329665763749986,0.008389093503921724,True,True,False,False,0.13312146380117262,1.2437020668743903,-0.19391464170012107,1.3234424791040995,1.169975618856904,0.36639583240720164,0.345066949817162,0.008389093503921419,0.027263274400468815,none,0.0055337335229066476,-0.0733650725517121,1.276620821629499,-0.12054956914840886,,,,0.0,0.0
U56,C_KEEP,0.1,M,M,0.05,0,E1_2020-03-23,1,23,0.16542382373126796,1.576432642069029,-0.13574058982087722,2418,0.20467247384292642,1.212045908117438,-0.24496397555877647,0.36438673395159116,0.022153092041219485,0.011237795514388665,True,True,False,False,0.14786311836559207,1.3999172526066421,-0.135740589820878,1.3170997197441268,1.4814322333111698,0.3615582790955775,0.30757802024959324,0.011237795514388221,0.02230505368617028,none,0.04643081548013339,-0.06349892351918207,1.5300018265888957,-0.07224166630169515,0.10797403999970089,0.2929036585238092,-0.3395720895392611,0.2942780869166235,0.3383847716447633
U56,C_KEEP,0.1,M,M,0.05,0,E2_2022-10-12,1,195,0.16817035251534085,1.530563509154745,-0.19391464170012096,2246,0.20424582197842622,1.1499582129425194,-0.33717289200673783,0.3806052962122255,0.02519827713044251,0.008389093503921724,True,True,False,False,0.14858543229847054,1.3734224393127745,-0.19391464170012107,1.2829931464554507,1.4605311622626205,0.34806664632357465,0.3355984189097543,0.008389093503921419,0.02389011068064742,none,0.09350431623767874,-0.0733650725517121,1.4370591929170662,-0.12054956914840886,0.0682706775488358,0.19570552330634197,0.0,0.2484089540023393,0.2762970764698448
U56,C_KEEP,0.1,M,M,0.05,0,E3_2018-12-24,1,65,0.1581633655748933,1.4632239093823998,-0.1939146417001213,2376,0.18375293900183864,1.025278550749863,-0.33717289200673783,0.4379453586325368,0.02953630827360626,0.008389093503921391,True,True,False,False,0.14381459996428592,1.3408114396338064,-0.19391464170012118,1.2888427470952308,1.3909097920028266,0.3495198195322512,0.39309402634777524,0.008389093503921724,0.026225542916739827,none,0.059783880710541526,-0.07336507255171243,1.4034400286718582,-0.12054956914840886,-0.07209893380411318,0.057241513639725204,3.970237156515721e-14,0.18106935422999415,0.15161741427718833
U56,C_KEEP,0.1,M,M,0.05,0,E4_2025-04-08,1,34,0.1539866397801699,1.4272321917736672,-0.19391464170012096,2407,0.18027731224827148,1.0130813488116839,-0.33717289200673783,0.41415084296198335,0.027792521206379872,0.008389093503921724,True,True,False,False,0.1416633118251276,1.3221495111518708,-0.19391464170012107,1.317488923469791,1.3271030341909476,0.36374471318231005,0.3542347454454877,0.008389093503921419,0.02530728102244552,none,0.01608215375190447,-0.0733650725517121,1.4111500380217628,-0.12054956914840886,-0.013849486977140056,0.11290080730649767,0.0,0.1450776366212616,0.13942021233900925
U56,C_KEEP,0.1,M,M,0.05,0,E5_2018-02-08,1,9,0.14955597174947943,1.3922255563149186,-0.19391464170012107,2432,0.16597571882293272,0.9411720686087396,-0.33717289200673783,0.45105348770617903,0.033372968573426545,0.008389093503921613,True,True,False,False,0.13932859932674257,1.3035259900093363,-0.19391464170012118,1.3197947220137305,1.28862718967232,0.3631751309762137,0.39283215127235394,0.008389093503921585,0.02835228024651365,none,0.0007002817703181119,-0.07336507255171232,1.3915252745446005,-0.12054956914840875,-0.10418789405225692,-0.06521942573804167,1.3234123855052405e-14,0.110071001162513,0.06751093213606496
U56,C_KEEP,0.1,M,M,0.05,0,E6_2020-09-23,1,14,0.1488145016947391,1.3855993784876357,-0.19391464170012096,2427,0.16545718929091402,0.9375465241443319,-0.33717289200673783,0.4480528543433038,0.03299446919109929,0.008389093503921724,True,True,False,False,0.1389148220345977,1.2998252562363493,-0.19391464170012107,1.3197005892747427,1.2814655020368095,0.36382996576068427,0.38882493771922944,0.008389093503921419,0.02814178261376886,none,0.008435094977321533,-0.0733650725517121,1.3771642835103142,-0.12054956914840886,-0.09684228399916613,-0.053138244113525246,0.0,0.10344482333523008,0.0638853876716573
U56,C_KEEP,0.1,M,M,0.05,0,E7_2026-03-30,1,43,0.14674821173025987,1.355403010014005,-0.19391464170012096,2398,0.16686719176255194,0.9389386496749015,-0.33717289200673783,0.4164643603391036,0.02994117749647353,0.008389093503921724,True,True,False,False,0.13773438128800453,1.2832663156999853,-0.19391464170012107,1.3102589683813926,1.2585325648959835,0.3577335752001922,0.36163688491947,0.008389093503921419,0.02646065223001076,none,0.007907900826205738,-0.0733650725517121,1.3474951091877994,-0.12054956914840886,-0.01951302345368271,0.0443186428398802,0.0,0.07324845486159948,0.06527751320222686
U56,C_KEEP,0.1,M,M,0.05,0,E8_2024-08-05,1,14,0.1464396395790295,1.358299727850288,-0.19391464170012096,2427,0.16408311041476442,0.9296783322099559,-0.33717289200673783,0.4286213956403321,0.03158146228869442,0.008389093503921724,True,True,False,False,0.1376255125859902,1.285158628750234,-0.19391464170012107,1.3197005892747427,1.2532549830681738,0.36382996576068427,0.3687489638059972,0.008389093503921419,0.02737583814412077,none,-0.017470965796867466,-0.0733650725517121,1.3757706936471554,-0.12054956914840886,-0.04927368726197747,-0.008037000038339863,0.0,0.07614517269788235,0.056017195737281256
U56,C_KEEP,0.1,M,M,0.05,0,E9_2019-06-03,1,20,0.14726563710439766,1.3611555963941733,-0.1939146417001213,2421,0.1621813880605556,0.9186187964786442,-0.3371728920067376,0.4425367999155291,0.03373866546200875,0.00838909350392128,True,True,False,False,0.1380616779365451,1.2867483437413314,-0.19391464170012085,1.3082423678439148,1.2673640696108401,0.3557237721654196,0.391465472679029,0.008389093503921974,0.02854221060641736,none,0.022300039759780788,-0.07336507255171232,1.3388555566343925,-0.12054956914840897,-0.08333887323283645,-0.07689196930552959,5.293649542020962e-14,0.07900104124176766,0.04495766000596957
