panel,cadence,n,gross,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,Turn,pass4b,pass4b_oos,pass4a,IS_cstar,IS_pass4b_SPY,IS_pass4b_EW
U56,W,5,0.6,0.1327342222379977,0.9494109586913279,-0.1755408495109424,0.8998538112506905,0.9975292405693015,0.8940513349980547,0.14800426109357856,0.9929366881549734,-0.1755408495109434,14.162758357711246,False,True,False,9.552898162609743,False,False
U56,W,5,0.75,0.16527306534920383,0.9512359351187706,-0.21579814831800948,0.9012142337031592,0.9997443911064205,0.8952285276871244,0.18456612335458544,0.9952256964163512,-0.2157981483180076,17.67291785442491,False,False,False,9.661668235497796,False,False
U56,W,5,1.0,0.21846538106932956,0.9540307679402977,-0.2797832588629986,0.9032378247610255,1.0031874926993736,0.8969334593150293,0.2445750032003533,0.9988019304808582,-0.2797832588629986,23.5489863199851,False,False,False,9.820239859493128,False,False
U56,W,10,0.6,0.10255058429158259,0.9228376586596562,-0.14171038806271752,0.9144182957928196,0.9358110558633895,0.8645589917685071,0.11433111273819141,0.968282542052731,-0.1417103880627174,11.131882526606288,False,True,False,6.762430371038807,False,False
U56,W,10,0.75,0.12773708942853346,0.923844457597138,-0.17538207039986364,0.9153517908438119,0.9368900435596057,0.8653629745743721,0.14258649695393566,0.9694393780719582,-0.17538207039986398,13.891983690174165,False,True,False,6.832490389427051,False,False
U56,W,10,1.0,0.16905833510522417,0.9253008034188714,-0.2299529891412071,0.9166671033159383,0.9384851861772603,0.8664595463946185,0.18909318561640576,0.9711610642482646,-0.229952989141207,18.512343034951368,False,False,False,6.933282928737485,False,False
U56,W,20,0.6,0.10042667776539305,1.085224962169848,-0.1480301869044247,1.09440777307,1.0836955062704576,0.9937051848337092,0.11309194063342343,1.155422501863757,-0.14803018690442482,7.726528499856828,False,True,False,20.502454390227363,False,False
U56,W,20,0.75,0.12564469249159327,1.0854368329740551,-0.18308350990151756,1.0945211016098568,1.0840195970309565,0.9937746646415869,0.14173548856609952,1.1557356498002143,-0.18308350990151734,9.638357194587007,True,True,False,20.532736888943063,True,False
U56,W,20,1.0,0.1676060271697264,1.0855465482953786,-0.23978894487517233,1.0944557926717053,1.0843299334332122,0.9936392767680816,0.18961912536106995,1.1560181562545202,-0.23978894487517222,12.842461285662852,False,False,False,20.52732761632567,False,False
U56,W,40,0.6,0.07683073114057004,1.1162356373105509,-0.11267111831286092,1.0803173391347156,1.1514661685426655,0.9417400473921737,0.08913393406058367,1.2528651750841753,-0.11267111831286092,4.023578719416484,False,False,False,17.39158719013126,False,False
U56,W,40,0.75,0.09616344192244042,1.1162439601340017,-0.13972410570194171,1.0806484847955387,1.151186770834316,0.9420511664223582,0.11178464656091291,1.252622319779335,-0.1397241057019416,5.017405315832917,False,True,False,17.465504000372277,False,False
U56,W,40,1.0,0.1284202590485406,1.1160740552542883,-0.18383003424726052,1.0810259207434818,1.1505292440932742,0.9424001929195959,0.14978120283308494,1.2520204612339474,-0.18383003424726052,6.682964224251463,True,True,False,17.538036813029997,True,False
U56,M,5,0.6,0.148214379697434,1.00202499638996,-0.22461781325371655,1.2540988231466914,0.8053004820768556,1.2784590493747376,0.12459011925798924,0.8154876059768636,-0.22461781325371688,6.184008024225678,False,False,False,95.85389434661437,False,False
U56,M,5,0.75,0.1854199082218937,1.0057546990845672,-0.2724246177052987,1.2565628967787132,0.8101489751805364,1.2802166650056566,0.1547468640941081,0.8205619651019223,-0.2724246177052987,7.710365881951095,False,False,False,96.5664581302411,False,False
U56,M,5,1.0,0.24724733044373304,1.0118556653552577,-0.34606709963805393,1.2605272151426699,0.8182283333827896,1.2830102939371788,0.20379665635187272,0.8289883791599595,-0.34606709963805427,10.254393153134888,False,False,False,97.64646412833511,False,False
U56,M,10,0.6,0.13282105251285925,1.1203618274336926,-0.19013569756385285,1.2127159926901017,1.051882396607654,1.1663650206907814,0.137216473068549,1.092614207595474,-0.19013569756385307,4.891513776376371,True,True,False,71.04024137999528,True,False
U56,M,10,0.75,0.16672027920583954,1.12284851870114,-0.23215166846217594,1.2155518836036392,1.0540204505173558,1.169004964009978,0.1719994861871037,1.0949279299852936,-0.23215166846217583,6.0986260176894085,False,False,False,71.85274915024561,False,False
U56,M,10,1.0,0.2236769352495831,1.1268799282354027,-0.2979276252643773,1.220171480778826,1.05749301699674,1.1733162426444892,0.23018800278303386,1.098666990853402,-0.2979276252643771,8.113788619232059,False,False,False,73.10344660002647,False,False
U56,M,20,0.6,0.11655526856616172,1.1978424339008138,-0.1588901067608377,1.2144926949665904,1.1913320573214892,1.095780645861242,0.1318504733108563,1.2759973614592997,-0.1588901067608377,3.469375506665523,True,True,False,60.359957123121845,True,False
U56,M,20,0.75,0.14645979895721384,1.1995258141937148,-0.19506864806395585,1.2165618871295907,1.1926605870137836,1.0979348709901626,0.16586769131760914,1.2773529062363542,-0.19506864806395585,4.323879453482752,True,True,False,61.098271801198166,True,False
U56,M,20,1.0,0.1968939840771451,1.2022016197421177,-0.2524990668818804,1.2198734016477768,1.194758676882184,1.1014194816785188,0.22339604285242842,1.279462734442577,-0.2524990668818802,5.752038108549847,False,False,False,62.207311969603765,False,False
U56,M,40,0.6,0.08585118926246849,1.1845111076504584,-0.11167877398602988,1.1885009926363082,1.182635595175385,1.0607506483683085,0.09488258925427195,1.2836096910196195,-0.11167877398602943,1.8868237385834628,False,False,False,75.08681357423603,False,False
U56,M,40,0.75,0.10774139783054082,1.1858571013244663,-0.13773265993465844,1.1900227671459729,1.1837774507968664,1.0624383858307673,0.11917531893068323,1.28477379604398,-0.13773265993465844,2.352657855142349,True,True,False,76.00502174481696,True,False
U56,M,40,1.0,0.1445653811489438,1.1879901196944518,-0.17961229548733326,1.192432284184262,1.185584042502987,1.0651480741607562,0.16012872451376658,1.286601491618399,-0.17961229548733326,3.1335668836696815,True,True,False,77.31097170693326,True,False
B136,W,5,0.6,0.1326593446229538,0.8698465344717353,-0.19076112027864922,1.038456053956355,0.7364369321365392,0.9958199517195925,0.12511512977328776,0.7856307808199249,-0.19076112027864855,17.078379785772952,False,False,False,18.405237206296974,False,False
B136,W,5,0.75,0.16461534756824747,0.8726995875815794,-0.23360402627654586,1.0396562500961617,0.740686580114508,0.9968305851552984,0.15464805648870827,0.7897836402277947,-0.23360402627654575,21.31471061770888,False,False,False,18.507620002426272,False,False
B136,W,5,1.0,0.21623843257057862,0.8772173974899538,-0.3010259159920582,1.0414251885354633,0.7475610497746678,0.9982829943924391,0.20173547230438293,0.7964859930453104,-0.3010259159920583,28.402539269429457,False,False,False,18.64302250759539,False,False
B136,W,10,0.6,0.11334056454266728,0.8881816560823662,-0.17392152203795586,1.1207598899103501,0.695341191716007,1.0474484957670047,0.1020551650500785,0.7753861926672013,-0.17392152203795563,14.017614571104005,False,False,False,23.406733213271615,False,False
B136,W,10,0.75,0.1409974489836423,0.8901469005572141,-0.21445763823418773,1.1219128750150147,0.6980971130034367,1.0484161838794834,0.12639489607157262,0.7781256096482188,-0.2144576382341874,17.494082723387898,False,False,False,23.519421440982526,False,False
B136,W,10,1.0,0.18614046832348574,0.893208600119897,-0.2794875252234522,1.1236024123570632,0.7025307662545098,1.049798459621731,0.16556904692247199,0.7825118031329501,-0.27948752522345244,23.307832574396997,False,False,False,23.662306316250984,False,False
B136,W,20,0.6,0.10479658225453248,0.9552743684586674,-0.16237086157237224,1.1405616579022098,0.7940237841083929,1.051755895340168,0.0992735343741229,0.8831611512287731,-0.16237086157237246,11.027331390673664,False,False,False,25.293411232149822,False,False
B136,W,20,0.75,0.13075378775526514,0.9565260594853134,-0.20052393396044932,1.1420539253567712,0.7951898471634733,1.0531753432161974,0.12355081955533231,0.8843389109021593,-0.2005239339604491,13.76018810204522,False,True,False,25.46818122795228,False,False
B136,W,20,1.0,0.17356278864608687,0.9583961305799813,-0.26198935102334087,1.144333871765519,0.7969377090584858,1.0553357798312468,0.16327744641708497,0.8860907640869292,-0.26198935102334076,18.33205129959578,False,False,False,25.708344288559125,False,False
B136,W,40,0.6,0.09502045095647516,0.9992370115725137,-0.15445389459446934,1.1398542590554936,0.871709345207433,1.0339130321106265,0.09358095701520752,0.9719103182605072,-0.15445389459446957,8.274078856250366,False,False,False,25.18940132680315,False,False
B136,W,40,0.75,0.11868457005395161,0.9996009413807443,-0.19113622335983527,1.1407596419925856,0.871708642448937,1.0348266674697935,0.11677294020497242,0.9718673099774775,-0.19113622335983527,10.322291420493787,True,True,False,25.32710928661735,True,False
