panel,book,cost,arm,kind,sharpe_range,sharpe_at_1,cagr_mono,dd_mono,cagr_range,dd_range
broad,TOP20,10.0,band3-rw,gate,0.010460443383343843,0.9926531565823958,True,True,0.17560545861623478,0.25673047177600683
broad,TOP20,10.0,abs12-dg,gate,0.008588505357467358,0.9759496904409792,True,True,0.1708162097271,0.2964635688187518
broad,TOP20,10.0,abs12-rw,gate,0.008923826752444852,0.9773086392461703,True,True,0.172221508621488,0.2978257655688884
broad,TOP20,10.0,vol60-dg,gate,0.007452265821327186,0.9158219511912401,True,True,0.1433822757750709,0.21541475785299302
broad,TOP20,10.0,vol60-rw,gate,0.007720851177681287,0.9279777479864537,True,True,0.15264299591683916,0.24042572141805274
broad,TOP20,10.0,v1gate-dg,gate,0.007218315971943778,0.9248342884407099,True,True,0.1431057681819996,0.2154147578529927
broad,TOP20,10.0,v1gate-rw,gate,0.008021964781590674,0.9569274633118441,True,True,0.15627729518298317,0.23479687675956507
broad,TOP20,10.0,stop15,stop,0.007379641719960084,0.9159706354959523,True,True,0.15692033019497864,0.3299089408434974
broad,TOP20,10.0,stop25,stop,0.008698940233212049,0.960978518822878,True,True,0.17042435757236918,0.32335347904166134
broad,TOP20,10.0,ddctl-8/.5/recover,dd,0.213406788610369,0.8291748669011175,False,False,0.11112696972311586,0.20925244905165363
broad,TOP20,10.0,ddctl-8/.5/high,dd,0.2211242251458162,0.7981356344636606,False,False,0.10732038055536752,0.2092524490516534
broad,TOP20,10.0,ebud-0.10,bud,0.012262161149870332,0.9672442730359546,True,True,0.14194283289891851,0.2332563550803598
broad,TOP20,10.0,ebud-0.20,bud,0.006646186242027063,0.9730021491949737,True,True,0.16963057496951373,0.28770168132769525
broad,TOP20,25.0,control,ctl,0.012381957985884373,0.8460226666711287,True,True,0.14729727148487415,0.3008452682104086
broad,TOP20,25.0,g200-dg,gate,0.012114030773713091,0.8569094403243683,True,True,0.1456856368184467,0.27105800009319936
broad,TOP20,25.0,g200-rw,gate,0.012288467110670331,0.858423575100215,True,True,0.14737121959814692,0.27897871548154984
broad,TOP20,25.0,band3-dg,gate,0.012569747674259002,0.8540223242758519,True,True,0.14506445629566556,0.25292823256264674
broad,TOP20,25.0,band3-rw,gate,0.012973835318456639,0.8610905783951717,True,True,0.14773624833945442,0.2586208744433728
broad,TOP20,25.0,abs12-dg,gate,0.011115226180414717,0.8474772691477049,True,True,0.14386464521058762,0.2984503100596263
broad,TOP20,25.0,abs12-rw,gate,0.011449755265466877,0.8480413448865781,True,True,0.14488979139534752,0.29994123019522523
broad,TOP20,25.0,vol60-dg,gate,0.009988272855350089,0.7658246567558358,True,True,0.1157456235467611,0.2164722730921882
broad,TOP20,25.0,vol60-rw,gate,0.01026509966392919,0.779257291572482,True,True,0.12362163622219224,0.24331552781143606
broad,TOP20,25.0,v1gate-dg,gate,0.009718867788694352,0.7744534222076068,True,True,0.11578514765728642,0.21664251126961587
broad,TOP20,25.0,v1gate-rw,gate,0.010577085812476628,0.807669841872597,True,True,0.127437647238843,0.23592467488129165
broad,TOP20,25.0,stop15,stop,0.009412245486043913,0.7685970794048804,True,True,0.12661757230354498,0.33358089649839506
broad,TOP20,25.0,stop25,stop,0.010981281494399697,0.8277679926579087,True,True,0.14199786825396998,0.3261891539567626
broad,TOP20,25.0,ddctl-8/.5/recover,dd,0.26642107548322413,0.6704590084999605,False,False,0.08731217750562448,0.21098358335474798
broad,TOP20,25.0,ddctl-8/.5/high,dd,0.20162587508552865,0.6360942499525093,False,False,0.07204782276759802,0.2109835833547481
broad,TOP20,25.0,ebud-0.10,bud,0.0445596434000336,0.8574289131192526,True,True,0.12607307122018518,0.23425999933283848
broad,TOP20,25.0,ebud-0.20,bud,0.008679230997272636,0.8439800559589896,True,True,0.14318250188305504,0.28943768122649816
broad,EWall,10.0,control,ctl,0.0017736841398425796,1.1219549467170122,True,True,0.17049198425554435,0.29236455369620207
broad,EWall,10.0,g200-dg,gate,0.0003228381331779051,1.093712676211374,True,True,0.09351320105248684,0.14932768812978603
broad,EWall,10.0,g200-rw,gate,0.0017581051462856045,1.056627234650641,True,True,0.1398102359304818,0.23465131417628948
broad,EWall,10.0,band3-dg,gate,0.0003920296834383219,1.1057901818007876,True,True,0.09657374446121225,0.14512768809760423
broad,EWall,10.0,band3-rw,gate,0.0020206716432749072,1.06900647415774,True,True,0.14104625698394346,0.2168035309339298
broad,EWall,10.0,abs12-dg,gate,0.00037799655499193285,1.0406053929688617,True,True,0.10224043289726281,0.19116683936931633
broad,EWall,10.0,abs12-rw,gate,0.001505653568210752,1.0487291483539292,True,True,0.14445109980701987,0.2626839435597538
broad,EWall,10.0,vol60-dg,gate,0.0005427403283728705,1.1381201336577496,True,True,0.14890893087108537,0.21985557632364583
broad,EWall,10.0,vol60-rw,gate,0.0006943833654760034,1.1196266301030424,True,True,0.155263630337533,0.24170764661072675
broad,EWall,10.0,v1gate-dg,gate,0.0005914923634036118,1.0552436890383834,True,True,0.08660179232886112,0.14299443400607048
broad,EWall,10.0,v1gate-rw,gate,0.0002899497935489048,1.0261183690583502,True,True,0.12853590398794612,0.20691175764547565
broad,EWall,10.0,stop15,stop,0.0008003761570571921,1.0857424325592004,True,True,0.15390571462533997,0.3017822570454959
broad,EWall,10.0,stop25,stop,0.001203287153528576,1.1143405312789172,True,True,0.16382986178301517,0.305636703273918
broad,EWall,10.0,ddctl-8/.5/recover,dd,0.11595409457423744,1.0677305159639523,False,False,0.11796545978643769,0.1933015699059082
broad,EWall,10.0,ddctl-8/.5/high,dd,0.1559958871889804,0.9692294234181669,False,False,0.10919284598065881,0.1933015699059082
broad,EWall,10.0,ebud-0.10,bud,0.0017736841398425796,1.1219549467170122,True,True,0.17049198425554435,0.29236455369620207
broad,EWall,10.0,ebud-0.20,bud,0.0017736841398425796,1.1219549467170122,True,True,0.17049198425554435,0.29236455369620207
broad,EWall,25.0,control,ctl,0.003995596161562531,1.1115111687130292,True,True,0.16867857187980118,0.2925442949493179
broad,EWall,25.0,g200-dg,gate,0.0014829910731901652,1.0232571435126236,True,True,0.08693241075041147,0.15020546540817203
broad,EWall,25.0,g200-rw,gate,0.00681680192738221,0.9489014612578256,True,True,0.1237236267922821,0.23798046110965054
broad,EWall,25.0,band3-dg,gate,0.002125462945573142,1.0639810341503695,True,True,0.09258973431132178,0.14562744332031274
broad,EWall,25.0,band3-rw,gate,0.006001668435692831,1.0024182826213686,True,True,0.13117280537097842,0.2192250615320691
broad,EWall,25.0,abs12-dg,gate,0.0018124504691028331,0.9947449786021582,True,True,0.09726828068997229,0.1920467658285916
broad,EWall,25.0,abs12-rw,gate,0.00556729755026697,0.977185834202184,True,True,0.13325031585855895,0.26485934075815243
broad,EWall,25.0,vol60-dg,gate,0.002162472958366024,1.1191160964632159,True,True,0.14609779297843195,0.21998176188758467
broad,EWall,25.0,vol60-rw,gate,0.0017921075405471498,1.0957000519144693,True,True,0.151499583733973,0.2435347376018916
broad,EWall,25.0,v1gate-dg,gate,0.001180537620175448,0.9798565497528997,True,True,0.07986458869253887,0.14389088408635053
broad,EWall,25.0,v1gate-rw,gate,0.005359064197104746,0.9068788945396131,True,True,0.11176146341172921,0.21279682157163315
broad,EWall,25.0,stop15,stop,0.0025778436790371284,1.04207643464807,True,True,0.14675230967613717,0.30475376234264384
broad,EWall,25.0,stop25,stop,0.00323821600570251,1.0933765350099791,True,True,0.1602882458063375,0.3074030607985393
broad,EWall,25.0,ddctl-8/.5/recover,dd,0.11271574867065293,1.0664040556039887,False,False,0.1117168043137422,0.19395227072335486
broad,EWall,25.0,ddctl-8/.5/high,dd,0.16281116995129596,0.9455455450141044,False,False,0.10600257460118012,0.19395227072335497
broad,EWall,25.0,ebud-0.10,bud,0.003995596161562531,1.1115111687130292,True,True,0.16867857187980118,0.2925442949493179
broad,EWall,25.0,ebud-0.20,bud,0.003995596161562531,1.1115111687130292,True,True,0.16867857187980118,0.2925442949493179
small,V1u,10.0,control,ctl,0.0021612664716992303,0.5374688874447029,True,True,0.08004456470050902,0.3884659704238064
small,V1u,10.0,g200-dg,gate,0.0008334687949876907,0.555706473288694,True,True,0.08265854710051768,0.38274236704118536
small,V1u,10.0,g200-rw,gate,0.001491112830926511,0.6339975066098719,True,True,0.10065417264510024,0.37666062115961296
small,V1u,10.0,band3-dg,gate,0.0028387247129298965,0.5201007624939249,True,True,0.0760406189107461,0.38284902756798334
small,V1u,10.0,band3-rw,gate,0.0029274805202547105,0.5095456113470204,True,True,0.07754319047239511,0.4190103969768274
small,V1u,10.0,abs12-dg,gate,0.0006199259373600441,0.5532353166456216,True,True,0.0819582564247543,0.3874301392233238
small,V1u,10.0,abs12-rw,gate,0.0010776209129161884,0.6218617016046751,True,True,0.09628642181854108,0.3556650576766729
small,V1u,10.0,vol60-dg,gate,0.002816101420774042,0.5314169853119894,True,True,0.07838130788769027,0.3884659704238099
small,V1u,10.0,vol60-rw,gate,0.0022594549862668956,0.5047829777828462,True,True,0.07362993029944231,0.38846597042380615
small,V1u,10.0,v1gate-dg,gate,0.0013426478068666592,0.5648097175046467,True,True,0.08404416817141058,0.38274236704118714
small,V1u,10.0,v1gate-rw,gate,0.0024233944629895587,0.602741497721984,True,True,0.0935666526301786,0.3766606211596095
small,V1u,10.0,stop15,stop,0.003665619436163836,0.5234987134586487,True,True,0.07627493974238275,0.37941442937553216
small,V1u,10.0,stop25,stop,0.004027231517391816,0.5143840812730607,True,True,0.07538151824239936,0.40021974740681665
small,V1u,10.0,ddctl-8/.5/recover,dd,0.18469969240990475,0.5003502060168402,False,False,0.053645798429713176,0.22507610439726744
small,V1u,10.0,ddctl-8/.5/high,dd,0.14073441433454276,0.5474289218461553,False,False,0.05383275614025829,0.22507610439726866
small,V1u,10.0,ebud-0.10,bud,0.15470732325758574,0.3843818086930678,False,True,0.011912543170083945,0.1573360812768072
small,V1u,10.0,ebud-0.20,bud,0.14785176671387468,0.40130788422012187,False,True,0.028267283086897743,0.3040732439464173
small,V1u,25.0,control,ctl,0.0017239228710450027,0.1968229627816599,True,True,0.01653206862269574,0.48410574313594035
small,V1u,25.0,g200-dg,gate,0.0006827580086131713,0.2146259692729444,True,True,0.019825073371632973,0.4781067146572747
small,V1u,25.0,g200-rw,gate,0.0005130971482332214,0.29826181628601506,True,True,0.035468733243331885,0.47441599395847167
small,V1u,25.0,band3-dg,gate,0.0020561310188458026,0.1828853552599996,False,True,0.014118607433737607,0.47881205747611466
small,V1u,25.0,band3-rw,gate,0.0011641496054191625,0.17978040473041182,False,True,0.013519663631225587,0.5378823906608511
