panel,book,cadence,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,T,T_is,spy_H1,spy_H2,spy_DD,spy_CAGR,spy_OOS,spy_OOS_CAGR,spy_OOS_DD,live_H1,live_H2,live_MaxDD,pass4a,pass4b
U56,N10,D,0,0.1446946243815148,1.0479220438454524,-0.18601118358405844,0.9904315133623872,1.1026620691900355,0.9087780623550397,0.11495406155210075,-0.1603607179761506,1.1529013823525434,0.16983447578330635,-0.18601118358405855,32.79268348457189,33.18545591115314,0.9566200326036914,0.834015937642442,0.3371723528339826,0.15228044986566602,0.8820107671822842,0.15450717694493266,0.33717235283398284,1.2511233124662855,1.2157854547481275,-0.12029812615148339,False,True
U56,N10,D,5,0.12606111622680038,0.9290264955861068,-0.18801726441072908,0.8616568208035477,0.9916842513634624,0.7802208557529166,0.09662172970376748,-0.1679422250702145,1.040717476068407,0.15095016756236013,-0.1880172644107284,32.79268348457189,33.18545591115314,0.9566200326036914,0.834015937642442,0.3371723528339826,0.15228044986566602,0.8820107671822842,0.15450717694493266,0.33717235283398284,1.2385299444416176,1.2033145400598495,-0.12042377850251829,False,False
U56,N10,D,10,0.10772892264876788,0.8101020143831638,-0.19001881432057088,0.7328151043558377,0.8807025393953567,0.6515970194932842,0.07858880730319084,-0.17596045967247398,0.9285264663204128,0.13236870923287247,-0.190018814320571,32.79268348457189,33.18545591115314,0.9566200326036914,0.834015937642442,0.3371723528339826,0.15228044986566602,0.8820107671822842,0.15450717694493266,0.33717235283398284,1.225930875264405,1.1908384783945227,-0.12054942313126804,False,False
U56,N10,D,15,0.08969320353939647,0.6911624660255363,-0.19201584265428728,0.6039246014521074,0.769727797907226,0.5229246181271318,0.060850437111204414,-0.18390232337187162,0.8163396763644806,0.11408527585358685,-0.19201584265428706,32.79268348457189,33.18545591115314,0.9566200326036914,0.834015937642442,0.3371723528339826,0.15228044986566602,0.8820107671822842,0.15450717694493266,0.33717235283398284,1.213326295594194,1.1783574339600154,-0.12067506003784445,False,False
U56,N10,D,20,0.07194919602101835,0.5722217158339628,-0.19846849626480334,0.4750035762851449,0.6587708790023434,0.3942217442909586,0.04340184015562709,-0.19846849626480334,0.7041684174606975,0.09609511884629907,-0.1940083587350807,32.79268348457189,33.18545591115314,0.9566200326036914,0.834015937642442,0.3371723528339826,0.15228044986566602,0.8820107671822842,0.15450717694493266,0.33717235283398284,1.2007163963102407,1.1658715711514032,-0.12080068922236054,False,False
U56,N10,D,25,0.054492213222255836,0.45329362058693307,-0.21299656382004684,0.34607030687052504,0.5478426169806971,0.26550650599127973,0.02623831447864644,-0.21299656382004684,0.5920239831924042,0.07839356479529225,-0.19599637186869023,32.79268348457189,33.18545591115314,0.9566200326036914,0.834015937642442,0.3371723528339826,0.15228044986566602,0.8820107671822842,0.15450717694493266,0.33717235283398284,1.1881013684970718,1.1533810545401453,-0.12092631068492754,False,False
U56,N10,D,50,-0.028646200258125143,-0.14067365465171627,-0.5115378331200625,-0.2981406369273336,-0.005991545632382287,-0.37762190037666815,-0.05546257593254933,-0.45056725093633176,0.03209750981309828,-0.005943616661575946,-0.31736354775351394,32.79268348457189,33.18545591115314,0.9566200326036914,0.834015937642442,0.3371723528339826,0.15228044986566602,0.8820107671822842,0.15450717694493266,0.33717235283398284,1.1249560019961007,1.090864435424529,-0.12155430217245289,False,False
U56,N10,W,0,0.14398931326086628,1.024573080571075,-0.1747359474773974,1.0243295396848315,1.0310039930310826,0.9751053781559459,0.1260449276208202,-0.1283589099113328,1.0639823521718028,0.1590130253483295,-0.17473594747739718,13.837496112109609,13.83487626715479,0.9566200326036914,0.834015937642442,0.3371723528339826,0.15228044986566602,0.8820107671822842,0.15450717694493266,0.33717235283398284,1.2511233124662855,1.2157854547481275,-0.12029812615148339,False,True
U56,N10,W,5,0.13609908722820796,0.9756597008709958,-0.17505895752140044,0.9709898985008385,0.9855489542280949,0.922338843633907,0.11829274881872598,-0.13448408729184547,1.017673860330971,0.15100704731269965,-0.17505895752140044,13.837496112109609,13.83487626715479,0.9566200326036914,0.834015937642442,0.3371723528339826,0.15228044986566602,0.8820107671822842,0.15450717694493266,0.33717235283398284,1.2385299444416176,1.2033145400598495,-0.12042377850251829,False,True
U56,N10,W,10,0.12826192382512347,0.9266784542225948,-0.17538190355779526,0.9175665176313622,0.9400369438453601,0.8694939800183932,0.1105925718593721,-0.1410893544899624,0.9713041910854872,0.14305502309526497,-0.17538190355779537,13.837496112109609,13.83487626715479,0.9566200326036914,0.834015937642442,0.3371723528339826,0.15228044986566602,0.8820107671822842,0.15450717694493266,0.33717235283398284,1.225930875264405,1.1908384783945227,-0.12054942313126804,False,False
