panel,arm,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_OOS_Sharpe,regret,oos_best,SPY_OOS_Sharpe,SPY_OOS_CAGR,SPY_OOS_MaxDD,V2_OOS_Sharpe,pass4b,first_fail4b
U56,NT,40.0,1.0464303068697058,0.14338786227144307,1.189189679341302,-0.15272163305308772,1.1306969416161394,0.0,40.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,True,
U56,MAB,0.12,0.9888432672320412,0.1595763020507659,1.238442160847435,-0.1872390902640163,1.1306969416161394,0.0,0.12,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,True,
B136,NT,20.0,1.1232787105643096,0.13506271313090923,0.9256202816542227,-0.20429906432235911,0.8836022780725372,0.0,20.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,False,"H2,DD"
B136,MAB,0.12,1.0696650405539883,0.1277831135880565,0.8986661866438682,-0.20052048331108308,0.8836022780725372,0.0100784545593805,0.03,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,False,H2
SMALL439,NT,40.0,0.6200734950917027,0.07987283234204967,0.5288912130328787,-0.3229824054554822,0.46573138739537995,0.0,40.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.5680478293625534,False,"H1,H2,OOS,DD,CAGR"
SMALL439,MAB,0.12,0.44418531692596225,0.06397129119400624,0.4330240854135865,-0.34878625227020166,0.46573138739537995,0.032707301981793446,0.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.5680478293625534,False,"H1,H2,OOS,DD,CAGR"
