panel,chooser,pick,obs_band,null_med,null_p95,pct,share
B136,IS_SHARPE,B136-band0.08-g1.00,0.195490815232244,0.2666595580819269,0.4693321028141293,0.193,1.364051593754592
B136,IS_LEGS,B136-band0.08-g1.00,0.195490815232244,0.2685418676757444,0.48580891024673123,0.1985,1.373680228182155
B136,IS_CAGR,B136-qroll-q0.12-w1008-d0.50,0.17470522083181828,0.2603643441278256,0.4762410090332932,0.1305,1.4903066026771343
