panel,dialset,dial,arm,dval,cost,sat_share,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,gross,nheld,CAL_IS_Sharpe,CAL_IS_CAGR,CAL_OOS_Sharpe,CAL_OOS_CAGR,CAL_OOS_MaxDD,CAL_pass4a,CAL_fail4b,CAL_pass4b,MID_IS_Sharpe,MID_IS_CAGR,MID_OOS_Sharpe,MID_OOS_CAGR,MID_OOS_MaxDD,MID_pass4a,MID_fail4b,MID_pass4b
U56,B,n,EWall,,10,0.0,0.10371510378947457,1.0461461916022803,-0.15874703883931918,0.7500000000000002,37.499887412744876,0.9696220485116058,0.09295255327121588,1.1066831562752688,0.11266924280203794,-0.1587470388393195,False,CAGR,False,1.0727928533535693,0.10056496781487434,1.025152520199655,0.10687283193262331,-0.1587470388393193,False,CAGR,False
U56,B,n,FWD5,5.0,10,0.007592190889370932,0.16259852757570292,0.9251940328623537,-0.21508856710537494,0.75,4.9457329430308485,0.8800364290173618,0.14064359284984085,0.9615014228268757,0.18101940777525316,-0.21508856710537483,False,"H1,DD",False,0.8907293541317329,0.14131103188949723,0.9607495131491642,0.18427321933214635,-0.21508856710537638,False,"H1,DD",False
U56,B,n,FWD10,10.0,10,0.03796095444685466,0.13133047954341515,0.9341270940028525,-0.17538177907122465,0.75,9.82864219770322,0.8540293141393106,0.10947885434110138,0.9952463452908935,0.14967201984356193,-0.17538177907122476,False,H1,False,0.9087967366616131,0.1162317698431512,0.9615954504420717,0.14662648546591384,-0.17538177907122487,False,H1,False
U56,B,n,FWD20,20.0,10,0.12255965292841649,0.1278625148077026,1.0635853426658286,-0.1830833819395189,0.75,19.090745327628913,0.9759396068886743,0.10803148652370953,1.1307267408576214,0.1444812705178824,-0.18308338193951879,False,-,True,1.0738809654403894,0.11798816860573624,1.061629718345672,0.1378195687531094,-0.18308338193951856,False,-,True
U56,B,n,FWD30,30.0,10,0.21475054229934923,0.11490946057052409,1.0508703951413518,-0.17467884532777878,0.7500000000000002,27.53974330105832,0.9231831389197123,0.09471686483302588,1.1489351551360525,0.13183952213230676,-0.17467884532777844,False,-,True,1.0254000333639286,0.10381452058948115,1.0776005789180327,0.12611084987689813,-0.17467884532777844,False,-,True
U56,B,n,FWD40,40.0,10,0.47288503253796094,0.10695958290776941,1.0478527965737565,-0.16663448031009664,0.7500000000000002,34.6199054267057,0.9415312810256079,0.09166281569501344,1.13081887360149,0.11973392357570489,-0.16663448031009664,False,-,True,1.0547819615404246,0.10085344745533331,1.045361461521351,0.11309681526522763,-0.16663448031009687,False,-,True
U56,B,n,FWD60,60.0,10,1.0,0.10361544116679422,1.0462617615098135,-0.1587470388393194,0.7500000000000002,37.438189596937626,0.9680080116100306,0.09258940894844736,1.1080906729139353,0.112790814511458,-0.15874703883931962,False,CAGR,False,1.0715568268762172,0.1002343738235012,1.026607264422783,0.1070053693362798,-0.1587470388393193,False,CAGR,False
U56,B,cadence,FREQ_D,1.0,10,0.0,0.09355598454698422,0.9645863064505686,-0.16874365806646108,0.7500000000000002,37.499887412744876,0.8589638696397348,0.080791274548073,1.0487918158244431,0.10419469196470055,-0.16874365806646152,False,"H1,CAGR",False,0.9737527797762213,0.08983105424590132,0.9583061610204434,0.09729196053146705,-0.16874365806646074,False,CAGR,False
U56,B,cadence,FREQ_W,5.0,10,0.0,0.10371510378947457,1.0461461916022803,-0.15874703883931918,0.7500000000000002,37.499887412744876,0.9696220485116058,0.09295255327121588,1.1066831562752688,0.11266924280203794,-0.1587470388393195,False,CAGR,False,1.0727928533535693,0.10056496781487434,1.025152520199655,0.10687283193262331,-0.1587470388393193,False,CAGR,False
U56,B,cadence,FREQ_M,21.0,10,0.0,0.11816033138041804,1.1409116711185066,-0.17012395832283467,0.7500000000000002,37.499887412744876,1.0403397990368464,0.10350337396575826,1.2200149729255068,0.13039232889977326,-0.1701239583228349,False,-,True,1.1453265110869808,0.11127194874145308,1.1406867115190127,0.12508828232167235,-0.17012395832283467,False,-,True
