panel,dial,value,bps,turn_yr,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe,IS_CAGR,IS_MaxDD,m4b_H1,m4b_H2,m4b_OOS,m4b_DD,m4b_CAGR,fail4a,fail4b,spy_Sharpe,spy_CAGR,spy_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v1_Sharpe,v1_CAGR,v1_MaxDD,v1_OOS_Sharpe,v1_OOS_CAGR,v1_OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,pass4a,pass4b
U56,N,3.0,0,27.632896105904695,0.32579800676469683,1.136449220121474,-0.3233700799757169,1.1172974352554546,1.160238329323744,1.1531446944398132,0.3538131291733666,-0.3233700799757172,1.120582118752105,0.2926261684866922,-0.22464498176105763,0.1606775278103414,0.32622215477217276,0.27113370985012997,-0.1210663447716741,0.21920169185873017,DD,DD,0.889029707500376,0.1522804498656667,-0.33717289200673795,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.8954252694704445,0.08997894640821569,-0.13594412372957065,0.9780460789116631,0.10442363739044103,-0.13594412372957065,1.3096108938377813,0.09730828776460765,-0.12029817082125305,False,False
U56,N,3.0,5,27.632896105904695,0.3076412716497652,1.0879222208918449,-0.3272352667620779,1.0667107503089273,1.113105814245343,1.1066288044099617,0.33484705780634316,-0.32723526676207826,1.0688672626534255,0.27541639121820327,-0.22599557751556754,0.1100908428638141,0.27908963969377176,0.2246178198202785,-0.12493153155803516,0.20104495674379852,DD,DD,0.889029707500376,0.1522804498656667,-0.33717289200673795,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.7802154721556065,0.0772091683115037,-0.13711160762815233,0.8627132189255078,0.09078107655039247,-0.13711160762815167,1.29735051788412,0.09632779637831246,-0.12042382311512001,False,False
U56,N,3.0,10,27.632896105904695,0.2897252419784786,1.0393084565119501,-0.33108044663182035,1.0160349055030042,1.0658881342650115,1.0600261283613266,0.31613815591012484,-0.3310804466318207,1.0170662757288018,0.25842847147670445,-0.22734422554641798,0.05941499805789108,0.23187195971344032,0.1780151437716434,-0.12877671142777758,0.18312892707251194,DD,DD,0.889029707500376,0.1522804498656667,-0.33717289200673795,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.6647072611095126,0.06458507306778283,-0.13827814258121418,0.7470621251510194,0.077302799496622,-0.13827814258121418,1.2850846619485738,0.0953481524893458,-0.1205494676867116,False,False
U56,N,3.0,15,27.632896105904695,0.27204683102649896,0.9906177150322639,-0.33490571261742375,0.9652810961047626,1.0185941394777325,1.0133453288142775,0.2976830508725319,-0.33490571261742375,0.9651909053484523,0.24165964209244195,-0.22869092809508373,0.008661188659649488,0.1845779649261613,0.13133434422459433,-0.13260197741338098,0.1654505161205323,DD,DD,0.889029707500376,0.1522804498656667,-0.33717289200673795,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.5490048598971305,0.05210504297021812,-0.13952479585155075,0.6311924625644179,0.06398687846745399,-0.13944372896099988,1.2728134848482053,0.0943693553888203,-0.12067510453613994,False,False
U56,N,3.0,20,27.632896105904695,0.25460299032802336,0.9418598353845201,-0.33871115736670654,0.9144605711354478,0.9712327283958385,0.9665951188595053,0.2794784128257073,-0.338711157366706,0.9132529477745857,0.22510716926179186,-0.23682398488802825,-0.042159336309665396,0.13721655384426734,0.08458413426982214,-0.13640742216266377,0.1480066754220567,DD,"H1,DD",0.889029707500376,0.1522804498656667,-0.33717289200673795,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.43321300175434746,0.03976747778845535,-0.14795176601266224,0.5152044710784083,0.05083140773475936,-0.14060836713974256,1.2605371455980283,0.09339140436842519,-0.12080073366351629,False,False
U56,N,3.0,25,27.632896105904695,0.2373907092178431,0.8930446974442322,-0.34249687314422117,0.8635846209077894,0.9238128395819681,0.9197842540332789,0.26152095412300747,-0.34249687314422106,0.861264234755819,0.2087683521586543,-0.2476498993841897,-0.09303528653732374,0.08979666503039696,0.037773269443595714,-0.1401931379401784,0.13079439431187645,DD,"H1,DD",0.889029707500376,0.1522804498656667,-0.33717289200673795,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.31743645628951866,0.02757079458502565,-0.15629907766509743,0.39919853250907555,0.037834503358769034,-0.14177205748966426,1.2482558034007076,0.09241429872042128,-0.12092635506895344,False,False
U56,N,3.0,30,27.632896105904695,0.22040701437868804,0.8441822120238796,-0.3462629518326511,0.8126645644927464,0.8763434432161047,0.8729215241211,0.2438074288220704,-0.3462629518326509,0.8092366200679987,0.19264052255021036,-0.25832659980676986,-0.14395534295236678,0.04232726866453351,-0.009089460468583166,-0.14395921662860833,0.11381069947272136,DD,"H1,OOS,DD",0.889029707500376,0.1522804498656667,-0.33717289200673795,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.20177955745840842,0.015513427533630608,-0.16456745713914367,0.2832747377053182,0.02499430294554439,-0.15372065381176936,1.2359696176362378,0.09143803773764358,-0.12105196875256374,False,False
U56,N,5.0,0,23.481967557959194,0.24727154658872053,1.0520768697237783,-0.2665961204801821,1.0096972327402778,1.0945117005967422,1.0909177649959096,0.27407394415703723,-0.26659612048018166,1.0037242695045359,0.21554795099972712,-0.23128426262256574,0.053077325295164623,0.260495526045171,0.20890678040622646,-0.06429238527613934,0.14067523168275387,DD,DD,0.889029707500376,0.1522804498656667,-0.33717289200673795,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.8954252694704445,0.08997894640821569,-0.13594412372957065,0.9780460789116631,0.10442363739044103,-0.13594412372957065,1.3096108938377813,0.09730828776460765,-0.12029817082125305,False,False
U56,N,5.0,5,23.481967557959194,0.23273431388809596,1.0026360972158082,-0.2732181595092147,0.9554546530774101,1.0488184216263052,1.044191495799339,0.2591874227516342,-0.27321815950921535,0.9502282189998222,0.20142312609089008,-0.2349617985568987,-0.0011652543677030947,0.21480224707473405,0.16218051120965582,-0.07091442430517192,0.1261379989821293,DD,"H1,DD",0.889029707500376,0.1522804498656667,-0.33717289200673795,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.7802154721556065,0.0772091683115037,-0.13711160762815233,0.8627132189255078,0.09078107655039247,-0.13711160762815167,1.29735051788412,0.09632779637831246,-0.12042382311512001,False,False
U56,N,5.0,10,23.481967557959194,0.21836177369919363,0.9531235440707443,-0.2797827030880088,0.9011347477979456,1.003057957882169,0.9973961867299758,0.24446998096190709,-0.27978270308800945,0.8966567073235768,0.1874578271089662,-0.23862291529687008,-0.0554851596471676,0.16904178333059783,0.11538520214029258,-0.07747896788396602,0.11176545879322695,DD,"H1,DD",0.889029707500376,0.1522804498656667,-0.33717289200673795,0.8820109845896832,0.15450717694493354,-0.33717289200673795,0.6647072611095126,0.06458507306778283,-0.13827814258121418,0.7470621251510194,0.077302799496622,-0.13827814258121418,1.2850846619485738,0.0953481524893458,-0.1205494676867116,False,False
