cash,gross,bps,CAGR,Sharpe,MaxDD,H1,H2,h1,h2,dd,cagr,cagr_margin_pp,dd_margin_pp,KEEP4b,KEEP4a
FLAT150,0.6,10,0.12394625855331887,1.2666728698901224,-0.15848656031617425,1.285987422529567,1.2580601529502053,True,True,True,True,1.803453979240102,4.381704593460012,True,False
FLAT150,0.6,25,0.11811704624412189,1.2126746246822167,-0.15923831538914368,1.2281298281511066,1.20698097662273,True,True,True,True,1.2205327483204047,4.306529086163069,True,False
FLAT150,0.65,10,0.1331733730871807,1.2553104593638635,-0.17074619889511555,1.273630712974974,1.2474567231429607,True,True,True,True,2.7261654326262845,3.1557407355658817,True,False
FLAT150,0.65,25,0.12681482593872961,1.201380649483898,-0.17154757336260462,1.2158454920746216,1.1964442822170243,True,True,True,True,2.090310717781177,3.075603288816975,True,False
FLAT150,0.7,10,0.14242026784962136,1.2456540959287967,-0.1828567480747343,1.2631428206032387,1.2384326902382465,True,True,True,True,3.6508549088703517,1.9446858176040083,True,False
FLAT150,0.7,25,0.13552500907595255,1.1917884547407775,-0.18370617703214476,1.2054271370596576,1.18748138827488,True,True,True,True,2.9613290315034706,1.8597429218629613,True,False
FLAT150,0.75,10,0.1516862378936985,1.2373615513390577,-0.19482018199986828,1.2541476339337774,1.2306723582554628,True,True,True,True,4.577451913278066,0.748342425090609,True,False
FLAT150,0.75,25,0.1442467105894112,1.1835555162545055,-0.19571605321126806,1.1964962823242884,1.1797780825576039,True,True,True,True,3.833499182849334,0.6587553039506311,True,False
FLAT150,0.8,10,0.16097033563953866,1.2301746951747965,-0.20663856222792454,1.246363047803531,1.2239362536132148,True,True,False,True,5.505861687862082,-0.4334955977150168,False,False
FLAT150,0.8,25,0.1529784555239928,1.1764212333046686,-0.2075794013461968,1.1887689985067906,1.1730918580573864,True,True,False,True,4.706673676307497,-0.527579509542242,False,False
FLAT150,0.85,10,0.1702719435973563,1.2238982915957186,-0.21831371656935372,1.23957609897946,1.2180428986578784,True,True,False,True,6.436022483643847,-1.6010110318579351,False,False
FLAT150,0.85,25,0.16171960249750805,1.1701917293624327,-0.21929788940640005,1.1820351009250774,1.1672413887537127,True,True,False,True,5.580788373659021,-1.6994283155625678,False,False
FLAT150,0.9,10,0.1795902335607069,1.2183793266433076,-0.22984756746538315,1.2336193774546236,1.2128505103322365,True,True,False,True,7.367851479978907,-2.754396121460878,False,False
FLAT150,0.9,25,0.1704689995884765,1.1647132560957538,-0.23087347365064026,1.1761266230051142,1.1620840187918238,True,True,False,True,6.455728082755866,-2.856986739986589,False,False
FLAT150,0.95,10,0.18892428263205874,1.2134965886751305,-0.24124200319869038,1.2283585395369263,1.2082482390917202,True,True,False,True,8.301256387114089,-3.893839694791601,False,False
FLAT150,0.95,25,0.17922527328714666,1.1598633723792855,-0.24230807550672284,1.170905468190511,1.1575098107955701,True,True,False,True,7.331355452622882,-4.000446925594847,False,False
FLAT150,1.0,10,0.19827338449911003,1.2091543570950891,-0.25249903458218703,1.2236889918256215,1.2041472634514183,True,True,False,True,9.236166573819219,-5.019542833141266,False,False
FLAT150,1.0,25,0.18798760099074263,1.155547235147618,-0.2536039721769213,1.1662683959010942,1.1534304140171925,True,True,False,True,8.207588222982478,-5.130036592614696,False,False
FLAT300,0.5,10,0.11400258660518214,1.3923092088846383,-0.13300880802636572,1.4231726412897585,1.374714687670728,True,True,True,True,0.8090867844264299,6.9294798224408645,True,False
FLAT300,0.5,25,0.10917663796845867,1.338195995566566,-0.13365609318368699,1.3651839788444893,1.3235278544679099,True,True,True,True,0.3264919207540823,6.8647513067087385,True,False
FLAT300,0.55,10,0.12247210458089963,1.3592400517328507,-0.1456256112531329,1.3870564299721782,1.3440065814944693,True,True,True,True,1.6560385819981787,5.667799499764148,True,False
FLAT300,0.55,25,0.11713089289064937,1.305197992092587,-0.14632624631699298,1.3291450445220354,1.2928880882964606,True,True,True,True,1.1219174129731528,5.597735993378139,True,False
FLAT300,0.6,10,0.1309515408182429,1.3317898372262444,-0.15808852568436882,1.3570924198189063,1.3185018588034763,True,True,True,True,2.503982205732505,4.421508056640555,True,False
FLAT300,0.6,25,0.12508860665710286,1.2778156049834528,-0.1588406154798071,1.299254844034167,1.2674482723276066,True,True,True,True,1.9176887896185018,4.346299077096727,True,False
FLAT300,0.65,10,0.13944019008730635,1.3086608830163602,-0.17039964941688823,1.3318590419050582,1.2969994961609974,True,True,True,True,3.3528471326388503,3.190395683388614,True,False
FLAT300,0.65,25,0.13304892495144127,1.2547506636624617,-0.17120133933077186,1.2740903690554708,1.2460077377498058,True,True,True,True,2.7137206190523426,3.110226692000251,True,False
FLAT300,0.7,10,0.1479373738660783,1.2889266813401907,-0.1825611854096556,1.3103431667341283,1.2786404448599409,True,True,True,True,4.202565510516046,1.9742420841118768,True,False
FLAT300,0.7,25,0.14101107087284226,1.2350768830718815,-0.18341087463736394,1.2526408771580646,1.2277058534434409,True,True,True,True,3.5099352111924413,1.889273161341043,True,False
FLAT300,0.75,10,0.15644232748873543,1.2719072034556407,-0.19457512356019635,1.2917988673361271,1.2627961678556496,True,True,True,True,5.053060872781759,0.772848269057802,True,False
FLAT300,0.75,25,0.14897406426982918,1.2181134737441492,-0.19547120021281617,1.2341576723012495,1.2119150499164337,True,True,True,True,4.3062345508911335,0.6832406037958205,True,False
FLAT300,0.8,10,0.16495412016537858,1.2570914605464618,-0.20644353315425357,1.2756674676848654,1.2489928040408078,True,True,False,True,5.904240140446074,-0.41399269034791963,False,False
FLAT300,0.8,25,0.1569365234793938,1.2033473727128927,-0.20738454681975638,1.2180811518176498,1.1981584137872354,True,True,False,True,5.102480471847596,-0.5080940568982006,False,False
FLAT300,0.85,10,0.1734720966349097,1.2440905088240235,-0.2181682149952746,1.2615237644666595,1.236869630285701,True,True,False,True,6.756037787399186,-1.5864608744500241,False,False
FLAT300,0.85,25,0.16489776291604086,1.190390769990543,-0.21915252630593385,1.2039884430030408,1.1860753423095582,True,True,False,True,5.898604415512302,-1.6848920055159478,False,False
FLAT300,0.9,10,0.18199538765027268,1.2326006291387182,-0.22975108436692115,1.2490352015500226,1.2261454285278146,True,True,False,True,7.608366888935484,-2.7447478116146784,False,False
FLAT300,0.9,25,0.1728565765564467,1.178938972467773,-0.23077708785405582,1.1915459814527503,1.175383687552341,True,True,False,True,6.6944857795528865,-2.8473481603281448,False,False
FLAT300,0.95,10,0.1905230839343326,1.2223819407890384,-0.24119402276690882,1.2379376176892187,1.2165993652283795,True,True,False,True,8.461136517341474,-3.889041651613445,False,False
FLAT300,0.95,25,0.18081167058347347,1.1687511428253154,-0.24226014619048797,1.1804863411031252,1.1658636232619077,True,True,False,True,7.489995182255563,-3.99565399397136,False,False
FLAT300,1.0,10,0.1990544484804222,1.213243539440836,-0.2524990345821868,1.228022219620481,1.2080544651916612,True,True,False,True,9.314272971950436,-5.019542833141244,False,False
FLAT300,1.0,25,0.1887621901314167,1.159637094860574,-0.25360397217692165,1.1706019457472467,1.1573384680811551,True,True,False,True,8.285047137049887,-5.130036592614728,False,False
SHY,0.5,10,0.10430994373386016,1.286466884875008,-0.12621168066286426,1.2829349289575493,1.298742217591766,True,True,True,False,-0.16017750270576891,7.609192558791012,False,False
SHY,0.5,25,0.09952322544768899,1.232116280819396,-0.126864186406351,1.2241598547377672,1.247670238844053,True,True,True,False,-0.6388493313228855,7.543941984442338,False,False
SHY,0.55,10,0.11355371252889479,1.2718644132464731,-0.13938958268119683,1.2714409604959098,1.2811334645189145,True,True,True,True,0.7641993767976946,6.291402356957754,True,False
SHY,0.55,25,0.10825226821784106,1.2176037579184114,-0.14009547332195293,1.2128692003371098,1.2300818879719655,True,True,True,True,0.23405494569232188,6.220813292882143,True,False
SHY,0.6,10,0.12281857645796301,1.259560325888322,-0.15240118677949177,1.2618658188602816,1.2662136060954967,True,True,True,True,1.6906857697045168,4.9902419471282595,True,False
SHY,0.6,25,0.11699524839308428,1.2053933166785524,-0.15315849187250874,1.2034800322364505,1.2151982238247738,True,True,True,True,1.1083529632166438,4.9145114378265635,True,False
SHY,0.65,10,0.1321038065775164,1.2490775966886432,-0.16528771590570623,1.2537928732596415,1.2534367312013206,True,True,True,True,2.619208781659857,3.7015890345068136,True,False
SHY,0.65,25,0.12575122832132468,1.195003156281112,-0.16609447099657815,1.1955753928420572,1.2024664223997337,True,True,True,True,1.9839509560406836,3.6209135254196223,True,False
SHY,0.7,10,0.14140881305307862,1.2400611126361647,-0.1782260815963409,1.2469187144229443,1.2423918806382124,True,True,True,True,3.5497094292160773,2.407752465443347,True,False
SHY,0.7,25,0.1345196298938165,1.1860773868171302,-0.17908021696063048,1.188856072808675,1.1914716122342601,True,True,True,True,2.860791113289865,2.322338929014389,True,False
SHY,0.75,10,0.15073281087702473,1.2322395859202486,-0.19100095448340693,1.2410130660551661,1.2327645292130607,True,True,True,True,4.482109211610688,1.1302651767367444,True,False
SHY,0.75,25,0.1432994029812138,1.1783424066043682,-0.1919008885901452,1.1830909514129928,1.1818964335907451,True,True,True,True,3.738768422029595,1.0402717660629168,True,False
SHY,0.8,10,0.1600748510519543,1.225402596563445,-0.2036145817373365,1.2359005180753324,1.2243084252700462,True,True,False,True,5.416313229103645,-0.1310975486562116,False,False
SHY,0.8,25,0.1520891040002954,1.1715847389997385,-0.20455877485879148,1.1781047561578508,1.1734893731427969,True,True,False,True,4.617738523937756,-0.22551686080171107,False,False
SHY,0.85,10,0.16943424361006998,1.2193871370515175,-0.21606907766669037,1.2314464941230052,1.2168318836744383,True,True,False,True,6.352252484915214,-1.3765471415915997,False,False
SHY,0.85,25,0.1608879471913045,1.165641802325327,-0.2170558929526918,1.1737654432968618,1.1660577480001277,True,True,False,True,5.497622843038666,-1.4752286701917416,False,False
SHY,0.9,10,0.17881017482477524,1.2140632617672835,-0.22836654847776883,1.2275444495926442,1.21018165565519,True,True,False,True,7.2898456063857395,-2.6062942226994457,False,False
SHY,0.9,25,0.16969485313295185,1.1603831231093653,-0.22939429880723683,1.1699676131920982,1.159446642388609,True,True,False,True,6.378313437203401,-2.709069255646246,False,False
SHY,0.95,10,0.1882016824711248,1.209325930883306,-0.24050911966681665,1.2241069209523276,1.2042351208579454,True,True,False,True,8.228996371020694,-3.820551341604228,False,False
SHY,0.95,25,0.17850838794750357,1.1557022030708157,-0.24157615426213797,1.1666209980872269,1.153533323672734,True,True,False,True,7.2596669186585725,-3.9272548011363595,False,False
SHY,1.0,10,0.19760802836904823,1.2050912053739269,-0.25249903458218703,1.2210656450475024,1.198892936308246,True,True,False,True,9.169630960813038,-5.019542833141266,False,False
SHY,1.0,25,0.18732768804604527,1.1515159240905588,-0.2536039721769213,1.163658629078074,1.1482190165785955,True,True,False,True,8.141596928512742,-5.130036592614696,False,False
