panel,cadence,G,is_incumbent,mean_gross,turnover_yr,cost_drag_bp_yr,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,isCAGR,isSharpe,isMaxDD,keep4a,keep4b_full,keep4b_oos,keep4b_full_and_oos,leg_H1,leg_H2,leg_DD,leg_CAGR,oleg_H1,oleg_H2,oleg_DD,oleg_CAGR
U56,W,0.625,False,0.625,2.4107748981159127,24.107748981159126,0.13139419526238427,1.1532841607366173,-0.16121545327075348,1.206393171223678,1.119840477125945,0.14390836825701725,1.1851739694858812,-0.1612154532707536,0.11635828269918713,1.1155430914704414,-0.1168758652453259,False,True,True,True,True,True,True,True,True,True,True,True
U56,W,0.75,True,0.75,2.871270351412813,28.712703514128133,0.1580277627432507,1.1536628182453899,-0.19127562163086154,1.206681820782339,1.1203431790756466,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.1397990664530524,1.1157631659166949,-0.1395226227032642,False,True,True,True,True,True,True,True,True,True,True,True
U56,W,0.875,False,0.875,3.3358338677107584,33.35833867710758,0.18471225669372626,1.1539623619924355,-0.22062587482873153,1.2068836624655286,1.120775910621746,0.20266475559163633,1.1861087854964247,-0.22062587482873164,0.16323843429791296,1.115895847828831,-0.16191319567508156,False,False,False,False,True,True,False,True,True,True,False,True
U56,W,1.0,False,1.0,3.81080401863259,38.108040186325894,0.21141430505726944,1.154175022239098,-0.24927641340478046,1.2069846154220507,1.1211360753319062,0.23216493687826212,1.186463652058247,-0.24927641340478068,0.18664689673170387,1.1159274220127013,-0.18404275239231815,False,False,False,False,True,True,False,True,True,True,False,True
U56,M,0.25,False,0.25,0.7402615331132955,7.402615331132953,0.047620359774779075,1.065328210173342,-0.08138612127849298,1.2084293856426898,0.9717553636521952,0.05134062132365469,1.0558827936538335,-0.08138612127849298,0.04311335498219737,1.0938352259665007,-0.04779089793305291,False,False,False,False,True,True,True,False,True,True,True,False
U56,M,0.375,False,0.375,1.1003564414534046,11.003564414534047,0.07165139033801182,1.0664005796486478,-0.12035103254257129,1.2098768845331183,0.9727214366842496,0.07722434396375966,1.0567214586831686,-0.1203510325425714,0.06491216645694653,1.095344996793952,-0.07104850053476086,False,False,False,False,True,True,True,False,True,True,True,False
U56,M,0.5,False,0.5,1.455878378212158,14.558783782121582,0.09581048076431586,1.067430880098828,-0.1582138461844672,1.2112792526065883,0.9736665274347529,0.103224524156585,1.0575201071406732,-0.1582138461844672,0.08686031996921395,1.096821842621448,-0.0938894813747827,False,False,False,False,True,True,True,False,True,True,True,False
U56,M,0.625,False,0.625,1.8085797710356142,18.085797710356143,0.1200822598862108,1.0684190010253547,-0.1950100528139963,1.212640106529889,0.9745889892138353,0.1293202496801904,1.0582769399964813,-0.19501005281399642,0.10894840433475039,1.0982692064451631,-0.11632099204283775,False,True,True,True,True,True,True,True,True,True,True,True
U56,M,0.75,False,0.75,2.1605430046376948,21.60543004637695,0.144450307494292,1.06936320481582,-0.23077363672358187,1.2139573710934657,0.9754885865719747,0.15548936800106672,1.0589908081192672,-0.23077363672358175,0.13116616437321182,1.0996854189235585,-0.13834849686924278,False,False,False,False,True,True,False,True,True,True,False,True
U56,M,0.875,False,0.875,2.5137843487073215,25.137843487073212,0.16889756933600109,1.0702638193653136,-0.26553747274352935,1.215229366478512,0.9763687574084239,0.1817090681347613,1.0596635924103095,-0.26553747274352935,0.15350272133782084,1.1010696894016025,-0.1599788600404416,False,False,False,False,True,True,False,True,True,True,False,True
U56,M,1.0,False,1.0,2.87081761824647,28.7081761824647,0.19340568788457269,1.071118849087217,-0.2993326653576309,1.2164541540064866,0.9772290338280554,0.20795482146469002,1.0602940489738553,-0.2993326653576307,0.1759463719390959,1.102420140383116,-0.18121761403018766,False,False,False,False,True,True,False,True,True,True,False,True
U56,Q,0.25,False,0.25,0.565755009546962,5.657550095469619,0.05129603070515776,1.1505935219853891,-0.06910092328895578,1.2231688645351169,1.1110619802308808,0.05759115270141235,1.1877216751578055,-0.0691009232889559,0.04369011081862384,1.1097263000399513,-0.05972807654639334,False,False,False,False,True,True,True,False,True,True,True,False
U56,Q,0.375,False,0.375,0.8398735622933435,8.398735622933437,0.07710034515716147,1.1511900866988651,-0.1025743702301064,1.2234687597574287,1.1117158127522493,0.08660564956006223,1.1884302956751225,-0.1025743702301064,0.06565157747898365,1.1100318634250663,-0.08885131413295355,False,False,False,False,True,True,True,False,True,True,True,False
U56,Q,0.5,False,0.5,1.1097713754670369,11.097713754670368,0.10298717543964098,1.1515341792950424,-0.13535934308683062,1.2236532385897712,1.1120498261804714,0.11573712995927776,1.188791322176327,-0.13535934308683073,0.08767633309905287,1.110245332309481,-0.1174932355859113,False,False,True,False,True,True,True,False,True,True,True,True
U56,Q,0.625,False,0.625,1.3763996583217983,13.763996583217983,0.1289392196796435,1.1516337753547334,-0.1674768662098125,1.2237225394636264,1.1120781187121431,0.14496268049177097,1.1888180747608281,-0.16747686620981228,0.1097527136600085,1.1103660676185292,-0.14566295565542664,False,True,True,True,True,True,True,True,True,True,True,True
U56,Q,0.75,False,0.75,1.6412614982130167,16.412614982130165,0.15493741511754378,1.1514897544273488,-0.19894711653131536,1.2236752679901186,1.111803781344007,0.17425644932356632,1.188510740503588,-0.19894711653131558,0.13186862916122521,1.1103956124527252,-0.17336935933193232,False,True,True,True,True,True,True,True,True,True,True,True
U56,Q,0.875,False,0.875,1.9050901204786528,19.050901204786527,0.18096235021267248,1.1511086724335275,-0.2301727855566965,1.2235115443815336,1.111239552435156,0.20359262132205624,1.1878804960025358,-0.2301727855566963,0.1540111241072213,1.1103338742809947,-0.20062110904478891,False,False,False,False,True,True,False,True,True,True,False,True
U56,Q,1.0,False,1.0,2.169469662125696,21.69469662125696,0.20699231339810442,1.150488928284914,-0.2628023279887317,1.2232272587831623,1.1103874546994148,0.2329424551326682,1.1869284139822212,-0.26280232798873127,0.17616562287566095,1.1101758850292927,-0.2274292277563975,False,False,False,False,True,True,False,True,True,True,False,True
B136,D,0.25,False,0.25,1.5719084905483571,15.719084905483571,0.054844098730970625,1.0000482973504385,-0.10011701830319075,1.239457350770993,0.843797774149026,0.05635957090024113,0.9349298305981769,-0.1001170183031902,0.05300384594886154,1.1218365633557852,-0.04706333199652668,False,False,False,False,True,True,True,False,True,True,True,False
B136,D,0.375,False,0.375,2.2985793759087025,22.98579375908703,0.08221802615155416,1.000769909603862,-0.14814556382899313,1.2401803088329983,0.8445317835036427,0.08428858491875646,0.9356515815437425,-0.14814556382899313,0.07970505140854445,1.1225712628690516,-0.070298644249295,False,False,False,False,True,True,True,False,True,True,True,False
B136,D,0.5,False,0.5,2.997743382762506,29.977433827625063,0.10949118051057938,1.0013814308691786,-0.1947623516317133,1.2407869426390998,0.8451583523696984,0.11196194074587673,0.9362649882781506,-0.19476235163171307,0.10649353321952515,1.1231911866716302,-0.09332373685455031,False,True,True,True,True,True,True,True,True,True,True,True
B136,D,0.625,False,0.625,3.680614291858556,36.80614291858556,0.13660686913831466,1.0018668251964122,-0.2399336519200046,1.2412567544957336,0.8456643514338978,0.1393081323373062,0.9367571548256804,-0.23993365192000427,0.13333010658429312,1.123674990763666,-0.11613028830144345,False,False,False,False,True,True,False,True,True,True,False,True
B136,D,0.75,False,0.75,4.360998202424478,43.609982024244786,0.16350313788764925,1.002205697350825,-0.28363773164967865,1.2415725126406267,0.8460267047015253,0.16624960498963515,0.9371066662628031,-0.28363773164967854,0.16017148157174232,1.1240035823103176,-0.13871104348728647,False,False,False,False,True,True,False,True,True,True,False,True
B136,D,0.875,False,0.875,5.054543004877837,50.545430048778364,0.19011340816491717,1.0023794401928015,-0.32586419724353777,1.2417222869304003,0.8462212095360381,0.1927026958663305,0.9372900588441381,-0.3258641972435379,0.1869717794862138,1.1241652976085186,-0.16106365451324878,False,False,False,False,True,True,False,True,True,True,False,True
B136,D,1.0,False,1.0,5.777774061661844,57.77774061661843,0.21636758003373635,1.002375279709243,-0.3666041771136572,1.2416968465301779,0.8462320391483436,0.21858042668817346,0.9372933453540864,-0.36660417711365734,0.2136816354620903,1.1241488382562144,-0.18318460295145877,False,False,False,False,True,True,False,True,True,True,False,True
B136,W,0.25,False,0.25,1.1298130434756288,11.298130434756288,0.05324506498280401,1.0608301811131424,-0.07262040687190152,1.2771171824755816,0.8917397123606308,0.053908199261108125,1.0127583877868775,-0.07262040687190119,0.052439094786126406,1.1353231554066094,-0.04967859344589742,False,False,False,False,True,True,True,False,True,True,True,False
B136,W,0.375,False,0.375,1.6712670242238352,16.712670242238353,0.08002409095634078,1.062055643497983,-0.1076082792380737,1.278309366145171,0.8930785747879285,0.08093759286905078,1.0141460647630978,-0.10760827923807348,0.07891409091178625,1.1363566666392722,-0.07420459634622945,False,False,False,False,True,True,True,False,True,True,True,False
B136,W,0.5,False,0.5,2.201658715123181,22.016587151231807,0.10686586472154769,1.0632262523902725,-0.14172761237675735,1.279448106942211,0.8943683241694468,0.10796848788603208,1.015478480388993,-0.14172761237675757,0.105526285631512,1.1373397024882232,-0.09850492409385492,False,True,True,True,True,True,True,True,True,True,True,True
B136,W,0.625,False,0.625,2.7254191265408285,27.254191265408284,0.13373635347511792,1.0643347749956427,-0.17498863053041158,1.2805251828354647,0.8956027501542569,0.1349614817282505,1.016750075046014,-0.1749886305304118,0.13224808182884584,1.1382627830624243,-0.12256816527782155,False,True,True,True,True,True,True,True,True,True,True,True
B136,W,0.75,True,0.75,3.2480549590542855,32.48054959054286,0.1605988223657484,1.0653720113403455,-0.20740187631179008,1.2815295144117693,0.8967747019833978,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.1590490723991087,1.1391139987864045,-0.14638351916352876,False,False,False,False,True,True,False,True,True,True,False,True
B136,W,0.875,False,0.875,3.775204642587534,37.75204642587534,0.1874148387706973,1.0663336760445967,-0.23897734271882332,1.2824640576642512,0.8978744537721539,0.18866256467593767,1.01907969172575,-0.23897734271882343,0.1858990657274422,1.139897230990326,-0.1699399947206397,False,False,False,False,True,True,False,True,True,True,False,True
B136,W,1.0,False,1.0,4.312336912713957,43.12336912713956,0.21414465355589352,1.0672188098433435,-0.26972769670534513,1.283326003571841,0.8989030656942347,0.21527983263664896,1.0201287480826045,-0.269727696705345,0.21276542877214122,1.1406092127967917,-0.1932265233636251,False,False,False,False,True,True,False,True,True,True,False,True
B136,M,0.25,False,0.25,0.8408324632294839,8.408324632294839,0.055101314102380616,1.073797456124885,-0.09798186914668028,1.242390237460901,0.9595109522860542,0.05995052972765791,1.0719364241016338,-0.09798186914668083,0.04923337854008114,1.0917026689917793,-0.05666001221941663,False,False,False,False,True,True,True,False,True,True,True,False
B136,M,0.375,False,0.375,1.2514131354823472,12.514131354823473,0.08304769272670587,1.0758449263985153,-0.14469292538162326,1.2437979520060707,0.9625559270105882,0.0904473010869653,1.0745355170159006,-0.1446929253816237,0.07411561041428016,1.093175188321542,-0.08408451183355714,False,False,False,False,True,True,True,False,True,True,True,False
B136,M,0.5,False,0.5,1.6579201606425775,16.579201606425773,0.11123519669640825,1.0778082883604996,-0.18994914519849126,1.245146374971904,0.9655424782099641,0.12126776268055295,1.0770397219904893,-0.1899491451984917,0.09915406138041916,1.094605940300427,-0.1109198485892341,False,True,True,True,True,True,True,True,True,True,True,True
B136,M,0.625,False,0.625,2.0621169809567155,20.621169809567153,0.13964573799965674,1.079687817191389,-0.23379693328045592,1.2464439420232407,0.9684691958452074,0.1523919166635841,1.0794451126397355,-0.23379693328045648,0.12433313984199201,1.0960046665659757,-0.13717674227371657,False,False,False,False,True,True,False,True,True,True,False,True
B136,M,0.75,False,0.75,2.4660946820459304,24.660946820459305,0.1682598860908313,1.0814800056228926,-0.27628073120857954,1.2476868603876212,0.9713382015863139,0.18379904143838321,1.0817514861459994,-0.27628073120857966,0.14963514035058,1.0973665587541783,-0.16286628481810894,False,False,False,False,True,True,False,True,True,True,False,True
B136,M,0.875,False,0.875,2.871714389250875,28.71714389250875,0.19705747761804981,1.0831828752689263,-0.31744327004494066,1.248878209396327,0.9741500619931144,0.21546700193239166,1.0839560419652834,-0.31744327004494033,0.17504240224506162,1.0986953430966977,-0.18799914770903647,False,False,False,False,True,True,False,True,True,True,False,True
B136,M,1.0,False,1.0,3.2804543166688127,32.80454316668813,0.2260178100655259,1.0847945839638775,-0.3573247537361529,1.2500250798979464,0.9769038049768288,0.24737231982764007,1.086054135726433,-0.3573247537361527,0.20053763330175567,1.099998896484579,-0.21258652068103856,False,False,False,False,True,True,False,True,True,True,False,True
B136,Q,0.25,False,0.25,0.6712862735633272,6.712862735633273,0.049012937589038685,0.9865673238468559,-0.0759220133992432,1.1723215023039748,0.8516170398087121,0.05103832989682222,0.9519526008314616,-0.07592201339924343,0.04655482760417895,1.0487670622062029,-0.05657597936991954,False,False,False,False,True,True,True,False,False,True,True,False
B136,Q,0.375,False,0.375,1.000175215980992,10.001752159809921,0.07346876873191865,0.988134026081103,-0.11304051907021306,1.1729373914012153,0.8537775966536569,0.07642485608127814,0.9540053327743073,-0.11304051907021262,0.06988438661903129,1.0494215116615853,-0.0843056323820014,False,False,False,False,True,True,True,False,False,True,True,False
B136,Q,0.5,False,0.5,1.325893968750105,13.258939687501048,0.09787115116889389,0.9894963724581511,-0.14961385608293531,1.1734563601967876,0.855734687556623,0.10170239887840937,0.9558034467287251,-0.14961385608293554,0.0932293744809285,1.0500030817275245,-0.11167130179610729,False,False,False,False,True,True,True,False,False,True,True,False
B136,Q,0.625,False,0.625,1.6496985956703325,16.496985956703327,0.12220337437772799,0.9906593680507982,-0.18565394741956964,1.1738815649229934,0.8574946957467995,0.12685278991883608,0.9573532116519478,-0.18565394741956975,0.11657440145589337,1.0505140869958924,-0.138678450428817,False,True,False,False,True,True,True,True,False,True,True,True
B136,Q,0.75,False,0.75,1.9729392622456665,19.729392622456665,0.14644725958140414,0.9916268156855057,-0.22117237090018615,1.1742105654680128,0.8590676215879597,0.15185623181273078,0.958662047322936,-0.22117237090018638,0.13990285509794176,1.0509532840203375,-0.16533264952243965,False,False,False,False,True,True,False,True,False,True,False,True
B136,Q,0.875,False,0.875,2.295995612650371,22.959956126503705,0.17058438154677913,0.9924077389412066,-0.25618037158328055,1.174450069814068,0.8604668847592719,0.17669213443368248,0.959740905971007,-0.2561803715832801,0.16319858047914582,1.0513282415004452,-0.1916393554815209,False,False,False,False,True,True,False,True,False,True,False,True
B136,Q,1.0,False,1.0,2.6199009001635014,26.199009001635016,0.19459419361144703,0.9930035745474604,-0.29068887363548035,1.174598364660326,0.8617004788132647,0.20133786347245497,0.9605954321887211,-0.29068887363548046,0.18644325006668772,1.051636787952902,-0.21760391281655211,False,False,False,False,True,True,False,True,False,True,False,True
SMALL,D,0.25,False,0.25,2.120350699241768,21.20350699241768,0.02587666157272772,0.44131850522761157,-0.14636242049592274,0.65981995311745,0.27544563870402183,0.020893952659022386,0.3477237856902082,-0.1463624204959213,0.0340263226718851,0.6220442055018771,-0.07105383178015923,False,False,False,False,False,False,True,False,False,False,True,False
SMALL,D,0.375,False,0.375,3.1295116825814153,31.29511682581415,0.037600041703743425,0.44186368427506567,-0.21399743405158578,0.6603486569527139,0.276011272525722,0.02988506164017135,0.3482780418005355,-0.21399743405158655,0.05026164441328218,0.6225765731682286,-0.10600300292618958,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,D,0.5,False,0.5,4.117823709503916,41.17823709503916,0.04845343376209987,0.442303224765426,-0.2779721866685566,0.6607708959178603,0.27647058485354037,0.03784927002377092,0.3487268832061368,-0.2779721866685546,0.0659185795323256,0.6230021524766167,-0.14051070470972926,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,D,0.625,False,0.625,5.0964369752551555,50.964369752551555,0.05839208987868827,0.4426289830415569,-0.3383327624695298,0.661075881373697,0.2768172386170829,0.04474586890648924,0.3490632686842391,-0.33833276246953015,0.08095072736954134,0.6233104381109693,-0.17453707216771164,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,D,0.75,False,0.75,6.077051131021892,60.770511310218915,0.06737219907670111,0.4428353142577215,-0.3951405943827473,0.6612605714414264,0.2770434748861861,0.05053564687589618,0.3492800809719774,-0.39514059438274807,0.09531191751078927,0.6234985473563293,-0.20804508367261199,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,D,0.875,False,0.875,7.072321629199416,70.72321629199416,0.07535065383094053,0.44291528865994967,-0.4484687995484786,0.6613192960701864,0.27714128425619117,0.05518085692557162,0.34936906251815136,-0.4484687995484794,0.10895563476144021,0.6235620737917744,-0.24100282125555716,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,D,1.0,False,1.0,8.094117779311512,80.94117779311512,0.08228720857137706,0.44286896366005024,-0.4984024178327372,0.6612507697369818,0.2771117723956684,0.05864835413098701,0.3493321040322125,-0.49840241783273775,0.12183547743690948,0.6234976850660799,-0.2733791552671595,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,W,0.25,False,0.25,1.419870400358177,14.19870400358177,0.028822321346945623,0.5064227614338426,-0.13225114591195197,0.6758255992164728,0.3800120918121745,0.025643310562675437,0.43714681752160783,-0.1322511459119513,0.034009775587718005,0.6371845012886097,-0.0931798295865689,False,False,False,False,False,False,True,False,False,False,True,False
SMALL,W,0.375,False,0.375,2.1086194838388885,21.086194838388888,0.04223794282856419,0.5071465766910721,-0.19446903273995608,0.6767027005905412,0.38066405645261386,0.03727794574952781,0.437846234482788,-0.1944690327399583,0.05034940726745796,0.6379718298968101,-0.13721589427587,False,False,False,False,False,False,True,False,False,False,True,False
SMALL,W,0.5,False,0.5,2.7887344927465034,27.887344927465037,0.054939598970945136,0.5078473422405078,-0.25403013785403095,0.677544066678332,0.3813106966246293,0.048071445362268816,0.43853071477111083,-0.2540301378540313,0.06619763219434516,0.6387272490882873,-0.17960562769270483,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,W,0.625,False,0.625,3.464799649501988,34.64799649501987,0.06688974354020205,0.5085233744749093,-0.31091233940196994,0.6783480222015884,0.3819509351264365,0.05798685158419259,0.43919749898780996,-0.31091233940196983,0.08151851581484215,0.6394516111494332,-0.22039149881954512,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,W,0.75,True,0.75,4.141808192907767,41.418081929077665,0.07805104993425882,0.5091735910765686,-0.3651051671527562,0.6791119165878112,0.3825853868140262,0.06698806653983369,0.4398469302655508,-0.3651051671527562,0.09627545379836278,0.6401415772704393,-0.2596140984013027,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,W,0.875,False,0.875,4.8251820355500366,48.25182035550037,0.0883864529181333,0.5097966810209266,-0.41661139212026566,0.6798373982259374,0.38321114365582154,0.07503909209743331,0.440476429992436,-0.41661139212026577,0.11043255088435022,0.6407987857919107,-0.29731584059146543,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,W,1.0,False,1.0,5.518728430746692,55.18728430746692,0.09786162781307306,0.5104011271197118,-0.46543459915663277,0.6805282375158014,0.3838408252878055,0.08210784063935339,0.4410970049117589,-0.46543459915663277,0.123954878771944,0.6414273638708384,-0.3335366056449762,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,M,0.25,False,0.2492391580015217,1.0756436505542444,10.756436505542444,0.018933293442045418,0.34613456277239013,-0.14608369579092695,0.6189271568901193,0.16121492366342982,0.008714537393559985,0.16684418267767884,-0.14608369579092617,0.035761765776505694,0.7330301146993082,-0.07574868340484897,False,False,False,False,False,False,True,False,False,False,True,False
SMALL,M,0.375,False,0.3738587370022825,1.6051272273002257,16.051272273002255,0.02747315157960717,0.3484925461550585,-0.21589505751166893,0.6213346488927012,0.16399814560428186,0.011811870559083282,0.1696127152729991,-0.21589505751166815,0.0534441114072266,0.7349939955953674,-0.11275256585612736,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,M,0.5,False,0.4984783160030434,2.131183539892935,21.31183539892935,0.03536490090353772,0.3509230225417431,-0.28336312533769503,0.6237379136596927,0.1669883537022085,0.014047577708481418,0.1725483200886815,-0.2833631253376959,0.07096922114824133,0.7369491114110759,-0.14918253626983846,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,M,0.625,False,0.6230978950038042,2.6559171333721467,26.559171333721462,0.042585060566087796,0.353444043847972,-0.348368595904068,0.6261360946764566,0.1702300378205717,0.01540540434985016,0.17568811597819725,-0.3483685959040663,0.08831709459295523,0.7388935105100627,-0.18504355149097707,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,M,0.75,False,0.747717474004565,3.1804509864991584,31.804509864991584,0.04911090862301126,0.35608668483222633,-0.4108092315360363,0.6285413326718504,0.1737846397141767,0.015870081916887102,0.17908456776391798,-0.4108092315360352,0.10546878315400487,0.7408398236994996,-0.22034030480507416,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,M,0.875,False,0.8723370530053259,3.7067543103474545,37.06754310347454,0.054918460272408876,0.3588817515480965,-0.47059857523704474,0.6309557795056463,0.1777251605414117,0.015425900436630391,0.18279933004467477,-0.4705985752370446,0.12240337898615494,0.7427887419618147,-0.2550777130336058,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,M,1.0,False,0.9969566320060868,4.236163839540739,42.36163839540739,0.0599840193947454,0.3618734102865365,-0.5276673172305708,0.6333882582842513,0.18214910025188807,0.014057653393978242,0.18691474492365293,-0.5276673172305715,0.13910067545665528,0.7447494768153283,-0.289260715227175,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,Q,0.25,False,0.24657621100684757,0.8066671903015201,8.066671903015202,0.02083400806065705,0.3840423534791654,-0.13143532836842797,0.43452864995958507,0.3491906066929703,0.02111982859930772,0.36799064933901543,-0.1314353283684282,0.020369672763292268,0.42059194300406166,-0.09678500486859543,False,False,False,False,False,False,True,False,False,False,True,False
SMALL,Q,0.375,False,0.36986431651027135,1.2065452598668471,12.065452598668472,0.030238282863448873,0.38470972869716585,-0.19549796007842446,0.43355376570146803,0.3509990119515489,0.030565908458855873,0.3697540563704297,-0.19549796007842524,0.029706058904435118,0.418800527442719,-0.14383062527094648,False,False,False,False,False,False,True,False,False,False,True,False
SMALL,Q,0.5,False,0.49315242201369514,1.6052971956534117,16.052971956534115,0.038921783336894444,0.38523915093492245,-0.2583202236580926,0.43254087724342166,0.35262852939049383,0.039222408698706746,0.37133802337858385,-0.25832022365809126,0.038433402585298815,0.41699746753460126,-0.1899897771409852,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,Q,0.625,False,0.616440527517119,2.0036365331286294,20.036365331286294,0.04684667959689226,0.3856536754028844,-0.3197949754957087,0.4314864800941183,0.35412562943638737,0.04705124000166916,0.37278052187323074,-0.31979497549570746,0.04651432013873924,0.41517613094183803,-0.23527099644153848,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,Q,0.75,False,0.7397286330205427,2.402169433998243,24.021694339982428,0.053971653245453055,0.3859804134124906,-0.37981347281697786,0.4303865493563197,0.3555460971669609,0.05401140119624026,0.3741255482013059,-0.3798134728169765,0.05390705940704965,0.4133315779196646,-0.2796827765500063,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,Q,0.875,False,0.8630167385239665,2.8020064885361755,28.02006488536176,0.06025064460594787,0.3862500177365786,-0.438264732587769,0.4292346007344939,0.35695602920789876,0.06005808346137087,0.3754257631935739,-0.4382647325877681,0.06056366313556638,0.41145409959139934,-0.3232335685369002,False,False,False,False,False,False,False,False,False,False,False,False
SMALL,Q,1.0,False,0.9863048440273903,3.2046499884946855,32.046499884946854,0.06563220272936299,0.38650243528010736,-0.49503539733621704,0.42802413366112885,0.3584408205945213,0.06514179846451462,0.3767480841927719,-0.4950353973362165,0.06642967297470737,0.40953572673200106,-0.365932075299904,False,False,False,False,False,False,False,False,False,False,False,False
