claimset,control,panel,ladder,object,q,phi_machinery,observed,lo_published,hi_published,inside_published,lo_corrected,hi_corrected,inside_corrected,moves,share_ge_published,share_ge_corrected
C_1159,X_NONE,U56,N,OBJ_MAXDD,0.8,0.891299708621368,19.127561830465034,15.838161978661491,26.485810927345465,True,17.76973763758929,29.715942540038313,True,False,0.598,0.832
C_1159,X_NONE,U56,N,OBJ_MAXDD,0.9,0.891299708621368,19.127561830465034,14.976052469256821,28.62391593284929,True,16.802487787661537,32.11480454439258,True,False,0.598,0.832
C_1159,X_NONE,U56,N,OBJ_MAXDD,0.95,0.891299708621368,19.127561830465034,13.902703687042894,30.89433795765591,True,15.598236544413464,34.66212056261324,True,False,0.598,0.832
C_1159,X_NONE,U56,N,OBJ_SPREAD,0.8,0.7741274899128852,6.726035227550565,5.146684302910995,16.453868706715042,True,6.64836783343034,21.25472731702971,True,False,0.735,0.895
C_1159,X_NONE,U56,N,OBJ_SPREAD,0.9,0.7741274899128852,6.726035227550565,4.446859337140907,19.753111027378893,True,5.744350116853912,25.516612295478318,True,False,0.735,0.895
C_1159,X_NONE,U56,N,OBJ_SPREAD,0.95,0.7741274899128852,6.726035227550565,3.856635903370178,21.949033461636915,True,4.98191312622702,28.35325414436181,True,False,0.735,0.895
C_1159,X_NONE,U56,N,OBJ_ARGMAX,0.8,0.7219414168980691,1.041669434402614,0.1399873353129713,2.031144121683057,True,0.1939040094339623,2.813447288299618,True,False,0.36,0.498
C_1159,X_NONE,U56,N,OBJ_ARGMAX,0.9,0.7219414168980691,1.041669434402614,0.07659218608182669,2.622242860253895,True,0.10609196852968575,3.6322100365439067,True,False,0.36,0.498
C_1159,X_NONE,U56,N,OBJ_ARGMAX,0.95,0.7219414168980691,1.041669434402614,0.03605153456253396,3.0833464431702566,True,0.04993692523894092,4.270909482404158,True,False,0.36,0.498
C_1159,X_SHUFFLE1,U56,N,OBJ_MAXDD,0.8,0.8917323606145038,19.127561830465034,15.838161978661491,26.485810927345465,True,17.76111609064767,29.70152491616853,True,False,0.598,0.832
C_1159,X_SHUFFLE1,U56,N,OBJ_MAXDD,0.9,0.8917323606145038,19.127561830465034,14.976052469256821,28.62391593284929,True,16.794335532397454,32.099223037194925,True,False,0.598,0.832
C_1159,X_SHUFFLE1,U56,N,OBJ_MAXDD,0.95,0.8917323606145038,19.127561830465034,13.902703687042894,30.89433795765591,True,15.590668569504833,34.64530314495511,True,False,0.598,0.832
C_1159,X_SHUFFLE1,U56,N,OBJ_SPREAD,0.8,1.0664647134636995,6.726035227550565,5.146684302910995,16.453868706715042,True,4.825930232792628,15.42842299327056,True,False,0.735,0.68
C_1159,X_SHUFFLE1,U56,N,OBJ_SPREAD,0.9,1.0664647134636995,6.726035227550565,4.446859337140907,19.753111027378893,True,4.169720086376088,18.52204838847793,True,False,0.735,0.68
C_1159,X_SHUFFLE1,U56,N,OBJ_SPREAD,0.95,1.0664647134636995,6.726035227550565,3.856635903370178,21.949033461636915,True,3.616280833938207,20.581115516096276,True,False,0.735,0.68
C_1159,X_SHUFFLE1,U56,N,OBJ_ARGMAX,0.8,0.8281615635569591,1.041669434402614,0.1399873353129713,2.031144121683057,True,0.169033847347038,2.452594048145968,True,False,0.36,0.453
C_1159,X_SHUFFLE1,U56,N,OBJ_ARGMAX,0.9,0.8281615635569591,1.041669434402614,0.07659218608182669,2.622242860253895,True,0.0924845941326506,3.166342143423495,True,False,0.36,0.453
C_1159,X_SHUFFLE1,U56,N,OBJ_ARGMAX,0.95,0.8281615635569591,1.041669434402614,0.03605153456253396,3.0833464431702566,True,0.04353200649362715,3.7231218869024354,True,False,0.36,0.453
C_1159,X_SHUFFLEPD,U56,N,OBJ_MAXDD,0.8,0.991754849189217,19.127561830465034,15.838161978661491,26.485810927345465,True,15.969835682285359,26.706005974156056,True,False,0.598,0.743
C_1159,X_SHUFFLEPD,U56,N,OBJ_MAXDD,0.9,0.991754849189217,19.127561830465034,14.976052469256821,28.62391593284929,True,15.100558854337942,28.861886540055757,True,False,0.598,0.743
C_1159,X_SHUFFLEPD,U56,N,OBJ_MAXDD,0.95,0.991754849189217,19.127561830465034,13.902703687042894,30.89433795765591,True,14.018286573953919,31.151184169064322,True,False,0.598,0.743
C_1159,X_SHUFFLEPD,U56,N,OBJ_SPREAD,0.8,1.006736719476182,6.726035227550565,5.146684302910995,16.453868706715042,True,5.1122445455142245,16.343765344405238,True,False,0.735,0.724
C_1159,X_SHUFFLEPD,U56,N,OBJ_SPREAD,0.9,1.006736719476182,6.726035227550565,4.446859337140907,19.753111027378893,True,4.417102556321443,19.6209303239249,True,False,0.735,0.724
C_1159,X_SHUFFLEPD,U56,N,OBJ_SPREAD,0.95,1.006736719476182,6.726035227550565,3.856635903370178,21.949033461636915,True,3.8308286851569644,21.802158436276443,True,False,0.735,0.724
C_1159,X_SHUFFLEPD,U56,N,OBJ_ARGMAX,0.8,1.1086264470153153,1.041669434402614,0.1399873353129713,2.031144121683057,True,0.1262709686295599,1.8321267070178393,True,False,0.36,0.321
C_1159,X_SHUFFLEPD,U56,N,OBJ_ARGMAX,0.9,1.1086264470153153,1.041669434402614,0.07659218608182669,2.622242860253895,True,0.06908746069339315,2.36530787021507,True,False,0.36,0.321
C_1159,X_SHUFFLEPD,U56,N,OBJ_ARGMAX,0.95,1.1086264470153153,1.041669434402614,0.03605153456253396,3.0833464431702566,True,0.032519100243001794,2.781231181586327,True,False,0.36,0.321
C_1159,X_IID,U56,N,OBJ_MAXDD,0.8,1.0,19.127561830465034,15.838161978661491,26.485810927345465,True,15.838161978661491,26.485810927345465,True,False,0.598,0.598
C_1159,X_IID,U56,N,OBJ_MAXDD,0.9,1.0,19.127561830465034,14.976052469256821,28.62391593284929,True,14.976052469256821,28.62391593284929,True,False,0.598,0.598
C_1159,X_IID,U56,N,OBJ_MAXDD,0.95,1.0,19.127561830465034,13.902703687042894,30.89433795765591,True,13.902703687042894,30.89433795765591,True,False,0.598,0.598
C_1159,X_IID,U56,N,OBJ_SPREAD,0.8,1.0,6.726035227550565,5.146684302910995,16.453868706715042,True,5.146684302910995,16.453868706715042,True,False,0.735,0.735
C_1159,X_IID,U56,N,OBJ_SPREAD,0.9,1.0,6.726035227550565,4.446859337140907,19.753111027378893,True,4.446859337140907,19.753111027378893,True,False,0.735,0.735
C_1159,X_IID,U56,N,OBJ_SPREAD,0.95,1.0,6.726035227550565,3.856635903370178,21.949033461636915,True,3.856635903370178,21.949033461636915,True,False,0.735,0.735
C_1159,X_IID,U56,N,OBJ_ARGMAX,0.8,1.0,1.041669434402614,0.1399873353129713,2.031144121683057,True,0.1399873353129713,2.031144121683057,True,False,0.36,0.36
C_1159,X_IID,U56,N,OBJ_ARGMAX,0.9,1.0,1.041669434402614,0.07659218608182669,2.622242860253895,True,0.07659218608182669,2.622242860253895,True,False,0.36,0.36
C_1159,X_IID,U56,N,OBJ_ARGMAX,0.95,1.0,1.041669434402614,0.03605153456253396,3.0833464431702566,True,0.03605153456253396,3.0833464431702566,True,False,0.36,0.36
