panel,ladder,rung_i,rung_j,adjacent,RETCORR,OVERLAP,TURNGAP,rho
U56,N,5,8,True,0.049135458461035175,0.38147374435338444,0.026455874199778396,0.9508645415389648
U56,N,5,10,False,0.08413126693815798,0.5190543957979279,0.034159763662589805,0.915868733061842
U56,N,5,12,False,0.12672273497121245,0.6109774583621603,0.03015745387634812,0.8732772650287876
U56,N,5,15,False,0.1626092759034674,0.7102375638139551,0.037360265182833,0.8373907240965326
U56,N,5,20,False,0.1921089079611188,0.7772328480729181,0.08000443934003584,0.8078910920388812
U56,N,5,25,False,0.2273466440942562,0.8125260200195126,0.1366834759024756,0.7726533559057438
U56,N,5,30,False,0.24709149051660584,0.8401369168577458,0.16633641682737837,0.7529085094833942
U56,N,5,40,False,0.2833704806686965,0.8716103238313315,0.2830625152406804,0.7166295193313035
U56,N,8,10,True,0.028587673951324,0.2520713157608546,0.007703889462811411,0.971412326048676
U56,N,8,12,False,0.06484401420181685,0.40096898164952166,0.003701579676569723,0.9351559857981832
U56,N,8,15,False,0.09424669317273615,0.5400192494816329,0.01090439098305461,0.9057533068272638
U56,N,8,20,False,0.12073236416463717,0.647801503106339,0.05354856514025745,0.8792676358353628
U56,N,8,25,False,0.15328984618875763,0.7103260315602388,0.1102276017026972,0.8467101538112424
U56,N,8,30,False,0.17189974746125503,0.747345324385878,0.13988054262759997,0.828100252538745
U56,N,8,40,False,0.2037883239024889,0.7971619445144656,0.256606641040902,0.7962116760975111
U56,N,10,12,True,0.030272275589031894,0.22023109374065508,0.004002309786241687,0.9697277244109681
U56,N,10,15,False,0.05677079501322635,0.4068187714025038,0.003200501520243199,0.9432292049867737
U56,N,10,20,False,0.08450685751087783,0.5562284573364991,0.04584467567744604,0.9154931424891222
U56,N,10,25,False,0.11464474846578254,0.6401655133698996,0.1025237122398858,0.8853552515342175
U56,N,10,30,False,0.13272340516177916,0.6838243255793874,0.13217665316478855,0.8672765948382208
U56,N,10,40,False,0.1625023349903434,0.7467844305659286,0.24890275157809058,0.8374976650096566
U56,N,12,15,True,0.023958890354972007,0.28038879259649463,0.007202811306484887,0.976041109645028
U56,N,12,20,False,0.0499346603227695,0.4722593321936098,0.049846985463687724,0.9500653396772305
U56,N,12,25,False,0.07325130205304353,0.5700655005656148,0.10652602202612747,0.9267486979469565
U56,N,12,30,False,0.089337405118592,0.6269476486949555,0.13617896295103024,0.910662594881408
U56,N,12,40,False,0.1150356028490187,0.6997113528816722,0.2529050613643323,0.8849643971509813
U56,N,15,20,True,0.02379651001621519,0.32164405396779483,0.04264417415720284,0.9762034899837848
U56,N,15,25,False,0.04158635602851324,0.4664402719911428,0.09932321071964259,0.9584136439714868
U56,N,15,30,False,0.05488397546390045,0.5389503556394005,0.12897615164454537,0.9451160245360996
U56,N,15,40,False,0.07473907165891602,0.6311441987081636,0.24570225005784738,0.925260928341084
U56,N,20,25,True,0.014761830770499196,0.2773004935077412,0.05667903656243976,0.9852381692295008
U56,N,20,30,False,0.025514679633926396,0.3912786332763416,0.08633197748734252,0.9744853203660736
U56,N,20,40,False,0.0413456484571918,0.5214665117550452,0.20305807590064456,0.9586543515428082
U56,N,25,30,True,0.009439951844863348,0.23145147987869275,0.02965294092490277,0.9905600481551367
U56,N,25,40,False,0.021437116007405166,0.41059552053047876,0.14637903933820479,0.9785628839925948
U56,N,30,40,True,0.012093490165392073,0.30783232795075754,0.11672609841330203,0.9879065098346079
U56,H,21,63,True,0.03318934315280686,0.32416559259808986,0.606051756995044,0.9668106568471931
U56,H,21,126,False,0.052857661653664234,0.43307960184881444,0.8658190146575482,0.9471423383463358
