panel,key,klass,published,dir,m,cost,turnover_yr,dSharpe_F,dSharpe_IS,dSharpe_OOS,CAGR_F,Sharpe_F,MaxDD_F,CAGR_H1,Sharpe_H1,MaxDD_H1,CAGR_H2,Sharpe_H2,MaxDD_H2,CAGR_IS,Sharpe_IS,MaxDD_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,oosH1,oosH2,pass4a,pass4b,absd,band,clears,IS_band,IS_clears
broad,CONTROL,control,False,-,0.0,10.0,13.77325913183038,0.0,0.0,0.0,0.13086243556020039,0.9569274633118441,-0.20052048331108296,0.1477450460638312,1.1245886597621042,-0.13640152927003968,0.11423559524173199,0.8113021031479172,-0.2005204833110833,0.13816916732862916,1.043837850225855,-0.13640152927003968,0.12486792010130943,0.8919165372280253,-0.2005204833110833,0.9090313423633876,0.8741151033222465,True,False,0.0,,False,,False
broad,CONTROL,control,False,-,0.0,25.0,13.77325913183038,0.0,0.0,0.0,0.10774243748456414,0.8076698418725972,-0.20155317029654207,0.12527243520586095,0.9723408351073488,-0.14029087610124935,0.09049324245859491,0.6642337622100398,-0.20155317029654174,0.115756004422368,0.8934202619944265,-0.14029087610124935,0.10117263278720867,0.7433679864583757,-0.20155317029654185,0.767956925833673,0.7176938474323377,True,False,0.0,,False,,False
broad,PRICE,pricelevel,True,POS,0.2,10.0,13.551021939679305,-0.08417380389727724,-0.025049932447625434,-0.12714270931089466,0.11547523723089248,0.8727536594145668,-0.1946341292966337,0.13783544796196723,1.0896178321159973,-0.13115300155700427,0.09356421552987038,0.6889525764427477,-0.1946341292966337,0.13059020526011778,1.0187879177782295,-0.13115300155700427,0.10315396805101518,0.7647738279171307,-0.19463412929663382,0.8587037381447746,0.6685234920991937,True,False,0.08417380389727724,0.0605611110887907,True,0.08877883995428049,False
broad,PRICE,pricelevel,True,POS,0.2,25.0,13.551021939679305,-0.08470007579547512,-0.030629947052590922,-0.12396389787236228,0.09303415373864943,0.722969766077122,-0.19576119273275938,0.11546366551172071,0.9316328335767751,-0.14322973494086588,0.07106544999306741,0.545621956111599,-0.19576119273275916,0.10814944535460391,0.8627903149418356,-0.14322973494086588,0.08071571099171249,0.6194040885860134,-0.19576119273275927,0.7197384047348815,0.5165067387953487,True,False,0.08470007579547512,0.060775880577082275,True,0.0931956743012402,False
broad,PRICE,pricelevel,True,POS,0.5,10.0,12.753257011253245,-0.24604835310492712,-0.30174251212045233,-0.20180870260946915,0.08505116767011556,0.710879110206917,-0.20962668790801708,0.0933769436138272,0.840105837675147,-0.14889057392831206,0.07679249789754139,0.6087004999246177,-0.2096266879080173,0.08362178010724608,0.7420953381054026,-0.14889057392831206,0.08623218497580742,0.6901078346185562,-0.20962668790801675,0.8667083744265669,0.5116211535492128,True,False,0.24604835310492712,0.08606790672463516,True,0.20521435913781638,True
broad,PRICE,pricelevel,True,POS,0.5,25.0,12.753257011253245,-0.2487370996835303,-0.31353900495976006,-0.19812961534581797,0.0644913645050722,0.5589327421890669,-0.22314061518870976,0.0730162721940133,0.6750951292902414,-0.15919522076043902,0.05603797993998505,0.466510424532596,-0.22314061518870865,0.06316950644086483,0.5798812570346664,-0.15919522076043902,0.06558346121204339,0.5452383711125577,-0.2231406151887082,0.7292294003463309,0.3590812148380234,True,False,0.2487370996835303,0.11456451403888201,True,0.23971958344351318,True
broad,PRICE,pricelevel,True,POS,1.0,10.0,11.225486576081781,-0.31227596274347,-0.41169608302968896,-0.23602543173018475,0.07186879332191665,0.6446515005683741,-0.2425587886304158,0.07855315474319324,0.7635407705067303,-0.14758728036139712,0.06522884143111418,0.5525151582316884,-0.24255878863041447,0.06553268388920253,0.632141767196166,-0.14758728036139712,0.07712601315769985,0.6558911054978406,-0.24255878863041402,0.9293008336049485,0.37431963984715205,False,False,0.31227596274347,0.11619239637457857,True,0.2687811632627993,True
broad,PRICE,pricelevel,True,POS,1.0,25.0,11.225486576081781,-0.3053049474328825,-0.41780817135929016,-0.2199209280373633,0.05396563562389933,0.5023648944397147,-0.25587988038597964,0.06067026406375797,0.6062025259006271,-0.1579684608114753,0.047306379484698846,0.42138806615902036,-0.25587988038597864,0.04736736022033439,0.4756120906351363,-0.1579684608114753,0.05944213592327374,0.5234470584210124,-0.2558798803859791,0.8050412593209498,0.23300362417974438,True,False,0.3053049474328825,0.15357463975316232,True,0.32333651256607976,True
broad,PRICE,pricelevel,True,NEG,0.2,10.0,13.532264568924289,0.10093862567056977,0.08672908273421887,0.11049195365446507,0.14735510550387576,1.0578660889824139,-0.21988300801323368,0.16341532991297036,1.212775604948502,-0.13693312292260584,0.1315236675157161,0.920108020568389,-0.21988300801323357,0.1533078091557165,1.1305669329600738,-0.13693312292260584,0.14246580311471213,1.0024084908824904,-0.21988300801323357,1.0066627286660461,0.9987336346383003,False,False,0.10093862567056977,0.03910378751826826,True,0.07442247935943203,True
broad,PRICE,pricelevel,True,NEG,0.2,25.0,13.532264568924289,0.10432676780506744,0.08890966946868206,0.11491057362541957,0.12431089921193772,0.9119966096776646,-0.22088693110225688,0.14075704035608538,1.0638574415514679,-0.1411401165988504,0.10810910838392984,0.7767167580325549,-0.2208869311022571,0.13059468303866395,0.9823299314631085,-0.1411401165988504,0.1191515391500182,0.8582785600837952,-0.22088693110225688,0.8730756567525926,0.8431673821157275,True,False,0.10432676780506744,0.039245222764889176,True,0.08002697047296137,True
