panel,gate,new_H5,new_H21,new_H126,ratio_5_over_21,ratio_5_over_126
U56,OPEN,15.353918382087395,3.6746117732033223,0.6753340556157457,4.178378378378378,22.73529411764706
U56,ELIG,14.406644998194293,3.523594558805826,0.6836403033586133,4.088621649783912,21.073428420496565
B136,OPEN,15.350686912509039,3.6785972523499635,0.6760665220535069,4.172972972972974,22.705882352941174
B136,ELIG,15.139913232104123,3.6375030127741628,0.6871535309713184,4.1621720116618075,22.03279551034725
