uni,book,scaler,n,cost,pick,n_elig,ctl_OOS_CAGR,ctl_OOS_Sharpe,ctl_OOS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_rate,OOS_rate,OOS_dMaxDD,spearman_IS_OOS,n_both,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v2_OOS_Sharpe,v2_OOS_CAGR,v1_OOS_Sharpe
universe.json(56),TOPall,n/a,56,10.0,band3-rw,9,0.1381731378987332,1.1357379992068701,-0.2252589051154077,0.13410612540663402,1.2025269424250273,-0.17714790237343914,0.6659226105746371,0.08453393735964286,4.811100274196855,0.41958041958041964,12.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,0.747063834691694
universe.json(56),TOPall,n/a,56,25.0,band3-rw,7,0.13671134762230652,1.1250416500196643,-0.22547617750089244,0.12679061450189266,1.1426969456337832,-0.1789056935800939,1.1456671816075013,0.21302619782276355,4.657048392079854,0.46363636363636374,11.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,0.747063834691694
universe.json(56),VS10,ON,10,10.0,ebud-0.10,1,0.09085109526235846,0.903173694712179,-0.1382351277080366,0.05304207749121348,0.753278193605632,-0.13306090669655601,2.6172230857413243,7.307190335947044,0.5174221011480573,,2.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,0.747063834691694
universe.json(56),VS10,ON,10,25.0,ebud-0.10,1,0.06397774678502421,0.6583285705937877,-0.15166188916264145,0.03681550169804737,0.5375414458558673,-0.1453407384996973,1.320036330560658,4.297041240641106,0.6321150662944142,,1.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,0.747063834691694
universe.json(56),VS20,ON,20,10.0,,0,0.12408625666863671,1.1160723150155603,-0.18058434997239803,,,,,,,,,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,0.747063834691694
universe.json(56),VS20,ON,20,25.0,,0,0.10619296286813618,0.9704525997765023,-0.18211399327636157,,,,,,,,,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,0.747063834691694
universe.json(56),VS3,ON,3,10.0,g200-rw,6,0.07787371404604193,0.7336599338808547,-0.13207145700724188,0.06981372647947004,0.6546555063807273,-0.13207145700724177,0.0394092530051886,,1.1102230246251565e-14,-0.7999999999999999,4.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,0.747063834691694
universe.json(56),VS3,ON,3,25.0,g200-rw,6,0.03211640622934442,0.34059708366100805,-0.1573073587874516,0.0241395485869087,0.26746345502470936,-0.17105448647558985,-0.0017042052210524455,,-1.3747127688138239,-0.21081851067789195,4.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,0.747063834691694
universe.json(56),VS40,ON,40,10.0,band3-rw,9,0.13746622715562418,1.173379743945883,-0.21013700373514177,0.12209157191278708,1.2727839201824716,-0.15451325424787632,1.2181920653060756,0.27640451038556807,5.562374948726545,0.13636363636363638,11.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,0.747063834691694
universe.json(56),VS40,ON,40,25.0,band3-rw,5,0.12979409878378534,1.1147792747540846,-0.21083838701510627,0.1158669723178185,1.2136083554994985,-0.1550729496799096,1.3358980495592403,0.24974477259549163,5.576543733519667,0.38181818181818183,10.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,0.747063834691694
universe.json(56),VS5,ON,5,10.0,ebud-0.10,3,0.07167644913632909,0.7135835570891119,-0.15672092223908363,0.02547677147011851,0.5179719749810424,-0.09312654363785,0.36097338504385806,0.7264742369117887,6.3594378601233625,0.7999999999999999,4.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,0.747063834691694
universe.json(56),VS5,ON,5,25.0,ebud-0.10,3,0.032674555494910607,0.3592038657013107,-0.19948029385500987,0.009515797736436848,0.21069454724710715,-0.11081637294244429,0.0730301344052739,0.26119708580575146,8.866392091256559,0.0,4.0,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.285072363206482,0.09534722887472857,0.747063834691694
universe_broad.json,TOP10,OFF,10,10.0,ddctl-8/.5/recover,2,0.1628288660061299,0.8534425957437469,-0.26014890056084927,0.12288274354147832,0.8302435499125264,-0.16895241130906746,2.2529870370710956,0.43802259047895414,9.119648925178181,1.0,3.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,TOP10,OFF,10,25.0,ddctl-8/.5/recover,3,0.13518549597567442,0.7334538148772907,-0.2611332714434833,0.09327865372010447,0.6664626321104747,-0.18548657983398853,1.6804661643604422,0.5539811638016172,7.564669160949478,0.5,3.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,TOP20,OFF,20,10.0,ebud-0.10,3,0.14862653950160798,0.9301240819488711,-0.2596966291762923,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.15696584518815193,0.8549551987087972,3.0813812143243524,-1.0,3.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,TOP20,OFF,20,25.0,ebud-0.10,3,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.10539299399804758,0.7510865702437203,-0.23016855578352646,-0.11686405929870719,0.6485349419190923,3.1327547082015905,-0.5,3.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,TOP3,OFF,3,10.0,ebud-0.20,5,0.20695741759517783,0.8061947209610959,-0.38893548920134324,0.1995448035306846,0.8284559215781393,-0.3699571464237543,0.6152906223792682,0.3905827896230545,1.897834277758892,0.7,5.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,TOP3,OFF,3,25.0,ebud-0.20,5,0.16959702690605716,0.6951839467637577,-0.4179184248448845,0.1711012138377379,0.7364558030427927,-0.392336115689649,0.19944952773220698,-0.05879793425031428,2.5582309155235516,0.9999999999999999,5.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,TOP40,OFF,40,10.0,ebud-0.10,7,0.1440123384678318,1.0443279390195193,-0.25419640005871524,0.1408506065341104,1.0673453091070997,-0.2217811487129545,-0.016832005395290058,0.09753840561026131,3.241525134576073,0.6538461538461539,13.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,TOP40,OFF,40,25.0,ebud-0.10,4,0.12756690468653265,0.9392666005858359,-0.25605586680023096,0.1254931054754127,0.9643335996265658,-0.2230729752980264,-0.1363283793670702,0.06287499720821414,3.298289150220457,0.5818181818181819,11.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,TOP5,OFF,5,10.0,ebud-0.20,7,0.21712615326773843,0.9121077426584346,-0.29323658181399237,0.2102695751638861,0.9173080816223006,-0.29323658181399237,0.08281770208388026,,0.0,-0.8999999999999998,5.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,TOP5,OFF,5,25.0,ebud-0.20,5,0.18381208092253387,0.8009435230278527,-0.293752779569194,0.18199612225164818,0.8186254570127711,-0.29375277956919366,-0.1455702005763209,,3.3306690738754696e-14,-0.09999999999999999,5.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,TOPall,n/a,136,10.0,stop25,14,0.13933574083806333,1.1022031339130582,-0.2537106610635026,0.13287927830521795,1.0951469664818427,-0.26584745557548783,0.385554959929468,,-1.2136794511985238,0.8391608391608393,12.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,TOPall,n/a,136,25.0,vol60-dg,13,0.13778891144087635,1.0913501695849346,-0.25391347869315706,0.11769385576362001,1.1020383628219215,-0.18709252316824732,0.5282977690082266,0.3007298461897216,6.682095552490974,0.6643356643356644,12.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,VS10,ON,10,10.0,ebud-0.20,2,0.0583038094244972,0.5903606073506414,-0.20166581641372727,0.04313562911730373,0.5152911728366285,-0.17464528505035182,0.4361101623020778,0.5613575877990665,2.7020531363375455,,2.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,VS10,ON,10,25.0,ebud-0.20,3,0.01976983435371582,0.23825965913834155,-0.2441276014887538,0.012395246762707535,0.18196332314359503,-0.21402810266931627,-0.03446331129939277,0.2450069894933253,3.009949881943752,0.642857142857143,7.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,VS20,ON,20,10.0,v1gate-rw,11,0.08412646610333918,0.7880712472383384,-0.18007846543398076,0.07738470240603612,0.7476459076318238,-0.1740261365707858,-0.7310025837319202,1.1139123219659548,0.6052328863194956,-0.33333333333333337,9.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,VS20,ON,20,25.0,ebud-0.10,3,0.05477009511985287,0.5384611375590144,-0.18680469603957717,0.030089529559164552,0.43357669109260083,-0.14570770763921326,0.3492783785868698,0.6005443834534059,4.1096988400363905,0.642857142857143,7.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,VS3,ON,3,10.0,g200-rw,5,0.05712105357099184,0.5313892348795967,-0.15780849266015196,0.04950063765208035,0.467057719227911,-0.18118817144862953,-0.027717640206523363,,-2.3379678788477576,0.7999999999999999,4.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,VS3,ON,3,25.0,g200-rw,6,0.0019517359328600214,0.07583582576272083,-0.27841684708663117,-0.005196939383157018,0.016155454780627243,-0.326596428651149,-0.033577595789682,,-4.817958156451785,0.3,5.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,VS40,ON,40,10.0,band3-rw,10,0.10214279697231587,0.9090663508896706,-0.22296694868873757,0.09526559303476456,0.8954576222542611,-0.1829101741582082,0.05228842321424834,0.1716864130513014,4.005677453052936,0.9272727272727275,11.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,VS40,ON,40,25.0,band3-rw,5,0.0826044123497871,0.7519948492981848,-0.22495356189429794,0.0761255643243659,0.7319967376477299,-0.18414002594307033,0.011135172161751392,0.15874262972861405,4.081353595122761,0.9181818181818183,11.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,VS5,ON,5,10.0,g200-rw,6,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.061128162640717854,0.5902319040623647,-0.2119126361153264,-0.09206192775676304,-0.12657206766713386,2.273207252648002,0.9276336570439175,6.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
universe_broad.json,VS5,ON,5,25.0,g200-rw,6,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.01272947393026791,0.16941174931586253,-0.26721084947028584,-0.07361155822927798,-0.12396362317720884,2.175606855020551,0.6826469692905576,8.0,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,0.07983337481604336,0.5762505378038233
