panel,N,band,draws,full_mean,full_sd,full_min,full_max,full_share_pos,oos_mean,oos_sd,oos_share_pos,full_dMaxDD_mean,oos_dMaxDD_mean,gross,names_held
U56,20,0.03,24,0.051537376584283624,0.06017984189069722,-0.051060014665277986,0.17974110414270894,0.7916666666666666,0.10866253929003587,0.05955727138866678,1.0,0.041974495619451026,0.04036016681260609,0.5329676666666666,13.807041666666665
U56,36,0.03,24,0.06099331119798503,0.03550636858860622,-0.012381430083145517,0.12082725014874085,0.9166666666666666,0.12286157279006871,0.03978930698836993,1.0,0.04127505907370534,0.039949477305444986,0.5324287916666667,24.700916666666668
U56,56,0.03,1,0.08270705965309699,0.0,0.08270705965309699,0.08270705965309699,1.0,0.14993896591685418,0.0,1.0,0.04344248741549683,0.04199968216020278,0.532826,38.44
B136,20,0.03,24,-0.05429171170045518,0.08191419932312485,-0.1716534614080989,0.13933075510874404,0.20833333333333334,-0.024335084360820103,0.08659554074503403,0.375,0.06274408811618902,0.06446436527656216,0.5313148333333334,13.5605
B136,36,0.03,24,-0.03393904456650619,0.042522874723582675,-0.11617072737297307,0.037450160620426054,0.20833333333333334,-0.011342310688368681,0.06337802077113722,0.4166666666666667,0.06445173649095555,0.06597732231309753,0.5324650833333333,24.796375
B136,56,0.03,24,-0.03712819792534865,0.04124516386916181,-0.10724374716679996,0.06527255402387255,0.16666666666666666,-0.006809969949176671,0.04135474364485552,0.4166666666666667,0.0593003260092356,0.061242206631951644,0.5324450833333333,38.46370833333334
B136,100,0.03,24,-0.022576127431443826,0.019859019350331776,-0.06053505849092833,0.006234599593627488,0.16666666666666666,0.0033059776464991384,0.02629996451388114,0.5833333333333334,0.06274404874899185,0.06436039527038502,0.5322942916666666,68.43204166666668
B136,136,0.03,1,-0.01605536039582911,0.0,-0.01605536039582911,-0.01605536039582911,0.0,0.013624603756546172,0.0,1.0,0.06278934229774569,0.06424888282911845,0.532168,93.202
SMALL,20,0.03,24,-0.06628214436552032,0.09900841414996055,-0.20540372614528046,0.16414319128460952,0.20833333333333334,-0.09981291501382798,0.1383055589891682,0.20833333333333334,0.02982657875264946,0.04788033974507694,0.4148715,8.650583333333334
SMALL,36,0.03,24,-0.13313646143898114,0.07530205972853134,-0.2690153213486327,0.018950617736976483,0.08333333333333333,-0.12210948617484585,0.11376121077156195,0.125,0.046570602848426595,0.06745993946005045,0.41108862500000004,15.292833333333334
SMALL,56,0.03,24,-0.08505598907336852,0.06540234563162002,-0.20496766318909776,0.06857349129142198,0.08333333333333333,-0.0904017350025005,0.07348968940806098,0.041666666666666664,0.06451157360335283,0.08245053806668272,0.40871233333333334,24.501499999999997
SMALL,100,0.03,24,-0.048619758313508434,0.061177498821833376,-0.14569179242058405,0.1202239720576529,0.16666666666666666,-0.04253530813543152,0.07489703979015128,0.25,0.06263936666587626,0.08259223594982203,0.4146193333333334,43.635541666666676
SMALL,136,0.03,24,-0.053520600138620346,0.03400656752408226,-0.11317583294774991,0.036884915431138476,0.041666666666666664,-0.055342978809525135,0.06730527462066291,0.20833333333333334,0.06350128769859999,0.08419617030903193,0.4084319166666666,58.535875
SMALL,300,0.03,24,-0.04985673203652291,0.029194694695411142,-0.1132593273612873,0.005790556492153431,0.041666666666666664,-0.056051094090600405,0.03392027537807931,0.041666666666666664,0.06518330070062094,0.08472992406299001,0.4128274166666667,130.40575
SMALL,665,0.03,1,-0.04610806790993671,0.0,-0.04610806790993671,-0.04610806790993671,0.0,-0.051958224683062215,0.0,0.0,0.06367192802999533,0.08299256554545931,0.411311,287.067
U56,20,0.06,24,0.003057612289243774,0.0564069384674715,-0.13630024095210147,0.12387856607627146,0.625,0.04783254681205965,0.05788137010780116,0.7916666666666666,0.02284204610164216,0.02031224018040192,0.5063114583333334,13.117624999999999
U56,36,0.06,24,0.0046359724960905735,0.04051905484546464,-0.0971934293440535,0.06814913941197953,0.625,0.05686187995715145,0.046613624177578646,0.8333333333333334,0.021607592516762877,0.019346723399168,0.5102800416666667,23.680958333333333
U56,56,0.06,1,0.01934284132073172,0.0,0.01934284132073172,0.01934284132073172,1.0,0.07476718783699954,0.0,1.0,0.022482029442418616,0.020225343096330173,0.509429,36.762
B136,20,0.06,24,-0.06576765561900043,0.07373322440273691,-0.18265930048011125,0.09660065243687754,0.20833333333333334,-0.031780003572415665,0.08063909265842095,0.4583333333333333,0.0482634552221402,0.05052930476290623,0.5241906666666666,13.375166666666667
B136,36,0.06,24,-0.04738678908615015,0.04121099415897596,-0.12663456012742813,0.009909140028696584,0.08333333333333333,-0.02561861470280591,0.05753937696941538,0.4583333333333333,0.0480424996074818,0.049339431626288066,0.5263304166666667,24.503125
B136,56,0.06,24,-0.04654140754562802,0.03927960208006715,-0.12019001159481268,0.038122588729564644,0.08333333333333333,-0.01819823330854549,0.04438820087982412,0.4166666666666667,0.04404296498465135,0.045681255322693404,0.5249971666666667,37.91583333333333
B136,100,0.06,24,-0.03372362167012761,0.017988159722681245,-0.06930055814219349,-0.009871474375728218,0.0,-0.0042492831497136785,0.022864937120203353,0.4166666666666667,0.04712617369375527,0.048757784027269935,0.526077875,67.61425000000001
B136,136,0.06,1,-0.03136594617954036,0.0,-0.03136594617954036,-0.03136594617954036,0.0,-0.002854738127546108,0.0,0.0,0.0461925578736736,0.04758012926324717,0.525641,92.039
SMALL,20,0.06,24,-0.03987514834298997,0.10558396570192219,-0.19418704839986284,0.21170705419721747,0.3333333333333333,-0.07513124632076494,0.13701617726700716,0.3333333333333333,0.02702246109899517,0.04667626979983064,0.4161092916666666,8.666375
SMALL,36,0.06,24,-0.08802090978206818,0.06461368749653769,-0.17752917962764747,0.03518933969732263,0.125,-0.08153075453554491,0.0980320776981493,0.16666666666666666,0.0505769552319974,0.07196127921182494,0.4143720833333333,15.405291666666665
SMALL,56,0.06,24,-0.0502381151824249,0.06251699732224518,-0.15802884154909036,0.06858076329840435,0.16666666666666666,-0.05854176621988091,0.06631600446100966,0.20833333333333334,0.06394893171525506,0.08338416796159902,0.41222200000000003,24.689083333333333
SMALL,100,0.06,24,-0.009340653773261242,0.049990972135008804,-0.09108239820138186,0.1096288309006298,0.375,-0.019072352184326468,0.06979875309749543,0.375,0.05852707545285777,0.0792115586452626,0.41725354166666667,43.879041666666666
SMALL,136,0.06,24,-0.010271782720767031,0.040225529522751574,-0.0769592118360709,0.09159123754007004,0.4166666666666667,-0.025484369537167092,0.06964887567023903,0.375,0.05969601308400906,0.08063711349214783,0.41130845833333335,58.90808333333334
SMALL,300,0.06,24,-0.004134799058561123,0.03034313176455696,-0.05370671713777586,0.05332788292854329,0.4166666666666667,-0.01969638246553909,0.034585213441485345,0.2916666666666667,0.062367596826725415,0.08282329207404301,0.41590412499999996,131.27929166666667
SMALL,665,0.06,1,-0.004225872063179148,0.0,-0.004225872063179148,-0.004225872063179148,0.0,-0.01995912812088918,0.0,0.0,0.060090147005624095,0.08011416704066598,0.414212,288.876
U56,20,0.1,24,0.03188196961044164,0.06948588257851895,-0.1075503686974939,0.15842405754277633,0.625,0.037777209366354966,0.07204817224447696,0.6666666666666666,0.034950232730586214,0.03789228926919942,0.5160917500000001,13.361583333333334
U56,36,0.1,24,0.03942660249667492,0.03992403874885289,-0.05965672412120515,0.11063476225546198,0.8333333333333334,0.049948543672440844,0.042775633827753685,0.875,0.035734429207269235,0.03956638634272503,0.5190646250000001,24.058999999999997
U56,56,0.1,1,0.05436336429721145,0.0,0.05436336429721145,0.05436336429721145,1.0,0.06770984967637328,0.0,1.0,0.036037515542829746,0.03951549001442245,0.517377,37.29
B136,20,0.1,24,-0.031030429591340187,0.0732887102015545,-0.14599574704586704,0.1587291402613722,0.3333333333333333,-0.02444826227433601,0.0836169157709071,0.2916666666666667,0.04613715775255393,0.05107512069957584,0.5342405833333334,13.624291666666666
B136,36,0.1,24,-0.013485692705500749,0.05456789018530968,-0.13864340070267434,0.09175266183493735,0.4583333333333333,-0.023547390722427036,0.06641003942422188,0.3333333333333333,0.042774532048620036,0.048235746857603325,0.535976125,24.94304166666667
B136,56,0.1,24,-0.01222904306013839,0.04075272521868749,-0.08810428792638336,0.06738686557074769,0.4583333333333333,-0.020175387812049136,0.049027829596544795,0.3333333333333333,0.038532702611878106,0.0438407208677199,0.535312625,38.64208333333334
B136,100,0.1,24,-0.0016810008099117184,0.020290220046712434,-0.049610877689794775,0.028093347632548893,0.5,-0.0012899291074417545,0.024777137103314736,0.4166666666666667,0.04097501164865578,0.04621612652656124,0.534435375,68.66250000000001
B136,136,0.1,1,0.0017152689601862559,0.0,0.0017152689601862559,0.0017152689601862559,1.0,0.0006746525210132859,0.0,1.0,0.040206582554574544,0.04518743867630626,0.534606,93.573
SMALL,20,0.1,24,-0.03533301835161273,0.1144454351645405,-0.20677525793283535,0.28495595901188,0.375,-0.07212091628608584,0.13458477188753504,0.20833333333333334,0.033031731544997986,0.05777520048486782,0.42446658333333326,8.827208333333333
SMALL,36,0.1,24,-0.06591073633648292,0.07284575782889662,-0.22549777527574305,0.05367509309318952,0.20833333333333334,-0.065320366602773,0.10101758054196043,0.25,0.04694231386475998,0.06974440451534414,0.42242787500000006,15.685125
SMALL,56,0.1,24,-0.03646259609564998,0.06844394348388824,-0.20355891351778055,0.0958607358242417,0.3333333333333333,-0.050082312912724615,0.07652228337159596,0.20833333333333334,0.05913973088131258,0.07927173869159815,0.4210323333333334,25.20875
SMALL,100,0.1,24,0.00460672025034196,0.0426431850490506,-0.05753988159796031,0.11669701462778781,0.5,-0.019664138888734094,0.07163957204835225,0.4166666666666667,0.05379154603933228,0.07683857479606575,0.42627699999999996,44.777166666666666
SMALL,136,0.1,24,0.007429078900546213,0.034036292004229224,-0.04595544606433688,0.07979670226864244,0.5,-0.01856510142692512,0.06902582424385506,0.375,0.056626304114138847,0.08006822295169137,0.420555375,60.166374999999995
SMALL,300,0.1,24,0.010508487843434436,0.028170605053785727,-0.040906802039146206,0.06234160864428728,0.625,-0.01694379721326995,0.034180344907365844,0.4166666666666667,0.055690192979661705,0.07838257353804857,0.4248977916666667,133.97720833333332
SMALL,665,0.1,1,0.014109922428752641,0.0,0.014109922428752641,0.014109922428752641,1.0,-0.01237388105113435,0.0,0.0,0.055088798983220166,0.07742195185284928,0.422838,294.562
