n,scope,y,N,p,lam,folds,scheme,R2_sd,t_sd,R2_F,R2_sd_on_F,pR2_sd_given_F,t_sd_given_F,kill_F
5,k=20,CAND Sharpe,50,136,32.0,5,OOF5,0.3678987585415163,5.285565489377816,0.07458361896654275,0.10366282710158736,0.3260512799154666,4.768463439883133,0.8862527321593902
5,k=20,CAND Sharpe,50,136,32.0,10,OOF10,0.3678987585415163,5.285565489377816,0.07107224560232905,0.09912238620998215,0.33016399556625003,4.813151600880051,0.8974316653721243
5,k=20,CAND Sharpe,50,136,32.0,25,OOF25,0.3678987585415163,5.285565489377816,0.09983856955308879,0.10964806643343183,0.31115965751580255,4.6076691182325265,0.8457752310699604
5,k=20,CAND Sharpe,50,136,32.0,50,OOF50,0.3678987585415163,5.285565489377816,0.1059249511646756,0.11579826751639699,0.3066743266424016,4.559518667195224,0.833583477851813
5,k=20,CAND Sharpe,50,136,128.0,1,IS,0.3678987585415163,5.285565489377816,0.2649125696392949,0.26775266970103706,0.023313788714999804,1.059199650722666,0.06337012064793067
5,k=20,CAND Sharpe,50,136,128.0,2,OOF2,0.3678987585415163,5.285565489377816,0.003870526889236947,0.05767384688838484,0.36705420342309303,5.2207244277410165,0.9977043817115029
5,k=20,CAND Sharpe,50,136,128.0,5,OOF5,0.3678987585415163,5.285565489377816,0.011923535369338656,0.021235395916718414,0.3599782982207242,5.141498798019749,0.9784710871213818
5,k=20,CAND Sharpe,50,136,128.0,10,OOF10,0.3678987585415163,5.285565489377816,0.006245972402314504,0.01728322931966353,0.36389486595361237,5.1852827449387515,0.9891168630093321
5,k=20,CAND Sharpe,50,136,128.0,25,OOF25,0.3678987585415163,5.285565489377816,0.032086329241549194,0.02729457355991638,0.33745942460281286,4.892755001183138,0.9172616562790916
5,k=20,CAND Sharpe,50,136,128.0,50,OOF50,0.3678987585415163,5.285565489377816,0.02767527275543258,0.03336156716874472,0.33963242955216266,4.916551991222344,0.9231681859938544
5,k=20,CAND Sharpe,50,136,512.0,1,IS,0.3678987585415163,5.285565489377816,0.08171709641498115,0.08295835654738037,0.02853084772610138,1.174875262259069,0.07755081272687077
5,k=20,CAND Sharpe,50,136,512.0,2,OOF2,0.3678987585415163,5.285565489377816,-0.022993609598807252,0.016778913589470923,0.37520349627383964,5.312672834490017,1.019855293236873
5,k=20,CAND Sharpe,50,136,512.0,5,OOF5,0.3678987585415163,5.285565489377816,-0.02602475906630075,-0.02652425891107546,0.36210796287527264,5.165286034507586,0.9842598118862904
5,k=20,CAND Sharpe,50,136,512.0,10,OOF10,0.3678987585415163,5.285565489377816,-0.03599846083330549,-0.03326385748109084,0.34072383544633483,4.928519731514265,0.9261347790274892
5,k=20,CAND Sharpe,50,136,512.0,25,OOF25,0.3678987585415163,5.285565489377816,-0.01129648664458549,-0.024167232862443155,0.3631535333106631,5.176982467025008,0.9871018177672982
5,k=20,CAND Sharpe,50,136,512.0,50,OOF50,0.3678987585415163,5.285565489377816,-0.01980045681224718,-0.01784406338425515,0.3902132938859633,5.484170942839082,1.0606540109918008
5,k=20,EWall Sharpe,50,136,0.0,1,IS,0.33511157325141894,4.918593655450004,1.0,1.0,,0.1410512665582942,
5,k=20,EWall Sharpe,50,136,0.0,2,OOF2,0.33511157325141894,4.918593655450004,0.2644148645369673,0.23069444786943782,0.2098799284501011,3.5333595710888366,0.6262986575299139
5,k=20,EWall Sharpe,50,136,0.0,5,OOF5,0.33511157325141894,4.918593655450004,-68.78499813110291,-210.9976068854404,0.32996712324779415,4.811009425457139,0.9846485456956595
5,k=20,EWall Sharpe,50,136,0.0,10,OOF10,0.33511157325141894,4.918593655450004,-1187.5629188381188,-1470.9320986386676,0.3323487864362125,4.836945079206599,0.9917556210058623
5,k=20,EWall Sharpe,50,136,0.0,25,OOF25,0.33511157325141894,4.918593655450004,-2520.219244000517,-1791.1153997795936,0.3331084504974985,4.845227204108254,0.9940225199193058
5,k=20,EWall Sharpe,50,136,0.0,50,OOF50,0.33511157325141894,4.918593655450004,-1788.4835795148272,-381.8245335667086,0.33689847610078805,4.886618549646809,1.0053322624224275
5,k=20,EWall Sharpe,50,136,0.5,1,IS,0.33511157325141894,4.918593655450004,0.9986584755541978,0.9981369864338725,0.013247394776520783,0.7943465751885574,0.03953129594417757
5,k=20,EWall Sharpe,50,136,0.5,2,OOF2,0.33511157325141894,4.918593655450004,0.26606008140708315,0.23595446550332633,0.20921600285222716,3.5262852714345736,0.6243174499236466
5,k=20,EWall Sharpe,50,136,0.5,5,OOF5,0.33511157325141894,4.918593655450004,0.2503968980222824,0.037043307755148636,0.33903908607588457,4.910050108329033,1.0117200154753205
5,k=20,EWall Sharpe,50,136,0.5,10,OOF10,0.33511157325141894,4.918593655450004,0.21437466694159557,-0.040012479742395524,0.321439297216311,4.718501108920701,0.9592008240644967
5,k=20,EWall Sharpe,50,136,0.5,25,OOF25,0.33511157325141894,4.918593655450004,0.29195901811993574,-0.02956876323240243,0.30946063090745524,4.5894158421641125,0.9234555163371843
5,k=20,EWall Sharpe,50,136,0.5,50,OOF50,0.33511157325141894,4.918593655450004,0.30679869589493536,0.001259546837193426,0.2994485367410095,4.4821873372145244,0.8935786187137945
5,k=20,EWall Sharpe,50,136,2.0,1,IS,0.33511157325141894,4.918593655450004,0.9855889652367522,0.9804446996838337,0.01940677774300455,0.9644532956394077,0.057911392181148366
5,k=20,EWall Sharpe,50,136,2.0,2,OOF2,0.33511157325141894,4.918593655450004,0.26594026856875286,0.24290305292255965,0.20807926511099054,3.514167634022699,0.6209253326947266
5,k=20,EWall Sharpe,50,136,2.0,5,OOF5,0.33511157325141894,4.918593655450004,0.27684376645011466,0.0800449736544403,0.32910145436690574,4.801593658734996,0.9820653198390016
5,k=20,EWall Sharpe,50,136,2.0,10,OOF10,0.33511157325141894,4.918593655450004,0.2511624111526125,0.028489610388415354,0.31103619259183213,4.606342097425226,0.9281571196542229
5,k=20,EWall Sharpe,50,136,2.0,25,OOF25,0.33511157325141894,4.918593655450004,0.3201586944072341,0.042747996756536955,0.29707936590402145,4.456891145203781,0.8865088215892095
5,k=20,EWall Sharpe,50,136,2.0,50,OOF50,0.33511157325141894,4.918593655450004,0.33288834971704706,0.0670752733829808,0.2880922094001978,4.361167964900661,0.8596904207305767
5,k=20,EWall Sharpe,50,136,8.0,1,IS,0.33511157325141894,4.918593655450004,0.9059675690590451,0.8798926882922388,0.03156099497057897,1.2376223270585527,0.09418055802835612
5,k=20,EWall Sharpe,50,136,8.0,2,OOF2,0.33511157325141894,4.918593655450004,0.23897293567755962,0.2270988538939589,0.2101048108967304,3.535755234596782,0.6269697249133748
5,k=20,EWall Sharpe,50,136,8.0,5,OOF5,0.33511157325141894,4.918593655450004,0.28445141593439727,0.1309714507646096,0.3075191514138008,4.568578896201866,0.917661984723766
5,k=20,EWall Sharpe,50,136,8.0,10,OOF10,0.33511157325141894,4.918593655450004,0.2778249165593003,0.11041222622747182,0.2903201471543002,4.384865520638116,0.8663387669290855
5,k=20,EWall Sharpe,50,136,8.0,25,OOF25,0.33511157325141894,4.918593655450004,0.32444266576003244,0.12299977003009954,0.27246835912782225,4.195473904943049,0.8130675896514074
5,k=20,EWall Sharpe,50,136,8.0,50,OOF50,0.33511157325141894,4.918593655450004,0.3311534657579698,0.13522807685414195,0.2657695671969381,4.124633481667091,0.7930778534990892
5,k=20,EWall Sharpe,50,136,32.0,1,IS,0.33511157325141894,4.918593655450004,0.6561861460108329,0.6043889600855377,0.045293914308356734,1.493255113267745,0.1351606984769063
5,k=20,EWall Sharpe,50,136,32.0,2,OOF2,0.33511157325141894,4.918593655450004,0.13685868776200127,0.1458888030514005,0.24393753933199067,3.8941207183845745,0.727929319077785
5,k=20,EWall Sharpe,50,136,32.0,5,OOF5,0.33511157325141894,4.918593655450004,0.18996020547138848,0.10366282710158736,0.2937193806979174,4.42106180565938,0.8764823543636708
5,k=20,EWall Sharpe,50,136,32.0,10,OOF10,0.33511157325141894,4.918593655450004,0.20587313911164884,0.09912238620998215,0.2744898953894792,4.216871597404941,0.8191000171263615
5,k=20,EWall Sharpe,50,136,32.0,25,OOF25,0.33511157325141894,4.918593655450004,0.22897971839380593,0.10964806643343183,0.2530644454119565,3.9904596984985496,0.7551647439585555
5,k=20,EWall Sharpe,50,136,32.0,50,OOF50,0.33511157325141894,4.918593655450004,0.23058378481602193,0.11579826751639699,0.2474237103073439,3.9309210447027123,0.7383323348302064
5,k=20,EWall Sharpe,50,136,128.0,1,IS,0.33511157325141894,4.918593655450004,0.3052642774100356,0.26775266970103706,0.05548126716294379,1.6615630542237287,0.16556058218054656
5,k=20,EWall Sharpe,50,136,128.0,2,OOF2,0.33511157325141894,4.918593655450004,0.019819345628362295,0.05767384688838484,0.32229747388998603,4.727786187944434,0.961761692569719
5,k=20,EWall Sharpe,50,136,128.0,5,OOF5,0.33511157325141894,4.918593655450004,0.05056220959985114,0.021235395916718414,0.3269757738502817,4.778497558383906,0.975722117495974
5,k=20,EWall Sharpe,50,136,128.0,10,OOF10,0.33511157325141894,4.918593655450004,0.07434713555544326,0.01728322931966353,0.2970808477003995,4.456906958119037,0.8865132433892794
5,k=20,EWall Sharpe,50,136,128.0,25,OOF25,0.33511157325141894,4.918593655450004,0.08359705150163055,0.02729457355991638,0.2779046595151522,4.253041024516853,0.8292899490721348
5,k=20,EWall Sharpe,50,136,128.0,50,OOF50,0.33511157325141894,4.918593655450004,0.08142374929834928,0.03336156716874472,0.2646646912258835,4.11295750117527,0.7897808143657206
5,k=20,EWall Sharpe,50,136,512.0,1,IS,0.33511157325141894,4.918593655450004,0.09669754368690542,0.08295835654738037,0.060037669273587856,1.732629148165332,0.1791572540783136
5,k=20,EWall Sharpe,50,136,512.0,2,OOF2,0.33511157325141894,4.918593655450004,-0.0365274489704317,0.016778913589470923,0.3423364565340689,4.946222178252655,1.0215596352359622
5,k=20,EWall Sharpe,50,136,512.0,5,OOF5,0.33511157325141894,4.918593655450004,-0.024556266352170564,-0.02652425891107546,0.3278885108841006,4.788410439913615,0.9784457985224545
5,k=20,EWall Sharpe,50,136,512.0,10,OOF10,0.33511157325141894,4.918593655450004,-0.0016743383353725605,-0.03326385748109084,0.3356002816443052,4.872427295286175,1.0014583453150978
5,k=20,EWall Sharpe,50,136,512.0,25,OOF25,0.33511157325141894,4.918593655450004,0.0014505608106910595,-0.024167232862443155,0.33822038872596444,4.9010838163422905,1.009276956460746
5,k=20,EWall Sharpe,50,136,512.0,50,OOF50,0.33511157325141894,4.918593655450004,-0.0031168831257144536,-0.01784406338425515,0.3366441963934943,4.883837759894541,1.0045734712388625
5,k=20,premium,50,136,0.0,1,IS,0.001388527906488135,0.25834475543069885,1.0,1.0,,0.2980566169697776,
5,k=20,premium,50,136,0.0,2,OOF2,0.001388527906488135,0.25834475543069885,-0.24178456587900987,0.23069444786943782,0.0014354170185591128,0.2599261027916371,1.0337689374854335
5,k=20,premium,50,136,0.0,5,OOF5,0.001388527906488135,0.25834475543069885,-345.14533395975747,-210.9976068854404,0.001117971356277354,0.22935444820149906,0.8051486405519405
5,k=20,premium,50,136,0.0,10,OOF10,0.001388527906488135,0.25834475543069885,-183.73256615756966,-1470.9320986386676,0.002331383071524715,0.3314076985252945,1.6790322042725447
5,k=20,premium,50,136,0.0,25,OOF25,0.001388527906488135,0.25834475543069885,-1975.214613008565,-1791.1153997795936,0.0003894412204016155,0.13531765725803196,0.28047057504705847
5,k=20,premium,50,136,0.0,50,OOF50,0.001388527906488135,0.25834475543069885,-1583.5384629933947,-381.8245335667086,0.0005048370686739853,0.15407571748916635,0.3635771858203551
5,k=20,premium,50,136,0.5,1,IS,0.001388527906488135,0.25834475543069885,0.997516093558962,0.9981369864338725,1.8176903634228567e-05,0.02922892401635344,0.013090773004484723
5,k=20,premium,50,136,0.5,2,OOF2,0.001388527906488135,0.25834475543069885,-0.22332054213274688,0.23595446550332633,0.0014181047475381172,0.2583516505687141,1.0213008618060748
5,k=20,premium,50,136,0.5,5,OOF5,0.001388527906488135,0.25834475543069885,-0.11733486753741884,0.037043307755148636,0.0011939870955066227,0.23703264971171645,0.8598942015695277
5,k=20,premium,50,136,0.5,10,OOF10,0.001388527906488135,0.25834475543069885,-0.27772885772726164,-0.040012479742395524,0.0014190293835703313,0.2584359820222657,1.0219667728244228
5,k=20,premium,50,136,0.5,25,OOF25,0.001388527906488135,0.25834475543069885,-0.3049399337185652,-0.02956876323240243,0.0013733806556218457,0.2542393811550817,0.9890911440846732
5,k=20,premium,50,136,0.5,50,OOF50,0.001388527906488135,0.25834475543069885,-0.3096051222517475,0.001259546837193426,0.0014105345789208225,0.25766018098147886,1.015848923402877
5,k=20,premium,50,136,2.0,1,IS,0.001388527906488135,0.25834475543069885,0.9742917307630892,0.9804446996838337,0.0001716456760837214,0.08982611946878374,0.12361701574860505
5,k=20,premium,50,136,2.0,2,OOF2,0.001388527906488135,0.25834475543069885,-0.18092788883194144,0.24290305292255965,0.00137690740768164,0.25456605645581276,0.99163106571197
5,k=20,premium,50,136,2.0,5,OOF5,0.001388527906488135,0.25834475543069885,-0.06202793931922734,0.0800449736544403,0.001216499397619144,0.2392595041588177,0.8761072729866225
5,k=20,premium,50,136,2.0,10,OOF10,0.001388527906488135,0.25834475543069885,-0.19705654978078901,0.028489610388415354,0.0014319901243367349,0.25961519996477533,1.031300932192659
5,k=20,premium,50,136,2.0,25,OOF25,0.001388527906488135,0.25834475543069885,-0.20565591595756283,0.042747996756536955,0.0014331568989550407,0.25972109640570484,1.03214122831696
5,k=20,premium,50,136,2.0,50,OOF50,0.001388527906488135,0.25834475543069885,-0.20751729750829817,0.0670752733829808,0.0014605893754036853,0.26219861442805953,1.0518977462237746
5,k=20,premium,50,136,8.0,1,IS,0.001388527906488135,0.25834475543069885,0.8501556399725667,0.8798926882922388,0.0017363439207372588,0.2859197624896731,1.2504926351309855
5,k=20,premium,50,136,8.0,2,OOF2,0.001388527906488135,0.25834475543069885,-0.09946751834068368,0.2270988538939589,0.001289120524634122,0.2463064586386303,0.9284080777998663
5,k=20,premium,50,136,8.0,5,OOF5,0.001388527906488135,0.25834475543069885,0.006378792477552908,0.1309714507646096,0.0013848908465154052,0.2553040092939208,0.9973806360277421
5,k=20,premium,50,136,8.0,10,OOF10,0.001388527906488135,0.25834475543069885,-0.08575241691527147,0.11041222622747182,0.0015449178423299105,0.26967293228536554,1.1126300271755551
5,k=20,premium,50,136,8.0,25,OOF25,0.001388527906488135,0.25834475543069885,-0.07589635078898538,0.12299977003009954,0.0016228102847227856,0.27639837136523165,1.1687271657558527
5,k=20,premium,50,136,8.0,50,OOF50,0.001388527906488135,0.25834475543069885,-0.0740945731733611,0.13522807685414195,0.0016541115103414499,0.2790556396856205,1.1912699072250041
5,k=20,premium,50,136,32.0,1,IS,0.001388527906488135,0.25834475543069885,0.5469535090153944,0.6043889600855377,0.008957730312680922,0.6517812028343564,6.451242550347306
5,k=20,premium,50,136,32.0,2,OOF2,0.001388527906488135,0.25834475543069885,-0.03254782870358719,0.1458888030514005,0.001149365479262893,0.23255609623822976,0.8277582855139499
5,k=20,premium,50,136,32.0,5,OOF5,0.001388527906488135,0.25834475543069885,0.01961334955972971,0.10366282710158736,0.0016572144384639394,0.27931768970115284,1.1935045962852604
5,k=20,premium,50,136,32.0,10,OOF10,0.001388527906488135,0.25834475543069885,-0.03127502299948737,0.09912238620998215,0.0015181905901445396,0.2673264911648058,1.0933814027435338
5,k=20,premium,50,136,32.0,25,OOF25,0.001388527906488135,0.25834475543069885,-0.020377851943954806,0.10964806643343183,0.0016738729027387894,0.28072038436637314,1.2055018087265879
5,k=20,premium,50,136,32.0,50,OOF50,0.001388527906488135,0.25834475543069885,-0.01675469537592522,0.11579826751639699,0.0017933812681710697,0.2905862236101467,1.2915702016439048
5,k=20,premium,50,136,128.0,1,IS,0.001388527906488135,0.25834475543069885,0.22660162656803684,0.26775266970103706,0.01852462563173422,0.9418547779106052,13.341197929962174
5,k=20,premium,50,136,128.0,2,OOF2,0.001388527906488135,0.25834475543069885,-0.012453648778794957,0.05767384688838484,0.0009869673052608984,0.21548385435530673,0.7108012022294433
5,k=20,premium,50,136,128.0,5,OOF5,0.001388527906488135,0.25834475543069885,-0.0016222656182369732,0.021235395916718414,0.0013730806064865637,0.25421156899202385,0.9888750525434951
5,k=20,premium,50,136,128.0,10,OOF10,0.001388527906488135,0.25834475543069885,-0.033444079520319914,0.01728322931966353,7.568930257730196e-07,0.0059643942818352275,0.0005451046552512967
5,k=20,premium,50,136,128.0,25,OOF25,0.001388527906488135,0.25834475543069885,-0.025416729677234073,0.02729457355991638,0.00046591131416321086,0.14801364453624202,0.3355433563748775
5,k=20,premium,50,136,128.0,50,OOF50,0.001388527906488135,0.25834475543069885,-0.023414848214231787,0.03336156716874472,0.0004254812522397183,0.14144303124928354,0.30642614401308327
5,k=20,premium,50,136,512.0,1,IS,0.001388527906488135,0.25834475543069885,0.06806663206632746,0.08295835654738037,0.023141047918777375,1.0551750397562192,16.6658860874505
5,k=20,premium,50,136,512.0,2,OOF2,0.001388527906488135,0.25834475543069885,-0.009949155664291665,0.016778913589470923,0.0012023840472105464,0.23786567891549776,0.8659415785539495
5,k=20,premium,50,136,512.0,5,OOF5,0.001388527906488135,0.25834475543069885,-0.015443924246853369,-0.02652425891107546,0.002452793086321019,0.33994813050133094,1.7664701406863499
5,k=20,premium,50,136,512.0,10,OOF10,0.001388527906488135,0.25834475543069885,-0.04227506562334149,-0.03326385748109084,0.005998495982133963,-0.5325698720226738,4.320039917170523
5,k=20,premium,50,136,512.0,25,OOF25,0.001388527906488135,0.25834475543069885,-0.03551498171141998,-0.024167232862443155,1.5383686946260433e-05,0.026889485111423965,0.011079134149466867
5,k=20,premium,50,136,512.0,50,OOF50,0.001388527906488135,0.25834475543069885,-0.035124666270196725,-0.01784406338425515,0.004861094598928373,-0.47915289070421446,3.5008980202803803
5,k=40,CAND Sharpe,50,136,0.0,1,IS,0.089882183350944,2.1772515944192774,1.0,1.0,,1.103318112233916,
5,k=40,CAND Sharpe,50,136,0.0,2,OOF2,0.089882183350944,2.1772515944192774,-39.27625938856871,-380.84978790961594,0.08530826752037697,2.0936646155558543,0.9491120969691154
5,k=40,CAND Sharpe,50,136,0.0,5,OOF5,0.089882183350944,2.1772515944192774,-378.0263419070908,-391.53910607874207,0.08237084810089625,2.054007838898435,0.9164313218703218
5,k=40,CAND Sharpe,50,136,0.0,10,OOF10,0.089882183350944,2.1772515944192774,-2369.601241901909,-1216.3169805726511,0.0899986518326111,2.155985883834645,1.0012957905262754
5,k=40,CAND Sharpe,50,136,0.0,25,OOF25,0.089882183350944,2.1772515944192774,-865.2740327030234,-1511.3641856765216,0.09044677745240784,2.1618791819768193,1.006281490729474
5,k=40,CAND Sharpe,50,136,0.0,50,OOF50,0.089882183350944,2.1772515944192774,-1002.3706078588034,-1079.8550009752623,0.09767777108897654,2.255620179051409,1.0867311790546381
5,k=40,CAND Sharpe,50,136,0.5,1,IS,0.089882183350944,2.1772515944192774,0.9994226357009712,0.9996141712371297,0.0014198679008965195,-0.25851243539730456,0.015796989436189603
5,k=40,CAND Sharpe,50,136,0.5,2,OOF2,0.089882183350944,2.1772515944192774,0.11588363921373723,-0.19181629133538847,0.12992270236281384,2.6491864987779583,1.4454778190637856
5,k=40,CAND Sharpe,50,136,0.5,5,OOF5,0.089882183350944,2.1772515944192774,0.07222044264058114,0.37160732989893996,0.05877447603351075,1.713154234847263,0.6539057446349122
5,k=40,CAND Sharpe,50,136,0.5,10,OOF10,0.089882183350944,2.1772515944192774,0.14859626332051612,0.40856463562338563,0.06552962555808146,1.815452972438144,0.7290613458088991
5,k=40,CAND Sharpe,50,136,0.5,25,OOF25,0.089882183350944,2.1772515944192774,0.1307701760108687,0.3622648255281544,0.06861859377311118,1.86082723608649,0.7634282036206289
5,k=40,CAND Sharpe,50,136,0.5,50,OOF50,0.089882183350944,2.1772515944192774,0.12618227401358417,0.4063963829784699,0.07130135364250506,1.8995923422709888,0.7932757192168964
5,k=40,CAND Sharpe,50,136,2.0,1,IS,0.089882183350944,2.1772515944192774,0.9926628529941137,0.9950466486935089,0.0008595462686987266,-0.20108065304778852,0.009563032813106437
5,k=40,CAND Sharpe,50,136,2.0,2,OOF2,0.089882183350944,2.1772515944192774,0.11884611870461959,-0.20302043315427176,0.1281781846441473,2.628706634163923,1.4260688811227133
5,k=40,CAND Sharpe,50,136,2.0,5,OOF5,0.089882183350944,2.1772515944192774,0.08153829795295586,0.3624539910665665,0.05921188962473205,1.7199169610552067,0.6587722662848529
5,k=40,CAND Sharpe,50,136,2.0,10,OOF10,0.089882183350944,2.1772515944192774,0.15328631751037458,0.3971937819294905,0.06643351719855864,1.828815636767824,0.7391177508357769
5,k=40,CAND Sharpe,50,136,2.0,25,OOF25,0.089882183350944,2.1772515944192774,0.1384055622182353,0.36812663677369517,0.0681850216244225,1.8545074257544263,0.7586044206135362
5,k=40,CAND Sharpe,50,136,2.0,50,OOF50,0.089882183350944,2.1772515944192774,0.13580306282647414,0.403301818185407,0.07108522461495478,1.896490465100423,0.7908711378027312
5,k=40,CAND Sharpe,50,136,8.0,1,IS,0.089882183350944,2.1772515944192774,0.9374304638134519,0.9555981379204764,2.3112596939714298e-05,-0.03295932589942484,0.0002571432521779251
5,k=40,CAND Sharpe,50,136,8.0,2,OOF2,0.089882183350944,2.1772515944192774,0.11762523239322975,-0.24603693630067536,0.12378346511040854,2.5767632903022557,1.3771746579307864
5,k=40,CAND Sharpe,50,136,8.0,5,OOF5,0.089882183350944,2.1772515944192774,0.09217274122596275,0.32413721297480147,0.06118783282670128,1.7502178547241944,0.6807559690422078
5,k=40,CAND Sharpe,50,136,8.0,10,OOF10,0.089882183350944,2.1772515944192774,0.14595103201020387,0.348388613853687,0.06919655318568327,1.869227529277182,0.7698583924636775
5,k=40,CAND Sharpe,50,136,8.0,25,OOF25,0.089882183350944,2.1772515944192774,0.13678872519426732,0.3546314814910907,0.06849501052831662,1.8590274589645968,0.7620532565489492
5,k=40,CAND Sharpe,50,136,8.0,50,OOF50,0.089882183350944,2.1772515944192774,0.1363676581916312,0.37149147474217004,0.07206470197786548,1.9105190779350842,0.8017684850454694
5,k=40,CAND Sharpe,50,136,32.0,1,IS,0.089882183350944,2.1772515944192774,0.7171799346456227,0.7726644502190415,0.001625771579809933,0.27665085180952886,0.018087806940137688
5,k=40,CAND Sharpe,50,136,32.0,2,OOF2,0.089882183350944,2.1772515944192774,0.08782210205746821,-0.35650685815948613,0.12146020816126389,2.5490903042682143,1.3513268551457394
5,k=40,CAND Sharpe,50,136,32.0,5,OOF5,0.089882183350944,2.1772515944192774,0.07283557498817828,0.21967040972498741,0.06632170200089871,1.8271665173282594,0.7378737312371056
5,k=40,CAND Sharpe,50,136,32.0,10,OOF10,0.089882183350944,2.1772515944192774,0.09591239347660008,0.22148790497132564,0.07527326089417881,1.9559717873828921,0.8374658701855872
5,k=40,CAND Sharpe,50,136,32.0,25,OOF25,0.089882183350944,2.1772515944192774,0.0958933097478446,0.2621380683055743,0.07214552308432526,1.911673361568081,0.8026676744448213
5,k=40,CAND Sharpe,50,136,32.0,50,OOF50,0.089882183350944,2.1772515944192774,0.09445116774059881,0.2619689032587892,0.07682611818220172,1.9777054915137198,0.8547424563802037
5,k=40,CAND Sharpe,50,136,128.0,1,IS,0.089882183350944,2.1772515944192774,0.3594792525090216,0.4138169257623644,0.006528933661586962,0.5557666024328035,0.07263879690254978
5,k=40,CAND Sharpe,50,136,128.0,2,OOF2,0.089882183350944,2.1772515944192774,0.03698585194772597,-0.485919440673267,0.13182446699151154,2.671426131107831,1.4666362350901552
5,k=40,CAND Sharpe,50,136,128.0,5,OOF5,0.089882183350944,2.1772515944192774,0.02165814169851199,0.08547403728771386,0.07637869891678753,1.9714605309929027,0.8497646148466125
5,k=40,CAND Sharpe,50,136,128.0,10,OOF10,0.089882183350944,2.1772515944192774,0.023818384365279277,0.06261497614874911,0.08467621411367128,2.085173855889343,0.9420800759039634
5,k=40,CAND Sharpe,50,136,128.0,25,OOF25,0.089882183350944,2.1772515944192774,0.030459581431587335,0.11213212502693237,0.07974550647871852,2.01812501659885,0.8872226230570419
5,k=40,CAND Sharpe,50,136,128.0,50,OOF50,0.089882183350944,2.1772515944192774,0.026506279550801204,0.10497836288753115,0.08485028219638067,2.0875144933753655,0.9440167008970363
5,k=40,CAND Sharpe,50,136,512.0,1,IS,0.089882183350944,2.1772515944192774,0.11997574536091515,0.14275640748306961,0.009760828769435025,0.6806474551991798,0.10859581293574029
5,k=40,CAND Sharpe,50,136,512.0,2,OOF2,0.089882183350944,2.1772515944192774,0.00563349112616085,-0.5545473981539357,0.12437956314866846,2.5838392899317637,1.3838066512362057
5,k=40,CAND Sharpe,50,136,512.0,5,OOF5,0.089882183350944,2.1772515944192774,-0.015907048416603287,0.00771354819663983,0.10636332775344184,2.3651810780287263,1.1833638635384212
5,k=40,CAND Sharpe,50,136,512.0,10,OOF10,0.089882183350944,2.1772515944192774,-0.021756269365351022,-0.030328946090190767,0.09079507007209396,2.166452503099575,1.0101564813750197
5,k=40,CAND Sharpe,50,136,512.0,25,OOF25,0.089882183350944,2.1772515944192774,-0.013461986072581533,0.015230094979707398,0.09798394132841125,2.2595359036384157,1.090137529768653
5,k=40,CAND Sharpe,50,136,512.0,50,OOF50,0.089882183350944,2.1772515944192774,-0.018559097978789962,0.006525288546421315,0.0874208810044231,2.1218821273415505,0.9726163489274535
5,k=40,EWall Sharpe,50,136,0.0,1,IS,0.25790337074227243,4.084311887109241,1.0,1.0,,0.07360881019241618,
5,k=40,EWall Sharpe,50,136,0.0,2,OOF2,0.25790337074227243,4.084311887109241,-94.97061170060798,-380.84978790961594,0.2572836167731411,4.034999573192692,0.9975969528147398
5,k=40,EWall Sharpe,50,136,0.0,5,OOF5,0.25790337074227243,4.084311887109241,-511.5995323236109,-391.53910607874207,0.24147737848671286,3.86814625574151,0.9363095092232262
5,k=40,EWall Sharpe,50,136,0.0,10,OOF10,0.25790337074227243,4.084311887109241,-146.00970766198733,-1216.3169805726511,0.2850347101579963,4.328678436142304,1.1051996309223764
5,k=40,EWall Sharpe,50,136,0.0,25,OOF25,0.25790337074227243,4.084311887109241,-280.83109893284546,-1511.3641856765216,0.2532213611029869,3.9921160258183392,0.9818458765164245
5,k=40,EWall Sharpe,50,136,0.0,50,OOF50,0.25790337074227243,4.084311887109241,-523.0139054310808,-1079.8550009752623,0.23809114987167568,3.8323842447481202,0.9231796745673577
5,k=40,EWall Sharpe,50,136,0.5,1,IS,0.25790337074227243,4.084311887109241,0.9996280742220709,0.9996141712371297,0.0019741780173042314,-0.3049096685469863,0.007654719717785557
5,k=40,EWall Sharpe,50,136,0.5,2,OOF2,0.25790337074227243,4.084311887109241,0.21866034085112718,-0.19181629133538847,0.3350720769055685,4.866657266185611,1.2992155780717274
5,k=40,EWall Sharpe,50,136,0.5,5,OOF5,0.25790337074227243,4.084311887109241,0.2791237847453485,0.37160732989893996,0.1894646522221495,3.3145688745175734,0.7346342611841433
5,k=40,EWall Sharpe,50,136,0.5,10,OOF10,0.25790337074227243,4.084311887109241,0.38176430112915416,0.40856463562338563,0.1995901590819399,3.423436536401278,0.7738951162503184
5,k=40,EWall Sharpe,50,136,0.5,25,OOF25,0.25790337074227243,4.084311887109241,0.4431209378436769,0.3622648255281544,0.160655957551532,2.9993513326838483,0.6229308174187396
5,k=40,EWall Sharpe,50,136,0.5,50,OOF50,0.25790337074227243,4.084311887109241,0.44194206446361883,0.4063963829784699,0.15558513686726883,2.9427613782068964,0.6032691097424543
