panel,family,rung,cell,cost_bps,block,window,dMaxDD,se_dd,t_dd,dSharpe,se_sh,t_sh,lo,hi
U56,MAXVOL,0.45,MAXVOL 0.45,50.0,65,FULL,0.05362312091973198,0.024658036903914698,2.174671127660564,-0.045633623928599265,0.059567432864348346,-0.7660834408043025,0.01010947048325602,0.09575948190957936
U56,MAXVOL,0.45,MAXVOL 0.45,50.0,65,OOS,0.05505931923691598,0.022151650885310226,2.4855627926778285,0.02563918782308905,0.07826761509246259,0.3275836090418728,0.015426497841174475,0.09177716449233789
U56,MAXVOL,0.60,MAXVOL 0.60,0.0,65,FULL,0.04800639152213426,0.021926016105695927,2.1894716892807167,0.015509194938351234,0.041545539932348365,0.37330589429349065,0.013133464866803484,0.08324340107997256
U56,MAXVOL,0.60,MAXVOL 0.60,0.0,65,OOS,0.04942145395992559,0.021672492877819062,2.2803769847125657,0.056979807200852495,0.06133289471114277,0.9290252395424698,0.017132364422275528,0.08797472924441291
U56,MAXVOL,0.60,MAXVOL 0.60,10.0,21,FULL,0.04805496176474622,0.022483623188858635,2.137331753031647,0.008898283562140286,0.05099512546035465,0.17449282616351466,0.016765447463418882,0.09372037533920109
U56,MAXVOL,0.60,MAXVOL 0.60,10.0,21,OOS,0.04947038192349773,0.025015991759206054,1.977550296613457,0.04962710277003057,0.07870565088580347,0.6305405293202658,0.015073201311667598,0.10201805239812023
U56,MAXVOL,0.60,MAXVOL 0.60,10.0,65,FULL,0.04805496176474622,0.02211545705721394,2.172912892572164,0.008898283562140286,0.04146871428176646,0.21457823605717158,0.012681765908035164,0.08431362145374316
U56,MAXVOL,0.60,MAXVOL 0.60,10.0,65,OOS,0.04947038192349773,0.021735901844613548,2.2759755853312873,0.04962710277003057,0.06139182934860513,0.8083665741287792,0.017155620326679506,0.08726750969105795
U56,MAXVOL,0.60,MAXVOL 0.60,10.0,126,FULL,0.04805496176474622,0.020518116372498577,2.342074725200243,0.008898283562140286,0.036347987545450475,0.24480814930987965,0.009120930322581511,0.07423566605405436
U56,MAXVOL,0.60,MAXVOL 0.60,10.0,126,OOS,0.04947038192349773,0.020735401778155166,2.385793265680291,0.04962710277003057,0.060701647065394715,0.8175577627501049,0.015589660050541606,0.07981559906258934
U56,MAXVOL,0.60,MAXVOL 0.60,25.0,65,FULL,0.04812779124316413,0.0223704660129603,2.151398688578117,-0.0010275876072027845,0.041374091526523285,-0.02483649958921851,0.011283941516034913,0.08596342125166595
U56,MAXVOL,0.60,MAXVOL 0.60,25.0,65,OOS,0.04954374772090142,0.02184902636321916,2.2675494503637834,0.038583115312148086,0.06150732144157242,0.6272930507760658,0.01730848720705842,0.08643331319536676
U56,MAXVOL,0.60,MAXVOL 0.60,50.0,65,FULL,0.04824910469437005,0.022868997465542402,2.1098041034404256,-0.017594139070296277,0.041272227496217125,-0.4262948752138202,0.009572575232891086,0.08875624190562212
U56,MAXVOL,0.60,MAXVOL 0.60,50.0,65,OOS,0.049665954337396734,0.022086237063562306,2.2487286627623506,0.020139296888287417,0.061772285862360145,0.326024795863333,0.017854538507702068,0.08657706069669453
U56,MAXVOL,0.80,MAXVOL 0.80,0.0,65,FULL,0.033574561303546635,0.020802307627130062,1.6139825400793126,-0.01783517718798211,0.030475374375614584,-0.5852324230101418,-0.017144110150405095,0.058797846874647154
U56,MAXVOL,0.80,MAXVOL 0.80,0.0,65,OOS,0.03454173280291417,0.02051961941817571,1.683351532939157,-0.021819540106580826,0.04988389620491676,-0.4374064932087282,-0.012655622354695148,0.05826288503658253
U56,MAXVOL,0.80,MAXVOL 0.80,10.0,21,FULL,0.033487769473372286,0.016105197656388077,2.0793144044456646,-0.0205549754103993,0.0328054699453104,-0.6265715883560348,-0.005179066355006866,0.06058593754715707
U56,MAXVOL,0.80,MAXVOL 0.80,10.0,21,OOS,0.03445517471388726,0.017049538894993763,2.020886014929371,-0.02531378117036831,0.05172744646242517,-0.4893684668690585,-0.0002051210267272497,0.06103194851033378
U56,MAXVOL,0.80,MAXVOL 0.80,10.0,65,FULL,0.033487769473372286,0.020990423857126878,1.5953831947991934,-0.0205549754103993,0.03084326642990245,-0.6664331567188135,-0.017685151670086805,0.058954528800816884
U56,MAXVOL,0.80,MAXVOL 0.80,10.0,65,OOS,0.03445517471388726,0.02063675880392238,1.6696020456147622,-0.02531378117036831,0.05045462918594175,-0.5017137491404164,-0.013915769518265276,0.05817426370432286
U56,MAXVOL,0.80,MAXVOL 0.80,10.0,126,FULL,0.033487769473372286,0.018259219042437463,1.834019811884678,-0.0205549754103993,0.025566546484944226,-0.8039793494402473,-0.002347001219815815,0.051099965133769215
U56,MAXVOL,0.80,MAXVOL 0.80,10.0,126,OOS,0.03445517471388726,0.02135373942866337,1.6135429032929793,-0.02531378117036831,0.05085106114086521,-0.49780241753943477,-0.013912603446835757,0.05774454540375026
U56,MAXVOL,0.80,MAXVOL 0.80,25.0,65,FULL,0.033357597186784105,0.02126966655735325,1.5683178246746832,-0.02463718465623299,0.03140872297754871,-0.7844058057961769,-0.018480575811207583,0.059179729077456285
U56,MAXVOL,0.80,MAXVOL 0.80,25.0,65,OOS,0.034325352861851455,0.020825967303266555,1.6481996904157012,-0.030559151919012706,0.0513249699616343,-0.5954051593572455,-0.015166205832401197,0.05837008177145162
U56,MAXVOL,0.80,MAXVOL 0.80,50.0,65,FULL,0.03314068460060304,0.02174657953135216,1.5239492975354558,-0.0314469595623863,0.03238521697332337,-0.9710282190880507,-0.0204029966804884,0.05959991225784698
U56,MAXVOL,0.80,MAXVOL 0.80,50.0,65,OOS,0.03410902386093895,0.021169111839372205,1.6112638130381993,-0.03931115979370503,0.05281120699127973,-0.7443715459901561,-0.017166919268930287,0.059097050951237684
U56,MAXVOL,1.00,MAXVOL 1.00,0.0,65,FULL,0.014919026403669156,0.00923471457527494,1.6155373598241372,-0.00533914329117513,0.015450320758346587,-0.3455684431852855,-0.012546613244962765,0.025035683404723584
U56,MAXVOL,1.00,MAXVOL 1.00,0.0,65,OOS,0.01532284610498258,0.009823641937631819,1.5597928143415671,-0.010423879860519847,0.02368318300761275,-0.4401384669100088,-0.012503381252380957,0.025015931112236982
U56,MAXVOL,1.00,MAXVOL 1.00,10.0,21,FULL,0.014765172958203232,0.008042178593098833,1.8359668076599973,-0.006543413862649672,0.01682066208275421,-0.3890104818976457,-0.0034514173750371884,0.026455682615720077
U56,MAXVOL,1.00,MAXVOL 1.00,10.0,21,OOS,0.015169087928159741,0.008309484760929998,1.8255148621828647,-0.012012210524057876,0.02585245756190873,-0.464644821301507,-0.005377826667872882,0.0271830611481268
U56,MAXVOL,1.00,MAXVOL 1.00,10.0,65,FULL,0.014765172958203232,0.00930237983855072,1.5872468351607967,-0.006543413862649672,0.015646562961870027,-0.4182013569750544,-0.013028350573614967,0.024883651481757293
U56,MAXVOL,1.00,MAXVOL 1.00,10.0,65,OOS,0.015169087928159741,0.009865741626966048,1.5375517119461195,-0.012012210524057876,0.024004676342418194,-0.500411267900802,-0.013278287166636987,0.024766101285897544
U56,MAXVOL,1.00,MAXVOL 1.00,10.0,126,FULL,0.014765172958203232,0.007324206979213723,2.015941521055747,-0.006543413862649672,0.012621634945256192,-0.5184283883213558,0.003483752828969971,0.020744049248789795
U56,MAXVOL,1.00,MAXVOL 1.00,10.0,126,OOS,0.015169087928159741,0.008374843150243233,1.8112683015107192,-0.012012210524057876,0.02418881165487977,-0.4966019288357464,-0.008273143035892314,0.023790968189152523
U56,MAXVOL,1.00,MAXVOL 1.00,25.0,65,FULL,0.014534496161839994,0.009412847909121,1.5441125047559883,-0.008350302731914505,0.01595149855286293,-0.5234807691729888,-0.013758107508891386,0.024587334693139135
U56,MAXVOL,1.00,MAXVOL 1.00,25.0,65,OOS,0.014938553961595269,0.00993287777479652,1.5039502448625763,-0.01439571054104194,0.02449902912162591,-0.5876033074443135,-0.014437931865590586,0.024386003647934713
U56,MAXVOL,1.00,MAXVOL 1.00,50.0,65,FULL,0.014150310411827238,0.00961273560434344,1.4720378250529984,-0.01136286119132257,0.016486082726337368,-0.68923960773106,-0.01496313890734283,0.024249506083623907
U56,MAXVOL,1.00,MAXVOL 1.00,50.0,65,OOS,0.014554606066190301,0.010051994017734739,1.4479322252392512,-0.01837056805327908,0.025353035846073013,-0.7245904658050857,-0.0160799622421956,0.023794009197861878
U56,BAND,0.00,BAND 0.00,0.0,65,FULL,0.04405107393590468,0.024697384348293067,1.783633170002038,0.08645525302099721,0.10151481494653114,0.8516515847123797,-0.005162293983549781,0.09302102332787808
U56,BAND,0.00,BAND 0.00,0.0,65,OOS,0.04260211362362287,0.023667359051696767,1.800036646698383,0.165443368586919,0.1432585859847813,1.1548583105831747,0.0027724240788741857,0.10040126691568418
U56,BAND,0.00,BAND 0.00,10.0,21,FULL,0.04372675919458069,0.027028371855176155,1.6178095901920433,0.04867305394092236,0.1223292904928211,0.39788552475728406,-0.0053426658319267566,0.09709935297698823
U56,BAND,0.00,BAND 0.00,10.0,21,OOS,0.04227719090487769,0.026532292189441583,1.593423990773844,0.12838763014293164,0.16601387662996983,0.7733548107493222,-0.005989416445095022,0.10001119581091084
U56,BAND,0.00,BAND 0.00,10.0,65,FULL,0.04372675919458069,0.025257970356517525,1.731206370796041,0.04867305394092236,0.1018602245473503,0.47784161243721207,-0.007663218369672174,0.09316252165702257
U56,BAND,0.00,BAND 0.00,10.0,65,OOS,0.04227719090487769,0.023972309229557707,1.7635844131674299,0.12838763014293164,0.1436400837079433,0.8938147822579681,0.0022865866250193745,0.09898748085095262
U56,BAND,0.00,BAND 0.00,10.0,126,FULL,0.04372675919458069,0.02093451996233054,2.0887395208135833,0.04867305394092236,0.0895913101047556,0.5432787385742085,-0.005720406083567211,0.08888528252215568
U56,BAND,0.00,BAND 0.00,10.0,126,OOS,0.04227719090487769,0.019298558526915876,2.1906916439335773,0.12838763014293164,0.1470510457764301,0.8730820611648454,0.008251353235400126,0.08674155982496697
U56,BAND,0.00,BAND 0.00,25.0,65,FULL,0.04324045124363429,0.026191357780212986,1.650943475572753,-0.00810496937708649,0.1024943181620477,-0.07907725542670768,-0.008004255370357498,0.09475122632527053
U56,BAND,0.00,BAND 0.00,25.0,65,OOS,0.041789971298337725,0.0245702747646118,1.7008345123810824,0.07269359345867255,0.14436157006690858,0.5035522502628683,0.001118587546649592,0.09816760917171542
U56,BAND,0.00,BAND 0.00,50.0,65,FULL,0.04243037573681874,0.02847621842735659,1.4900284546229159,-0.10295779415491135,0.10385222071362665,-0.9913875066650555,-0.014563727910364591,0.09522848390128287
U56,BAND,0.00,BAND 0.00,50.0,65,OOS,0.040978377193459314,0.025989828805270926,1.576708238460909,-0.02037193937602888,0.14595516365182845,-0.1395766951049811,-0.006976660991274908,0.09768150331938626
U56,BAND,0.03,BAND 0.03,0.0,65,FULL,0.04356811139576089,0.024164926324906997,1.802948240353411,0.10035417190531959,0.1018811569086901,0.9850120959586369,5.2640229247976516e-05,0.09462485287453568
U56,BAND,0.03,BAND 0.03,0.0,65,OOS,0.042125910325285454,0.02373324183576956,1.7749749746280081,0.16707990216877566,0.13860352669575532,1.2054520267404742,0.0006483206478731163,0.09584065262983815
U56,BAND,0.03,BAND 0.03,10.0,21,FULL,0.04344248741549683,0.02735425815439658,1.5881435047623265,0.08270705965309699,0.12095259617054074,0.6837973079675089,-0.005388982749116883,0.0985529691997669
U56,BAND,0.03,BAND 0.03,10.0,21,OOS,0.04199968216020278,0.026270056385297856,1.598766349953785,0.14993896591685418,0.16293741198073003,0.9202243002029937,-0.005824534287594289,0.10123073574177256
U56,BAND,0.03,BAND 0.03,10.0,65,FULL,0.04344248741549683,0.02446977422257115,1.7753530139001068,0.08270705965309699,0.10204886524178881,0.8104652556119616,-0.0008102648961356986,0.09433686483573982
U56,BAND,0.03,BAND 0.03,10.0,65,OOS,0.04199968216020278,0.023892028825284618,1.7578951736302557,0.14993896591685418,0.13864675651972921,1.0814458966122162,-0.0008457643808388827,0.09616898362535596
U56,BAND,0.03,BAND 0.03,10.0,126,FULL,0.04344248741549683,0.019968167540806575,2.1755870851302994,0.08270705965309699,0.08794454941309111,0.9404455444374079,-0.0019161857343369501,0.08490192156180462
U56,BAND,0.03,BAND 0.03,10.0,126,OOS,0.04199968216020278,0.019278543907004266,2.1785712843667353,0.14993896591685418,0.14215915240874863,1.0547260825369607,0.007814129794216338,0.0852709875637509
U56,BAND,0.03,BAND 0.03,25.0,65,FULL,0.043254082543838335,0.02493261559013116,1.7348393467775272,0.056199208148960844,0.10233727320108968,0.5491567870733772,-0.0028066462312965074,0.09411795810039619
U56,BAND,0.03,BAND 0.03,25.0,65,OOS,0.04181037132025622,0.024169123039286255,1.7299084973953998,0.12419019338089154,0.13875735500217867,0.8950170128202688,-0.0008769055091449662,0.09670529531429183
U56,BAND,0.03,BAND 0.03,50.0,65,FULL,0.04294015735639867,0.02582365772814631,1.6628224323774379,0.011931865035526679,0.1029148695509427,0.11593917465561596,-0.006872065150603825,0.0936098590217038
U56,BAND,0.03,BAND 0.03,50.0,65,OOS,0.04149493700933715,0.024713139991618466,1.6790637297976008,0.08118636235499133,0.13906332065286534,0.5838085986573809,-0.0025055174341912746,0.09772917982109965
U56,BAND,0.06,BAND 0.06,0.0,65,FULL,0.022510979794390318,0.02225731956978992,1.0113967103633041,0.029876578103551044,0.09886653635050276,0.3021910062433285,-0.02125663731077412,0.06871146955973846
U56,BAND,0.06,BAND 0.06,0.0,65,OOS,0.020255309206609895,0.020826298767319697,0.9725832435667451,0.08520014150049549,0.13127407553736073,0.6490248828775598,-0.015340343565558233,0.07040410819529576
U56,BAND,0.06,BAND 0.06,10.0,21,FULL,0.022482029442418616,0.02559611421677322,0.8783375965593272,0.01934284132073172,0.1158027952931406,0.16703259426309774,-0.02544099238035438,0.07382030767338488
U56,BAND,0.06,BAND 0.06,10.0,21,OOS,0.020225343096330173,0.02224487652630588,0.9092135473268422,0.07476718783699954,0.1510136468347091,0.49510219376951686,-0.02123092172319311,0.0661328472747282
U56,BAND,0.06,BAND 0.06,10.0,65,FULL,0.022482029442418616,0.022562391310833336,0.9964382379816215,0.01934284132073172,0.09904749681965191,0.19528854278823052,-0.02163190733430354,0.0687268485443066
U56,BAND,0.06,BAND 0.06,10.0,65,OOS,0.020225343096330173,0.02104255075419493,0.9611640400723832,0.07476718783699954,0.131526182542058,0.5684585866627073,-0.0156489255455012,0.07080496345016382
U56,BAND,0.06,BAND 0.06,10.0,126,FULL,0.022482029442418616,0.018177965031732496,1.2367737204452038,0.01934284132073172,0.08581250715259577,0.2254081830558264,-0.021231828714448387,0.06041972067020505
U56,BAND,0.06,BAND 0.06,10.0,126,OOS,0.020225343096330173,0.018482958126754344,1.0942698110132978,0.07476718783699954,0.13116859165662448,0.5700083144349559,-0.0158662718392974,0.06395964653777943
U56,BAND,0.06,BAND 0.06,25.0,65,FULL,0.022438604650204863,0.023032743138926014,0.9742046144856693,0.0035235271689149084,0.09933516789172009,0.035471094917317855,-0.021977183476658443,0.06880133900060416
U56,BAND,0.06,BAND 0.06,25.0,65,OOS,0.02018039515968484,0.02138750470497207,0.9435600570548743,0.059097784663120656,0.13192830071503106,0.4479538078093917,-0.016633901975517097,0.07143439357809481
U56,BAND,0.06,BAND 0.06,50.0,65,FULL,0.022366231964031758,0.023849304856825432,0.9378148377197152,-0.022887000189664386,0.09985726378022719,-0.22919714924330079,-0.02304729447963383,0.0690280882081758
U56,BAND,0.06,BAND 0.06,50.0,65,OOS,0.020105485213933072,0.022022172977941453,0.912965547681047,0.03293372873718714,0.1326614636322672,0.24825392269512608,-0.019238848960745906,0.07209100107260978
U56,BAND,0.10,BAND 0.10,0.0,65,FULL,0.03601579566437407,0.02645206476624944,1.3615495040798151,0.06062566458178176,0.10780468254001618,0.5623657818321391,-0.016814780087755127,0.08603329589534205
U56,BAND,0.10,BAND 0.10,0.0,65,OOS,0.03949228312675257,0.026744706589582962,1.476639236795171,0.07437937633026648,0.14248639307725197,0.5220103809487279,-0.00828034691694835,0.09301273279143465
U56,BAND,0.10,BAND 0.10,10.0,21,FULL,0.036037515542829746,0.027133567143838112,1.3281525186788303,0.05436336429721145,0.11724054781003294,0.4636908075975338,-0.01345438480670941,0.08799336174993277
U56,BAND,0.10,BAND 0.10,10.0,21,OOS,0.03951549001442245,0.02475628513027667,1.5961801137156653,0.06770984967637328,0.14715649697443145,0.4601213746487722,-0.007358699034261821,0.08769810549042872
U56,BAND,0.10,BAND 0.10,10.0,65,FULL,0.036037515542829746,0.0266627747689878,1.3516040942875143,0.05436336429721145,0.10791118297070368,0.5037787817780695,-0.01705736631151915,0.08674688763593567
U56,BAND,0.10,BAND 0.10,10.0,65,OOS,0.03951549001442245,0.02693731313706517,1.4669425199668478,0.06770984967637328,0.14266511139072857,0.4746069239796883,-0.008286985055342456,0.09297831307301266
U56,BAND,0.10,BAND 0.10,10.0,126,FULL,0.036037515542829746,0.023737420455850596,1.5181731987203997,0.05436336429721145,0.09141436452030463,0.5946917049905921,-0.014685403294787463,0.07581225323401938
U56,BAND,0.10,BAND 0.10,10.0,126,OOS,0.03951549001442245,0.024937262520766376,1.584596143282212,0.06770984967637328,0.14508290859956588,0.4666976305476128,-0.006476301530266396,0.08749927439824781
U56,BAND,0.10,BAND 0.10,25.0,65,FULL,0.036070082381098656,0.026996108305224385,1.3361215614221789,0.04496090380224427,0.10807897051735563,0.4160004817498175,-0.017454967314504216,0.0877329004276059
U56,BAND,0.10,BAND 0.10,25.0,65,OOS,0.039550286617174635,0.027231661205171977,1.4523640816177252,0.05769745516188518,0.14294440079080062,0.4036356432479332,-0.008427943948590226,0.09360545841307884
U56,BAND,0.10,BAND 0.10,50.0,65,FULL,0.036124325840703464,0.027549125435872544,1.311269423952925,0.029268358018487373,0.10837983884843802,0.27005352959988455,-0.017987658579631485,0.0889429902179639
U56,BAND,0.10,BAND 0.10,50.0,65,OOS,0.0396082443531095,0.02777243535551605,1.426171088206086,0.04099087498734977,0.14343939448782828,0.2857713889110714,-0.009228464049246488,0.09516492837704413
U56,RANKCUT,0.25,RANKCUT 0.25,0.0,65,FULL,0.0021787414380826098,0.009816566358416854,0.22194536852639193,0.07535092225045403,0.13258765712398918,0.5683102325278266,-0.01961119347974686,0.01974547487181763
U56,RANKCUT,0.25,RANKCUT 0.25,0.0,65,OOS,0.0019186463876469384,0.010414849088012428,0.18422219769418602,0.0703137078809346,0.1880661834083489,0.3738774648723644,-0.019662720429769354,0.023586956170410317
U56,RANKCUT,0.25,RANKCUT 0.25,10.0,21,FULL,0.002004109251087516,0.012938472532681745,0.15489535152045694,0.00434906339516572,0.1372257179090689,0.031692772035979276,-0.029534640390571857,0.024744159938640486
U56,RANKCUT,0.25,RANKCUT 0.25,10.0,21,OOS,0.001743788347618791,0.012933939097353074,0.13482268120279434,0.007967469040013553,0.18852361256587288,0.042262446234577665,-0.022408198052511836,0.02284798482393794
U56,RANKCUT,0.25,RANKCUT 0.25,10.0,65,FULL,0.002004109251087516,0.010525579007851565,0.1904037060186949,0.00434906339516572,0.134078902532546,0.03243659750354862,-0.02121808527937847,0.01942602848140566
U56,RANKCUT,0.25,RANKCUT 0.25,10.0,65,OOS,0.001743788347618791,0.010855964426720406,0.16062951931996985,0.007967469040013553,0.19045251480105005,0.04183441236434451,-0.02153348877679547,0.023373271074671315
U56,RANKCUT,0.25,RANKCUT 0.25,10.0,126,FULL,0.002004109251087516,0.00810132739107409,0.24738035563105507,0.00434906339516572,0.11088266846533451,0.03922221078693986,-0.017942442970681045,0.017084891108465016
U56,RANKCUT,0.25,RANKCUT 0.25,10.0,126,OOS,0.001743788347618791,0.008156787121347217,0.21378372656742547,0.007967469040013553,0.1849761465380631,0.04307295394097781,-0.017089922962667828,0.018873639860588196
U56,RANKCUT,0.25,RANKCUT 0.25,25.0,65,FULL,0.0017422363975412303,0.01177678377297878,0.1479382173542747,-0.10248177746773268,0.13653662058557262,-0.7505808846609289,-0.024638064608815378,0.020008753328167067
U56,RANKCUT,0.25,RANKCUT 0.25,25.0,65,OOS,0.0014815767558924442,0.011703295277054798,0.126594836823197,-0.08581160540485233,0.19423687957696087,-0.4417884265426119,-0.023628164882752385,0.022770122613977057
U56,RANKCUT,0.25,RANKCUT 0.25,50.0,65,FULL,0.0013059827374800603,0.014490591424222165,0.09012625497790293,-0.28115034812286743,0.14118432520273408,-1.9913708389309415,-0.03361019929838861,0.02182159468235532
U56,RANKCUT,0.25,RANKCUT 0.25,50.0,65,OOS,0.0010447586425108568,0.013790269346777984,0.07576056828469116,-0.2426219850483038,0.20104725724924374,-1.2067908230527051,-0.03135769174159357,0.02422419002711052
U56,RANKCUT,0.50,RANKCUT 0.50,0.0,65,FULL,0.007968345767888851,0.010780153666818759,0.7391681059626605,0.11044770408752824,0.07986576087984579,1.3829168203091626,-0.0144138328358213,0.0305299704892508
U56,RANKCUT,0.50,RANKCUT 0.50,0.0,65,OOS,0.007340078696627783,0.011702543373209206,0.6272208068402914,0.12568692050990804,0.11066049375381891,1.1357885388575772,-0.012411293402494179,0.03443203601111102
U56,RANKCUT,0.50,RANKCUT 0.50,10.0,21,FULL,0.0077011997959048895,0.014913402742449455,0.5163945431436799,0.05707306206791363,0.0909051867340952,0.6278306455148353,-0.02690503946738416,0.033604015184188755
U56,RANKCUT,0.50,RANKCUT 0.50,10.0,21,OOS,0.007072557983573757,0.013817586000811805,0.511851924291134,0.07765581122843424,0.11383058488200742,0.6822051499509502,-0.02144010431035067,0.03142323437785111
U56,RANKCUT,0.50,RANKCUT 0.50,10.0,65,FULL,0.0077011997959048895,0.011201565594799408,0.6875110207344903,0.05707306206791363,0.08083998400471316,0.7060004126743287,-0.015037459090242705,0.030662002538137955
U56,RANKCUT,0.50,RANKCUT 0.50,10.0,65,OOS,0.007072557983573757,0.011918888697449309,0.593390723170971,0.07765581122843424,0.11230127798258811,0.6914953473679478,-0.01400022946853892,0.03427338711640326
U56,RANKCUT,0.50,RANKCUT 0.50,10.0,126,FULL,0.0077011997959048895,0.009792213767136232,0.7864615682462918,0.05707306206791363,0.07088537448626846,0.8051458073198092,-0.012282258835967414,0.028814341149296648
U56,RANKCUT,0.50,RANKCUT 0.50,10.0,126,OOS,0.007072557983573757,0.010646156132486298,0.6643297257300355,0.07765581122843424,0.1098510720122538,0.7069190114027453,-0.012215917298223813,0.028578451605581215
U56,RANKCUT,0.50,RANKCUT 0.50,25.0,65,FULL,0.00730067575736959,0.012060004655494384,0.6053625985992879,-0.023160046979854743,0.08250654243750863,-0.28070558158944087,-0.0203888367643819,0.02898260059693355
U56,RANKCUT,0.50,RANKCUT 0.50,25.0,65,OOS,0.006671471967527598,0.01241299336950992,0.5374587554291907,0.0054633187751176315,0.11502652040607024,0.047496166586895365,-0.01799964018301522,0.032755462852622715
U56,RANKCUT,0.50,RANKCUT 0.50,50.0,65,FULL,0.006633655293917906,0.014383762965512433,0.4611905319785403,-0.1572250320454176,0.08580011581147494,-1.8324571075274734,-0.026716808616495977,0.029753362596193413
U56,RANKCUT,0.50,RANKCUT 0.50,50.0,65,OOS,0.006003515232409828,0.013903014744454874,0.4318139153815032,-0.11516048749543617,0.12022430249866337,-0.9578802713096756,-0.02266791014866489,0.03266550005179118
U56,RANKCUT,0.75,RANKCUT 0.75,0.0,65,FULL,0.008012963320290334,0.009144863418074361,0.8762255874104271,0.06543694678431478,0.048776504482084586,1.3415669589105037,-0.010540934604693778,0.026309188542110912
U56,RANKCUT,0.75,RANKCUT 0.75,0.0,65,OOS,0.00702681287162199,0.008033482672875203,0.874690735980274,0.04296721654443014,0.06363809748422602,0.6751807210308326,-0.005503931728357579,0.026567393062348302
U56,RANKCUT,0.75,RANKCUT 0.75,10.0,21,FULL,0.007725484273084726,0.011987829766552518,0.644443942192085,0.0361531308001688,0.049693997223482334,0.7275150484993598,-0.017264956310777235,0.031109706132939525
U56,RANKCUT,0.75,RANKCUT 0.75,10.0,21,OOS,0.0067389490769549365,0.009965457437433578,0.6762307821055157,0.014878255691911146,0.06349536406395993,0.23432034623699508,-0.013717293573898311,0.025152394451091225
U56,RANKCUT,0.75,RANKCUT 0.75,10.0,65,FULL,0.007725484273084726,0.009141380411970408,0.8451113425898344,0.0361531308001688,0.04970153747519697,0.727404676730788,-0.011718240475807686,0.02583608947593345
U56,RANKCUT,0.75,RANKCUT 0.75,10.0,65,OOS,0.0067389490769549365,0.008059718571493409,0.8361270951556634,0.014878255691911146,0.06519487367987815,0.2282120487719143,-0.006267411063863918,0.02593424651621586
U56,RANKCUT,0.75,RANKCUT 0.75,10.0,126,FULL,0.007725484273084726,0.007835733239397746,0.9859299745225256,0.0361531308001688,0.04596556723323068,0.7865263712884629,-0.008260901820295652,0.025528805096638706
U56,RANKCUT,0.75,RANKCUT 0.75,10.0,126,OOS,0.0067389490769549365,0.007735524988784946,0.8711689363973542,0.014878255691911146,0.06815206919043353,0.21830966937097193,-0.006480713541562629,0.02715184876524009
U56,RANKCUT,0.75,RANKCUT 0.75,25.0,65,FULL,0.007294528336361017,0.009353602910043274,0.7798629476272335,-0.007830433387080227,0.051250864709846924,-0.1527863662674115,-0.012940044383150313,0.02521982016682868
U56,RANKCUT,0.75,RANKCUT 0.75,25.0,65,OOS,0.006307416225360463,0.008222178146605957,0.7671223017667295,-0.027313342275630426,0.0677206598953718,-0.40332362853270265,-0.008622694090087143,0.024173766176997232
