panel,n,floor,cost,cand,ctrl,D,D_noL1_H1,D_noL2_H2,D_noL3_OOS,D_noL4_DDcap,D_noL5_CAGRfloor,cand_L1_H1,ctrl_L1_H1,Dleg_L1_H1,cand_L2_H2,ctrl_L2_H2,Dleg_L2_H2,cand_L3_OOS,ctrl_L3_OOS,Dleg_L3_OOS,cand_L4_DDcap,ctrl_L4_DDcap,Dleg_L4_DDcap,cand_L5_CAGRfloor,ctrl_L5_CAGRfloor,Dleg_L5_CAGRfloor,dSharpe_med,dCAGR_med,dMaxDD_med,dSharpe_win,gross_cand,gross_ctrl
U56,30,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051999999999999935,0.669,0.72,-0.050999999999999934,0.999,1.0,-0.0010000000000000009,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0039034134261876074,0.0019410661898691117,-0.00724527486789206,0.329,0.5978979219812924,0.5978979219812923
U56,40,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008000000000000007,0.722,0.714,0.008000000000000007,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002520008294328857,0.00011279163406674453,0.0,0.857,0.47187412308673493,0.47187412308673504
U56,3,0.85,0.0,0.042,0.023,0.019000000000000003,0.027000000000000003,0.019000000000000003,0.019000000000000003,0.649,-0.856,0.69,0.985,-0.29500000000000004,0.973,0.998,-0.025000000000000022,0.94,1.0,-0.06000000000000005,0.05,0.913,-0.863,0.995,0.023,0.972,-0.0669580062956201,0.09881672179705825,-0.07385249178653963,0.208,0.6996618835034013,0.6996618835034012
U56,5,0.85,0.0,0.365,0.021,0.344,0.509,0.344,0.346,0.512,-0.573,0.541,0.978,-0.43699999999999994,0.983,0.999,-0.016000000000000014,0.967,1.0,-0.03300000000000003,0.55,0.961,-0.4109999999999999,0.963,0.021,0.942,-0.12052933051343384,0.0524926254734418,-0.03851390727976828,0.019,0.700089987244898,0.7000899872448978
U56,10,0.85,0.0,0.772,0.003,0.769,0.784,0.769,0.769,0.845,-0.14700000000000002,0.933,0.991,-0.05799999999999994,0.999,1.0,-0.0010000000000000009,1.0,1.0,0.0,0.905,1.0,-0.09499999999999997,0.864,0.003,0.861,-0.04308394289209805,0.0328385681701715,-0.031512714246604345,0.124,0.6897033960459182,0.6897033960459182
U56,20,0.85,0.0,0.242,0.0,0.242,0.242,0.242,0.242,0.242,-0.038000000000000034,0.956,0.994,-0.038000000000000034,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.242,0.0,0.242,0.00023546288751008504,0.015930812466023903,-0.016900365339527823,0.505,0.656368646364796,0.656368646364796
U56,30,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0050000000000000044,0.982,0.987,-0.0050000000000000044,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.005405372319954083,0.002234873960714534,-0.007184126798966517,0.263,0.5978979219812924,0.5978979219812923
U56,40,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000018,0.978,0.976,0.0020000000000000018,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002354684416480679,9.026364773112583e-05,0.0,0.848,0.47187412308673493,0.47187412308673504
U56,3,0.85,10.0,0.018,0.0,0.018,0.027,0.018,0.018,0.413,-0.734,0.448,0.866,-0.418,0.884,0.963,-0.07899999999999996,0.787,0.995,-0.20799999999999996,0.028,0.885,-0.857,0.956,0.0,0.956,-0.07243746814317853,0.08611849060356902,-0.08053255689505362,0.196,0.6996618835034013,0.6996618835034012
U56,5,0.85,10.0,0.116,0.0,0.116,0.337,0.118,0.118,0.176,-0.68,0.201,0.865,-0.6639999999999999,0.856,0.971,-0.11499999999999999,0.778,0.993,-0.21499999999999997,0.418,0.935,-0.5170000000000001,0.788,0.0,0.788,-0.13082775376980016,0.043362361943475314,-0.04115630855755631,0.014,0.700089987244898,0.7000899872448978
U56,10,0.85,10.0,0.426,0.0,0.426,0.46,0.426,0.426,0.485,-0.29900000000000004,0.702,0.917,-0.21500000000000008,0.98,0.994,-0.014000000000000012,0.989,0.999,-0.010000000000000009,0.874,1.0,-0.126,0.52,0.0,0.52,-0.05354349089673749,0.027719915271913753,-0.03127050148359106,0.074,0.6897033960459182,0.6897033960459182
U56,20,0.85,10.0,0.029,0.0,0.029,0.029,0.029,0.029,0.029,-0.1339999999999999,0.805,0.939,-0.1339999999999999,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.029,0.0,0.029,-0.0020774499626254883,0.014491946208335271,-0.016886596259408027,0.464,0.656368646364796,0.656368646364796
U56,30,0.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016999999999999904,0.922,0.939,-0.016999999999999904,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0048223100778824746,0.0021222451780247287,-0.007240047129584315,0.29,0.5978979219812924,0.5978979219812923
U56,40,0.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040000000000000036,0.925,0.921,0.0040000000000000036,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0024311949741204764,9.996203678330762e-05,0.0,0.851,0.47187412308673493,0.47187412308673504
U56,3,0.85,25.0,0.003,0.0,0.003,0.005,0.003,0.003,0.057,-0.219,0.121,0.332,-0.21100000000000002,0.529,0.702,-0.17299999999999993,0.372,0.794,-0.42200000000000004,0.008,0.822,-0.814,0.766,0.0,0.766,-0.07878434126362799,0.06694532641774464,-0.09015435756267642,0.173,0.6996618835034013,0.6996618835034012
U56,5,0.85,25.0,0.001,0.0,0.001,0.056,0.001,0.001,0.001,-0.262,0.008,0.371,-0.363,0.398,0.689,-0.2909999999999999,0.238,0.815,-0.577,0.219,0.865,-0.646,0.26,0.0,0.26,-0.14728668177626258,0.029782849400898037,-0.04703265301425219,0.009,0.700089987244898,0.7000899872448978
U56,10,0.85,25.0,0.022,0.0,0.022,0.028,0.022,0.022,0.025,-0.32,0.127,0.474,-0.347,0.607,0.792,-0.18500000000000005,0.612,0.924,-0.31200000000000006,0.768,0.993,-0.22499999999999998,0.032,0.0,0.032,-0.06992847529209689,0.020282733587307367,-0.03130878209628918,0.041,0.6897033960459182,0.6897033960459182
U56,20,0.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258,0.344,0.61,-0.266,0.993,0.982,0.01100000000000001,1.0,0.998,0.0020000000000000018,1.0,1.0,0.0,0.0,0.0,0.0,-0.005460259620912289,0.012448719838138,-0.016840745185132067,0.406,0.656368646364796,0.656368646364796
U56,30,0.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051999999999999935,0.669,0.72,-0.050999999999999934,0.999,1.0,-0.0010000000000000009,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0039034134261876074,0.0019410661898691117,-0.00724527486789206,0.329,0.5978979219812924,0.5978979219812923
U56,40,0.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008000000000000007,0.722,0.714,0.008000000000000007,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002520008294328857,0.00011279163406674453,0.0,0.857,0.47187412308673493,0.47187412308673504
U56,3,1.0,0.0,0.042,0.0,0.042,0.05,0.042,0.042,0.672,-0.856,0.69,0.985,-0.29500000000000004,0.973,0.998,-0.025000000000000022,0.94,1.0,-0.06000000000000005,0.05,0.913,-0.863,0.954,0.0,0.954,-0.0669580062956201,0.09881672179705825,-0.07385249178653963,0.208,0.6996618835034013,0.6996618835034012
U56,5,1.0,0.0,0.341,0.0,0.341,0.438,0.341,0.341,0.494,-0.573,0.541,0.978,-0.43699999999999994,0.983,0.999,-0.016000000000000014,0.967,1.0,-0.03300000000000003,0.55,0.961,-0.4109999999999999,0.725,0.0,0.725,-0.12052933051343384,0.0524926254734418,-0.03851390727976828,0.019,0.700089987244898,0.7000899872448978
U56,10,1.0,0.0,0.217,0.0,0.217,0.217,0.217,0.217,0.237,-0.14700000000000002,0.933,0.991,-0.05799999999999994,0.999,1.0,-0.0010000000000000009,1.0,1.0,0.0,0.905,1.0,-0.09499999999999997,0.237,0.0,0.237,-0.04308394289209805,0.0328385681701715,-0.031512714246604345,0.124,0.6897033960459182,0.6897033960459182
U56,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038000000000000034,0.956,0.994,-0.038000000000000034,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00023546288751008504,0.015930812466023903,-0.016900365339527823,0.505,0.656368646364796,0.656368646364796
U56,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0050000000000000044,0.982,0.987,-0.0050000000000000044,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.005405372319954083,0.002234873960714534,-0.007184126798966517,0.263,0.5978979219812924,0.5978979219812923
U56,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000018,0.978,0.976,0.0020000000000000018,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002354684416480679,9.026364773112583e-05,0.0,0.848,0.47187412308673493,0.47187412308673504
U56,3,1.0,10.0,0.018,0.0,0.018,0.026,0.018,0.018,0.413,-0.734,0.448,0.866,-0.418,0.884,0.963,-0.07899999999999996,0.787,0.995,-0.20799999999999996,0.028,0.885,-0.857,0.852,0.0,0.852,-0.07243746814317853,0.08611849060356902,-0.08053255689505362,0.196,0.6996618835034013,0.6996618835034012
U56,5,1.0,10.0,0.091,0.0,0.091,0.205,0.093,0.091,0.14,-0.68,0.201,0.865,-0.6639999999999999,0.856,0.971,-0.11499999999999999,0.778,0.993,-0.21499999999999997,0.418,0.935,-0.5170000000000001,0.368,0.0,0.368,-0.13082775376980016,0.043362361943475314,-0.04115630855755631,0.014,0.700089987244898,0.7000899872448978
U56,10,1.0,10.0,0.017,0.0,0.017,0.017,0.017,0.017,0.019,-0.29900000000000004,0.702,0.917,-0.21500000000000008,0.98,0.994,-0.014000000000000012,0.989,0.999,-0.010000000000000009,0.874,1.0,-0.126,0.019,0.0,0.019,-0.05354349089673749,0.027719915271913753,-0.03127050148359106,0.074,0.6897033960459182,0.6897033960459182
U56,20,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1339999999999999,0.805,0.939,-0.1339999999999999,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0020774499626254883,0.014491946208335271,-0.016886596259408027,0.464,0.656368646364796,0.656368646364796
U56,30,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016999999999999904,0.922,0.939,-0.016999999999999904,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0048223100778824746,0.0021222451780247287,-0.007240047129584315,0.29,0.5978979219812924,0.5978979219812923
U56,40,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040000000000000036,0.925,0.921,0.0040000000000000036,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0024311949741204764,9.996203678330762e-05,0.0,0.851,0.47187412308673493,0.47187412308673504
U56,3,1.0,25.0,0.003,0.0,0.003,0.004,0.003,0.003,0.057,-0.219,0.121,0.332,-0.21100000000000002,0.529,0.702,-0.17299999999999993,0.372,0.794,-0.42200000000000004,0.008,0.822,-0.814,0.538,0.0,0.538,-0.07878434126362799,0.06694532641774464,-0.09015435756267642,0.173,0.6996618835034013,0.6996618835034012
U56,5,1.0,25.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,-0.262,0.008,0.371,-0.363,0.398,0.689,-0.2909999999999999,0.238,0.815,-0.577,0.219,0.865,-0.646,0.007,0.0,0.007,-0.14728668177626258,0.029782849400898037,-0.04703265301425219,0.009,0.700089987244898,0.7000899872448978
U56,10,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.127,0.474,-0.347,0.607,0.792,-0.18500000000000005,0.612,0.924,-0.31200000000000006,0.768,0.993,-0.22499999999999998,0.0,0.0,0.0,-0.06992847529209689,0.020282733587307367,-0.03130878209628918,0.041,0.6897033960459182,0.6897033960459182
U56,20,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258,0.344,0.61,-0.266,0.993,0.982,0.01100000000000001,1.0,0.998,0.0020000000000000018,1.0,1.0,0.0,0.0,0.0,0.0,-0.005460259620912289,0.012448719838138,-0.016840745185132067,0.406,0.656368646364796,0.656368646364796
U56,30,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051999999999999935,0.669,0.72,-0.050999999999999934,0.999,1.0,-0.0010000000000000009,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0039034134261876074,0.0019410661898691117,-0.00724527486789206,0.329,0.5978979219812924,0.5978979219812923
U56,40,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008000000000000007,0.722,0.714,0.008000000000000007,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002520008294328857,0.00011279163406674453,0.0,0.857,0.47187412308673493,0.47187412308673504
U56,3,1.15,0.0,0.042,0.0,0.042,0.048,0.042,0.042,0.659,-0.856,0.69,0.985,-0.29500000000000004,0.973,0.998,-0.025000000000000022,0.94,1.0,-0.06000000000000005,0.05,0.913,-0.863,0.851,0.0,0.851,-0.0669580062956201,0.09881672179705825,-0.07385249178653963,0.208,0.6996618835034013,0.6996618835034012
U56,5,1.15,0.0,0.179,0.0,0.179,0.19,0.179,0.179,0.254,-0.573,0.541,0.978,-0.43699999999999994,0.983,0.999,-0.016000000000000014,0.967,1.0,-0.03300000000000003,0.55,0.961,-0.4109999999999999,0.284,0.0,0.284,-0.12052933051343384,0.0524926254734418,-0.03851390727976828,0.019,0.700089987244898,0.7000899872448978
U56,10,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14700000000000002,0.933,0.991,-0.05799999999999994,0.999,1.0,-0.0010000000000000009,1.0,1.0,0.0,0.905,1.0,-0.09499999999999997,0.0,0.0,0.0,-0.04308394289209805,0.0328385681701715,-0.031512714246604345,0.124,0.6897033960459182,0.6897033960459182
U56,20,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038000000000000034,0.956,0.994,-0.038000000000000034,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00023546288751008504,0.015930812466023903,-0.016900365339527823,0.505,0.656368646364796,0.656368646364796
U56,30,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0050000000000000044,0.982,0.987,-0.0050000000000000044,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.005405372319954083,0.002234873960714534,-0.007184126798966517,0.263,0.5978979219812924,0.5978979219812923
U56,40,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000018,0.978,0.976,0.0020000000000000018,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002354684416480679,9.026364773112583e-05,0.0,0.848,0.47187412308673493,0.47187412308673504
U56,3,1.15,10.0,0.018,0.0,0.018,0.024,0.018,0.018,0.4,-0.734,0.448,0.866,-0.418,0.884,0.963,-0.07899999999999996,0.787,0.995,-0.20799999999999996,0.028,0.885,-0.857,0.642,0.0,0.642,-0.07243746814317853,0.08611849060356902,-0.08053255689505362,0.196,0.6996618835034013,0.6996618835034012
U56,5,1.15,10.0,0.01,0.0,0.01,0.016,0.01,0.01,0.019,-0.68,0.201,0.865,-0.6639999999999999,0.856,0.971,-0.11499999999999999,0.778,0.993,-0.21499999999999997,0.418,0.935,-0.5170000000000001,0.03,0.0,0.03,-0.13082775376980016,0.043362361943475314,-0.04115630855755631,0.014,0.700089987244898,0.7000899872448978
U56,10,1.15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29900000000000004,0.702,0.917,-0.21500000000000008,0.98,0.994,-0.014000000000000012,0.989,0.999,-0.010000000000000009,0.874,1.0,-0.126,0.0,0.0,0.0,-0.05354349089673749,0.027719915271913753,-0.03127050148359106,0.074,0.6897033960459182,0.6897033960459182
U56,20,1.15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1339999999999999,0.805,0.939,-0.1339999999999999,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0020774499626254883,0.014491946208335271,-0.016886596259408027,0.464,0.656368646364796,0.656368646364796
U56,30,1.15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016999999999999904,0.922,0.939,-0.016999999999999904,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0048223100778824746,0.0021222451780247287,-0.007240047129584315,0.29,0.5978979219812924,0.5978979219812923
U56,40,1.15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040000000000000036,0.925,0.921,0.0040000000000000036,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0024311949741204764,9.996203678330762e-05,0.0,0.851,0.47187412308673493,0.47187412308673504
U56,3,1.15,25.0,0.003,0.0,0.003,0.003,0.003,0.003,0.055,-0.219,0.121,0.332,-0.21100000000000002,0.529,0.702,-0.17299999999999993,0.372,0.794,-0.42200000000000004,0.008,0.822,-0.814,0.231,0.0,0.231,-0.07878434126362799,0.06694532641774464,-0.09015435756267642,0.173,0.6996618835034013,0.6996618835034012
U56,5,1.15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262,0.008,0.371,-0.363,0.398,0.689,-0.2909999999999999,0.238,0.815,-0.577,0.219,0.865,-0.646,0.0,0.0,0.0,-0.14728668177626258,0.029782849400898037,-0.04703265301425219,0.009,0.700089987244898,0.7000899872448978
U56,10,1.15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.127,0.474,-0.347,0.607,0.792,-0.18500000000000005,0.612,0.924,-0.31200000000000006,0.768,0.993,-0.22499999999999998,0.0,0.0,0.0,-0.06992847529209689,0.020282733587307367,-0.03130878209628918,0.041,0.6897033960459182,0.6897033960459182
U56,20,1.15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258,0.344,0.61,-0.266,0.993,0.982,0.01100000000000001,1.0,0.998,0.0020000000000000018,1.0,1.0,0.0,0.0,0.0,0.0,-0.005460259620912289,0.012448719838138,-0.016840745185132067,0.406,0.656368646364796,0.656368646364796
U56,30,1.15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051999999999999935,0.669,0.72,-0.050999999999999934,0.999,1.0,-0.0010000000000000009,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0039034134261876074,0.0019410661898691117,-0.00724527486789206,0.329,0.5978979219812924,0.5978979219812923
U56,40,1.15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008000000000000007,0.722,0.714,0.008000000000000007,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002520008294328857,0.00011279163406674453,0.0,0.857,0.47187412308673493,0.47187412308673504
U56,3,1.3,0.0,0.037,0.0,0.037,0.041,0.037,0.037,0.563,-0.856,0.69,0.985,-0.29500000000000004,0.973,0.998,-0.025000000000000022,0.94,1.0,-0.06000000000000005,0.05,0.913,-0.863,0.642,0.0,0.642,-0.0669580062956201,0.09881672179705825,-0.07385249178653963,0.208,0.6996618835034013,0.6996618835034012
U56,5,1.3,0.0,0.008,0.0,0.008,0.008,0.008,0.008,0.012,-0.573,0.541,0.978,-0.43699999999999994,0.983,0.999,-0.016000000000000014,0.967,1.0,-0.03300000000000003,0.55,0.961,-0.4109999999999999,0.012,0.0,0.012,-0.12052933051343384,0.0524926254734418,-0.03851390727976828,0.019,0.700089987244898,0.7000899872448978
U56,10,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14700000000000002,0.933,0.991,-0.05799999999999994,0.999,1.0,-0.0010000000000000009,1.0,1.0,0.0,0.905,1.0,-0.09499999999999997,0.0,0.0,0.0,-0.04308394289209805,0.0328385681701715,-0.031512714246604345,0.124,0.6897033960459182,0.6897033960459182
U56,20,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038000000000000034,0.956,0.994,-0.038000000000000034,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00023546288751008504,0.015930812466023903,-0.016900365339527823,0.505,0.656368646364796,0.656368646364796
U56,30,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0050000000000000044,0.982,0.987,-0.0050000000000000044,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.005405372319954083,0.002234873960714534,-0.007184126798966517,0.263,0.5978979219812924,0.5978979219812923
U56,40,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000018,0.978,0.976,0.0020000000000000018,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002354684416480679,9.026364773112583e-05,0.0,0.848,0.47187412308673493,0.47187412308673504
U56,3,1.3,10.0,0.015,0.0,0.015,0.017,0.015,0.015,0.3,-0.734,0.448,0.866,-0.418,0.884,0.963,-0.07899999999999996,0.787,0.995,-0.20799999999999996,0.028,0.885,-0.857,0.377,0.0,0.377,-0.07243746814317853,0.08611849060356902,-0.08053255689505362,0.196,0.6996618835034013,0.6996618835034012
U56,5,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,0.201,0.865,-0.6639999999999999,0.856,0.971,-0.11499999999999999,0.778,0.993,-0.21499999999999997,0.418,0.935,-0.5170000000000001,0.0,0.0,0.0,-0.13082775376980016,0.043362361943475314,-0.04115630855755631,0.014,0.700089987244898,0.7000899872448978
U56,10,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29900000000000004,0.702,0.917,-0.21500000000000008,0.98,0.994,-0.014000000000000012,0.989,0.999,-0.010000000000000009,0.874,1.0,-0.126,0.0,0.0,0.0,-0.05354349089673749,0.027719915271913753,-0.03127050148359106,0.074,0.6897033960459182,0.6897033960459182
U56,20,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1339999999999999,0.805,0.939,-0.1339999999999999,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0020774499626254883,0.014491946208335271,-0.016886596259408027,0.464,0.656368646364796,0.656368646364796
U56,30,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016999999999999904,0.922,0.939,-0.016999999999999904,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0048223100778824746,0.0021222451780247287,-0.007240047129584315,0.29,0.5978979219812924,0.5978979219812923
U56,40,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040000000000000036,0.925,0.921,0.0040000000000000036,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0024311949741204764,9.996203678330762e-05,0.0,0.851,0.47187412308673493,0.47187412308673504
U56,3,1.3,25.0,0.002,0.0,0.002,0.002,0.002,0.002,0.016,-0.219,0.121,0.332,-0.21100000000000002,0.529,0.702,-0.17299999999999993,0.372,0.794,-0.42200000000000004,0.008,0.822,-0.814,0.027,0.0,0.027,-0.07878434126362799,0.06694532641774464,-0.09015435756267642,0.173,0.6996618835034013,0.6996618835034012
U56,5,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262,0.008,0.371,-0.363,0.398,0.689,-0.2909999999999999,0.238,0.815,-0.577,0.219,0.865,-0.646,0.0,0.0,0.0,-0.14728668177626258,0.029782849400898037,-0.04703265301425219,0.009,0.700089987244898,0.7000899872448978
U56,10,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.127,0.474,-0.347,0.607,0.792,-0.18500000000000005,0.612,0.924,-0.31200000000000006,0.768,0.993,-0.22499999999999998,0.0,0.0,0.0,-0.06992847529209689,0.020282733587307367,-0.03130878209628918,0.041,0.6897033960459182,0.6897033960459182
U56,20,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258,0.344,0.61,-0.266,0.993,0.982,0.01100000000000001,1.0,0.998,0.0020000000000000018,1.0,1.0,0.0,0.0,0.0,0.0,-0.005460259620912289,0.012448719838138,-0.016840745185132067,0.406,0.656368646364796,0.656368646364796
U56,30,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051999999999999935,0.669,0.72,-0.050999999999999934,0.999,1.0,-0.0010000000000000009,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0039034134261876074,0.0019410661898691117,-0.00724527486789206,0.329,0.5978979219812924,0.5978979219812923
U56,40,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008000000000000007,0.722,0.714,0.008000000000000007,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002520008294328857,0.00011279163406674453,0.0,0.857,0.47187412308673493,0.47187412308673504
B136,3,0.0,0.0,0.003,0.729,-0.726,-0.746,-0.766,-0.725,-0.692,-0.726,0.634,0.973,-0.33899999999999997,0.25,0.892,-0.642,0.276,0.97,-0.694,0.013,0.8,-0.787,1.0,1.0,0.0,-0.2045185427164143,0.03939744780899823,-0.07882961634412339,0.032,0.7023031044014458,0.7023031044014457
B136,5,0.0,0.0,0.041,0.801,-0.76,-0.762,-0.7849999999999999,-0.758,-0.597,-0.76,0.811,0.988,-0.17699999999999994,0.362,0.914,-0.552,0.484,0.98,-0.496,0.148,0.869,-0.721,1.0,1.0,0.0,-0.1494881647945544,0.030179853268166523,-0.04587890416169127,0.043,0.6997472570699553,0.6997472570699551
B136,10,0.0,0.0,0.329,0.878,-0.5489999999999999,-0.525,-0.53,-0.5489999999999999,-0.32100000000000006,-0.5489999999999999,0.895,0.994,-0.09899999999999998,0.664,0.923,-0.259,0.797,0.985,-0.18799999999999994,0.541,0.947,-0.4059999999999999,1.0,1.0,0.0,-0.08441025499171118,0.016785335842843807,-0.02353805820348409,0.086,0.6906762757814161,0.6906762757814158
B136,20,0.0,0.0,0.902,0.941,-0.038999999999999924,-0.013999999999999901,-0.04600000000000004,-0.038999999999999924,-0.029999999999999916,-0.038999999999999924,0.962,0.995,-0.03300000000000003,0.943,0.947,-0.0040000000000000036,0.988,0.994,-0.006000000000000005,0.988,0.999,-0.01100000000000001,1.0,1.0,0.0,-0.02687677677489575,0.00710396813441605,-0.009446838106524802,0.226,0.6610757867318735,0.6610757867318733
B136,30,0.0,0.0,0.908,0.906,0.0020000000000000018,0.0010000000000000009,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.998,0.997,0.0010000000000000009,0.91,0.909,0.0010000000000000009,0.992,0.991,0.0010000000000000009,1.0,1.0,0.0,1.0,1.0,0.0,-0.002656325798103043,0.0016344062465034614,-0.004387508380796434,0.413,0.6008531575590048,0.6008531575590048
