panel,book,dial,val,is_ctl,is_adopted,in_coarse,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,m_H1,m_H2,m_OOS,m_DD,m_CAGR,IS_m_H1,IS_m_H2,IS_m_OOS,IS_m_DD,IS_m_CAGR,a_H1,a_H2,a_DD,m_min,m_bind,IS_m_min,IS_m_bind,a_min,a_bind,pass4b,IS_pass4b,pass4a,v2_Sharpe,v1_Sharpe
U56,EWALL,band,0.0,False,False,True,0.0,0.07779463400668618,1.1778676390406868,-0.10869709234077551,1.155453796288389,1.1996221720917288,0.06742624635437644,1.0258773494880087,-0.0846791658640853,0.9734707800203339,1.1085047466171576,0.08624722445852262,1.301500584005988,-0.10869709234077563,3.329232321465555,-0.002907029629343638,0.3830137067931967,0.4257222038770171,0.09360631935961419,-0.03767275344096807,-0.21402516814592376,0.10179036988500845,-0.06794140516391578,0.02695404052062146,-0.058376477480351796,-0.12807128614631536,-0.014977383840604874,0.010013030433155268,-0.03767275344096807,CAGR,-0.21402516814592376,H1,-0.12807128614631536,H1,False,False,False,1.2455030377634817,0.9055629389639765
U56,EWALL,band,0.0,False,False,True,10.0,0.0742135319675361,1.1270260055273023,-0.10915181162120058,1.1052595167171992,1.1481456966098222,0.06388231703426306,0.9752289313027832,-0.0873171713466332,0.9276744903377142,1.050846156954422,0.0826357987327182,1.2505244044329236,-0.10915181162120047,3.329232321465555,-0.053101309200533464,0.3315372313112901,0.37474602430395276,0.09315160007918913,-0.041253855480118146,-0.2598214578285435,0.04413178022227293,-0.11858982334914125,0.024316035038073572,-0.06192040680046518,-0.15271881152415112,-0.04123773916556206,0.009813884677611018,-0.053101309200533464,H1,-0.2598214578285435,H1,-0.15271881152415112,H1,False,False,False,1.2201664282979856,0.6729641597658839
U56,EWALL,band,0.0,False,False,True,25.0,0.06886356983195996,1.0506379920938085,-0.10983370990750596,1.0298598251995816,1.0707893560686077,0.058587863205447954,0.8991605751212005,-0.09126056756065115,0.8588825874402903,0.9642703509608477,0.07724055582364198,1.1739103103625246,-0.10983370990750618,3.329232321465555,-0.12850100071815107,0.25418089077007555,0.2981319302335538,0.09246970179288375,-0.04660381761569429,-0.32861336072596736,-0.042444025771301463,-0.19465817953072395,0.020372638824055614,-0.06721486062928028,-0.18975539320415535,-0.08073251844930929,0.00951528692120418,-0.12850100071815107,H1,-0.32861336072596736,H1,-0.18975539320415535,H1,False,False,False,1.182121672037678,0.3229233406922451
U56,EWALL,band,0.01,False,False,False,0.0,0.07927465290532365,1.1903292387497815,-0.1088762666352967,1.1682492354041631,1.21176824983212,0.06912859515962921,1.0422546561505974,-0.07811319719780674,1.000310229241446,1.1093100525418877,0.08754433984822962,1.310878374550522,-0.10887626663529715,2.798738735468232,0.009888409486430438,0.3951597845335879,0.4350999944215511,0.093427145065093,-0.0361927345423306,-0.18718571892481162,0.1025956758097386,-0.05156409850132704,0.03352000918690003,-0.05667412867509902,-0.11527584703054128,-0.0028313061002136486,0.009833856138634078,-0.0361927345423306,CAGR,-0.18718571892481162,H1,-0.11527584703054128,H1,False,False,False,1.2455030377634817,0.9055629389639765
U56,EWALL,band,0.01,False,False,False,10.0,0.07625937992980614,1.1479394007068886,-0.10928463217970819,1.1268985718675513,1.168371446124833,0.0661642449717803,1.0002815151424245,-0.08035294948162996,0.9598606912044608,1.0648221508882902,0.08448740406395006,1.2681788964602811,-0.10928463217970807,2.798738735468232,-0.03146225405018144,0.35176298082630075,0.39240051633131035,0.09301877952068152,-0.039208007517848115,-0.22763525696179687,0.0581077741561411,-0.09353723950949999,0.0312802569030768,-0.05963847886294793,-0.1310797563737991,-0.0210119896505514,0.00968106411910341,-0.039208007517848115,CAGR,-0.22763525696179687,H1,-0.1310797563737991,H1,False,False,False,1.2201664282979856,0.6729641597658839
U56,EWALL,band,0.01,False,False,False,25.0,0.07175181041507672,1.084256433905636,-0.10989704326339145,1.064796649159425,1.103156944300911,0.06173268129009202,0.9372540101368939,-0.08370284332191125,0.8991174223500648,0.998025362257646,0.07991765167435005,1.2040061558445485,-0.10989704326339111,2.798738735468232,-0.09356417675830775,0.2865484790023789,0.3282277757155777,0.09240636843699826,-0.04371557703257753,-0.28837852581619294,-0.008689014474503098,-0.15656474451503055,0.02793036306279552,-0.06407004254463622,-0.15481856924431203,-0.04836493021700594,0.009451953565318694,-0.09356417675830775,H1,-0.28837852581619294,H1,-0.15481856924431203,H1,False,False,False,1.182121672037678,0.3229233406922451
U56,EWALL,band,0.02,False,False,True,0.0,0.07999774963700124,1.1954311799092927,-0.10504126941493264,1.1643492910586049,1.2254638504739346,0.06929840577514357,1.0422772229551744,-0.07532600332869666,1.011651871280829,1.0951675289366722,0.08872242817470699,1.3196533189475517,-0.10504126941493264,2.345427702547123,0.005988465140872146,0.40885538517540243,0.44387493881858087,0.09726214228545707,-0.035469637810653015,-0.1758440768854288,0.0884531522045231,-0.05154153169675002,0.03630720305601011,-0.05650431805958467,-0.11917579137609957,0.010864294541600872,0.013668853358998145,-0.035469637810653015,CAGR,-0.1758440768854288,H1,-0.11917579137609957,H1,False,False,False,1.2455030377634817,0.9055629389639765
U56,EWALL,band,0.02,False,False,True,10.0,0.07746875176354973,1.16010315925299,-0.10538550444677353,1.1294453997411267,1.1897177212375354,0.06678651259318613,1.00684479912623,-0.07673375551902917,0.9779013418921221,1.0570746560012243,0.08617954110872694,1.2844349259051697,-0.10538550444677319,2.345427702547123,-0.02891542617660603,0.37310925593900324,0.4086565457761989,0.09691790725361618,-0.037998635684104526,-0.20959460627413562,0.05036027926907516,-0.08697395552569454,0.0348994508656776,-0.059016211241542105,-0.1285329285002237,0.0003342854621510849,0.01358019185203807,-0.037998635684104526,CAGR,-0.20959460627413562,H1,-0.1285329285002237,H1,False,False,False,1.2201664282979856,0.6729641597658839
U56,EWALL,band,0.02,False,False,True,25.0,0.07368602536130608,1.107033898723641,-0.1059017635815438,1.0770232359736451,1.1360112541722296,0.06302939895501058,0.9536386344489974,-0.07884167132351194,0.9272064159716785,0.999899153106143,0.08237601672397354,1.2315143864762674,-0.1059017635815438,2.345427702547123,-0.08133758994408757,0.31940278887369744,0.35573600634729663,0.09640164811884591,-0.04178136208634817,-0.2602895321945792,-0.006815223626006173,-0.14018012020292703,0.032791535061194824,-0.06277332487971765,-0.14259198243009186,-0.015510620345687398,0.013447233247166346,-0.08133758994408757,H1,-0.2602895321945792,H1,-0.14259198243009186,H1,False,False,False,1.182121672037678,0.3229233406922451
U56,EWALL,band,0.025,False,False,False,0.0,0.08051838303696601,1.1959095465971086,-0.10800944488010034,1.1641014101704041,1.2266372954883002,0.06914843029281093,1.037245354628613,-0.07610536640287469,1.0092713011106744,1.087258549895654,0.08979511847075528,1.323912561913064,-0.10800944488010067,2.1089281043388173,0.005740584252671432,0.4100288301897681,0.44813418178409326,0.09429396682028937,-0.03494900441068824,-0.17822464705558327,0.08054417316350482,-0.05657340002331157,0.03552783998183208,-0.05665429354191731,-0.11942367226430028,0.012037739555966542,0.010700677893830446,-0.03494900441068824,CAGR,-0.17822464705558327,H1,-0.11942367226430028,H1,False,False,False,1.2455030377634817,0.9055629389639765
