family,block_full,block_strip,cut,yearblock_full,yearblock_strip
BREADTH-LO,0.07253026916246938,0.016343065865700113,0.7746724773750489,0.023944526508897418,-0.00031450760081247475
BREADTH-HI,0.012784770094437292,0.025797960768712574,-1.017866616149584,0.053060973319468546,0.061253302497289275
VOL20-HI,0.02026343431341246,-0.021806252884242455,2.076138059667842,-0.01056272706722422,-0.030904089024812453
VOL20-LO,-0.01763235898155456,-0.004921471677657219,-0.720884103890714,0.008598894348869901,0.011156575833352333
DISP-HI,0.030552466655811933,-0.00698861402976475,1.2287414010951982,0.0013146744381477837,-0.0070768039396112425
DISP-LO,-0.03474485103287288,-0.026221507570879238,-0.24531241921082106,-0.01634416935200056,-0.019451028614819343
CORR-HI,0.0553735123417223,-0.004847613103349302,1.0875438977652998,0.024908971557151702,-0.0191098398693422
CORR-LO,0.03406400604928621,0.051736009971942304,-0.5187881864830283,0.0568163530615344,0.06358220066744547
