pop,universe,book,conv,f,y,rho_corr,rho_own,pr_corr,pr_own
ladder11,u56,v1,natural,0.25,conv_per_pp,-0.6363636363636362,-0.9515151515151514,-0.22167786033702488,-0.9213043426193774
ladder11,u56,v1,natural,0.25,raw_per_pp,0.6969696969696969,0.8545454545454544,0.4233807561174658,0.754624849444789
plane21,u56,v1,natural,0.25,conv_per_pp,-0.33533834586466166,-0.5203007518796992,0.02923053953971836,-0.42310130581674427
plane21,u56,v1,natural,0.25,raw_per_pp,0.823529411764706,0.8210784313725491,0.665904857202567,0.6606493766381858
plane21_convdef,u56,v1,natural,0.25,conv_per_pp,-0.32631578947368417,-0.5280701754385965,0.0422047819209053,-0.44085832955461635
plane21_convdef,u56,v1,natural,0.25,raw_per_pp,0.823529411764706,0.8210784313725491,0.665904857202567,0.6606493766381858
ladder11,u56,v1,natural,0.5,conv_per_pp,-0.709090909090909,-0.9393939393939393,-0.49452365449422453,-0.9063153320191775
ladder11,u56,v1,natural,0.5,raw_per_pp,0.6606060606060605,0.8909090909090909,0.3209287203063127,0.8195673535480129
plane21,u56,v1,natural,0.5,conv_per_pp,0.016541353383458645,-0.08872180451127819,0.10518159009809254,-0.1363052027667146
plane21,u56,v1,natural,0.5,raw_per_pp,0.7791537667698658,0.8513931888544891,0.5363840793449587,0.7079827106683292
plane21_convdef,u56,v1,natural,0.5,conv_per_pp,0.016541353383458645,-0.08872180451127819,0.10518159009809254,-0.1363052027667146
plane21_convdef,u56,v1,natural,0.5,raw_per_pp,0.7791537667698658,0.8513931888544891,0.5363840793449587,0.7079827106683292
ladder11,u56,v1,natural,0.75,conv_per_pp,-0.709090909090909,-0.8060606060606059,-0.46086329484490096,-0.6671872134532804
ladder11,u56,v1,natural,0.75,raw_per_pp,0.6727272727272726,0.9272727272727272,0.3550868923627281,0.8810473432578483
plane21,u56,v1,natural,0.75,conv_per_pp,0.26315789473684204,0.2646616541353383,0.11772002677300457,0.12123925394240308
plane21,u56,v1,natural,0.75,raw_per_pp,0.7007223942208461,0.9009287925696594,0.301979846351984,0.8147011315004343
plane21_convdef,u56,v1,natural,0.75,conv_per_pp,0.26315789473684204,0.2646616541353383,0.11772002677300457,0.12123925394240308
plane21_convdef,u56,v1,natural,0.75,raw_per_pp,0.7007223942208461,0.9009287925696594,0.301979846351984,0.8147011315004343
ladder11,u56,v1,matched,0.25,conv_per_pp,-0.12727272727272726,-0.6242424242424242,0.41251547806936145,-0.6965611583870248
ladder11,u56,v1,matched,0.25,raw_per_pp,0.7212121212121211,0.8666666666666665,0.48341172494154094,0.7762285763001515
plane21,u56,v1,matched,0.25,conv_per_pp,-0.0631578947368421,-0.3969924812030075,0.3070013327851181,-0.4836765984397428
plane21,u56,v1,matched,0.25,raw_per_pp,0.8705882352941177,0.788235294117647,0.7855349730222769,0.6332191391509909
plane21_convdef,u56,v1,matched,0.25,conv_per_pp,0.16821465428276572,-0.17234262125902994,0.3524759706275659,-0.35426870260833826
plane21_convdef,u56,v1,matched,0.25,raw_per_pp,0.8549450549450549,0.6879120879120879,0.7899515412352837,0.5137332001611997
ladder11,u56,v1,matched,0.5,conv_per_pp,0.17575757575757575,-0.33333333333333326,0.5094271070954204,-0.5664021096697662
ladder11,u56,v1,matched,0.5,raw_per_pp,0.7333333333333332,0.8787878787878788,0.517827346989634,0.7996393417804537
plane21,u56,v1,matched,0.5,conv_per_pp,0.2796992481203007,-0.05413533834586466,0.43212502707701006,-0.34683513252904447
plane21,u56,v1,matched,0.5,raw_per_pp,0.8588235294117647,0.8176470588235294,0.7723630311385935,0.700295787817531
plane21_convdef,u56,v1,matched,0.5,conv_per_pp,0.2796992481203007,-0.05413533834586466,0.43212502707701006,-0.34683513252904447
plane21_convdef,u56,v1,matched,0.5,raw_per_pp,0.8588235294117647,0.8176470588235294,0.7723630311385935,0.700295787817531
ladder11,u56,v1,matched,0.75,conv_per_pp,0.406060606060606,0.35757575757575755,0.25346714451102736,0.15086068001879224
ladder11,u56,v1,matched,0.75,raw_per_pp,0.8424242424242423,0.9030303030303028,0.8527095993473078,0.9091457144793875
plane21,u56,v1,matched,0.75,conv_per_pp,0.4120300751879699,0.19097744360902258,0.39198129871377135,-0.13328506648287583
plane21,u56,v1,matched,0.75,raw_per_pp,0.8823529411764707,0.8058823529411765,0.8179829634335298,0.6900648607993578
plane21_convdef,u56,v1,matched,0.75,conv_per_pp,0.4120300751879699,0.19097744360902258,0.39198129871377135,-0.13328506648287583
plane21_convdef,u56,v1,matched,0.75,raw_per_pp,0.8823529411764707,0.8058823529411765,0.8179829634335298,0.6900648607993578
ladder11,u56,top20,natural,0.25,conv_per_pp,-0.7939393939393938,-0.8909090909090909,-0.8400454847290088,-0.914198565818341
ladder11,u56,top20,natural,0.25,raw_per_pp,-0.709090909090909,0.07878787878787878,-0.8861689463216992,0.755542580395969
plane21,u56,top20,natural,0.25,conv_per_pp,-0.1263157894736842,-0.15939849624060148,-0.02952645188849751,-0.10231764673449056
plane21,u56,top20,natural,0.25,raw_per_pp,-0.10175438596491228,0.4403508771929824,-0.5836145615336801,0.6803729073594353
plane21_convdef,u56,top20,natural,0.25,conv_per_pp,-0.1263157894736842,-0.15939849624060148,-0.02952645188849751,-0.10231764673449056
plane21_convdef,u56,top20,natural,0.25,raw_per_pp,-0.10175438596491228,0.4403508771929824,-0.5836145615336801,0.6803729073594353
ladder11,u56,top20,natural,0.5,conv_per_pp,-0.8181818181818182,-0.8303030303030302,-0.8032708052332709,-0.8165090426241565
ladder11,u56,top20,natural,0.5,raw_per_pp,-0.6727272727272726,0.10303030303030303,-0.8602396230734874,0.7280961829052872
plane21,u56,top20,natural,0.5,conv_per_pp,-0.03609022556390977,0.07518796992481201,-0.11305914401267368,0.13070227844440072
plane21,u56,top20,natural,0.5,raw_per_pp,0.2421052631578947,0.7614035087719299,-0.5377919851279438,0.8262475065002621
plane21_convdef,u56,top20,natural,0.5,conv_per_pp,-0.03609022556390977,0.07518796992481201,-0.11305914401267368,0.13070227844440072
plane21_convdef,u56,top20,natural,0.5,raw_per_pp,0.2421052631578947,0.7614035087719299,-0.5377919851279438,0.8262475065002621
ladder11,u56,top20,natural,0.75,conv_per_pp,-0.9272727272727272,-0.7333333333333332,-0.9358190292812754,-0.7683003690164024
ladder11,u56,top20,natural,0.75,raw_per_pp,-0.3939393939393939,0.4545454545454545,-0.8371719182154208,0.8479773204003522
plane21,u56,top20,natural,0.75,conv_per_pp,0.030075187969924807,0.37744360902255636,-0.3095583367952201,0.473219085488547
plane21,u56,top20,natural,0.75,raw_per_pp,0.26491228070175443,0.8298245614035088,-0.6784055891294961,0.9051165161597812
plane21_convdef,u56,top20,natural,0.75,conv_per_pp,0.030075187969924807,0.37744360902255636,-0.3095583367952201,0.473219085488547
plane21_convdef,u56,top20,natural,0.75,raw_per_pp,0.26491228070175443,0.8298245614035088,-0.6784055891294961,0.9051165161597812
ladder11,u56,top20,matched,0.25,conv_per_pp,-0.8424242424242423,-0.8181818181818182,-0.8413200908806914,-0.8168871325231009
ladder11,u56,top20,matched,0.25,raw_per_pp,-0.6727272727272726,0.10303030303030303,-0.8602396230734874,0.7280961829052872
plane21,u56,top20,matched,0.25,conv_per_pp,-0.29323308270676685,-0.5263157894736841,0.07937417061883781,-0.4625760707368188
plane21,u56,top20,matched,0.25,raw_per_pp,0.12280701754385966,0.431578947368421,-0.24038536199226207,0.47068255545679255
plane21_convdef,u56,top20,matched,0.25,conv_per_pp,-0.5087719298245614,-0.6473684210526316,-0.14099421028215847,-0.48143702695826357
plane21_convdef,u56,top20,matched,0.25,raw_per_pp,0.12280701754385966,0.431578947368421,-0.24038536199226207,0.47068255545679255
ladder11,u56,top20,matched,0.5,conv_per_pp,-0.8787878787878788,-0.7818181818181817,-0.8806424600556748,-0.7853724832042777
ladder11,u56,top20,matched,0.5,raw_per_pp,-0.4787878787878787,0.2606060606060606,-0.7511544819283688,0.6877688716945534
plane21,u56,top20,matched,0.5,conv_per_pp,-0.11127819548872178,-0.26616541353383455,0.08617557378872573,-0.2572563359834041
plane21,u56,top20,matched,0.5,raw_per_pp,0.4456140350877193,0.7456140350877193,-0.09511274748277229,0.6715109782181884
plane21_convdef,u56,top20,matched,0.5,conv_per_pp,-0.11127819548872178,-0.26616541353383455,0.08617557378872573,-0.2572563359834041
plane21_convdef,u56,top20,matched,0.5,raw_per_pp,0.4456140350877193,0.7456140350877193,-0.09511274748277229,0.6715109782181884
ladder11,u56,top20,matched,0.75,conv_per_pp,-0.9393939393939393,-0.709090909090909,-0.9438764660642922,-0.7338383833609228
ladder11,u56,top20,matched,0.75,raw_per_pp,-0.11515151515151514,0.6727272727272726,-0.7473765344025387,0.868963744448459
plane21,u56,top20,matched,0.75,conv_per_pp,-0.12030075187969923,-0.2646616541353383,0.07242027179335425,-0.24766621763773386
plane21,u56,top20,matched,0.75,raw_per_pp,0.543859649122807,0.8315789473684211,-0.01476236618838261,0.7497022764586964
plane21_convdef,u56,top20,matched,0.75,conv_per_pp,-0.12030075187969923,-0.2646616541353383,0.07242027179335425,-0.24766621763773386
plane21_convdef,u56,top20,matched,0.75,raw_per_pp,0.543859649122807,0.8315789473684211,-0.01476236618838261,0.7497022764586964
ladder11,u56,ewall,natural,0.25,conv_per_pp,-0.7939393939393938,-0.8909090909090909,-0.8400454847290088,-0.914198565818341
ladder11,u56,ewall,natural,0.25,raw_per_pp,-0.5515151515151515,0.24848484848484845,-0.8292785483003416,0.7608548362399816
plane21,u56,ewall,natural,0.25,conv_per_pp,0.08270676691729321,0.02857142857142857,0.08440881911819285,-0.033203783972642946
plane21,u56,ewall,natural,0.25,raw_per_pp,-0.008771929824561405,0.5175438596491229,-0.5394873380799348,0.6934702472265356
plane21_convdef,u56,ewall,natural,0.25,conv_per_pp,0.08270676691729321,0.02857142857142857,0.08440881911819285,-0.033203783972642946
plane21_convdef,u56,ewall,natural,0.25,raw_per_pp,-0.008771929824561405,0.5175438596491229,-0.5394873380799348,0.6934702472265356
ladder11,u56,ewall,natural,0.5,conv_per_pp,-0.8787878787878788,-0.7818181818181817,-0.8806424600556748,-0.7853724832042777
ladder11,u56,ewall,natural,0.5,raw_per_pp,-0.41818181818181815,0.3696969696969697,-0.7765866403339792,0.764664108804992
plane21,u56,ewall,natural,0.5,conv_per_pp,-0.04060150375939849,0.13533834586466165,-0.17061892128895753,0.21288566047393745
plane21,u56,ewall,natural,0.5,raw_per_pp,0.2824561403508772,0.8105263157894737,-0.5641774958267997,0.863636803001561
plane21_convdef,u56,ewall,natural,0.5,conv_per_pp,-0.04060150375939849,0.13533834586466165,-0.17061892128895753,0.21288566047393745
plane21_convdef,u56,ewall,natural,0.5,raw_per_pp,0.2824561403508772,0.8105263157894737,-0.5641774958267997,0.863636803001561
ladder11,u56,ewall,natural,0.75,conv_per_pp,-0.9878787878787878,-0.5393939393939393,-0.9832023476633057,-0.14035602011577242
ladder11,u56,ewall,natural,0.75,raw_per_pp,-0.2727272727272727,0.5878787878787878,-0.8477348310117219,0.8950380365142993
plane21,u56,ewall,natural,0.75,conv_per_pp,0.11729323308270674,0.5097744360902255,-0.32698903921231526,0.5742694670839971
plane21,u56,ewall,natural,0.75,raw_per_pp,0.2824561403508772,0.8245614035087718,-0.6056201022978678,0.8830246894448873
plane21_convdef,u56,ewall,natural,0.75,conv_per_pp,0.11729323308270674,0.5097744360902255,-0.32698903921231526,0.5742694670839971
plane21_convdef,u56,ewall,natural,0.75,raw_per_pp,0.2824561403508772,0.8245614035087718,-0.6056201022978678,0.8830246894448873
ladder11,u56,ewall,matched,0.25,conv_per_pp,-0.9999999999999999,-0.5272727272727272,-1.0,0.04101862989322648
ladder11,u56,ewall,matched,0.25,raw_per_pp,-0.4787878787878787,0.33333333333333326,-0.8170571691028832,0.785261881857441
plane21,u56,ewall,matched,0.25,conv_per_pp,0.004511278195488721,-0.05563909774436089,0.05355942182924021,-0.07704031176732498
plane21,u56,ewall,matched,0.25,raw_per_pp,0.19649122807017544,0.5333333333333333,-0.24038472322044868,0.5465500825039508
plane21_convdef,u56,ewall,matched,0.25,conv_per_pp,0.004511278195488721,-0.05563909774436089,0.05355942182924021,-0.07704031176732498
plane21_convdef,u56,ewall,matched,0.25,raw_per_pp,0.19649122807017544,0.5333333333333333,-0.24038472322044868,0.5465500825039508
ladder11,u56,ewall,matched,0.5,conv_per_pp,-0.9878787878787878,-0.4787878787878787,-0.9858611361016852,0.3191428552632456
ladder11,u56,ewall,matched,0.5,raw_per_pp,-0.41818181818181815,0.3696969696969697,-0.7765866403339792,0.764664108804992
plane21,u56,ewall,matched,0.5,conv_per_pp,0.12180451127819547,0.08270676691729321,0.08985167788731833,0.004743771955382418
plane21,u56,ewall,matched,0.5,raw_per_pp,0.4508771929824561,0.7666666666666666,-0.10766235287446325,0.6989932605326171
plane21_convdef,u56,ewall,matched,0.5,conv_per_pp,0.12180451127819547,0.08270676691729321,0.08985167788731833,0.004743771955382418
plane21_convdef,u56,ewall,matched,0.5,raw_per_pp,0.4508771929824561,0.7666666666666666,-0.10766235287446325,0.6989932605326171
ladder11,u56,ewall,matched,0.75,conv_per_pp,-0.9878787878787878,-0.4787878787878787,-0.9858611361016852,0.3191428552632456
ladder11,u56,ewall,matched,0.75,raw_per_pp,-0.11515151515151514,0.6727272727272726,-0.7473765344025387,0.868963744448459
plane21,u56,ewall,matched,0.75,conv_per_pp,0.10827067669172932,0.05263157894736842,0.09757607037898396,-0.02342415473001874
plane21,u56,ewall,matched,0.75,raw_per_pp,0.512280701754386,0.8035087719298245,-0.03324307509870353,0.7211580447377335
plane21_convdef,u56,ewall,matched,0.75,conv_per_pp,0.10827067669172932,0.05263157894736842,0.09757607037898396,-0.02342415473001874
plane21_convdef,u56,ewall,matched,0.75,raw_per_pp,0.512280701754386,0.8035087719298245,-0.03324307509870353,0.7211580447377335
ladder11,broad,v1,natural,0.25,conv_per_pp,-0.5878787878787878,-0.9151515151515152,-0.0868826345137121,-0.8680773679706896
ladder11,broad,v1,natural,0.25,raw_per_pp,0.7333333333333332,0.8787878787878788,0.517827346989634,0.7996393417804537
plane21,broad,v1,natural,0.25,conv_per_pp,-0.35037593984962395,-0.5774436090225563,0.059393420048542,-0.4927891442139819
plane21,broad,v1,natural,0.25,raw_per_pp,0.8088235294117647,0.8259803921568629,0.6443044298729823,0.6801227736321228
plane21_convdef,broad,v1,natural,0.25,conv_per_pp,-0.35037593984962395,-0.5774436090225563,0.059393420048542,-0.4927891442139819
plane21_convdef,broad,v1,natural,0.25,raw_per_pp,0.8088235294117647,0.8259803921568629,0.6443044298729823,0.6801227736321228
ladder11,broad,v1,natural,0.5,conv_per_pp,-0.5151515151515151,-0.8666666666666665,0.03891874056732736,-0.8134575401598151
ladder11,broad,v1,natural,0.5,raw_per_pp,0.709090909090909,0.8909090909090909,0.45592741718468505,0.8193596525406694
plane21,broad,v1,natural,0.5,conv_per_pp,-0.004511278195488721,-0.1533834586466165,0.13363338932534916,-0.20234800857040225
plane21,broad,v1,natural,0.5,raw_per_pp,0.7708978328173374,0.8493292053663571,0.5343870031879614,0.7136806370210461
plane21_convdef,broad,v1,natural,0.5,conv_per_pp,-0.004511278195488721,-0.1533834586466165,0.13363338932534916,-0.20234800857040225
plane21_convdef,broad,v1,natural,0.5,raw_per_pp,0.7708978328173374,0.8493292053663571,0.5343870031879614,0.7136806370210461
ladder11,broad,v1,natural,0.75,conv_per_pp,-0.5393939393939393,-0.5878787878787878,-0.28066954455885257,-0.3870215256474714
ladder11,broad,v1,natural,0.75,raw_per_pp,0.6727272727272726,0.9272727272727272,0.3550868923627281,0.8810473432578483
plane21,broad,v1,natural,0.75,conv_per_pp,0.3488721804511278,0.3969924812030075,0.12200986471079243,0.2348255877225307
plane21,broad,v1,natural,0.75,raw_per_pp,0.7275541795665634,0.8844169246646028,0.4155916765905662,0.7855972788316651
plane21_convdef,broad,v1,natural,0.75,conv_per_pp,0.3488721804511278,0.3969924812030075,0.12200986471079243,0.2348255877225307
plane21_convdef,broad,v1,natural,0.75,raw_per_pp,0.7275541795665634,0.8844169246646028,0.4155916765905662,0.7855972788316651
ladder11,broad,v1,matched,0.25,conv_per_pp,-0.6606060606060605,-0.9030303030303028,-0.31746834690384185,-0.8399853836454644
ladder11,broad,v1,matched,0.25,raw_per_pp,0.7696969696969697,0.9151515151515152,0.6572659778066481,0.8795092714644145
plane21,broad,v1,matched,0.25,conv_per_pp,-0.34285714285714286,-0.5984962406015037,0.09682215457301488,-0.5286977802947497
plane21,broad,v1,matched,0.25,raw_per_pp,0.8558823529411764,0.7617647058823529,0.7542041376499522,0.5686702129781787
plane21_convdef,broad,v1,matched,0.25,conv_per_pp,-0.34285714285714286,-0.5984962406015037,0.09682215457301488,-0.5286977802947497
plane21_convdef,broad,v1,matched,0.25,raw_per_pp,0.8558823529411764,0.7617647058823529,0.7542041376499522,0.5686702129781787
ladder11,broad,v1,matched,0.5,conv_per_pp,-0.49090909090909085,-0.8424242424242423,0.05810394571961945,-0.7866323039420294
ladder11,broad,v1,matched,0.5,raw_per_pp,0.8424242424242423,0.9030303030303028,0.8527095993473078,0.9091457144793875
plane21,broad,v1,matched,0.5,conv_per_pp,-0.06766917293233082,-0.42556390977443603,0.3228552030412445,-0.5129212302613292
plane21,broad,v1,matched,0.5,raw_per_pp,0.8823529411764707,0.823529411764706,0.8346753516580511,0.7478251139543198
plane21_convdef,broad,v1,matched,0.5,conv_per_pp,-0.06766917293233082,-0.42556390977443603,0.3228552030412445,-0.5129212302613292
plane21_convdef,broad,v1,matched,0.5,raw_per_pp,0.8823529411764707,0.823529411764706,0.8346753516580511,0.7478251139543198
ladder11,broad,v1,matched,0.75,conv_per_pp,0.2727272727272727,0.07878787878787878,0.2847873832552212,-0.11587244366483039
ladder11,broad,v1,matched,0.75,raw_per_pp,0.8545454545454544,0.8787878787878788,0.8390360396711737,0.866079265365767
plane21,broad,v1,matched,0.75,conv_per_pp,0.2992481203007519,0.03609022556390977,0.37044053909109803,-0.23151762050118813
plane21,broad,v1,matched,0.75,raw_per_pp,0.8705882352941177,0.7999999999999999,0.7951795569069131,0.6731982847517703
plane21_convdef,broad,v1,matched,0.75,conv_per_pp,0.2992481203007519,0.03609022556390977,0.37044053909109803,-0.23151762050118813
plane21_convdef,broad,v1,matched,0.75,raw_per_pp,0.8705882352941177,0.7999999999999999,0.7951795569069131,0.6731982847517703
ladder11,broad,top20,natural,0.25,conv_per_pp,-0.7939393939393938,-0.8909090909090909,-0.8400454847290088,-0.914198565818341
ladder11,broad,top20,natural,0.25,raw_per_pp,-0.38181818181818183,0.38181818181818183,-0.7425505243802891,0.7425505243802891
plane21,broad,top20,natural,0.25,conv_per_pp,-0.24812030075187969,-0.4661654135338345,0.07090496012480867,-0.41250088883524627
plane21,broad,top20,natural,0.25,raw_per_pp,0.04912280701754386,0.5140350877192983,-0.42505172307848554,0.6290503218414415
plane21_convdef,broad,top20,natural,0.25,conv_per_pp,-0.24812030075187969,-0.4661654135338345,0.07090496012480867,-0.41250088883524627
plane21_convdef,broad,top20,natural,0.25,raw_per_pp,0.04912280701754386,0.5140350877192983,-0.42505172307848554,0.6290503218414415
ladder11,broad,top20,natural,0.5,conv_per_pp,-0.7939393939393938,-0.8909090909090909,-0.8400454847290088,-0.914198565818341
ladder11,broad,top20,natural,0.5,raw_per_pp,-0.38181818181818183,0.38181818181818183,-0.7425505243802891,0.7425505243802891
plane21,broad,top20,natural,0.5,conv_per_pp,-0.037593984962406006,0.0015037593984962405,-0.04996088833209493,0.032963221457856434
plane21,broad,top20,natural,0.5,raw_per_pp,0.15614035087719297,0.6789473684210526,-0.49408797444583197,0.7631367324814262
plane21_convdef,broad,top20,natural,0.5,conv_per_pp,-0.037593984962406006,0.0015037593984962405,-0.04996088833209493,0.032963221457856434
plane21_convdef,broad,top20,natural,0.5,raw_per_pp,0.15614035087719297,0.6789473684210526,-0.49408797444583197,0.7631367324814262
ladder11,broad,top20,natural,0.75,conv_per_pp,-0.8424242424242423,-0.8181818181818182,-0.8413200908806914,-0.8168871325231009
ladder11,broad,top20,natural,0.75,raw_per_pp,-0.16363636363636364,0.6484848484848483,-0.7816253630573388,0.8765548894341219
plane21,broad,top20,natural,0.75,conv_per_pp,-0.05263157894736842,0.22406015037593985,-0.25951452867556996,0.33422902923385767
plane21,broad,top20,natural,0.75,raw_per_pp,0.32105263157894737,0.8807017543859648,-0.6676555931756709,0.9280941441404269
plane21_convdef,broad,top20,natural,0.75,conv_per_pp,-0.05263157894736842,0.22406015037593985,-0.25951452867556996,0.33422902923385767
plane21_convdef,broad,top20,natural,0.75,raw_per_pp,0.32105263157894737,0.8807017543859648,-0.6676555931756709,0.9280941441404269
ladder11,broad,top20,matched,0.25,conv_per_pp,-0.7939393939393938,-0.8909090909090909,-0.8400454847290088,-0.914198565818341
ladder11,broad,top20,matched,0.25,raw_per_pp,-0.41818181818181815,0.3696969696969697,-0.7765866403339792,0.764664108804992
plane21,broad,top20,matched,0.25,conv_per_pp,-0.29624060150375936,-0.6421052631578947,0.18967051373169405,-0.6155795657254048
plane21,broad,top20,matched,0.25,raw_per_pp,0.2964912280701754,0.5719298245614035,-0.11069506294565946,0.5208553232500156
plane21_convdef,broad,top20,matched,0.25,conv_per_pp,-0.512280701754386,-0.7771929824561404,-0.030216690596047042,-0.680903890513223
plane21_convdef,broad,top20,matched,0.25,raw_per_pp,0.2964912280701754,0.5719298245614035,-0.11069506294565946,0.5208553232500156
ladder11,broad,top20,matched,0.5,conv_per_pp,-0.8424242424242423,-0.8181818181818182,-0.8413200908806914,-0.8168871325231009
ladder11,broad,top20,matched,0.5,raw_per_pp,-0.38181818181818183,0.38181818181818183,-0.7425505243802891,0.7425505243802891
plane21,broad,top20,matched,0.5,conv_per_pp,-0.2421052631578947,-0.5052631578947367,0.11907263196491848,-0.4691886426501876
plane21,broad,top20,matched,0.5,raw_per_pp,0.3543859649122807,0.7,-0.17111416328674392,0.6586558781630318
plane21_convdef,broad,top20,matched,0.5,conv_per_pp,-0.2421052631578947,-0.5052631578947367,0.11907263196491848,-0.4691886426501876
plane21_convdef,broad,top20,matched,0.5,raw_per_pp,0.3543859649122807,0.7,-0.17111416328674392,0.6586558781630318
ladder11,broad,top20,matched,0.75,conv_per_pp,-0.9272727272727272,-0.7333333333333332,-0.9358190292812754,-0.7683003690164024
ladder11,broad,top20,matched,0.75,raw_per_pp,-0.07878787878787878,0.6848484848484848,-0.7104608413799045,0.85754927982276
plane21,broad,top20,matched,0.75,conv_per_pp,-0.13834586466165413,-0.3278195488721804,0.09626790301584941,-0.3138193162898581
plane21,broad,top20,matched,0.75,raw_per_pp,0.5350877192982456,0.8087719298245614,0.038053784977646145,0.7183651249137705
plane21_convdef,broad,top20,matched,0.75,conv_per_pp,-0.13834586466165413,-0.3278195488721804,0.09626790301584941,-0.3138193162898581
plane21_convdef,broad,top20,matched,0.75,raw_per_pp,0.5350877192982456,0.8087719298245614,0.038053784977646145,0.7183651249137705
ladder11,broad,ewall,natural,0.25,conv_per_pp,-0.7939393939393938,-0.8909090909090909,-0.8400454847290088,-0.914198565818341
ladder11,broad,ewall,natural,0.25,raw_per_pp,-0.5515151515151515,0.24848484848484845,-0.8292785483003416,0.7608548362399816
plane21,broad,ewall,natural,0.25,conv_per_pp,-0.08120300751879699,-0.18646616541353384,0.04450505090248806,-0.17403231225245575
plane21,broad,ewall,natural,0.25,raw_per_pp,-0.09824561403508772,0.47543859649122805,-0.5729413803086116,0.6892283441633539
plane21_convdef,broad,ewall,natural,0.25,conv_per_pp,-0.08120300751879699,-0.18646616541353384,0.04450505090248806,-0.17403231225245575
plane21_convdef,broad,ewall,natural,0.25,raw_per_pp,-0.09824561403508772,0.47543859649122805,-0.5729413803086116,0.6892283441633539
ladder11,broad,ewall,natural,0.5,conv_per_pp,-0.9393939393939393,-0.709090909090909,-0.9438764660642922,-0.7338383833609228
ladder11,broad,ewall,natural,0.5,raw_per_pp,-0.49090909090909085,0.309090909090909,-0.8091740073497597,0.7672040744604021
plane21,broad,ewall,natural,0.5,conv_per_pp,-0.06165413533834586,0.11127819548872178,-0.1674135003322737,0.19078834565520544
plane21,broad,ewall,natural,0.5,raw_per_pp,0.14736842105263157,0.7403508771929824,-0.5965203089410546,0.8381247246126304
plane21_convdef,broad,ewall,natural,0.5,conv_per_pp,-0.06165413533834586,0.11127819548872178,-0.1674135003322737,0.19078834565520544
plane21_convdef,broad,ewall,natural,0.5,raw_per_pp,0.14736842105263157,0.7403508771929824,-0.5965203089410546,0.8381247246126304
ladder11,broad,ewall,natural,0.75,conv_per_pp,-0.9999999999999999,-0.5272727272727272,-1.0,0.04101862989322648
ladder11,broad,ewall,natural,0.75,raw_per_pp,-0.309090909090909,0.5515151515151515,-0.8463616118697302,0.8841732833933001
plane21,broad,ewall,natural,0.75,conv_per_pp,0.08270676691729321,0.4977443609022556,-0.33147171194548786,0.5707801451298281
plane21,broad,ewall,natural,0.75,raw_per_pp,0.23333333333333334,0.8263157894736841,-0.6383948557950704,0.895126916345395
plane21_convdef,broad,ewall,natural,0.75,conv_per_pp,0.08270676691729321,0.4977443609022556,-0.33147171194548786,0.5707801451298281
plane21_convdef,broad,ewall,natural,0.75,raw_per_pp,0.23333333333333334,0.8263157894736841,-0.6383948557950704,0.895126916345395
ladder11,broad,ewall,matched,0.25,conv_per_pp,-0.9999999999999999,-0.5272727272727272,-1.0,0.04101862989322648
ladder11,broad,ewall,matched,0.25,raw_per_pp,-0.4787878787878787,0.2606060606060606,-0.7511544819283688,0.6877688716945534
plane21,broad,ewall,matched,0.25,conv_per_pp,-0.22556390977443608,-0.3413533834586466,-0.01908189587427244,-0.26363020855835406
plane21,broad,ewall,matched,0.25,raw_per_pp,0.06491228070175438,0.487719298245614,-0.3496892431255687,0.5729177600059502
plane21_convdef,broad,ewall,matched,0.25,conv_per_pp,-0.22556390977443608,-0.3413533834586466,-0.01908189587427244,-0.26363020855835406
plane21_convdef,broad,ewall,matched,0.25,raw_per_pp,0.06491228070175438,0.487719298245614,-0.3496892431255687,0.5729177600059502
ladder11,broad,ewall,matched,0.5,conv_per_pp,-0.9878787878787878,-0.4787878787878787,-0.9858611361016852,0.3191428552632456
ladder11,broad,ewall,matched,0.5,raw_per_pp,-0.41818181818181815,0.3696969696969697,-0.7765866403339792,0.764664108804992
plane21,broad,ewall,matched,0.5,conv_per_pp,0.05864661654135337,0.07218045112781954,0.017789131475858484,0.0457448760582047
plane21,broad,ewall,matched,0.5,raw_per_pp,0.2631578947368421,0.687719298245614,-0.29077899743867736,0.693989737898049
plane21_convdef,broad,ewall,matched,0.5,conv_per_pp,0.05864661654135337,0.07218045112781954,0.017789131475858484,0.0457448760582047
plane21_convdef,broad,ewall,matched,0.5,raw_per_pp,0.2631578947368421,0.687719298245614,-0.29077899743867736,0.693989737898049
ladder11,broad,ewall,matched,0.75,conv_per_pp,-0.9757575757575757,-0.3939393939393939,-0.9834279406306917,0.6482644547551182
