panel,inst,book,conv,cost,IS_pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctrl_OOS_Sharpe,ctrl_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR,d_vs_ctrl,d_vs_spy,oracle_pick,oracle_OOS_Sharpe,headroom,abstain_pick,abstain_OOS_Sharpe,abstain_d_vs_ctrl
SMALL439,PXABS,EWALL,rw,10,PXABS_2,0.6739652015399542,0.08060345236990663,0.5322347755214718,-0.37402900887058144,0.6313192169431568,0.09997641525848788,0.8820109845896832,0.15450717694493354,-0.09908444142168504,-0.3497762090682114,PXABS_2,0.5322347755214718,0.0,NONE_0,0.6313192169431568,0.0
SMALL439,PXABS,EWALL,rw,25,PXABS_2,0.6575395520959152,0.07751181436692112,0.5157878632959411,-0.376663397105501,0.6153710877648604,0.09690635575409456,0.8820109845896832,0.15450717694493354,-0.09958322446891932,-0.3662231212937421,PXABS_2,0.5157878632959411,0.0,NONE_0,0.6153710877648604,0.0
SMALL439,PXABS,EWALL,dg,10,PXABS_2,0.6739652015399542,0.08060345236990663,0.5322347755214718,-0.37402900887058144,0.6313192169431568,0.09997641525848788,0.8820109845896832,0.15450717694493354,-0.09908444142168504,-0.3497762090682114,PXABS_2,0.5322347755214718,0.0,NONE_0,0.6313192169431568,0.0
SMALL439,PXABS,EWALL,dg,25,PXABS_2,0.6575395520959152,0.07751181436692112,0.5157878632959411,-0.376663397105501,0.6153710877648604,0.09690635575409456,0.8820109845896832,0.15450717694493354,-0.09958322446891932,-0.3662231212937421,PXABS_2,0.5157878632959411,0.0,NONE_0,0.6153710877648604,0.0
SMALL439,PXABS,MA200,rw,10,PXABS_2,0.4482304405357372,0.059888778694478395,0.45366339161458624,-0.3841167052431761,0.535474046054103,0.07382991597741206,0.8820109845896832,0.15450717694493354,-0.08181065443951674,-0.42834759297509695,PXABS_2,0.45366339161458624,0.0,PXABS_2,0.45366339161458624,-0.08181065443951674
SMALL439,PXABS,MA200,rw,25,PXABS_2,0.3370197366336062,0.04288061344022931,0.3490728676947316,-0.40120426891901473,0.43164798619867045,0.05661174004127267,0.8820109845896832,0.15450717694493354,-0.08257511850393884,-0.5329381168949516,PXABS_2,0.3490728676947316,0.0,PXABS_2,0.3490728676947316,-0.08257511850393884
SMALL439,PXABS,MA200,dg,10,PXABS_2,0.4997292884216327,0.03091680970948718,0.46328557555236477,-0.14703895855095794,0.5514756511103146,0.03730943541817622,0.8820109845896832,0.15450717694493354,-0.08819007555794983,-0.4187254090373184,PXABS_2,0.46328557555236477,0.0,NONE_0,0.5514756511103146,0.0
SMALL439,PXABS,MA200,dg,25,PXABS_2,0.41801388578477927,0.025093787087466346,0.3837108295014466,-0.15438978955065819,0.47243247821995826,0.031506159898663455,0.8820109845896832,0.15450717694493354,-0.08872164871851168,-0.4983001550882366,PXABS_2,0.3837108295014466,0.0,NONE_0,0.47243247821995826,0.0
SMALL439,PXQ,EWALL,rw,10,PXQ_2,0.6771206791441131,0.08223039304858526,0.5401739040981001,-0.37294800818635665,0.6313192169431568,0.09997641525848788,0.8820109845896832,0.15450717694493354,-0.09114531284505678,-0.3418370804915831,PXQ_2,0.5401739040981001,0.0,NONE_0,0.6313192169431568,0.0
SMALL439,PXQ,EWALL,rw,25,PXQ_2,0.6604106390586709,0.07911074858611156,0.5236322241942993,-0.375595043102109,0.6153710877648604,0.09690635575409456,0.8820109845896832,0.15450717694493354,-0.09173886357056105,-0.35837876039538386,PXQ_2,0.5236322241942993,0.0,NONE_0,0.6153710877648604,0.0
