panel,pick_map,pick_cap,is_sharpe,oos_sharpe,oos_cagr,oos_mdd,anchor_oos,anchor_oos_cagr,anchor_oos_mdd,grid_mean_oos,grid_worst_oos,spy_oos,spy_oos_cagr,spy_oos_mdd,d_vs_anchor,d_vs_gridmean,rank_corr_is_oos,n_cells
U56,FROZEN,1,1.3340585060878105,1.1804641684555965,0.13818738351608073,-0.21680936637218307,1.1759465345181017,0.1716196082191408,-0.19127561830465023,1.1402558338436646,1.0301475729689356,0.8685843027246067,0.15150873781069918,-0.33717235283398317,0.004517633937494825,0.04020833461193196,-0.03681885125184095,16
B136,FROZEN,1,1.3620346597689743,1.135904190199199,0.15731777849363326,-0.2017597217403938,1.024015074035567,0.1628665539757932,-0.20740302267849475,1.0459161747993655,0.9696125078683678,0.8769078511614361,0.15331427255204866,-0.3371595330739301,0.11188911616363217,0.08998801539983359,-0.03681885125184095,16
SMALL663,FROZEN,1,0.7236875317692592,0.44165227305018967,0.06856392781724985,-0.3563656447457998,0.4534302580652866,0.07086077006544778,-0.3581405418032817,0.4583158567004276,0.44165227305018967,0.8768940791478297,0.15331699963496637,-0.33717235283398317,-0.011777985015096915,-0.016663583650237956,-0.3015237537286929,16
