CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,book,panel,cost,k4a,f4b
0.10706371301872708,0.7056792408200454,-0.35992703250466906,0.8088978581728745,0.6539337659303871,0.10833256466028951,0.6729315894259463,-0.35992703250466906,EWALL,V483,0,False,"H1,H2,OOS,DD"
0.10513234220724521,0.6949513330041319,-0.36166373582084155,0.7970199840580421,0.6436884575881635,0.10625855752504743,0.6622791173771587,-0.36166373582084044,EWALL,V483,10,False,"H1,H2,OOS,DD"
0.10224147218911916,0.6788582022111385,-0.36426007858275145,0.779203812346195,0.6283184874887688,0.1031546719192511,0.6462984226551992,-0.3642600785827498,EWALL,V483,25,False,"H1,H2,OOS,DD"
0.03931318318461985,0.5915546112112186,-0.13779087867563045,0.581632165222194,0.6028477732510655,0.04079371525575781,0.6005722671732157,-0.13779087867563,MA-DG,V483,0,False,"H1,H2,OOS,CAGR"
0.03546346961783531,0.5379087833706352,-0.14270715775313225,0.5239945844696812,0.5524041998214277,0.03691999358868414,0.5478767454373158,-0.1427071577531348,MA-DG,V483,10,False,"H1,H2,OOS,CAGR"
0.0297150680231566,0.4574185006757327,-0.15002976879390395,0.4375734164248353,0.4766802173602444,0.031135871101346968,0.4687853429936085,-0.15002976879390562,MA-DG,V483,25,False,"H1,H2,OOS,CAGR"
0.04082528266467289,0.6096675916354518,-0.14326046128378245,0.6095057972748782,0.6122502361949456,0.04117250671624495,0.6045148141707717,-0.14326046128378223,BAND-DG,V483,0,False,"H1,H2,OOS,CAGR"
0.0379153398727432,0.5694297132817129,-0.14703625800009068,0.5682458981113391,0.5727306938937192,0.038179254485135816,0.5639493297085163,-0.1470362580000889,BAND-DG,V483,10,False,"H1,H2,OOS,CAGR"
0.03356534831961433,0.5090504024509327,-0.15266921361150165,0.506367839105369,0.5134038744913916,0.03370516201179008,0.5030609219034377,-0.1526692136114992,BAND-DG,V483,25,False,"H1,H2,OOS,CAGR"
0.08064968838533426,0.6596297651688109,-0.29803095217482345,0.9974285005914897,0.3903914815454746,0.05912733435558115,0.48863101870117365,-0.29803095217482245,TOP20,V483,0,False,"H2,OOS,DD,CAGR"
