panel,ladder,rung_set,chooser,chooser_is_trunc,k,pick,default,full_argmax,pick_is_default,pick_is_full_argmax,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,adv_oos_sharpe,regret,pass_4b_full,pass_4b_oos,pass_4a,spy_OOS_Sharpe,live_OOS_Sharpe
U56,N,CORE,C_ISSHARPE,False,9,40,20,12,False,False,0.1345896145530503,1.1268612970416136,-0.22984198631406594,1.271594548623603,1.0255836791333195,0.13999175730481883,1.098516904908975,-0.22984198631406594,-0.06588532885254694,0.09213778626759006,False,False,False,0.8711297379458407,1.2762794657510108
U56,N,CORE,C_ISCAGR,False,9,5,20,12,False,False,0.1782765777573445,0.9859646181473364,-0.25853595033656995,1.1972176004919377,0.8268978810173324,0.17061847518383266,0.9002760554816284,-0.2585359503365696,-0.2641261782798935,0.018671360836719497,False,False,False,0.8711297379458407,1.2762794657510108
U56,N,CORE,C_ISDD,False,9,40,20,12,False,False,0.1345896145530503,1.1268612970416136,-0.22984198631406594,1.271594548623603,1.0255836791333195,0.13999175730481883,1.098516904908975,-0.22984198631406594,-0.06588532885254694,0.0385663504018019,False,False,False,0.8711297379458407,1.2762794657510108
U56,N,CORE,C_CALM_MAXDD,False,9,40,20,12,False,False,0.1345896145530503,1.1268612970416136,-0.22984198631406594,1.271594548623603,1.0255836791333195,0.13999175730481883,1.098516904908975,-0.22984198631406594,-0.06588532885254694,0.09213778626759006,False,False,False,0.8711297379458407,1.2762794657510108
U56,N,CORE,C_CALM_Q0500,True,9,40,20,12,False,False,0.1345896145530503,1.1268612970416136,-0.22984198631406594,1.271594548623603,1.0255836791333195,0.13999175730481883,1.098516904908975,-0.22984198631406594,-0.06588532885254694,0.09213778626759006,False,False,False,0.8711297379458407,1.2762794657510108
U56,N,CORE,C_CALM_Q0750,True,9,40,20,12,False,False,0.1345896145530503,1.1268612970416136,-0.22984198631406594,1.271594548623603,1.0255836791333195,0.13999175730481883,1.098516904908975,-0.22984198631406594,-0.06588532885254694,0.09213778626759006,False,False,False,0.8711297379458407,1.2762794657510108
U56,N,CORE,C_CALM_Q0900,True,9,40,20,12,False,False,0.1345896145530503,1.1268612970416136,-0.22984198631406594,1.271594548623603,1.0255836791333195,0.13999175730481883,1.098516904908975,-0.22984198631406594,-0.06588532885254694,0.09213778626759006,False,False,False,0.8711297379458407,1.2762794657510108
U56,N,CORE,C_CALM_Q0950,True,9,40,20,12,False,False,0.1345896145530503,1.1268612970416136,-0.22984198631406594,1.271594548623603,1.0255836791333195,0.13999175730481883,1.098516904908975,-0.22984198631406594,-0.06588532885254694,0.09213778626759006,False,False,False,0.8711297379458407,1.2762794657510108
U56,N,CORE,C_CALM_Q0990,True,9,40,20,12,False,False,0.1345896145530503,1.1268612970416136,-0.22984198631406594,1.271594548623603,1.0255836791333195,0.13999175730481883,1.098516904908975,-0.22984198631406594,-0.06588532885254694,0.09213778626759006,False,False,False,0.8711297379458407,1.2762794657510108
U56,N,CORE,C_CALM_Q0999,True,9,40,20,12,False,False,0.1345896145530503,1.1268612970416136,-0.22984198631406594,1.271594548623603,1.0255836791333195,0.13999175730481883,1.098516904908975,-0.22984198631406594,-0.06588532885254694,0.09213778626759006,False,False,False,0.8711297379458407,1.2762794657510108
