gross,cost,turn_yr,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,c670_L1_H1,c670_L2_H2,c670_L3_OOS,c670_L4_DDcap,c670_L5_CAGRfloor,c670_pass4b,c670_pass4a,cwinIS_L1_H1,cwinIS_L2_H2,cwinIS_L3_OOS,cwinIS_L4_DDcap,cwinIS_L5_CAGRfloor,cwinIS_pass4b,cwinIS_pass4a,cwinOOS_L1_H1,cwinOOS_L2_H2,cwinOOS_L3_OOS,cwinOOS_L4_DDcap,cwinOOS_L5_CAGRfloor,cwinOOS_pass4b,cwinOOS_pass4a,panel,arm,sched
0.002,0.0,0.029847875322465876,0.000367441207631547,1.151011558326605,-0.0005114405280183254,1.1704270167358126,1.1418323889421562,0.00031907574025114016,1.0743449892555055,-0.000303757375905378,0.8302042413280434,1.3542201272483643,0.00040727451591004993,1.210372970365111,-0.0005114405280176593,1.3207354633192854,1.1002374946521682,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.004,0.0,0.05969209454594573,0.0007349183916709467,1.1510125800550466,-0.001022743645938573,1.1704258537276326,1.1418354552826793,0.0006381655186833424,1.0743430926365936,-0.0006074868764256447,0.830194163772695,1.3542265072006772,0.0008146065883518627,1.210376123347856,-0.001022743645938018,1.3207302565605616,1.1002476732368072,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.006,0.0,0.08953266284877691,0.0011024314926051382,1.1510136001140725,-0.0015339093589540331,1.170424689484595,1.141838519938462,0.0009572692833470509,1.074341194866442,-0.0009111884778905122,0.83018408419998,1.3542328872915865,0.0012219961529698065,1.2103792742852735,-0.0015339093589537,1.3207250458220963,1.1002578510846297,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.008,0.0,0.11936958277691566,0.0014699804508830905,1.1510146185035754,-0.002044937672257996,1.1704235240067165,1.1418415829095432,0.0012763869822751683,1.0743392959450873,-0.0012148621566382412,0.8301740026101637,1.3542392675207553,0.001629443145352738,1.2103824231771427,-0.002044937672257996,1.3207198311035493,1.1002680281953705,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.01,0.0,0.14920285657025573,0.0018375652069171355,1.151015635223446,-0.00255582859104575,1.1704223572940124,1.1418446441959624,0.0015955185634708435,1.0743373958725657,-0.001518507889014531,0.8301639190035102,1.3542456478878457,0.0020369475010411087,1.2103855700232433,-0.002555828591046083,1.3207146124045774,1.1002782045687634,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.012,0.0,0.17903248928177998,0.0022051857010807474,1.1510166502735746,-0.0030665821205143606,1.1704211893464986,1.1418477037977603,0.001914663974916575,1.074335494648913,-0.0018221256513748507,0.8301538333802823,1.3542520283925215,0.002444509155524077,1.210388714823356,-0.0030665821205133614,1.3207093897248368,1.1002883802045433,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.014,0.0,0.20885848423750233,0.0025728418737096526,1.1510176636538523,-0.0035771982658563406,1.1704200201641903,1.1418507617149762,0.002233823164567328,1.0743335922741641,-0.0021257154200826633,0.8301437457407437,1.3542584090344445,0.0028521280442419528,1.210391857577259,-0.0035771982658562296,1.320704163063985,1.1002985551024438,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.016,0.0,0.23868084352914945,0.002940533665101608,1.1510186753641696,-0.004087677032272197,1.170418849747102,1.1418538179476492,0.0025529960803554186,1.0743316887483543,-0.0024292771715159756,0.830133656085157,1.3542647898132785,0.003259804102579089,1.210394998284732,-0.00408767703227253,1.3206989324216767,1.1003087292621991,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.018,0.0,0.2684995702766476,0.0033082610155166225,1.1510196854044161,-0.004598018424959327,1.1704176780952482,1.14185687249582,0.0028721826701867403,1.0743297840715185,-0.0027328108820560137,0.8301235644137845,1.3542711707286854,0.0036675372658725447,1.2103981369455536,-0.004598018424959216,1.3206936977975676,1.100318902683543,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.02,0.0,0.2983146729845712,0.0036760238651778465,1.1510206937744822,-0.005108222449116018,1.1704165052086435,1.1418599253595287,0.0031913828819436496,1.0743278782436907,-0.003036316528097216,0.8301134707268881,1.3542775517803278,0.004075327469410528,1.2104012735595033,-0.005108222449116462,1.3206884591913135,1.1003290753662092,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.022,0.0,0.3281261655371046,0.00404382215426935,1.151021700474257,-0.00561828910994322,1.170415331087301,1.141862976538815,0.0035105966634867425,1.0743259712649051,-0.0033397940860400155,0.8301033750247291,1.3542839329678673,0.004483174648423738,1.2104044081263592,-0.005618289109943553,1.3206832166025675,1.1003392473099318,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.024,0.0,0.3579340386363087,0.004411655822937011,1.1510227055036304,-0.0061282184126408845,1.170414155731235,1.1418660260337201,0.003829823962646195,1.0743240631351954,-0.003643243532297502,0.8300932773075685,1.3542903142909664,0.004891078738097798,1.2104075406458987,-0.0061282184126407735,1.3206779700309832,1.1003494185144442,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.026,0.0,0.38773829332983484,0.004779524811290958,1.1510237088624902,-0.006638010362410185,1.1704129791404578,1.1418690738442834,0.004149064727233753,1.074322153854595,-0.003946664843291092,0.8300831775756672,1.3542966957492877,0.005299039673564376,1.2104106711179015,-0.006638010362410296,1.320672719476215,1.1003595889794802,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.028,0.0,0.4175389533922729,0.005147429059401576,1.1510247105507263,-0.007147664964454847,1.1704118013149831,1.141872119970546,0.004468318905030966,1.0743202434231371,-0.004250057995453638,0.8300730758292844,1.354303077342492,0.005707057389905401,1.210413799542145,-0.007147664964454847,1.3206674649379138,1.1003697587047725,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.03,0.0,0.4473360067771286,0.005515368507301055,1.1510257105682264,-0.0076571822239761556,1.1704106222548234,1.1418751644125489,0.004787586443797842,1.0743183318408542,-0.0045534229652201,0.8300629720686806,1.3543094590702422,0.006115131822151287,1.2104169259184057,-0.007657182223976378,1.320662206415733,1.1003799276900554,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.032,0.0,0.4771294617652262,0.005883343094984506,1.1510267089148787,-0.008166562146180056,1.1704094419599897,1.1418782071703322,0.0051068672912699675,1.0743164191077788,-0.004856759729043647,0.8300528662941148,1.3543158409321987,0.006523262905281824,1.210420050246462,-0.008166562146180056,1.320656943909323,1.100390095935062,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.034,0.0,0.5069193365235426,0.0062513527624112886,1.151027705590571,-0.008675804736269943,1.1704082604304948,1.1418812482439367,0.005426161395159168,1.0743145052239427,-0.005160068263380779,0.8300427585058465,1.3543222229280236,0.0069314505742272825,1.210423172526091,-0.008675804736270387,1.3206516774183352,1.1004002634395245,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.036,0.0,0.5367056267236522,0.0066193974494992425,1.1510287005951918,-0.009184909999452429,1.1704070776663498,1.1418842876334037,0.00574546870314907,1.0743125901893784,-0.005463348544700097,0.8300326487041328,1.3543286050573782,0.0073396947638628696,1.2104262927570695,-0.009184909999452096,1.320646406942421,1.100410430203177,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.038,0.0,0.5664883282923879,0.0069874770961297905,1.151029693928627,-0.009693877940934015,1.1704058936675659,1.141887325338774,0.006064789162903983,1.0743106740041162,-0.00576660054948086,0.8300225368892328,1.3543349873199235,0.0077479954090149405,1.2104294109391747,-0.009693877940934126,1.3206411324812286,1.1004205962257516,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.04,0.0,0.5962674669782424,0.007355591642147941,1.151030685590765,-0.010202708565921093,1.1704047084341542,1.1418903613600888,0.0063841227220580166,1.0743087566681881,-0.0060698242542085445,0.8300124230614035,1.3543413697153215,0.008156352444462112,1.210432527072182,-0.010202708565921315,1.320635854034408,1.100430761506982,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.042,0.0,0.6260430421463398,0.007723741027358733,1.1510316755814918,-0.010711401879624494,1.1704035219661248,1.1418933956973896,0.00670346932822774,1.0743068381816245,-0.006373019635376065,0.8300023072209025,1.354347752243232,0.008564765804926822,1.2104356411558692,-0.010711401879624272,1.320630571601608,1.1004409260466002,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.044,0.0,0.6558150716588622,0.008091925191531901,1.1510326639006938,-0.011219957887250054,1.1704023342634873,1.1418964283507176,0.0070228289289975265,1.0743049185444555,-0.006676186669494766,0.8299921893679864,1.3543541349033157,0.008973235425084214,1.210438753190011,-0.011219957887250387,1.3206252851824771,1.1004510898443396,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.046,0.0,0.6855835825087238,0.008460144074396103,1.1510336505482577,-0.011728376594010936,1.1704011453262528,1.1418994593201135,0.007342201471933096,1.0743029977567116,-0.006979325333077546,0.8299820695029108,1.354360517695235,0.009381761239554809,1.2104418631743834,-0.011728376594010825,1.320619994776662,1.100461252899932,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.048,0.0,0.7153485486094274,0.00882839761564358,1.1510346355240688,-0.01223665800511542,1.1703999551544302,1.14190248860562,0.007661586904571527,1.0743010758184226,-0.007282435602648185,0.8299719476259321,1.3543669006186487,0.009790343182912276,1.2104449711087628,-0.012236658005114864,1.32061470038381,1.10047141521311,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.05,0.0,0.7451099739408454,0.009196685754929268,1.1510356188280133,-0.012744802125777,1.170398763748028,1.1419055162072784,0.007980985174428579,1.0742991527296184,-0.007585517454740787,0.8299618237373061,1.3543732836732183,0.010198981189677214,1.2104480769929244,-0.012744802125776111,1.3206094020035681,1.1004815767836071,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.052,0.0,0.7748678427308993,0.009565008431872135,1.1510366004599764,-0.01325280896120673,1.1703975711070551,1.1419085421251305,0.008300396228995144,1.0742972284903265,-0.007888570865897337,0.829951697837287,1.3543796668586037,0.010607675194318933,1.2104511808266425,-0.013252808961206508,1.3206040996355815,1.100491737611154,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.054,0.0,0.8046221848334888,0.009933365586049403,1.1510375804198425,-0.013760678516618885,1.170396377231521,1.141911566359218,0.008619820015736135,1.074295303100577,-0.008191595812670927,0.8299415699261297,1.354386050174465,0.011016425131255225,1.210454282609693,-0.013760678516619107,1.3205987932794965,1.1005018976954835,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.056,0.0,0.8343730391206968,0.010301757157001434,1.1510385587074978,-0.014268410797227404,1.170395182121433,1.141914588909583,0.008939256482091817,1.0742933765603988,-0.008494592271623747,0.8299314400040885,1.354392433620463,0.011425230934855923,1.2104573823418496,-0.014268410797227737,1.3205934829349564,1.100512057036328,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.058,0.0,0.8641203853493139,0.01067018308423373,1.1510395353228253,-0.014776005808247783,1.170393985776799,1.1419176097762673,0.009258705575480475,1.0742914488698192,-0.008797560219326983,0.8299213080714174,1.3543988171962567,0.011834092539435126,1.210460480022888,-0.014776005808247783,1.3205881686016068,1.1005222156334185,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.06,0.0,0.893864201534502,0.011038643307209384,1.1510405102657102,-0.015283463554895182,1.1703927881976264,1.1419206289593138,0.009578167243292635,1.0742895200288656,-0.009100499632360037,0.8299111741283695,1.3544052009015062,0.012243009879259859,1.210463575652581,-0.015283463554895294,1.3205828502790902,1.100532373486488,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.062,0.0,0.9236044880477142,0.011407137765358177,1.151041483536036,-0.015790784042386763,1.1703915893839225,1.1419236464587637,0.009897641432897508,1.074287590037566,-0.009403410487315855,0.8299010381751969,1.3544115847358713,0.012651982888544078,1.2104666692307036,-0.01579078404238765,1.3205775279670506,1.1005425305952679,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.064,0.0,0.9533412607122916,0.011775666398068152,1.1510424551336869,-0.016297967275940572,1.1703903893356937,1.1419266622746604,0.010217128091636996,1.074285658895948,-0.009706292760792046,0.8298909002121527,1.3544179686990112,0.013061011501452224,1.210469760757029,-0.016297967275940684,1.32057220166513,1.1005526869594897,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.066,0.0,0.983074499799888,0.012144229144693597,1.151043425058546,-0.01680501326077466,1.1703891880529471,1.1419296764070455,0.010536627166832124,1.0742837266040373,-0.010009146429397986,0.8298807602394891,1.3544243527905855,0.013470095652096115,1.2104728502313309,-0.01680501326077466,1.3205668713729704,1.1005628425788845,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.068,0.0,1.0128042884851278,0.01251282594454639,1.1510443933104961,-0.017311922002107516,1.1703879855356885,1.1419326888559627,0.010856138605774612,1.0742817931618613,-0.010311971469750825,0.8298706182574578,1.3544307370102542,0.013879235274536716,1.2104759376533825,-0.017311922002107738,1.3205615370902133,1.1005729974531853,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.07,0.0,1.042530653406898,0.012881456736903774,1.1510453598894201,-0.017818693505160188,1.1703867817839229,1.1419356996214536,0.011175662355735083,1.074279858569446,-0.010614767858480367,0.8298604742663093,1.3544371213576756,0.014288430302785482,1.2104790230229567,-0.017818693505160077,1.3205561988164987,1.1005831515821214,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.072,0.0,1.0722535446984802,0.013250121461005682,1.1510463247952014,-0.01832532777515339,1.1703855767976565,1.1419387087035613,0.011495198363962178,1.0742779228268169,-0.010917535572220194,0.8298503282662951,1.3544435058325093,0.01469768067080146,1.2104821063398268,-0.018325327775153055,1.3205508565514676,1.100593304965426,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.074,0.0,1.1019729466419852,0.013618820056050751,1.1510472880277205,-0.018831824817309717,1.170384370576895,1.1419417161023295,0.011814746577673008,1.0742759859339996,-0.011220274587620649,0.8298401802576649,1.354449890434413,0.0151069863124913,1.2104851876037652,-0.018831824817309495,1.3205455102947599,1.1006034576028292,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.076,0.0,1.1316888819610142,0.013987552461203867,1.151048249586861,-0.019338184636850775,1.1703831631216421,1.1419447218178,0.012134306944067363,1.0742740478910198,-0.011522984881335296,0.8298300302406689,1.3544562751630471,0.015516347161713906,1.2104882668145436,-0.019338184636850664,1.3205401600460134,1.1006136094940626,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.078,0.0,1.1614014492045763,0.01435631861558928,1.1510492094725038,-0.019844407239000383,1.1703819544319027,1.1419477258500168,0.01245387941031506,1.0742721086979021,-0.011825666430029136,0.8298198782155571,1.3544626600180691,0.015925763152276007,1.2104913439719347,-0.019844407239000494,1.3205348058048672,1.1006237606388563,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.08,0.0,1.1911106642158844,0.014725118458293718,1.1510501676845304,-0.02035049262898292,1.170380744507681,1.1419507281990224,0.012773463923565043,1.0742701683546703,-0.012128319210379379,0.8298097241825773,1.3544690449991386,0.016335234217931482,1.2104944190757105,-0.02035049262898192,1.3205294475709592,1.1006339110369425,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.082,0.0,1.220816463844483,0.015093951928367932,1.1510511242228223,-0.02085644081202309,1.1703795333489806,1.1419537288648607,0.01309306043094205,1.0742682268613493,-0.012430943199066236,0.8297995681419793,1.3544754301059123,0.016744760292383365,1.210497492125642,-0.02085644081202298,1.3205240853439264,1.1006440606880508,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.084,0.0,1.2505188828406635,0.015462818964822267,1.1510520790872594,-0.02136225179334794,1.1703783209558047,1.1419567278475742,0.013412668879542844,1.0742662842179633,-0.012733538372788122,0.8297894100940109,1.3544818153380498,0.017154341309286725,1.210500563121501,-0.021362251793348053,1.3205187191234062,1.100654209591913,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.086,0.0,1.2802178631341912,0.015831719506631092,1.1510530322777235,-0.021867925578184177,1.170377107328157,1.1419597251472078,0.013732289216443094,1.0742643404245351,-0.013036104708244234,0.8297792500389198,1.3544882006952093,0.017563977202241787,1.2105036320630587,-0.02186792557818462,1.3205133489090337,1.1006643577482584,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.088,0.0,1.3099135013818552,0.016200653492731032,1.151053983794093,-0.022373462171758618,1.1703758924660397,1.1419627207638037,0.014051921388693378,1.0742623954810884,-0.013338642182146865,0.8297690879769538,1.3544945861770474,0.017973667904800372,1.210506698950086,-0.022373462171758618,1.3205079747004447,1.1006745051568187,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.09,0.0,1.3396057977589992,0.016569620862020296,1.15105493363625,-0.022878861579300858,1.1703746763694558,1.1419657146974063,0.01437156534331896,1.0742604493876455,-0.01364115077121919,0.8297589239083595,1.3545009717832233,0.018383413350461453,1.2105097637823523,-0.022878861579300636,1.3205025964972743,1.1006846518173234,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.092,0.0,1.3692947844987398,0.016938621553358457,1.1510558818040728,-0.02338412380604027,1.170373459038407,1.14196870694806,0.014691221027322898,1.07425850214423,-0.013943630452192601,0.8297487578333834,1.3545073575133941,0.018793213472673598,1.2105128265596299,-0.023384123806040158,1.320497214299156,1.1006947977295034,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.094,0.0,1.3989803692849254,0.01730765550557023,1.1510568282974416,-0.023889248857206336,1.170372240472895,1.1419716975158072,0.015010888387681387,1.0742565537508633,-0.014246081201806482,0.829738589752272,1.3545137433672176,0.019203068204834972,1.2105158872816877,-0.023889248857206113,1.3204918281057252,1.1007049428930884,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.096,0.0,1.4286625374783464,0.017676722657437915,1.1510577731162348,-0.024394236738031205,1.1703710206729214,1.141974686400693,0.015330567371346415,1.0742546042075674,-0.014548502996814205,0.8297284196652706,1.3545201293443514,0.01961297748029156,1.2105189459482961,-0.024394236738031094,1.3204864379166135,1.100715087307809,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
0.098,0.0,1.458341300451665,0.018045822947710732,1.1510587162603314,-0.02489908745374514,1.1703697996384879,1.141977673602761,0.015650257925248656,1.0742526535143644,-0.014850895813968923,0.8297182475726247,1.3545265154444528,0.020022941232338054,1.210522002559225,-0.024899087453744695,1.3204810437314536,1.1007252309733955,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,CAND20,W
