panel,gross,phase,bps,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_H1,oos_H2,turnover,L_H1,L_H2,L_OOS,L_DD,L_CAGR,pass4b_full,o_L_H1,o_L_H2,o_L_OOS,o_L_DD,o_L_CAGR,pass4b_oos,dd_margin_full,cagr_margin_full,dd_margin_oos,cagr_margin_oos,pass4a_full,pass4a_oos,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_oos_CAGR,spy_oos_Sharpe,spy_oos_MaxDD,live_Sharpe,live_CAGR,live_MaxDD,live_oos_Sharpe,live_oos_CAGR,live_oos_MaxDD
u56,0.25,W0,0,0.029117307817748683,1.2266605481837074,-0.04089894593771637,1.2520869344132197,1.2072716732264026,0.031799196705543986,1.3028192140568722,-0.04089894593771637,1.4574466847956413,1.1328375561121526,0.6062768598393591,True,True,True,True,False,False,True,True,True,True,False,False,0.16140459440739546,-0.07685412008264025,0.16140459440739546,-0.07520956679326027,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.2260772909325255,0.08811645471909801,-0.12029812214763835,1.3012453352065745,0.09651574458861623,-0.12029812214763824
u56,0.25,W0,10,0.028493627677568023,1.2009827961235864,-0.040991597997400486,1.2261987330206883,1.1817092437177028,0.031169937079920107,1.2776636542336948,-0.040991597997400375,1.4358399211076716,1.1035542687702051,0.6062768598393591,True,True,True,True,False,False,True,True,True,True,False,False,0.16131194234771135,-0.07747780022282091,0.16131194234771146,-0.07583882641888415,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,0.08618880526313721,-0.12054941914043871,1.2767122316543114,0.09455896847608769,-0.12054941914043871
u56,0.25,W0,25,0.027558792679496014,1.162425821007377,-0.041130568947476354,1.187323426435367,1.1433273369103725,0.030226744148950324,1.2398892315244998,-0.041130568947476576,1.4033962592021316,1.0595779084480363,0.6062768598393591,True,True,True,True,False,False,True,True,True,True,False,False,0.16117297139763548,-0.07841263522089292,0.16117297139763526,-0.07678201934985393,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.1634688271693323,0.08330351576993,-0.12092630671374727,1.2398733886368856,0.09163013641609163,-0.12092630671374771
u56,0.25,W0,50,0.026002559856070695,1.0980689609691376,-0.041362168159374435,1.1224299835708593,1.0792670007512337,0.028656611514627395,1.1768334897615087,-0.041362168159374324,1.3492419528399342,0.9861628892524823,0.6062768598393591,True,True,True,True,False,False,True,True,True,True,False,False,0.1609413721857374,-0.07996886804431824,0.1609413721857375,-0.07835215198417686,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.1007438563030478,0.07851114701170414,-0.1215542982343577,1.1783814389985978,0.08676558828999292,-0.1215542982343576
u56,0.25,W1,0,0.0279603657897336,1.1803108508763471,-0.03928791060135117,1.1717518915510345,1.1905759285284148,0.03118711292724785,1.286766604884796,-0.03928791060135195,1.4210554246788967,1.1401391394839913,0.6134358884678899,True,True,True,True,False,False,True,True,True,True,False,False,0.16301562974376066,-0.07801106211065534,0.16301562974375988,-0.0758216505715564,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.2260772909325255,0.08811645471909801,-0.12029812214763835,1.3012453352065745,0.09651574458861623,-0.12029812214763824
u56,0.25,W1,10,0.027330060788519184,1.154362858073798,-0.03946676604180355,1.145722315789742,1.1646449420906062,0.030552896514468575,1.2612825758738728,-0.039466766041803436,1.3990279690794742,1.1106808104457755,0.6134358884678899,True,True,True,True,False,False,True,True,True,True,False,False,0.16283677430330828,-0.07864136711186975,0.1628367743033084,-0.07645586698433568,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,0.08618880526313721,-0.12054941914043871,1.2767122316543114,0.09455896847608769,-0.12054941914043871
u56,0.25,W1,25,0.026385303637331825,1.1153954955879464,-0.039735005912251875,1.1066293895235755,1.1257057335643765,0.029602280338308695,1.2230115030136257,-0.03973500591225154,1.3659449668146342,1.0664456761855527,0.6134358884678899,True,True,True,True,False,False,True,True,True,True,False,False,0.16256853443285996,-0.07958612426305711,0.1625685344328603,-0.07740648316049556,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.1634688271693323,0.08330351576993,-0.12092630671374727,1.2398733886368856,0.09163013641609163,-0.12092630671374771
u56,0.25,W1,50,0.024812574203134652,1.0503418381906375,-0.040181956936642504,1.041359473608322,1.0607048297309316,0.028019807409059183,1.1591176605381537,-0.04018195693664239,1.3107031471228743,0.9926095259572055,0.6134358884678899,True,True,True,True,False,False,True,True,True,True,False,False,0.16212158340846933,-0.08115885369725429,0.16212158340846944,-0.07898895608974507,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.1007438563030478,0.07851114701170414,-0.1215542982343577,1.1783814389985978,0.08676558828999292,-0.1215542982343576
u56,0.25,W2,0,0.029163182724114334,1.2298311448413772,-0.03759127723213884,1.2453844999285846,1.2186212584858702,0.0319217432416683,1.3140520852947781,-0.03759127723213829,1.4949861507283593,1.1147630796078996,0.610587313037675,True,True,True,True,False,False,True,True,True,True,False,False,0.164712263112973,-0.0768082451762746,0.16471226311297354,-0.07508702025713596,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.2260772909325255,0.08811645471909801,-0.12029812214763835,1.3012453352065745,0.09651574458861623,-0.12029812214763824
u56,0.25,W2,10,0.028535074212151956,1.2040102295681614,-0.037718341866675886,1.2193979607409846,1.192886691290799,0.03129051322001475,1.288784053405522,-0.03771834186667622,1.4733931273608334,1.0852579267823677,0.610587313037675,True,True,True,True,False,False,True,True,True,True,False,False,0.16458519847843595,-0.07743635368823698,0.1645851984784356,-0.0757182502787895,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,0.08618880526313721,-0.12054941914043871,1.2767122316543114,0.09455896847608769,-0.12054941914043871
u56,0.25,W2,25,0.027593606359292533,1.1652322512752349,-0.037908920087337594,1.1803687262141476,1.1542404773933104,0.030344369548474415,1.250834455503616,-0.03790892008733748,1.4409594242547226,1.0409509844589917,0.610587313037675,True,True,True,True,False,False,True,True,True,True,False,False,0.16439462025777424,-0.0783778215410964,0.16439462025777435,-0.07666439395032984,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.1634688271693323,0.08330351576993,-0.12092630671374727,1.2398733886368856,0.09163013641609163,-0.12092630671374771
u56,0.25,W2,50,0.026026344615216246,1.1004906101908707,-0.03822650050797238,1.1152023057307199,1.0897232317438583,0.028769331935626807,1.1874693548926318,-0.03822650050797294,1.3867928652614003,0.9669912221312034,0.610587313037675,True,True,True,True,False,False,True,True,True,True,False,False,0.16407703983713945,-0.07994508328517269,0.1640770398371389,-0.07823943156317745,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.1007438563030478,0.07851114701170414,-0.1215542982343577,1.1783814389985978,0.08676558828999292,-0.1215542982343576
u56,0.25,W3,0,0.02916025465366867,1.22180657042929,-0.036654303161806956,1.2278983322108787,1.2191783553684006,0.03217656429057936,1.3155864121461742,-0.03665430316180718,1.4917423572795947,1.1224005915377366,0.6103408768977852,True,True,True,True,False,False,True,True,True,True,False,False,0.16564923718330488,-0.07681117324672027,0.16564923718330465,-0.0748321992082249,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.2260772909325255,0.08811645471909801,-0.12029812214763835,1.3012453352065745,0.09651574458861623,-0.12029812214763824
u56,0.25,W3,10,0.028532300561513235,1.1959583042037076,-0.03679102352029495,1.202385328305894,1.192986499639054,0.03153870799416758,1.2897868010266071,-0.036791023520295396,1.46937294440694,1.0926327595094931,0.6103408768977852,True,True,True,True,False,False,True,True,True,True,False,False,0.16551251682481688,-0.0774391273388757,0.16551251682481644,-0.07547005550463667,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,0.08618880526313721,-0.12054941914043871,1.2767122316543114,0.09455896847608769,-0.12054941914043871
u56,0.25,W3,25,0.027591064083212657,1.1571572011207345,-0.036996080837698564,1.164066113096071,1.1536875524432628,0.030582639644038512,1.2510737914654257,-0.03699608083769845,1.4358185068788951,1.0479480343315446,0.6103408768977852,True,True,True,True,False,False,True,True,True,True,False,False,0.16530745950741327,-0.07838036381717628,0.16530745950741338,-0.07642612385476574,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.1634688271693323,0.08330351576993,-0.12092630671374727,1.2398733886368856,0.09163013641609163,-0.12092630671374771
u56,0.25,W3,50,0.026024187283648414,1.0924246639016757,-0.03733778111714314,1.1000815356631242,1.0881712624391655,0.028991100132759406,1.186527294383644,-0.03733778111714314,1.3799011270596897,0.9734025944539494,0.6103408768977852,True,True,True,True,False,False,True,True,True,True,False,False,0.1649657592279687,-0.07994724061674052,0.1649657592279687,-0.07801766336604485,False,False,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.1007438563030478,0.07851114701170414,-0.1215542982343577,1.1783814389985978,0.08676558828999292,-0.1215542982343576
