panel,family,group,cost,n_arms,disp_sd,disp_span,disp_oos_sd,pool_IS,pool_OOS,ctl_IS,ctl_OOS,arm_slope,arm_t,arm_r2,arm_se,arm_rho,ratio_sd,inner_lift,inner_disp_sd,inner_disp_span,pick_slope,pick_t,pick_r2,pick_se,pick_rho,pick_n
broad,CADENCE,CORE,0.0,4,0.039279109886571746,0.08806842495446543,0.12708533126949706,1.0860575954296223,1.0882762586686479,1.1169385288295242,1.1481353293632495,2.9653220745810636,3.2402975953512634,0.8399939646547714,0.9151388066439646,0.916511846434497,3.23544325817178,-0.005648960524678226,0.07869871406078424,0.16644693871990035,2.6776018845542655,4.040704974221129,0.7312706467040462,0.662657110983558,0.8551436409773775,8
broad,CADENCE,CORE,10.0,4,0.0338718351842471,0.0731277628881668,0.11573280834444497,1.063888568992355,1.062987415940766,1.0911618922065958,1.1185082795688426,2.8231572764890194,2.074446997104149,0.68270741165121,1.360920418998433,0.8262611037990413,3.4167858846416816,-0.009758477430762746,0.07135073614886359,0.15246398429346364,2.2368521164032233,2.4722959350270854,0.5046336236615473,0.9047671375873201,0.7103756919134743,8
broad,CADENCE,CORE,25.0,4,0.031241473765147198,0.06059165652310239,0.09965645889197576,1.030593585305131,1.025010050951606,1.0524638689243497,1.0740236940215924,1.8118530991191109,0.9759992359301384,0.32262505341769265,1.856408317156513,0.5680009273035501,3.1898770090402047,-0.01591300131980411,0.06185848397549407,0.1315239029465909,1.1130172762788184,1.2236342735659356,0.19970985058562452,0.9095996249232581,0.4468890808529838,8
broad,GATE,CORE,0.0,6,0.04945841111955365,0.1308746103782814,0.027419254151138415,1.107464380697861,1.1342856395017438,1.1169385288295242,1.1481353293632495,0.0975762921379901,0.3575955288438725,0.03097830622533615,0.2728677633455318,0.17600655165457946,0.5543901134401397,0.0932218815740411,0.051470409791430326,0.1442085347701434,-0.16037346028534508,-0.982086211753006,0.13848722110660094,0.16329875968738158,-0.3721387121848531,8
broad,GATE,CORE,10.0,6,0.06208777215881606,0.14820324247504746,0.023560673781709753,1.0802313327282649,1.103415433404803,1.0911618922065958,1.1185082795688426,0.24471094519384054,1.6874930752387083,0.4158565345581656,0.14501448852418217,0.6448693934109182,0.37947365419141216,0.11443367099147417,0.05601785882996662,0.15892965447817686,0.1769618120517723,1.9316486484743083,0.3834307179554348,0.09161180124115412,0.6192178275497524,8
broad,GATE,CORE,25.0,6,0.08348939424134334,0.18634142490742256,0.039336024996797114,1.0393403695914578,1.0570563183929105,1.0524638689243497,1.0740236940215924,0.4498580282412712,6.42489759308853,0.9116594294143313,0.07001792973715223,0.9548085826040377,0.47114996286939403,0.14627280581147462,0.06804326575723543,0.18104435274608544,0.4573121587619206,8.409667444912419,0.9217960899473543,0.05437933922566461,0.9601021247489009,8
broad,GROSS,CORE,0.0,7,0.0009248336101375723,0.002568719568933897,0.0013387673517847236,1.1165107466724642,1.1487438738938534,1.1169385288295242,1.1481353293632495,-1.4475068024308142,-227.9450996715443,0.9999037794812874,0.006350243126597535,-0.9999518885832894,1.4475764473844945,0.002288740975980308,0.0005810706873736397,0.0016139450178362935,-1.4480610504785267,-404.84542974083377,0.9999633936127013,0.0035768244967110505,-0.9999816966388442,8
broad,GROSS,CORE,10.0,7,0.0012602303990510504,0.003491638797188834,0.0010341826247731408,1.090530063866313,1.118932535546548,1.0911618922065958,1.1185082795688426,-0.8158534337370971,-20.634426167468458,0.9883931350078664,0.03953846000444365,-0.9941796291454914,0.8206298035278923,0.002681599881987684,0.0009212603267099719,0.002547640535635498,-0.8235958263853953,-36.76741997609915,0.9955812275489127,0.02240015282336313,-0.9977881676733359,8
broad,GROSS,CORE,25.0,7,0.001766955228427886,0.004878581892408418,0.0005883195445632038,1.051525371108235,1.074170960457489,1.0524638689243497,1.0740236940215924,-0.31586706395241126,-6.70748701227561,0.8999807603387584,0.047091714583171275,-0.948673157804498,0.3329566788665323,0.0032712629389810566,0.0014361100669767017,0.003951304899625141,-0.3275973331302255,-12.192804189997597,0.9612063465887201,0.026868087769257455,-0.9804113150044325,8
broad,LOOKBACK,EXT,0.0,6,0.12510527497350785,0.36120778718738733,0.06313913944653146,1.1537747478320761,1.1150966302102219,1.1750016688808484,1.0072750218036188,-0.2518610124934555,-1.1517563464665241,0.24904384718475414,0.21867560206300618,-0.4990429312040739,0.504688067388859,0.40786413495030194,0.10287824625351934,0.2563410803456143,-0.1140408951687033,-0.795310699541745,0.09536634549093459,0.14339162698856336,-0.3088144191758779,8
broad,LOOKBACK,EXT,10.0,6,0.1773102490786194,0.5126424689415104,0.051667248152340806,1.0343660672272215,1.0060295430079431,1.0823443479485793,0.9227637111605234,0.10635856331962613,0.7840928385146407,0.13322383830174445,0.13564537015936562,0.36499840862905786,0.29139459462059375,0.4361661313143831,0.14898027737624445,0.3139736997920981,0.12818234564158362,1.6212693043262487,0.3046311461368175,0.0790629572147808,0.551934005236874,8
broad,LOOKBACK,EXT,25.0,6,0.2660802550433811,0.7395655229601764,0.131395276065808,0.8549732270397752,0.8420254453645738,0.9430898107448823,0.7958005142331572,0.42988796705478727,3.538059826863968,0.7578379873118157,0.12150387163911451,0.870538906259689,0.493818213021427,-0.018703518429882493,0.23024615456405478,0.5366679264280395,0.37838276513332314,4.075663920670758,0.7346428577894,0.09283954037874896,0.8571130950985406,8
broad,MALEN,EXT,0.0,6,0.07781321149447633,0.1958141490075499,0.06325385159191532,1.0527051533638003,1.12263390397163,1.1007800878208203,1.1751116022896517,0.2960021663752393,0.7819517115115097,0.1325935835350306,0.37854276935217424,0.3641340186456498,0.8128934711351102,0.07588824876095479,0.09678218662790603,0.23228571214852733,-0.2062446851516804,-2.2349486315026903,0.4542971788840545,0.09228162215657267,-0.6740157111552034,8
broad,MALEN,EXT,10.0,6,0.12027913440294813,0.3044990496602503,0.08826096202209768,0.9767489524799062,1.036217162036243,1.0567522861186438,1.1257193251059632,0.5639975548774212,2.402869416173953,0.5907418200249877,0.23471835426473764,0.768597306803106,0.7338011074008389,0.11539830225367154,0.1294116170900425,0.32412628505963315,0.2966080114493171,2.252961365632439,0.458280116485245,0.13165250677348161,0.6769638959983353,8
broad,MALEN,EXT,25.0,6,0.187437636900669,0.46763429017405633,0.15348233167703207,0.8626828896567148,0.9063078765433241,0.9906261178221858,1.051525708836833,0.7608455134231938,5.027235506039129,0.8633557623645041,0.15134471271719888,0.9291693937945349,0.8188447860040443,0.17452180799680378,0.18331022716140108,0.4620888065191383,0.6187660046188814,5.530279007828648,0.835993813914262,0.11188694164308129,0.9143269731962752,8
broad,VOLCAP,EXT,0.0,6,0.048757066899732575,0.13544005366773737,0.08547691817741161,1.0784170204795165,1.0924157795379925,1.0871323645732236,1.1129149948834263,1.7448503796367154,20.519918891822048,0.9905897203763326,0.08503203101509837,0.9952837386274995,1.7531185449114954,-0.009828189760281436,0.017371234387249558,0.038811903185950625,1.6773894907730282,150.94880221807793,0.9997367444338812,0.011112307392473902,0.9998683635528635,8
broad,VOLCAP,EXT,10.0,6,0.06214220848761631,0.1714657649445236,0.10616530047553113,1.04276958238986,1.0477470083218832,1.0592092885711162,1.080220034800582,1.7037274823631574,26.91430899061653,0.9945083612347886,0.06330192177540761,0.9972504004686028,1.7084249668514393,0.007130188442278529,0.022842295828893792,0.06091822951677006,1.6481856385548748,157.9163090061678,0.9997594569562799,0.010437083091211946,0.9998797212446505,8
broad,VOLCAP,EXT,25.0,6,0.08255651392914651,0.2255671843940824,0.13761475761808253,0.989245576218967,0.9806676044582329,1.017287930019944,1.0311219578139155,1.664470713551236,36.884709228591746,0.9970684841134222,0.04512630703513845,0.998533166256095,1.6669158018977077,0.10355765379390947,0.04062876690461663,0.1104699337429429,1.6242985149377303,82.3900654237788,0.9991168837971433,0.01971473753034474,0.9995583443687229,8
broad,WIDTH,CORE,0.0,6,0.07166246041062835,0.20299889479965327,0.09501223453726103,1.1773363689392213,1.058304978672129,1.1169385288295242,1.1481353293632495,-1.1698177574679376,-3.749534309774311,0.7785038856038207,0.3119901461945418,-0.8823286720966405,1.3258299253589352,0.17752005625400646,0.05650352906023965,0.1519605942995419,-1.1082356965639035,-7.709510860661585,0.9083081352394755,0.14374915822724468,-0.9530520107735335,8
