panel,book,leg,IS_margin,IS_spread,IS_clause,IS_pass,OOS_margin,OOS_spread,OOS_pass,OOS_unanimous
U56,MADG100,H1,0.14931475969837193,0.18313497355538966,False,True,0.455457943986427,0.40582765632731,True,True
U56,MADG100,H2,0.28150938252753277,0.13414191886778837,True,True,0.3248018095771569,0.18868764859642084,True,True
U56,MADG100,OOS,0.28150938252753277,0.13414191886778837,True,True,0.3248018095771569,0.18868764859642084,True,True
U56,MADG100,DD,2.815129655202125,3.776354229663914,False,True,4.744853149643399,8.368818505094078,True,False
U56,MADG100,CAGR,0.5770181979688773,1.1805010629878598,False,True,1.9244407013774014,1.9775987970052091,True,True
U56,MADG075,H1,0.14680154222507824,0.18191252458791207,False,True,0.45482635729615417,0.38932573101185497,True,True
U56,MADG075,H2,0.27941769710528996,0.1332331572078771,True,True,0.3225476956159349,0.18980356693231637,True,True
U56,MADG075,OOS,0.27941769710528996,0.1332331572078771,True,True,0.3225476956159349,0.18980356693231637,True,True
U56,MADG075,DD,5.372126149105299,2.8895695502185736,True,True,8.403714552183846,6.247646214547709,True,True
U56,MADG075,CAGR,-2.2268847507614193,0.858775685079638,False,False,-1.2873194002662334,1.3789499367437896,False,False
U56,TOP20,H1,0.11243669413714996,0.22962026121451595,False,True,0.46734527970034856,0.38051931389154015,True,True
U56,TOP20,H2,0.20751740435382926,0.3454213685347911,False,True,0.34578522961549896,0.24979046890192103,True,True
U56,TOP20,OOS,0.20751740435382926,0.3454213685347911,False,True,0.34578522961549896,0.24979046890192103,True,True
U56,TOP20,DD,1.3479954866176425,3.1561603178260844,False,True,0.7234983963460312,7.4006837628528555,True,False
U56,TOP20,CAGR,1.8597216761000082,2.291915074010231,False,True,5.976784497796346,3.0248509482192483,True,True
U56,TOP40,H1,0.13713189849851515,0.1913309832385932,False,True,0.48832910968343946,0.5127903835969791,True,True
U56,TOP40,H2,0.13000949797445727,0.2538634144763694,False,True,0.341602897924809,0.21643014328491295,True,True
U56,TOP40,OOS,0.13000949797445727,0.2538634144763694,False,True,0.341602897924809,0.21643014328491295,True,True
U56,TOP40,DD,0.1426968717785304,4.227676307197492,False,True,2.2691328113510796,11.367251755681075,True,False
U56,TOP40,CAGR,2.122129222144749,1.9930519995268405,True,True,5.412671359989236,2.999475925521033,True,True
U56,EWELIG,H1,0.12583889619136435,0.22039203525130646,False,True,0.34427889540184164,0.4207206936204486,True,False
U56,EWELIG,H2,0.07453574778731542,0.25842466020078425,False,True,0.3418015409761249,0.323496424792598,True,True
U56,EWELIG,OOS,0.07453574778731542,0.25842466020078425,False,True,0.3418015409761249,0.323496424792598,True,True
U56,EWELIG,DD,3.2333772190153933,3.8396288137302452,False,True,3.217962669433891,6.400535912469718,True,False
U56,EWELIG,CAGR,-0.12064654836491523,1.5984960221119504,False,False,2.2918048752817293,2.180508650854618,True,True
U56,RULESV2,H1,0.09120571837375335,0.14666034128434846,False,True,0.33989508575219984,0.38433863774291654,True,True
U56,RULESV2,H2,0.2885553863146928,0.08633547866279123,True,True,0.3604527700918655,0.20939803815750402,True,True
U56,RULESV2,OOS,0.2885553863146928,0.08633547866279123,True,True,0.3604527700918655,0.20939803815750402,True,True
U56,RULESV2,DD,4.860376022822815,2.826427015129096,True,True,5.848676939410366,6.012433712055376,True,True
U56,RULESV2,CAGR,-2.416490675558462,0.7630676822156568,False,False,-1.131597789920695,0.8665938268116902,False,False
B136,MADG100,H1,0.14132825875188693,0.24321710781702743,False,True,0.3219007997128408,0.4258733760436608,True,False
