panel,cost,budget,IS_pick,IS_xrate,IS_bought,IS_paid,OOS_bought,OOS_paid,OOS_xrate,OOS_reached,OOS_best,OOS_best_xrate,regret,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,ctrl_OOS_Sharpe,ctrl_OOS_CAGR,ctrl_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,v1_OOS_Sharpe,fail4a,fail4b
SMALL,10,2.0,dg@0.8,0.6237487469692685,3.226633496333242,2.0126086002669297,5.503231735756375,3.1598767738694855,0.5741856650045623,True,200d@75,-0.27658995183531426,0.8507756168398766,0.8081062023556301,0.13913012986476825,-0.2534666284483601,0.80810620235563,0.1707288976034631,-0.30849894580592385,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.49230650885687877,,H1|H2|OOS|DD
SMALL,10,4.0,dg@0.7,0.625873594680982,4.873797591440021,3.0503812183020784,8.375059367375703,4.79563279966988,0.5726088125835669,True,abs@42,0.16054678967211758,0.41206202291144933,0.8081062023556302,0.1227725696067643,-0.22474835213216682,0.80810620235563,0.1707288976034631,-0.30849894580592385,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.49230650885687877,,H1|H2|OOS|DD
SMALL,10,6.0,dg@0.6,0.627779685668156,6.543800503590925,4.108065023219432,11.328868823126271,6.465546030325364,0.5707141755518321,True,dg@0.7,0.5726088125835669,-0.0018946370317347583,0.8081062023556304,0.10607343730020946,-0.19521025757466115,0.80810620235563,0.1707288976034631,-0.30849894580592385,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.49230650885687877,,H1|H2|OOS|CAGR
SMALL,10,8.0,dg@0.5,0.629470146035326,8.236848607671632,5.184850295941934,14.366035073912064,8.167309408235113,0.5685152073077213,True,dg@0.7,0.5726088125835669,-0.004093605275845569,0.80810620235563,0.08905580352111198,-0.1648385950668032,0.80810620235563,0.1707288976034631,-0.30849894580592385,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.49230650885687877,,H1|H2|OOS|CAGR
SMALL,10,10.0,unreachable-IS,,,,,,,,,,,,,,,,,,,,,,
SMALL,25,2.0,dg@0.8,0.3876891529998161,3.8449849213660126,1.490658947461454,5.522036113681339,2.509578614374708,0.4544661720261123,True,stop@0.3,0.1564485514047352,0.29801762062137704,0.6952814910122298,0.11601342325043773,-0.25456857466186433,0.6952814910122298,0.1411092093941848,-0.3097889357986777,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.49230650885687877,H1,H1|H2|OOS|DD|CAGR
SMALL,25,4.0,dg@0.7,0.39398666968717216,5.768730290003898,2.2728028352821505,8.40446488069434,3.829962652763208,0.4557057120389554,True,dg@0.8,0.4544661720261123,0.001239540012843099,0.6952814910122297,0.10280958286655273,-0.22574428699173432,0.6952814910122298,0.1411092093941848,-0.3097889357986777,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.49230650885687877,H1,H1|H2|OOS|DD|CAGR
SMALL,25,6.0,dg@0.6,0.39995605811454193,7.697438455660254,3.078637142305163,11.369716531535168,5.191476300919895,0.4566056054714082,True,dg@0.7,0.4557057120389554,0.0008998934324528363,0.6952814910122297,0.08919444638498586,-0.19609177048332604,0.6952814910122298,0.1411092093941848,-0.3097889357986777,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.49230650885687877,H1,H1|H2|OOS|CAGR
SMALL,25,8.0,dg@0.5,0.4057828000441193,9.629549780945911,3.907505673276468,14.419198096639196,6.592126805758869,0.45717707472895813,True,dg@0.7,0.4557057120389554,0.0014713626900027532,0.6952814910122298,0.07518794133659612,-0.16559695483228576,0.6952814910122298,0.1411092093941848,-0.3097889357986777,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.49230650885687877,H1,H1|H2|OOS|CAGR
SMALL,25,10.0,dg@0.4,0.41153224769662444,11.563467514849412,4.758739777552878,17.55431160405163,8.029892661223737,0.4574313617271323,True,dg@0.6,0.4566056054714082,0.0008257562557240639,0.6952814910122298,0.060810282781947445,-0.1342458197581614,0.6952814910122298,0.1411092093941848,-0.3097889357986777,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.49230650885687877,H1,H1|H2|OOS|CAGR
