panel,family,th,x,window,ident_max,ADD_pp,DROP_pp,BOTH_pp,sel_geo_pp,sel_arith_pp,rbar_add,rbar_drop,rbar_ctrl,n_add,n_drop,n_both,w_add,w_drop,dom
U56,MA-DIST,0.3,0.04258590290400068,FULL,2.7755575615628914e-17,0.5656725587088529,-12.737083212769814,9.18910648792454,-5.25827039912401,-2.9823041661364167,8.5552670477236,39.976560855405744,44.69055081961503,0.5344439441692931,1.274651058081945,1.725348941918055,0.06611980146889372,0.3186137811814162,DROP
U56,MA-DIST,0.3,0.04258590290400068,IS,2.7755575615628914e-17,0.06809787612081246,-13.372563056995551,10.213980098492009,-5.569640240202434,-3.0904850823827257,2.1220432573699175,35.96603455615725,48.000778620209566,0.25062282012954656,1.487792725460887,1.512207274539113,0.0320907106319848,0.37181088274037205,DROP
U56,MA-DIST,0.3,0.04258590290400068,OOS,1.3877787807814457e-17,0.9757885291212549,-12.2133016738125,8.344374932931148,-5.011982595824915,-2.893138211760096,10.362253541841667,44.449645196618384,41.963009694399105,0.7683778234086243,1.0989733059548255,1.9010266940451745,0.09416759831064986,0.2747671352558211,DROP
U56,MA-DIST,0.3,0.04258590290400068,TRAIL3Y,6.938893903907228e-18,0.4025864405736238,-18.3309518495225,5.626820158721362,-16.967362923285467,-12.30154525022751,27.601265915069078,50.27528751298419,52.6851599903267,0.08465608465608465,1.4576719576719577,1.5423280423280423,0.014585796238926464,0.3646115767073099,DROP
U56,MA-DIST,0.3,0.04258590290400068,TRAIL1Y,6.938893903907228e-18,-0.27847622288313545,-22.588245683878593,8.759318263360031,-25.780941641406542,-14.107403643401694,-41.95525229694217,90.64023779069497,96.5498666557302,0.03571428571428571,0.996031746031746,2.003968253968254,0.006637457949536194,0.24920770547887372,DROP
U56,MA-DIST,0.2,0.10222324247045247,FULL,4.163336342344337e-17,1.160337179808102,-7.0762627115815295,5.503338433328441,-1.5752555810615743,-0.4125870984449869,13.790735857357376,28.31885265890974,30.463328646597702,1.44979738856371,1.9984241332733004,4.0015758667267,0.08413888800495446,0.249878157028907,DROP
U56,MA-DIST,0.2,0.10222324247045247,IS,4.163336342344337e-17,0.4610161281412191,-7.0618402425508044,10.571806775305543,3.6295874721942623,3.970982660895953,9.178250469561275,22.698891520300982,29.081682123070625,0.9676133532635774,2.4887892376681613,3.5112107623318387,0.05022919451480778,0.31110947581889525,DROP
U56,MA-DIST,0.2,0.10222324247045247,OOS,1.3877787807814457e-17,1.7367385558637218,-7.088150142934572,1.3257548758959792,-5.753173018959634,-4.025656711174872,15.494382189041007,35.54570502498914,31.60178612908333,1.8472279260780287,1.5942505133470226,4.405749486652978,0.11208827397404049,0.1994094683999516,DROP
U56,MA-DIST,0.2,0.10222324247045247,TRAIL3Y,4.163336342344337e-17,-0.3303881897271098,-8.430760653181984,11.005884031363419,1.3519540928791596,2.2447351884543236,-28.55647185203378,25.315649991039272,31.914096511856012,0.12698412698412698,2.664021164021164,3.335978835978836,0.011569643177176304,0.3330256444596973,DROP
U56,MA-DIST,0.2,0.10222324247045247,TRAIL1Y,4.163336342344337e-17,0.11798572588562335,-2.560111884049704,22.242424563731003,27.03174500679988,19.800298405566917,55.01856821786143,7.52576868783491,46.060922840888445,0.01984126984126984,2.7261904761904763,3.2738095238095237,0.0021444710341866013,0.34017945411849,DROP
