CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,names,floor_musd,g,pass4a,pass4b
0.03590206422886011,0.6797991753475001,-0.1322876665536391,0.7968383980245777,0.6166870395862012,0.7733209845096638,0.035490788544376484,-0.07715028326815276,0.036156149141960414,0.6392325628637814,-0.13228766655363955,0.6151887418183876,347.9115404168785,0.0,0.25,True,False
0.06994207130721097,0.6790598275986033,-0.2521441364247132,0.7969956676819628,0.6154181993905303,0.7735883197438016,0.06999602750779044,-0.15006304384227054,0.06990874938782521,0.6380414257814953,-0.2521441364247131,1.1851082469559608,347.9115404168785,0.0,0.5,True,False
0.10181777831745098,0.6781352696586783,-0.361663735820842,0.7970199840580423,0.6139801956312069,0.7737298887497329,0.10331123381065233,-0.21882785690658368,0.10089643214031607,0.6366624355474835,-0.3616637358208401,1.740900347722501,347.9115404168785,0.0,0.75,False,False
0.13122175544841386,0.6770308933152684,-0.46032779538269775,0.7968992103547003,0.6123984905213492,0.7737304115156104,0.13522430665461194,-0.2835812817254473,0.12875683745266375,0.6351153641844326,-0.4603277953826991,2.316451270281132,347.9115404168785,0.0,1.0,False,False
0.02286858998438368,0.4123146294500903,-0.14806347768134887,0.5065796237065622,0.34747568148861885,0.4798518277918336,0.024744448938761376,-0.09058938762838165,0.02171177763069765,0.377335018728945,-0.1480634776813463,0.9212755884012266,252.0950686324352,1.0,0.25,False,False
0.04268350963761458,0.4125861353424842,-0.28107895142137507,0.5077131609231347,0.3471669382611058,0.48101359182812464,0.04721230043503066,-0.17605337514500952,0.03989632291101697,0.3771534586739056,-0.28107895142137473,1.7877206463639328,252.0950686324352,1.0,0.5,False,False
0.05920368593779335,0.41275110225949024,-0.39946441775909347,0.50872462855133,0.3468040342012202,0.48206187034158254,0.06719372784077238,-0.25633930509961933,0.05429895663584716,0.37688661460751466,-0.3994644177590929,2.634939042041155,252.0950686324352,1.0,0.75,False,False
0.07220141972640537,0.412827851694554,-0.5038095016005799,0.5096074780289426,0.34643089121970444,0.48299115202580356,0.0844863141827934,-0.3314386571447846,0.06468389882576564,0.3765687099997197,-0.5038095016005801,3.5013906272763524,252.0950686324352,1.0,1.0,False,False
0.009082379421844644,0.17999481968909342,-0.18225925816675015,0.321500309021281,0.07523980492524983,0.2844699187447197,0.01426685841744324,-0.10692805729016108,0.00589369813112639,0.12442590217514178,-0.1822592581667506,1.444032227427589,141.44687341128622,5.0,0.25,False,False
0.014595142438596609,0.1804007498613669,-0.3403769863493098,0.3229180255947466,0.07492809887482325,0.28605059328243776,0.025810085836524888,-0.20542003443191204,0.007730139351094012,0.1242146272661983,-0.34037698634931135,2.843989816187603,141.44687341128622,5.0,0.5,False,False
0.01643474057632366,0.18079588154182058,-0.47526556545794274,0.3242765252647803,0.07468739854861318,0.2875899655306003,0.03449812553714282,-0.29576401723836643,0.005436719608060692,0.12402919947935288,-0.47526556545794363,4.230851532510245,141.44687341128622,5.0,0.75,False,False
0.014523390099498323,0.1812088017368748,-0.5884402312900883,0.3255711044604421,0.07457880022001102,0.28908110598280184,0.040214144423955656,-0.3782906332666821,-0.0010252388098194176,0.1239207823263131,-0.5884402312900878,5.637195423709965,141.44687341128622,5.0,1.0,False,False
-0.012647245726659206,-0.16582634748817998,-0.31219948936260544,0.13002355103904834,-0.4006636484225214,0.1524609092565188,0.007380764739882473,-0.13352963670803564,-0.024817113689359904,-0.3430705836421727,-0.3121994893626069,2.208147492933527,43.58896797153025,20.0,0.25,False,False
-0.02908634092499751,-0.1646638468445439,-0.5361073071164424,0.1313306409089543,-0.3994134207856259,0.15333382967046472,0.011260868606577601,-0.25267388657528045,-0.05319647590495036,-0.3416165298122263,-0.5361073071164439,4.3854369599912255,43.58896797153025,20.0,0.5,False,False
-0.04917126466613431,-0.16331130457767828,-0.6932907998168817,0.132672270259533,-0.3977678252905664,0.154255331417162,0.01156750593996314,-0.35845427631343185,-0.08484747754425181,-0.339838614941265,-0.6932907998168816,6.556163271686614,43.58896797153025,20.0,0.75,False,False
-0.07272718546937074,-0.16171971296652482,-0.8012841009140534,0.13405453421562724,-0.39563093919158776,0.15523029561077092,0.008256987156075812,-0.4518977503141701,-0.11945947901286169,-0.33765427345576293,-0.8012841009140529,8.746201530489998,43.58896797153025,20.0,1.0,False,False
