panel,p,mult,pick,n_eligible,fallback,is_sharpe,oos_CAGR,oos_Sharpe,oos_MaxDD,full_CAGR,full_Sharpe,full_MaxDD,h1,h2,keep4a,keep4b,fail4a,fail4b,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD,live_oos_Sharpe,anchor_oos_Sharpe
U56,0.9,0.5,H=189,0,True,1.2465742147599201,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,"H2,DD",DD,0.8747033226162612,0.1527838188994346,-0.3371726770846233,1.2780694840193234,1.1831862943616596
U56,0.9,0.6,H=189,0,True,1.2465742147599201,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,"H2,DD",DD,0.8747033226162612,0.1527838188994346,-0.3371726770846233,1.2780694840193234,1.1831862943616596
U56,0.9,0.75,N=40,2,False,1.1622887308103953,0.14163875971720574,1.1212046598635055,-0.22455521085520647,0.13443489553141097,1.1346869565732272,-0.2245552108552068,1.266294739283014,1.0427178666609016,False,True,"H2,DD",-,0.8747033226162612,0.1527838188994346,-0.3371726770846233,1.2780694840193234,1.1831862943616596
U56,0.9,1.0,H=189,13,False,1.2465742147599201,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,True,"H2,DD",-,0.8747033226162612,0.1527838188994346,-0.3371726770846233,1.2780694840193234,1.1831862943616596
U56,0.95,0.5,H=189,0,True,1.2465742147599201,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,"H2,DD",DD,0.8747033226162612,0.1527838188994346,-0.3371726770846233,1.2780694840193234,1.1831862943616596
U56,0.95,0.6,H=189,0,True,1.2465742147599201,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,"H2,DD",DD,0.8747033226162612,0.1527838188994346,-0.3371726770846233,1.2780694840193234,1.1831862943616596
U56,0.95,0.75,N=40,3,False,1.1622887308103953,0.14163875971720574,1.1212046598635055,-0.22455521085520647,0.13443489553141097,1.1346869565732272,-0.2245552108552068,1.266294739283014,1.0427178666609016,False,True,"H2,DD",-,0.8747033226162612,0.1527838188994346,-0.3371726770846233,1.2780694840193234,1.1831862943616596
U56,0.95,1.0,H=189,14,False,1.2465742147599201,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,True,"H2,DD",-,0.8747033226162612,0.1527838188994346,-0.3371726770846233,1.2780694840193234,1.1831862943616596
U56,0.975,0.5,H=189,0,True,1.2465742147599201,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,"H2,DD",DD,0.8747033226162612,0.1527838188994346,-0.3371726770846233,1.2780694840193234,1.1831862943616596
U56,0.975,0.6,H=189,0,True,1.2465742147599201,0.15801217588581307,1.0530445140025766,-0.21753419701251098,0.15578413144491754,1.1231704270134937,-0.21753419701251098,1.324435170368833,0.9898805761707764,False,False,"H2,DD",DD,0.8747033226162612,0.1527838188994346,-0.3371726770846233,1.2780694840193234,1.1831862943616596
