panel,theta,con,cad,arm,hnd,gross,turn_yr,expo,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,pass4a,f4b,pass4b
U56,0.2,RESPREAD,D,MA-THRESH,DRIFT,0.75,48.95028880778395,0.7126857271499325,0.1524205239318006,0.7352307164971711,-0.6016032018657878,0.9103697292127347,0.5864716701338301,0.18519656060896805,0.8964135944622955,-0.4932020190934394,0.1260880738937198,0.6171171514659818,-0.6016032018657884,False,"H1,H2,OOS,DD",False
U56,0.2,RESPREAD,D,MA-THRESH,RTT,0.75,48.95028880778395,0.7126857271499325,0.1524205239318006,0.7352307164971711,-0.6016032018657878,0.9103697292127347,0.5864716701338301,0.18519656060896805,0.8964135944622955,-0.4932020190934394,0.1260880738937198,0.6171171514659818,-0.6016032018657884,False,"H1,H2,OOS,DD",False
U56,0.2,RESPREAD,D,MOM-D,DRIFT,0.75,59.62821602745203,0.7126857271499325,0.15657545108724968,0.7283974854314161,-0.5395708774642043,0.902203842917873,0.6027751140208111,0.1544478154783695,0.7952931752165445,-0.4434708832372064,0.15833205976029308,0.6923543960031001,-0.5395708774642038,False,"H1,H2,OOS,DD",False
U56,0.2,RESPREAD,D,MOM-D,RTT,0.75,59.62821602745203,0.7126857271499325,0.15657545108724968,0.7283974854314161,-0.5395708774642043,0.902203842917873,0.6027751140208111,0.1544478154783695,0.7952931752165445,-0.4434708832372064,0.15833205976029308,0.6923543960031001,-0.5395708774642038,False,"H1,H2,OOS,DD",False
U56,0.2,RESPREAD,W,MA-THRESH,DRIFT,0.75,20.300244309170036,0.7129330071978907,0.19442958755767958,0.887145336247679,-0.4853310937988964,1.0831290936663602,0.7134194485126824,0.23769082194259306,1.0736355356525074,-0.3540956957886833,0.15991153247482637,0.7445141761346031,-0.4853310937988965,False,"H2,OOS,DD",False
U56,0.2,RESPREAD,W,MA-THRESH,RTT,0.75,22.015476278295854,0.7125168842863575,0.19722262711727456,0.8968233512328252,-0.4827240791938646,1.083877423755871,0.7322430841366575,0.2373661735968624,1.074384437875439,-0.35232099066975997,0.1651161011761073,0.7618834669536642,-0.4827240791938646,False,"H2,OOS,DD",False
U56,0.2,RESPREAD,W,MOM-D,DRIFT,0.75,22.19613398937223,0.7130703719569836,0.1987166270137355,0.8782959914376309,-0.441763446668214,1.0597475156419192,0.7431651757524846,0.20246177941149845,0.9837632370202201,-0.42539253980240743,0.19563853104730722,0.8163228903220467,-0.44176344666821366,False,"H2,OOS,DD",False
U56,0.2,RESPREAD,W,MOM-D,RTT,0.75,23.718097333425725,0.7125168842863575,0.19976596595206475,0.8804332340458292,-0.44493646674142784,1.0592531238316676,0.7488371026154215,0.20234188570901224,0.9840012180126962,-0.4275519821130954,0.19764696510120183,0.8204320981541415,-0.4449364667414284,False,"H2,OOS,DD",False
U56,0.2,RESPREAD,M,MA-THRESH,DRIFT,0.75,8.145027398672092,0.7313107830312482,0.28738762609667945,1.1665974030056894,-0.322120337156523,1.3646359212997705,0.9636593653291731,0.3656865506352849,1.3672705492763482,-0.3183998364601498,0.22623771956334382,0.990474219080329,-0.322120337156523,False,DD,False
U56,0.2,RESPREAD,M,MA-THRESH,RTT,0.75,10.354037393965793,0.7288946420531293,0.2869690185525904,1.1673185336682188,-0.32353169794479164,1.3672860193078231,0.9634625417918424,0.3652683798809191,1.371833811820327,-0.3183849874246816,0.22581983069008138,0.988611713006483,-0.3235316979447914,False,DD,False
