panel,H,N,rung,mean_nsel,mean_gross,book_new_per_reb,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,O_S,O_DD,O_CAGR,pass4b,pass4a,pass4b_oos,pass4b_full_and_oos,EDGE_OPEN_pp,EDGE_IS_OPEN_pp,EDGE_OOS_OPEN_pp,EDGE_se_OPEN_pp,null_med_OPEN,NTURN_raw_OPEN,NTURN_matched_OPEN,NEW_per_reb_OPEN,lam_med_OPEN,drier_OPEN,EDGE_ELIG_pp,EDGE_IS_ELIG_pp,EDGE_OOS_ELIG_pp,EDGE_se_ELIG_pp,null_med_ELIG,NTURN_raw_ELIG,NTURN_matched_ELIG,NEW_per_reb_ELIG,lam_med_ELIG,drier_ELIG,GATE_pp,GATE_IS_pp,GATE_OOS_pp,DTURN,DTURN_matched,DNEW,GATE_se_pp,GATE_decisive,dec_OPEN,dec_ELIG,dd_margin_pp,cagr_margin_pp
U56,5,5,WALK,4.996749729144096,0.75,4.184182015167931,15.733751197910642,0.17312890373145096,0.9774685370164236,-0.21371401057426764,0.9511492358817254,1.0066077520359193,0.1529154482789028,0.947542028060559,-0.18877577460581252,0.19003461858278814,1.0032248153674157,-0.2137140105742673,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,12.08541876920457,10.362942956194022,13.055971947414536,0.3049685114795944,0.052274716039405256,59.86853640756402,47.04400772572972,4.187432286023835,0.7861873850349744,2,13.012186011465076,12.287541905738141,13.601467256128041,0.3782703360837812,0.04300704361680019,56.23700339033998,53.01590361053762,4.184182015167931,0.942270162953282,14,-0.9267672422605067,-1.9245989495441194,-0.5454953087135053,3.6315330172240436,-5.9718958848079,0.003250270855904347,0.4858952975230531,False,True,True,-1.14104699205462,6.745274600601736
U56,5,8,WALK,7.960996749729144,0.75,6.66738894907909,13.778859547015971,0.1457004681427918,0.963006339527992,-0.17117338596312304,0.9648453755895102,0.9675631507847324,0.12715291649482463,0.9154464007445496,-0.14403220652255333,0.1611979241598036,1.0007830318260365,-0.17117338596312337,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,10.334174092367544,8.633002432728809,11.971467617187104,0.22722457217525066,0.04235872721911638,56.11227933582971,37.025222673248976,6.699891657638137,0.6587453189545105,0,9.42251057261302,8.454542604231152,9.753734024630944,0.28421578296404293,0.05147536241666162,50.864533982214056,46.77614348969078,6.66738894907909,0.9168515265497788,9,0.9116635197545246,0.1784598284976564,2.2177335925561596,5.247745353615656,-9.750920816441806,0.03250270855904702,0.3638813233543179,True,True,True,3.1130154690598406,4.0024310417358215
U56,5,10,WALK,9.900325027085591,0.75,8.29469122426869,13.100212569564286,0.1422451318867386,1.0023116303955188,-0.1753820876112081,0.9605668559862236,1.0440800717056444,0.11763180016614028,0.910546262412629,-0.13177917780444692,0.16291347365515452,1.0719654701955073,-0.17538208761120821,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,9.525652059329525,7.340933859926768,11.18354383106337,0.2739293984427695,0.04698861129344334,53.73552560380673,36.580145018236635,8.37486457204767,0.6777732748399867,0,8.587328152171903,7.547002377054424,9.816072596352765,0.17907754291346803,0.05637185036501957,47.600395350545725,46.92841582532239,8.29469122426869,0.985189740131455,17,0.9383239071576224,-0.2060685171276564,1.3674712347106048,6.1351302532610035,-10.348270807085754,0.080173347778981,0.327270655126827,True,True,True,2.692145304251334,3.6568974161305
U56,5,12,WALK,11.822318526543878,0.75,9.90899241603467,11.934011402547721,0.13740533540892375,1.0180349922563872,-0.18571230258663218,1.015784121254832,1.0269639999416045,0.11744633206465904,0.9525312507365917,-0.1319624967807821,0.1541031513842004,1.0689631578921557,-0.1857123025866324,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,7.65523096407803,6.296580744071523,9.031403141402771,0.15849290926189574,0.06085302576814344,51.3464877746763,39.97961466719673,10.049837486457205,0.7796070466037983,0,7.309364443941623,6.381027506997839,8.149858616942208,0.15833037203749709,0.0643116909695075,44.38218009645968,44.34319130323435,9.90899241603467,1.0,36,0.34586652013640684,-0.0844467629263157,0.8815445244605637,6.9643076782166204,-4.363576636037621,0.1408450704225359,0.22402792012566594,False,True,True,1.659123806708926,3.172917768349015
U56,5,15,WALK,14.659804983748646,0.75,12.293607800650054,11.213485672212466,0.13825268901963694,1.0663436076898551,-0.18944888507990298,1.0695290624502156,1.0712862780683192,0.11676145934496018,0.9863716335653462,-0.12932791136878552,0.15625463073501744,1.1278119823903963,-0.1894488850799032,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,7.8503291773634025,5.96867925880683,9.072175258823211,0.20829236502436904,0.05974939724600292,47.826280160174164,37.19238154357291,12.562296858071505,0.7757346928932356,0,6.794523157155064,5.7392559328174,7.542065818558196,0.1469372808542153,0.07030745744808631,39.88319684830198,39.868033007779495,12.293607800650054,1.0,39,1.0558060202083386,0.22942332598942983,1.530109440265015,7.943083311872186,-2.675651464206588,0.2686890574214509,0.2549044405895581,True,True,True,1.2854655573818459,3.257653129420335
U56,5,20,WALK,19.21235102925244,0.75,16.12676056338028,9.852592281960147,0.1310821664761721,1.0863036293633248,-0.1848248123803885,1.0889183124021695,1.0910549965086525,0.10912484386748522,0.9840970564810252,-0.12195565630667093,0.14948361403242716,1.1639868831630353,-0.1848248123803885,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,6.515397165308623,4.5358188944448985,7.9989133118027915,0.15478302721809514,0.06592819482308587,41.76679866910247,32.85293357044108,16.74972914409534,0.7818359753538648,0,5.38776138345013,4.1212952700817045,6.603104272633987,0.10083299810807853,0.07720455264167081,32.808408162554755,32.808408162554755,16.127843986998915,1.0,40,1.1276357818584932,0.414523624363194,1.395809039168805,8.958390506547715,0.04452540788632575,0.6218851570964254,0.1847297459053667,True,True,True,1.747872827333294,2.5406008750738507
U56,5,25,WALK,23.528710725893824,0.75,19.75839653304442,9.184707693568427,0.1242340041352683,1.0867742530034186,-0.17810312196192746,1.055672910586435,1.1191801338966234,0.10095744918932104,0.9517590755954378,-0.11854172522808115,0.14376448142644827,1.1893091803694615,-0.17810312196192746,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,5.489486470851901,3.6359161541455354,7.033834581281317,0.1477484255753009,0.0693391394267493,35.734416335517565,27.26677019138362,20.937161430119176,0.7629943586544105,0,4.210212339795028,2.696510078888714,5.466783716858769,0.0970792156344578,0.08213188073731803,26.378875726171373,26.378875726171373,19.763813651137596,1.0,40,1.279274131056873,0.9394060752568212,1.5670508644225478,9.355540609346193,0.8878944652122485,1.1733477789815794,0.17678792766527296,True,True,True,2.4200418691793986,1.855784640983471
U56,5,30,WALK,27.640303358613217,0.75,23.209100758396534,8.484152005270877,0.11743126090227474,1.0698739196244336,-0.17589256888140992,1.0410958702259343,1.099574766397396,0.09538483609739434,0.9273405803308781,-0.11360751920716838,0.13591282255771953,1.179060991883428,-0.17589256888141014,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,4.151169370974694,2.209927769896347,5.778864218323044,0.11397058773007054,0.07591956719252779,29.706153372524884,22.23929515365768,25.12459371614301,0.7499083017019905,0,2.674502900347353,1.4050069668371745,3.7575456326432666,0.05901791017625488,0.0906862318988012,20.535313713647135,20.535313713647135,23.217768147345613,1.0,40,1.476666470627341,0.8049208030591726,2.021318585679777,9.17083965887775,1.7039814400105442,1.906825568797398,0.12834488142933553,True,True,True,2.6410971772311527,1.1755103176841142
U56,5,40,WALK,34.73456121343445,0.75,29.18418201516793,7.827886731215342,0.10912287421945477,1.065512641973271,-0.16666155833633256,1.0596580762496959,1.0744064594177998,0.09203452268980405,0.9435576290301367,-0.11246915623470721,0.12339076166039242,1.1604505973323647,-0.16666155833633212,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,2.8066757839944168,1.3637296979024827,3.9368342179304627,0.08496353225785575,0.0810561163795106,17.74512534161793,12.762606109738318,33.49945828819068,0.7191121717551404,0,0.856454036909704,0.10821727901676459,1.5081326548813112,0.031561819227523595,0.10055833385035773,10.962758957111781,10.962758957111781,29.201516793066087,1.0,40,1.9502217470847127,1.255512418885718,2.4287015630491515,6.7823663845061475,1.799847152626537,4.297941495124594,0.09063636271763431,True,True,True,3.5641982317388883,0.34467164940211736
U56,10,5,WALK,4.99783315276273,0.75,2.112676056338028,11.22898969434108,0.19384080220231925,1.0647935501759123,-0.21750484336046394,1.0476716973444136,1.0884590642268879,0.17812385974126466,1.0786641262200607,-0.21163558843333008,0.2069364636320148,1.0613659088945557,-0.21750484336046327,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,11.390877708798964,10.380016904612443,12.236515756491094,0.4448496913267607,0.07993202511432962,30.508941664782427,23.980140124517547,2.112676056338028,0.7823850811385519,4,12.212631130228447,11.602217933423987,13.01302200127622,0.3158215320882581,0.07171449090003479,29.03001804474417,27.718450273619382,2.1072589382448537,0.9600504420919954,17,-0.8217534214294826,-1.2222010288115435,-0.776506244785125,1.4789236200382554,-3.738310149101835,0.005417118093174356,0.545558876753086,False,True,True,-1.5201302706742497,8.816464447688565
