book,family,cad,phase,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,turnover,fail4a,fail4b
SMALL439,SMALL,2W,0,0.08194874408823005,0.549032884124979,-0.27270159186759435,0.6752144350757507,0.4469540487688705,0.5784234462723639,14.435473037074674,H1,"H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,2W,1,0.07117584707220304,0.4866990400034244,-0.33377382165350655,0.6771447789156438,0.33520310668672776,0.4454791941029438,14.435113850746182,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,6W,0,0.08022495197780555,0.5274966702627722,-0.3949571667566296,0.8251626909324141,0.29438705754115346,0.4059905153747035,7.77085536766646,"H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,6W,1,0.05207407959518617,0.3757740831173925,-0.35880647446740443,0.755801942222189,0.06791219446312478,0.25248687237362255,7.855195242817708,H2,"H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,6W,2,0.06318211674813612,0.44037416929794737,-0.4239234091293864,0.6860404972069053,0.23596988677671749,0.38542896871028076,7.865774177121334,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,6W,3,0.07027187225286635,0.4726647731470291,-0.3638078801570769,0.6857664235558673,0.30681129947805885,0.38908039283772533,7.820912453670647,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,6W,4,0.08958982271753357,0.5800848406415521,-0.3365431944431805,0.667748775868316,0.5142604301282817,0.566463678743869,7.803629696761074,H1,"H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,6W,5,0.09347391354975665,0.6010435235337692,-0.35513826429343776,0.8101883680581938,0.43315305145410143,0.5228011248260893,7.941740128854629,-,"H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,8W,0,0.07209487947674886,0.4829599414936991,-0.41525434997429045,0.8256621742753983,0.20888251213674985,0.35046191695955276,6.394585912165419,"H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,8W,1,0.07650846080785145,0.5037785220699663,-0.3904109372423813,0.8283181877872362,0.2517291441761941,0.379365023854293,6.538264073559714,"H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,8W,2,0.07382244397560966,0.49179007218209075,-0.37693545190800914,0.5900133731492163,0.4207241472906136,0.49873558410317137,6.547639915541335,"H1,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,8W,3,0.05406860650152656,0.3867969061246581,-0.35464076052201554,0.5565521630740066,0.25255305899490865,0.3421886954567341,6.570193896840009,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,8W,4,0.07654876231582985,0.5093953252691796,-0.2614952163374795,0.5401874379834914,0.48884581721551956,0.5123300025511116,6.5914883355249065,H1,"H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,8W,5,0.06952593193586254,0.4664262106837216,-0.3603709060334622,0.6699355332894396,0.3033474784793021,0.43749720467467806,6.746959763835898,"H1,H2","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,8W,6,0.07232812351150009,0.48347464255845046,-0.38933137339934,0.7700622341712439,0.2505973707886669,0.38360440140067487,6.603577095666393,"H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,8W,7,0.0802318721400952,0.5280417158612768,-0.39289016141664823,0.8231796985615389,0.2867975388163361,0.4121493526206642,6.535549202642986,"H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,10W,0,0.060830815849086006,0.42161263316872866,-0.44037674714147723,0.6071594351896291,0.2808939918260473,0.33152351381611894,5.557388620864076,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
SMALL439,SMALL,10W,1,0.05250484223357632,0.37742879928799256,-0.3768486739152075,0.45386344300935644,0.3176821096456892,0.3696868794827235,5.724109532379959,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
