file,dial,kind,group,ddcol,m0,m,DD0,DD,dDD
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|10.0|1.0,MaxDD,0.0,2.0,-0.1494360194389324,-0.149436019438932,3.885780586188048e-16
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|10.0|1.0,MaxDD,0.0,3.0,-0.1494360194389324,-0.1494360194389321,3.0531133177191805e-16
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|10.0|1.0,MaxDD,0.0,5.0,-0.1494360194389324,-0.1494360194389324,0.0
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|10.0|1.0,MaxDD,0.0,8.0,-0.1494360194389324,-0.1494360194389324,0.0
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|10.0|1.0,IS_MaxDD,0.0,2.0,-0.1009563265781936,-0.1006422831489201,0.0003140434292735056
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|10.0|1.0,IS_MaxDD,0.0,3.0,-0.1009563265781936,-0.1006422831489206,0.000314043429273006
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|10.0|1.0,IS_MaxDD,0.0,5.0,-0.1009563265781936,-0.1006422831489195,0.00031404342927410234
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|10.0|1.0,IS_MaxDD,0.0,8.0,-0.1009563265781936,-0.1006422831489204,0.0003140434292732003
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|10.0|1.0,OOS_MaxDD,0.0,2.0,-0.1494360194389323,-0.1494360194389324,-8.326672684688674e-17
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|10.0|1.0,OOS_MaxDD,0.0,3.0,-0.1494360194389323,-0.1494360194389321,2.220446049250313e-16
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|10.0|1.0,OOS_MaxDD,0.0,5.0,-0.1494360194389323,-0.1494360194389321,2.220446049250313e-16
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|10.0|1.0,OOS_MaxDD,0.0,8.0,-0.1494360194389323,-0.1494360194389322,1.1102230246251565e-16
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|25.0|1.0,MaxDD,0.0,2.0,-0.1502457632839799,-0.1502457632839802,-3.0531133177191805e-16
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|25.0|1.0,MaxDD,0.0,3.0,-0.1502457632839799,-0.1502457632839802,-3.0531133177191805e-16
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|25.0|1.0,MaxDD,0.0,5.0,-0.1502457632839799,-0.1502457632839798,1.1102230246251565e-16
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|25.0|1.0,MaxDD,0.0,8.0,-0.1502457632839799,-0.1502457632839803,-3.885780586188048e-16
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|25.0|1.0,IS_MaxDD,0.0,2.0,-0.1039483590493968,-0.1034934906784004,0.00045486837099639743
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|25.0|1.0,IS_MaxDD,0.0,3.0,-0.1039483590493968,-0.1034934906784003,0.0004548683709964946
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|25.0|1.0,IS_MaxDD,0.0,5.0,-0.1039483590493968,-0.1034934906784008,0.000454868370995995
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|25.0|1.0,IS_MaxDD,0.0,8.0,-0.1039483590493968,-0.1034934906784003,0.0004548683709964946
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|25.0|1.0,OOS_MaxDD,0.0,2.0,-0.1502457632839802,-0.1502457632839798,4.163336342344337e-16
2026-09-05_band-width-at-g085_cloud.grid.csv,band,INT,broad|cand20|0.55|25.0|1.0,OOS_MaxDD,0.0,3.0,-0.1502457632839802,-0.1502457632839801,1.1102230246251565e-16
