panel,cadence,cap,gross,cost_bps,comparand,CAGR,Sharpe,MaxDD,H1,H2,Calmar,turnover_yr,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,base_Sharpe,base_MaxDD,base_CAGR,base_OOS_Sharpe,L_H1,L_H2,L_OOS,L_DD,L_CAGR,S_H1,S_H2,S_OOS,S_DD,S_CAGR,pass4b,pass4b_strict,x_CAGR,x_Sharpe,x_MaxDD,x_H1,x_H2,x_OOS_Sharpe,x_OOS_CAGR
U56,W,0.015,0.75,25.0,BLEND_BH,0.09328520754853864,1.2040024865307533,-0.12806231335853735,1.2194659331441033,1.2001708580343384,0.7284360644600189,3.0004287848382387,1.091236224022687,0.9059337709606251,0.10628018813242623,1.2894740868189813,-0.12806231335853724,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.1360742724618973,1.068439916278542,-0.26134503615343674,1.2867076780374929,1.0217618051170407,1.1088498485421472,0.17051263730521105
U56,W,0.015,0.75,25.0,BLEND_RB,0.09328520754853864,1.2040024865307533,-0.12806231335853735,1.2194659331441033,1.2001708580343384,0.7284360644600189,3.0004287848382387,1.091236224022687,0.9059337709606251,0.10628018813242623,1.2894740868189813,-0.12806231335853724,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.08351007715585057,1.0761401217038364,-0.1677800293010946,1.1181440880272944,1.0478187745199548,1.1380452955351816,0.09281653921397437
U56,W,0.015,0.75,50.0,SPY,0.08511341120664673,1.1052388823356407,-0.12915612218694672,1.117415864810649,1.1033668292602483,0.6589963353301171,3.0004287848382387,0.98675459663207,0.7201901935246994,0.09786760635949454,1.194479387869652,-0.12915612218694683,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,0.015,0.75,50.0,EWBH,0.08511341120664673,1.1052388823356407,-0.12915612218694672,1.117415864810649,1.1033668292602483,0.6589963353301171,3.0004287848382387,0.98675459663207,0.7201901935246994,0.09786760635949454,1.194479387869652,-0.12915612218694683,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,0.015,0.75,50.0,BLEND_BH,0.08511341120664673,1.1052388823356407,-0.12915612218694672,1.117415864810649,1.1033668292602483,0.6589963353301171,3.0004287848382387,0.98675459663207,0.7201901935246994,0.09786760635949454,1.194479387869652,-0.12915612218694683,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.12977019282782565,1.0245009688735203,-0.26752961449914736,1.2245910603684966,0.984649438390563,1.0723546515634317,0.1640274428105395
U56,W,0.015,0.75,50.0,BLEND_RB,0.08511341120664673,1.1052388823356407,-0.12915612218694672,1.117415864810649,1.1033668292602483,0.6589963353301171,3.0004287848382387,0.98675459663207,0.7201901935246994,0.09786760635949454,1.194479387869652,-0.12915612218694683,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.07691609124178878,0.9966383344559597,-0.16979350034060847,1.0352860430030268,0.9706469396097238,1.0618032414543432,0.08615790815638347
U56,W,0.015,1.0,0.0,SPY,0.10153510738420146,1.300488041067578,-0.126968069017814,1.3208746333994288,1.2936651914537387,0.79969009664907,3.0161501053649626,1.1951134010860482,1.1075079844288989,0.11480348124837803,1.380971462701617,-0.1269680690178142,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,0.015,1.0,0.0,EWBH,0.10153510738420146,1.300488041067578,-0.126968069017814,1.3208746333994288,1.2936651914537387,0.79969009664907,3.0161501053649626,1.1951134010860482,1.1075079844288989,0.11480348124837803,1.380971462701617,-0.1269680690178142,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,0.015,1.0,0.0,BLEND_BH,0.10153510738420146,1.300488041067578,-0.126968069017814,1.3208746333994288,1.2936651914537387,0.79969009664907,3.0161501053649626,1.1951134010860482,1.1075079844288989,0.11480348124837803,1.380971462701617,-0.1269680690178142,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,True,False,True,True,True,False,False,False,0.14251791545156078,1.1092060046218892,-0.2551099302122748,1.3471640996038878,1.056140537818481,1.142169569349495,0.1773289864208183
U56,W,0.015,1.0,0.0,BLEND_RB,0.10153510738420146,1.300488041067578,-0.126968069017814,1.3208746333994288,1.2936651914537387,0.79969009664907,3.0161501053649626,1.1951134010860482,1.1075079844288989,0.11480348124837803,1.380971462701617,-0.1269680690178142,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.09010015934529658,1.1528625390467353,-0.16576370051710476,1.199262325596301,1.1216429437128195,1.2107309755387157,0.09951071108427323
U56,W,0.015,1.0,10.0,SPY,0.0982183163680308,1.261015895224588,-0.12740581901796688,1.2801857346932317,1.254883590270682,0.7709091870770829,3.0161501053649626,1.1534240107494798,1.0327768582834804,0.11137774250467447,1.3429418588548756,-0.12740581901796677,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,0.015,1.0,10.0,EWBH,0.0982183163680308,1.261015895224588,-0.12740581901796688,1.2801857346932317,1.254883590270682,0.7709091870770829,3.0161501053649626,1.1534240107494798,1.0327768582834804,0.11137774250467447,1.3429418588548756,-0.12740581901796677,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,0.015,1.0,10.0,BLEND_BH,0.0982183163680308,1.261015895224588,-0.12740581901796688,1.2801857346932317,1.254883590270682,0.7709091870770829,3.0161501053649626,1.1534240107494798,1.0327768582834804,0.11137774250467447,1.3429418588548756,-0.12740581901796677,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,True,False,True,True,True,False,False,False,0.1399222479772695,1.0913651988749622,-0.2576100613884318,1.3223287542033013,1.0408481288666238,1.1271559530095774,0.17462156517507155
U56,W,0.015,1.0,10.0,BLEND_RB,0.0982183163680308,1.261015895224588,-0.12740581901796688,1.2801857346932317,1.254883590270682,0.7709091870770829,3.0161501053649626,1.1534240107494798,1.0327768582834804,0.11137774250467447,1.3429418588548756,-0.12740581901796677,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.08739608025349388,1.120683370080208,-0.16657057506369177,1.166146846750531,1.0900492728748115,1.1795686949170772,0.09675133061261665
U56,W,0.015,1.0,25.0,SPY,0.09326111878463417,1.2016992929050987,-0.1280623133585369,1.2190364656643249,1.1966078288836661,0.7282479625643682,3.0161501053649626,1.0907870120108558,0.9056249846929196,0.10625811533558127,1.2857867442321254,-0.12806231335853746,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,0.015,1.0,25.0,EWBH,0.09326111878463417,1.2016992929050987,-0.1280623133585369,1.2190364656643249,1.1966078288836661,0.7282479625643682,3.0161501053649626,1.0907870120108558,0.9056249846929196,0.10625811533558127,1.2857867442321254,-0.12806231335853746,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,0.015,1.0,25.0,BLEND_BH,0.09326111878463417,1.2016992929050987,-0.1280623133585369,1.2190364656643249,1.1966078288836661,0.7282479625643682,3.0161501053649626,1.0907870120108558,0.9056249846929196,0.10625811533558127,1.2857867442321254,-0.12806231335853746,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.13603923287424458,1.0645731610337774,-0.26134503615343774,1.2850029272297785,1.01788844172752,1.104612834756107,0.1705715153885976
U56,W,0.015,1.0,25.0,BLEND_RB,0.09326111878463417,1.2016992929050987,-0.1280623133585369,1.2190364656643249,1.1966078288836661,0.7282479625643682,3.0161501053649626,1.0907870120108558,0.9056249846929196,0.10625811533558127,1.2857867442321254,-0.12806231335853746,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.08335198486182138,1.072344164529893,-0.1677800293010948,1.1163803820564995,1.0426036979975537,1.1327640355516195,0.09262468630933696
U56,W,0.015,1.0,50.0,SPY,0.08504687094731622,1.1026032920788904,-0.12915612218694705,1.1168740380168036,1.0992547478557073,0.6584811428777267,3.0161501053649626,0.9861833883906381,0.719813169474609,0.09777577931058912,1.190280028378931,-0.1291561221869466,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,0.015,1.0,50.0,EWBH,0.08504687094731622,1.1026032920788904,-0.12915612218694705,1.1168740380168036,1.0992547478557073,0.6584811428777267,3.0161501053649626,0.9861833883906381,0.719813169474609,0.09777577931058912,1.190280028378931,-0.1291561221869466,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,0.015,1.0,50.0,BLEND_BH,0.08504687094731622,1.1026032920788904,-0.12915612218694705,1.1168740380168036,1.0992547478557073,0.6584811428777267,3.0161501053649626,0.9861833883906381,0.719813169474609,0.09777577931058912,1.190280028378931,-0.1291561221869466,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.12959540852136575,1.0198443191383304,-0.2675296144991486,1.2226182958687124,0.9795701554317167,1.06698440110468,0.16385088232303158
U56,W,0.015,1.0,50.0,BLEND_RB,0.08504687094731622,1.1026032920788904,-0.12915612218694705,1.1168740380168036,1.0992547478557073,0.6584811428777267,3.0161501053649626,0.9861833883906381,0.719813169474609,0.09777577931058912,1.190280028378931,-0.1291561221869466,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.07664376648890148,0.991624189359659,-0.16979350034060847,1.0332257314426927,0.963410839845658,1.0546222502785252,0.08577995572173136
U56,W,0.020,0.75,0.0,SPY,0.12014999456189313,1.3078729412435246,-0.14765004422980443,1.3431232040383605,1.284150948562567,0.8137484495086919,3.506382942083226,1.2287390131430875,1.188426875003423,0.13168913356431755,1.3693466954314064,-0.14765004422980454,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,True,True,True,True,True,False,True,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,0.020,0.75,0.0,EWBH,0.12014999456189313,1.3078729412435246,-0.14765004422980443,1.3431232040383605,1.284150948562567,0.8137484495086919,3.506382942083226,1.2287390131430875,1.188426875003423,0.13168913356431755,1.3693466954314064,-0.14765004422980454,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,0.020,0.75,0.0,BLEND_BH,0.12014999456189313,1.3078729412435246,-0.14765004422980443,1.3431232040383605,1.284150948562567,0.8137484495086919,3.506382942083226,1.2287390131430875,1.188426875003423,0.13168913356431755,1.3693466954314064,-0.14765004422980454,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,True,False,True,True,True,False,False,False,0.16742536796670726,1.125148448240253,-0.29839256492308897,1.3583704681443758,1.0600950123272692,1.1438420487189844,0.20296449532324545
U56,W,0.020,0.75,0.0,BLEND_RB,0.12014999456189313,1.3078729412435246,-0.14765004422980443,1.3431232040383605,1.284150948562567,0.8137484495086919,3.506382942083226,1.2287390131430875,1.188426875003423,0.13168913356431755,1.3693466954314064,-0.14765004422980454,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.10584916722795246,1.1403520444418296,-0.20111994923395493,1.2158719466535162,1.0810245090750388,1.1674753573403667,0.11245486137353256
U56,W,0.020,0.75,10.0,SPY,0.1162295339930286,1.2686753146710161,-0.14809080759214654,1.3027641647438848,1.245743566697983,0.7848531308785462,3.506382942083226,1.1871870518343108,1.1058366340986947,0.12773946456006335,1.3318413815124672,-0.14809080759214632,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,True,True,True,True,True,False,True,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,0.020,0.75,10.0,EWBH,0.1162295339930286,1.2686753146710161,-0.14809080759214654,1.3027641647438848,1.245743566697983,0.7848531308785462,3.506382942083226,1.1871870518343108,1.1058366340986947,0.12773946456006335,1.3318413815124672,-0.14809080759214632,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,0.020,0.75,10.0,BLEND_BH,0.1162295339930286,1.2686753146710161,-0.14809080759214654,1.3027641647438848,1.245743566697983,0.7848531308785462,3.506382942083226,1.1871870518343108,1.1058366340986947,0.12773946456006335,1.3318413815124672,-0.14809080759214632,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,True,False,True,True,True,False,False,False,0.16545275729153297,1.113674480352589,-0.301106196469597,1.3420546697001208,1.050643231758688,1.1348185286547345,0.20105973199246052
U56,W,0.020,0.75,10.0,BLEND_RB,0.1162295339930286,1.2686753146710161,-0.14809080759214654,1.3027641647438848,1.245743566697983,0.7848531308785462,3.506382942083226,1.1871870518343108,1.1058366340986947,0.12773946456006335,1.3318413815124672,-0.14809080759214632,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.10354417504936864,1.1176279641557552,-0.2018228446749173,1.1914696520575325,1.0596230858646454,1.146649550736201,0.11025256458394228
U56,W,0.020,0.75,25.0,SPY,0.11037345513700925,1.209765685566478,-0.1487517938718178,1.2421037770489964,1.1880255426552884,0.7419974728648995,3.506382942083226,1.124749529084998,0.983502359682811,0.12183969460699817,1.275468963789105,-0.14875179387181792,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,True,True,True,True,True,False,True,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,0.020,0.75,25.0,EWBH,0.11037345513700925,1.209765685566478,-0.1487517938718178,1.2421037770489964,1.1880255426552884,0.7419974728648995,3.506382942083226,1.124749529084998,0.983502359682811,0.12183969460699817,1.275468963789105,-0.14875179387181792,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,0.020,0.75,25.0,BLEND_BH,0.11037345513700925,1.209765685566478,-0.1487517938718178,1.2421037770489964,1.1880255426552884,0.7419974728648995,3.506382942083226,1.124749529084998,0.983502359682811,0.12183969460699817,1.275468963789105,-0.14875179387181792,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.16249944110107872,1.096435635315177,-0.3051577137617858,1.3175186435206756,1.0364467965517854,1.1212635599488583,0.19820761947964938
U56,W,0.020,0.75,25.0,BLEND_RB,0.11037345513700925,1.209765685566478,-0.1487517938718178,1.2421037770489964,1.1880255426552884,0.7419974728648995,3.506382942083226,1.124749529084998,0.983502359682811,0.12183969460699817,1.275468963789105,-0.14875179387181792,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.10009506414617841,1.0834751210035978,-0.20287679657847202,1.154786688463691,1.027463258509814,1.1153495016429074,0.10695670650660016
U56,W,0.020,0.75,50.0,SPY,0.10067860481310942,1.111339888951081,-0.1498530143263923,1.140744704022228,1.0915969990562207,0.6718490466519617,3.506382942083226,1.0204653620097102,0.7785733423801019,0.1120723488705766,1.181260845927782,-0.14985301432639275,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,0.020,0.75,50.0,EWBH,0.10067860481310942,1.111339888951081,-0.1498530143263923,1.140744704022228,1.0915969990562207,0.6718490466519617,3.506382942083226,1.0204653620097102,0.7785733423801019,0.1120723488705766,1.181260845927782,-0.14985301432639275,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,0.020,0.75,50.0,BLEND_BH,0.10067860481310942,1.111339888951081,-0.1498530143263923,1.140744704022228,1.0915969990562207,0.6718490466519617,3.506382942083226,1.0204653620097102,0.7785733423801019,0.1120723488705766,1.181260845927782,-0.14985301432639275,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,False,False,True,True,True,False,False,False,0.1575921461145875,1.067633653266613,-0.31186006341248895,1.2764701768188775,1.012738131823548,1.0986214078884324,0.19346748998344832
U56,W,0.020,0.75,50.0,BLEND_RB,0.10067860481310942,1.111339888951081,-0.1498530143263923,1.140744704022228,1.0915969990562207,0.6718490466519617,3.506382942083226,1.0204653620097102,0.7785733423801019,0.1120723488705766,1.181260845927782,-0.14985301432639275,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.09436881794196172,1.0263952823179832,-0.20463234001869612,1.0934607299377133,0.9737258349880628,1.0630346054107247,0.10148378386010415
U56,W,0.020,1.0,0.0,SPY,0.1311471792024872,1.2578720128376346,-0.1721952699101713,1.2854339862310475,1.2434023420162417,0.7616189415127513,3.9918738682526245,1.1596341055522488,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017187,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,True,True,True,True,True,False,True,False,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,0.15454794790057602
U56,W,0.020,1.0,0.0,EWBH,0.1311471792024872,1.2578720128376346,-0.1721952699101713,1.2854339862310475,1.2434023420162417,0.7616189415127513,3.9918738682526245,1.1596341055522488,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017187,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,True,False,True,True,True,True,False,False,False,0.25241531729980515,1.094139433254986,-0.441929199120771,1.2520231777542399,1.054074509328396,1.1216505977478437,0.3035355215537636
U56,W,0.020,1.0,0.0,BLEND_BH,0.1311471792024872,1.2578720128376346,-0.1721952699101713,1.2854339862310475,1.2434023420162417,0.7616189415127513,3.9918738682526245,1.1596341055522488,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017187,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,False,True,True,True,True,False,True,True,True,False,False,False,0.18534011136052375,1.0863594990458887,-0.3175643706308302,1.3190349693997714,1.0317273034218957,1.1188443545681064,0.23018117742527822
U56,W,0.020,1.0,0.0,BLEND_RB,0.1311471792024872,1.2578720128376346,-0.1721952699101713,1.2854339862310475,1.2434023420162417,0.7616189415127513,3.9918738682526245,1.1596341055522488,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017187,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,True,True,True,False,True,True,True,True,True,True,False,True,0.11560965204244655,1.1092950036894866,-0.22349133433525314,1.166200603717343,1.0678362562626362,1.1590711612193096,0.1266658665875915
