panel,cost,book,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe
u56,0.0,RULES v1,0.08997894640821591,0.8954252694704445,-0.13594412372957076,0.878571246017082,0.9148947556868064,0.10442363739044125,0.9780460789116631
u56,0.0,RULES v2 (LIVE),0.08853001193364474,1.2306524494146924,-0.12029817082125316,1.2511216287670823,1.2157985127425868,0.09730828776460765,1.3096108938377817
u56,10.0,RULES v1,0.06458507306778283,0.6647072611095126,-0.13827814258121418,0.6420634748709299,0.6877899536192127,0.077302799496622,0.7470621251510196
u56,10.0,RULES v2 (LIVE),0.08660060029784411,1.2056281407093048,-0.1205494676867116,1.2259292260997592,1.1908515172982774,0.09534815248934558,1.2850846619485738
u56,25.0,RULES v1,0.02757079458502565,0.31743645628951866,-0.15629907766509743,0.2860097288245392,0.34601144551356106,0.037834503358769034,0.3991985325090755
u56,25.0,RULES v2 (LIVE),0.08371267641165203,1.1680530085974432,-0.12092635506895333,1.1880997716532633,1.1533940644925451,0.09241429872042128,1.2482558034007076
broad,0.0,RULES v1,0.09562048178086613,0.9117838878057644,-0.18353080750936002,1.0362717600503204,0.8070353917672256,0.09283844674412256,0.8568806821147589
broad,0.0,RULES v2 (LIVE),0.08247733207508934,1.1336371255164472,-0.12211398589281552,1.254697356650477,1.0144128526124752,0.08210528304142972,1.1481353293632495
broad,10.0,RULES v1,0.06385177680442844,0.6349911081998837,-0.21191263611532518,0.7562149489638127,0.5320307500704073,0.05941502665859644,0.5762505378038233
broad,10.0,RULES v2 (LIVE),0.0803031894255104,1.1057901818007876,-0.12240793860208032,1.229067725847855,0.9843850631086558,0.07983337481604336,1.1185082795688426
broad,25.0,RULES v1,0.017877371243752993,0.21947520601685164,-0.2672108494702856,0.3350472612553231,0.11976494051872108,0.011143568780353386,0.15539928865606328
broad,25.0,RULES v2 (LIVE),0.07704992234239327,1.0639810341503695,-0.12284879701088991,1.1905864581466725,0.9393033946163348,0.07643420182382155,1.0740236940215924
small,0.0,RULES v1,0.11822754535286584,0.8280844840280862,-0.2929797122159079,0.9329234434765683,0.7358834137503976,0.11565852163900336,0.8009720288540425
small,0.0,RULES v2 (LIVE),0.040947697671652517,0.6112629937641564,-0.14326046128378245,0.6095057972748783,0.6152575422920412,0.04137059832439571,0.6070527207999409
small,10.0,RULES v1,0.08151457044948507,0.6027414977219842,-0.3283573771619781,0.6893969211991026,0.5262691942155566,0.07921670849894191,0.5806618551671671
small,10.0,RULES v2 (LIVE),0.03803686076484869,0.5710244752159079,-0.1470362580000899,0.5682458981113393,0.5757362229674686,0.03837588361212907,0.5664863714962136
small,25.0,RULES v1,0.028643394903377084,0.26450222481416125,-0.43035606447187935,0.3239957188596365,0.2115485293586361,0.026724735037732872,0.25006705141094493
small,25.0,RULES v2 (LIVE),0.033685535423260804,0.5106440984380529,-0.15266921361150154,0.506367839105369,0.516406565130351,0.033899609793537344,0.5055965085014014
