panel_id,rung,selector,arm,scope,e,k,seed,kind,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,V2_OOS_CAGR,V2_OOS_Sharpe,V2_OOS_MaxDD,d_vs_ORACLE_MaxDD,pass4a,pass4b,pass4a_oos,pass4b_oos
REF_u56_SPYin,0.0,IS_MaxDD_argmax,b0.015-g0.50-W,REF u56 (SPY investable),0.643,56,-1,reference,0.06342634146187032,1.3120309999564574,-0.07941454207677501,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09537642292649129,1.2855057617637429,-0.12054245051937396,0.0,True,False,False,False
REF_u56_SPYin,0.0,IS_Sharpe_argmax,b0-g1.00-M,REF u56 (SPY investable),0.643,56,-1,reference,0.1294161956588229,1.2952986427388946,-0.15447058749901865,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09537642292649129,1.2855057617637429,-0.12054245051937396,-0.07505604542224364,False,True,False,True
REF_u56_SPYin,0.0,control,control,REF u56 (SPY investable),0.643,56,-1,reference,0.18608523238029373,1.1423568010598417,-0.29165059272406924,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09537642292649129,1.2855057617637429,-0.12054245051937396,-0.21223605064729423,False,False,False,False
REF_u56_SPYin,0.0,ORACLE_OOS_MaxDD,b0.015-g0.50-W,REF u56 (SPY investable),0.643,56,-1,reference,0.06342634146187032,1.3120309999564574,-0.07941454207677501,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09537642292649129,1.2855057617637429,-0.12054245051937396,0.0,True,False,False,False
REF_u56_SPYin,10.0,IS_MaxDD_argmax,b0.015-g0.50-M,REF u56 (SPY investable),0.643,56,-1,reference,0.06352260335583759,1.2607195807211642,-0.08625461505575782,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09537642292649129,1.2855057617637429,-0.12054245051937396,-0.006590113719289747,False,False,False,False
REF_u56_SPYin,10.0,IS_Sharpe_argmax,b0-g1.00-M,REF u56 (SPY investable),0.643,56,-1,reference,0.12707827864889332,1.274323185325673,-0.15485402051048425,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09537642292649129,1.2855057617637429,-0.12054245051937396,-0.07518951917401617,False,True,False,True
REF_u56_SPYin,10.0,control,control,REF u56 (SPY investable),0.643,56,-1,reference,0.184744984869313,1.135311438641741,-0.29181075847430193,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09537642292649129,1.2855057617637429,-0.12054245051937396,-0.21214625713783386,False,False,False,False
REF_u56_SPYin,10.0,ORACLE_OOS_MaxDD,b0.015-g0.50-W,REF u56 (SPY investable),0.643,56,-1,reference,0.061707527577843146,1.278258786640972,-0.07966450133646807,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09537642292649129,1.2855057617637429,-0.12054245051937396,0.0,False,False,False,False
REF_u56_SPYin,25.0,IS_MaxDD_argmax,b0.015-g0.50-M,REF u56 (SPY investable),0.643,56,-1,reference,0.06198765863658795,1.231937060189151,-0.08651472397320437,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09537642292649129,1.2855057617637429,-0.12054245051937396,-0.006475334724531212,False,False,False,False
REF_u56_SPYin,25.0,IS_Sharpe_argmax,b0-g1.00-M,REF u56 (SPY investable),0.643,56,-1,reference,0.12357951127227085,1.2427352883823342,-0.15542917002768275,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.09537642292649129,1.2855057617637429,-0.12054245051937396,-0.0753897807790096,False,True,False,True
