panel,cadence,m,n_folds,mean_fold_OOS_Sharpe,mean_IS_fold_Sharpe,move_rate_key,move_rate_value,CAGR,Sharpe,MaxDD,H1,H2,keep4a,keep4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_keep4a,OOS_keep4b
U56,QUARTER,1,66,1.5713187991865285,1.4905737011776308,0.0,0.0,0.15141013445053675,1.1055057778386406,-0.19127561830465034,1.1663264874714745,1.0647832321409028,False,True,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True
U56,QUARTER,2,66,1.5713187991865285,1.4905737011776308,0.0,0.0,0.15141013445053675,1.1055057778386406,-0.19127561830465034,1.1663264874714745,1.0647832321409028,False,True,0.1716196082191408,1.1759465345181017,-0.19127561830465023,False,True
U56,QUARTER,4,66,1.5277895238586763,1.433472753773185,0.9848484848484849,0.9848484848484849,0.1566959717394414,1.0531629060449796,-0.20144579389406292,1.1127946536878326,1.0072122582347127,False,True,0.17770967707470064,1.1347163090119665,-0.20144579389406259,False,True
U56,QUARTER,8,66,1.4639986282800357,1.2477105853684145,1.0,1.0,0.13145873442676814,0.9252903387826507,-0.22455518013281917,0.912398207651559,0.9468248219480743,False,False,0.15780409412258534,1.037035151142217,-0.22455518013281928,False,False
U56,QUARTER,14,66,1.3780046822015557,1.2477105853684145,1.0,1.0,0.11482473655731051,0.8419195240553057,-0.22455518013281917,0.912398207651559,0.7904949866155994,False,False,0.12906016884708604,0.9035586754779977,-0.22455518013281928,False,False
U56,QUARTER,20,66,1.367731290943121,1.2477105853684145,1.0,1.0,0.11418629984059803,0.8353688623561856,-0.22455518013281917,0.912398207651559,0.779267643229026,False,False,0.12796285680602737,0.8926969546108903,-0.22455518013281928,False,False
U56,YEAR,1,15,1.2736189838187564,1.1761390519862185,0.0,0.0,0.15283506875814235,1.120220013691883,-0.19127561830465012,1.1957415098584463,1.0741538921782896,False,True,0.17241683168330546,1.173768304378072,-0.19127561830465023,False,True
U56,YEAR,2,15,1.2736189838187564,1.1761390519862185,0.0,0.0,0.15283506875814235,1.120220013691883,-0.19127561830465012,1.1957415098584463,1.0741538921782896,False,True,0.17241683168330546,1.173768304378072,-0.19127561830465023,False,True
U56,YEAR,4,15,1.2112939579955508,1.1197372455833035,1.0,1.0,0.16020201470313133,1.0586399553582377,-0.2014457938940627,1.1008480636322653,1.027179382688015,False,True,0.18105417979080207,1.1431686229812643,-0.20144579389406259,False,True
U56,YEAR,8,15,1.175524222808852,1.052310680918831,1.0,1.0,0.14263981720044883,0.9929982760453937,-0.22455518013281894,0.9947338384632306,1.003166860941496,False,False,0.16093610969441596,1.064794265725343,-0.22455518013281905,False,False
U56,YEAR,14,15,1.1592918787566702,1.052310680918831,1.0,1.0,0.13833141980852326,0.974892073767701,-0.22455518013281894,0.9947338384632306,0.968744246711993,False,False,0.15364578852064392,1.0361299955910925,-0.22455518013281905,False,False
U56,YEAR,20,15,1.1592918787566702,1.052310680918831,1.0,1.0,0.13833141980852326,0.974892073767701,-0.22455518013281894,0.9947338384632306,0.968744246711993,False,False,0.15364578852064392,1.0361299955910925,-0.22455518013281905,False,False
B136,QUARTER,1,66,1.4313759906569554,1.533191335418656,0.0,0.0,0.15619204622456184,1.0314826357055105,-0.20740302267849475,1.2557082269215887,0.848838328383836,False,False,0.1628665539757932,1.024015074035567,-0.20740302267849475,False,False
B136,QUARTER,2,66,1.4313759906569554,1.533191335418656,0.0,0.0,0.15619204622456184,1.0314826357055105,-0.20740302267849475,1.2557082269215887,0.848838328383836,False,False,0.1628665539757932,1.024015074035567,-0.20740302267849475,False,False
B136,QUARTER,4,66,1.4002045889243717,1.6889655605189111,0.8636363636363636,0.8636363636363636,0.1628153195549611,0.9802292325972792,-0.20203288162979272,1.38072723561102,0.6554641262601375,False,False,0.13974258430314945,0.8294575404320956,-0.20203288162979294,False,False
B136,QUARTER,8,66,1.363926969789241,1.5515991722626405,1.0,1.0,0.14167752913537224,0.8982614021919842,-0.2190422685420781,1.2100527981107134,0.5905473141877321,False,False,0.12095456108358471,0.7959848511067977,-0.20203288162979294,False,False
B136,QUARTER,14,66,1.3070955886342575,1.3609029075566443,1.0,1.0,0.13785081765364593,0.8633494946964461,-0.2190422685420781,1.1100673757037398,0.6309948653748094,False,False,0.13033813895915047,0.8232756064862145,-0.20203288162979294,False,False
B136,QUARTER,20,66,1.3008143159211727,1.345548685369104,1.0,1.0,0.13733492006067682,0.8599599534833698,-0.21904226854207698,1.102555886596078,0.6309948653748094,False,False,0.13033813895915047,0.8232756064862145,-0.20203288162979294,False,False
B136,YEAR,1,15,1.1684626251483343,1.2325632900750019,0.0,0.0,0.147246982907425,1.012939919209161,-0.20740302267849486,1.2707236526070902,0.798386873103038,False,False,0.14804969433594928,0.9759905636829302,-0.20740302267849475,False,False
B136,YEAR,2,15,1.1684626251483343,1.2325632900750019,0.0,0.0,0.147246982907425,1.012939919209161,-0.20740302267849486,1.2707236526070902,0.798386873103038,False,False,0.14804969433594928,0.9759905636829302,-0.20740302267849475,False,False
B136,YEAR,4,15,1.1228014178344738,1.3718937550008412,0.9333333333333333,0.9333333333333333,0.16003445560382645,1.000127882375083,-0.20203288162979283,1.3862139285702122,0.6729015941344023,False,False,0.1349277251848895,0.8404324392947632,-0.20203288162979294,False,False
B136,YEAR,8,15,1.0165692881665287,1.2754560430633255,1.0,1.0,0.1336399180226906,0.8793538565796003,-0.2679179203071369,1.1671618243007926,0.594218948460444,False,False,0.10789579356279377,0.7387446645728742,-0.20203288162979272,False,False
B136,YEAR,14,15,0.9691614316266751,1.1842702682798665,1.0,1.0,0.127761580913758,0.843824290122297,-0.2679179203071369,1.1043268681757719,0.5913674807006248,False,False,0.10835879611565646,0.7344816901594413,-0.20203288162979272,False,False
B136,YEAR,20,15,0.9691614316266751,1.1842702682798665,1.0,1.0,0.127761580913758,0.843824290122297,-0.2679179203071369,1.1043268681757719,0.5913674807006248,False,False,0.10835879611565646,0.7344816901594413,-0.20203288162979272,False,False
SMALL,QUARTER,1,58,0.7643788310300805,0.8898786279068286,0.0,0.0,0.07564483661262011,0.4982556789645277,-0.3581405418032819,0.6816102610075119,0.38232137144881195,False,False,0.07086077006544778,0.4534302580652866,-0.3581405418032817,False,False
SMALL,QUARTER,2,58,0.7643788310300805,0.8898786279068286,0.0,0.0,0.07564483661262011,0.4982556789645277,-0.3581405418032819,0.6816102610075119,0.38232137144881195,False,False,0.07086077006544778,0.4534302580652866,-0.3581405418032817,False,False
SMALL,QUARTER,4,58,0.7512712107636851,0.8175605645600639,0.9310344827586207,0.9310344827586207,0.07754920629454776,0.49084569944095857,-0.40389527504620837,0.7139801166743062,0.34727968716931656,False,False,0.07625468508135591,0.4651833510314537,-0.4038952750462087,False,False
SMALL,QUARTER,8,58,0.6591334125186781,0.7889498590800258,0.9655172413793104,0.9655172413793104,0.057776920974066615,0.4014408201725309,-0.3734051137620067,0.5607001837396054,0.30015711029553077,False,False,0.05017314015836827,0.3507363368227257,-0.3734051137620066,False,False
SMALL,QUARTER,14,58,1.0678711118968989,1.3735672619343717,1.0,1.0,0.12444441616897906,0.7688606248213493,-0.37411836270629684,1.0677603329807805,0.5695431982972697,False,False,0.11159184725299287,0.667742920666616,-0.37411836270629706,False,False
