panel,anchor,cost_bps,chooser,pick_H,anchor_H,reach_anchor,pick_is_FAST,pick_OOS_S,anchor_OOS_S,delta_vs_anchor,ladder_mean_OOS_S,best_OOS_S,worst_OOS_S,spy_OOS_S,pick_OOS_CAGR,pick_OOS_DD,anchor_OOS_CAGR,anchor_OOS_DD,spy_OOS_CAGR,spy_OOS_DD,rank_IS_OOS,keep4b,fail4b,keep4a,fail4a
B135,A,50.0,C_ISDD,63,126,0,0,0.8786691406561046,0.9235313172974946,-0.04486217664139003,0.809852442104555,0.9918423254674308,0.518826034180472,0.8769078511614361,0.14222654457968043,-0.2874298078072649,0.1444170623958314,-0.21224844512857488,0.15331427255204866,-0.3371595330739301,0.8333333333333334,False,"L_H2,L_DD",False,"A_H2,A_DD"
B135,A,100.0,C_ISSHARPE,252,126,0,0,0.921169902890107,0.8143999846600158,0.10676991823009119,0.6176655768089696,0.921169902890107,0.0691710471909483,0.8769078511614361,0.14668636055111817,-0.24374738030803278,0.12490799825116405,-0.21828944203452028,0.15331427255204866,-0.3371595330739301,1.0000000000000002,False,"L_H2,L_DD",False,A_DD
B135,A,100.0,C_ISCAGR,252,126,0,0,0.921169902890107,0.8143999846600158,0.10676991823009119,0.6176655768089696,0.921169902890107,0.0691710471909483,0.8769078511614361,0.14668636055111817,-0.24374738030803278,0.12490799825116405,-0.21828944203452028,0.15331427255204866,-0.3371595330739301,1.0000000000000002,False,"L_H2,L_DD",False,A_DD
B135,A,100.0,C_ISDD,63,126,0,0,0.7304862714338858,0.8143999846600158,-0.08391371322613006,0.6176655768089696,0.921169902890107,0.0691710471909483,0.8769078511614361,0.11447883881735788,-0.28983140255719864,0.12490799825116405,-0.21828944203452028,0.15331427255204866,-0.3371595330739301,1.0000000000000002,False,"L_H2,L_OOS,L_DD",False,"A_H2,A_DD"
B135,B,0.0,C_ISSHARPE,42,63,0,0,0.8772352268937006,0.7591763042708843,0.11805892262281625,0.902809256873685,1.0898035837176603,0.7591763042708843,0.8769078511614361,0.11574749564967624,-0.19995883544710424,0.09734374850655003,-0.20962500214152724,0.15331427255204866,-0.3371595330739301,0.09243697478991598,False,L_H2,False,"A_H2,A_DD"
B135,B,0.0,C_ISCAGR,42,63,0,0,0.8772352268937006,0.7591763042708843,0.11805892262281625,0.902809256873685,1.0898035837176603,0.7591763042708843,0.8769078511614361,0.11574749564967624,-0.19995883544710424,0.09734374850655003,-0.20962500214152724,0.15331427255204866,-0.3371595330739301,0.09243697478991598,False,L_H2,False,"A_H2,A_DD"
B135,B,0.0,C_ISDD,63,63,1,0,0.7591763042708843,0.7591763042708843,0.0,0.902809256873685,1.0898035837176603,0.7591763042708843,0.8769078511614361,0.09734374850655003,-0.20962500214152724,0.09734374850655003,-0.20962500214152724,0.15331427255204866,-0.3371595330739301,0.09243697478991598,False,"L_H2,L_OOS,L_DD",False,"A_H2,A_DD"
B135,B,10.0,C_ISSHARPE,42,63,0,0,0.8486821824901722,0.7333980866712816,0.11528409581889065,0.8764797244638847,1.0759030045137554,0.7333980866712816,0.8769078511614361,0.11144278601243585,-0.20294373444336722,0.09355877958336878,-0.20972115836238392,0.15331427255204866,-0.3371595330739301,-0.05882352941176472,False,"L_H2,L_OOS,L_DD",False,"A_H2,A_DD"
B135,B,10.0,C_ISCAGR,42,63,0,0,0.8486821824901722,0.7333980866712816,0.11528409581889065,0.8764797244638847,1.0759030045137554,0.7333980866712816,0.8769078511614361,0.11144278601243585,-0.20294373444336722,0.09355877958336878,-0.20972115836238392,0.15331427255204866,-0.3371595330739301,-0.05882352941176472,False,"L_H2,L_OOS,L_DD",False,"A_H2,A_DD"
B135,B,10.0,C_ISDD,63,63,1,0,0.7333980866712816,0.7333980866712816,0.0,0.8764797244638847,1.0759030045137554,0.7333980866712816,0.8769078511614361,0.09355877958336878,-0.20972115836238392,0.09355877958336878,-0.20972115836238392,0.15331427255204866,-0.3371595330739301,-0.05882352941176472,False,"L_H2,L_OOS,L_DD",False,"A_H2,A_DD"
B135,B,25.0,C_ISSHARPE,42,63,0,0,0.8056203375424864,0.6946001863754149,0.11102015116707153,0.8367899626600119,1.0549078617868257,0.6946001863754149,0.8769078511614361,0.1050109505349146,-0.20857522265004935,0.08790179137011256,-0.209865392693669,0.15331427255204866,-0.3371595330739301,-0.05882352941176472,False,"L_H2,L_OOS,L_DD",False,"A_H2,A_DD"
B135,B,25.0,C_ISCAGR,42,63,0,0,0.8056203375424864,0.6946001863754149,0.11102015116707153,0.8367899626600119,1.0549078617868257,0.6946001863754149,0.8769078511614361,0.1050109505349146,-0.20857522265004935,0.08790179137011256,-0.209865392693669,0.15331427255204866,-0.3371595330739301,-0.05882352941176472,False,"L_H2,L_OOS,L_DD",False,"A_H2,A_DD"
B135,B,25.0,C_ISDD,63,63,1,0,0.6946001863754149,0.6946001863754149,0.0,0.8367899626600119,1.0549078617868257,0.6946001863754149,0.8769078511614361,0.08790179137011256,-0.209865392693669,0.08790179137011256,-0.209865392693669,0.15331427255204866,-0.3371595330739301,-0.05882352941176472,False,"L_H2,L_OOS,L_DD",False,"A_H2,A_DD"
B135,B,50.0,C_ISSHARPE,42,63,0,0,0.7333414614596946,0.6296580037178177,0.10368345774187693,0.7702108834797957,1.0195571858463088,0.6296580037178177,0.8769078511614361,0.0943582297355734,-0.21788603289362773,0.07852783621094206,-0.21010578324581042,0.15331427255204866,-0.3371595330739301,-0.22689075630252106,False,"L_H2,L_OOS,L_DD",False,"A_H2,A_DD"
B135,B,50.0,C_ISCAGR,42,63,0,0,0.7333414614596946,0.6296580037178177,0.10368345774187693,0.7702108834797957,1.0195571858463088,0.6296580037178177,0.8769078511614361,0.0943582297355734,-0.21788603289362773,0.07852783621094206,-0.21010578324581042,0.15331427255204866,-0.3371595330739301,-0.22689075630252106,False,"L_H2,L_OOS,L_DD",False,"A_H2,A_DD"
B135,B,50.0,C_ISDD,63,63,1,0,0.6296580037178177,0.6296580037178177,0.0,0.7702108834797957,1.0195571858463088,0.6296580037178177,0.8769078511614361,0.07852783621094206,-0.21010578324581042,0.07852783621094206,-0.21010578324581042,0.15331427255204866,-0.3371595330739301,-0.22689075630252106,False,"L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
B135,B,100.0,C_ISSHARPE,42,63,0,0,0.5876308979942296,0.499197882125398,0.08843301586883162,0.6360715031225359,0.9476913937502426,0.499197882125398,0.8769078511614361,0.0733022271503001,-0.23960758584466868,0.05998232424531791,-0.21058656435009337,0.15331427255204866,-0.3371595330739301,0.2436974789915967,False,"L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
B135,B,100.0,C_ISCAGR,42,63,0,0,0.5876308979942296,0.499197882125398,0.08843301586883162,0.6360715031225359,0.9476913937502426,0.499197882125398,0.8769078511614361,0.0733022271503001,-0.23960758584466868,0.05998232424531791,-0.21058656435009337,0.15331427255204866,-0.3371595330739301,0.2436974789915967,False,"L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
B135,B,100.0,C_ISDD,63,63,1,0,0.499197882125398,0.499197882125398,0.0,0.6360715031225359,0.9476913937502426,0.499197882125398,0.8769078511614361,0.05998232424531791,-0.21058656435009337,0.05998232424531791,-0.21058656435009337,0.15331427255204866,-0.3371595330739301,0.2436974789915967,False,"L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,A,0.0,C_ISSHARPE,252,126,0,0,0.6843676325244892,0.47622899387277146,0.20813863865171772,0.5697351405964195,0.6886501071963258,0.4377208340167607,0.8768941923019906,0.11499481640072107,-0.37324901018808365,0.07553699467499952,-0.35702455081463413,0.15331706161492242,-0.3371726770846233,0.016666666666666666,False,"L_H2,L_OOS,L_DD",False,A_DD
SMALL663,A,0.0,C_ISCAGR,252,126,0,0,0.6843676325244892,0.47622899387277146,0.20813863865171772,0.5697351405964195,0.6886501071963258,0.4377208340167607,0.8768941923019906,0.11499481640072107,-0.37324901018808365,0.07553699467499952,-0.35702455081463413,0.15331706161492242,-0.3371726770846233,0.016666666666666666,False,"L_H2,L_OOS,L_DD",False,A_DD
SMALL663,A,0.0,C_ISDD,10,126,0,0,0.6386505046027978,0.47622899387277146,0.16242151073002636,0.5697351405964195,0.6886501071963258,0.4377208340167607,0.8768941923019906,0.10232895976253609,-0.33955494873756153,0.07553699467499952,-0.35702455081463413,0.15331706161492242,-0.3371726770846233,0.016666666666666666,False,"L_H1,L_H2,L_OOS,L_DD",False,"A_H2,A_DD"
SMALL663,A,10.0,C_ISSHARPE,252,126,0,0,0.667742920666616,0.45343025806528664,0.21431266260132936,0.5210219832507176,0.667742920666616,0.3926425228579467,0.8768941923019906,0.11159184725299265,-0.37411836270629684,0.070860770065448,-0.3581405418032817,0.15331706161492242,-0.3371726770846233,-0.03333333333333333,False,"L_H2,L_OOS,L_DD",False,A_DD
SMALL663,A,10.0,C_ISCAGR,252,126,0,0,0.667742920666616,0.45343025806528664,0.21431266260132936,0.5210219832507176,0.667742920666616,0.3926425228579467,0.8768941923019906,0.11159184725299265,-0.37411836270629684,0.070860770065448,-0.3581405418032817,0.15331706161492242,-0.3371726770846233,-0.03333333333333333,False,"L_H2,L_OOS,L_DD",False,A_DD
SMALL663,A,10.0,C_ISDD,10,126,0,0,0.5482539936731646,0.45343025806528664,0.09482373560787799,0.5210219832507176,0.667742920666616,0.3926425228579467,0.8768941923019906,0.08482325609089925,-0.34563611546475115,0.070860770065448,-0.3581405418032817,0.15331706161492242,-0.3371726770846233,-0.03333333333333333,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H2,A_DD"
SMALL663,A,25.0,C_ISSHARPE,252,126,0,0,0.6427325713839351,0.4191772426159823,0.2235553287679528,0.4478841845510628,0.6427325713839351,0.3249854662689595,0.8768941923019906,0.10650247538538249,-0.3754219180768815,0.0638769381751505,-0.35981361807801826,0.15331706161492242,-0.3371726770846233,-0.016666666666666666,False,"L_H2,L_OOS,L_DD",False,A_DD
SMALL663,A,25.0,C_ISCAGR,252,126,0,0,0.6427325713839351,0.4191772426159823,0.2235553287679528,0.4478841845510628,0.6427325713839351,0.3249854662689595,0.8768941923019906,0.10650247538538249,-0.3754219180768815,0.0638769381751505,-0.35981361807801826,0.15331706161492242,-0.3371726770846233,-0.016666666666666666,False,"L_H2,L_OOS,L_DD",False,A_DD
SMALL663,A,25.0,C_ISDD,10,126,0,0,0.412575640771924,0.4191772426159823,-0.006601601844058336,0.4478841845510628,0.6427325713839351,0.3249854662689595,0.8768941923019906,0.05906511445336493,-0.36718125893147324,0.0638769381751505,-0.35981361807801826,0.15331706161492242,-0.3371726770846233,-0.016666666666666666,False,"L_H1,L_H2,L_OOS,L_DD,L_CAGR",False,"A_H1,A_H2,A_DD"
SMALL663,A,50.0,C_ISSHARPE,252,126,0,0,0.6008789594149658,0.3620003737758874,0.23887858563907843,0.32606894900627437,0.6008789594149658,0.08660995123118846,0.8768941923019906,0.09806026807658696,-0.37759324824581664,0.05231817806922079,-0.367396337594333,0.15331706161492242,-0.3371726770846233,0.55,False,"L_H1,L_H2,L_OOS,L_DD",False,A_DD
SMALL663,A,50.0,C_ISCAGR,252,126,0,0,0.6008789594149658,0.3620003737758874,0.23887858563907843,0.32606894900627437,0.6008789594149658,0.08660995123118846,0.8768941923019906,0.09806026807658696,-0.37759324824581664,0.05231817806922079,-0.367396337594333,0.15331706161492242,-0.3371726770846233,0.55,False,"L_H1,L_H2,L_OOS,L_DD",False,A_DD
