panel,ladder,rung,claimset,cadence,turnover,CAGR_0,Sharpe_0,MaxDD_0,OOS_Sharpe_0,pass4b_0,pass4a_0,pass4b_oos_0,CAGR_10,Sharpe_10,MaxDD_10,OOS_Sharpe_10,pass4b_10,pass4a_10,pass4b_oos_10,CAGR_25,Sharpe_25,MaxDD_25,OOS_Sharpe_25,pass4b_25,pass4a_25,pass4b_oos_25,CAGR_50,Sharpe_50,MaxDD_50,OOS_Sharpe_50,pass4b_50,pass4a_50,pass4b_oos_50,b10_CAGR,b10_Sharpe,b10_MaxDD,b10_H1,b10_H2,b10_IS_CAGR,b10_IS_Sharpe,b10_IS_MaxDD,b10_OOS_CAGR,b10_OOS_Sharpe,b10_OOS_MaxDD
U56,L_N,5,CORE,W,3.1273037437962694,0.18196465057252098,1.002996992272682,-0.2584190256631338,0.9168346338038821,False,False,False,0.17827666701103606,0.9859644343185225,-0.25853596305636206,0.9002767132439443,False,False,False,0.1727603836850402,0.9602743363461008,-0.25871134063467516,0.875320094397844,False,False,False,0.1636083037599092,0.9171147251208728,-0.25900356058084617,0.8334368695935083,False,False,False,0.17827666701103606,0.9859644343185225,-0.25853596305636206,1.1972157872354316,0.826898186545906,0.1876467906540611,1.116389710650534,-0.24238280544701685,0.1706185380438232,0.9002767132439443,-0.2585359630563616
U56,L_N,8,CORE,W,3.0512772736591596,0.1719186030308113,1.0733379277501276,-0.2140744637926595,1.098920986005435,False,False,False,0.16835370055023535,1.0543570177313728,-0.21430270860985456,1.0797492270780045,False,False,False,0.1630224810273484,1.025735060581267,-0.21464496257431276,1.0508619586082162,False,False,False,0.15417999712345676,0.9776656138500508,-0.21521508393858235,1.0023991583550638,False,False,False,0.16835370055023535,1.0543570177313728,-0.21430270860985456,1.148026355406319,0.9848459742701502,0.1506137872324902,1.0244324713438449,-0.20214933127901147,0.18316254663029707,1.0797492270780045,-0.21430270860985456
U56,L_N,10,CORE,W,3.029138541150788,0.17478899973521989,1.1322485082705538,-0.2075937557990869,1.115253966049012,False,False,False,0.17124124583736267,1.1125375130716837,-0.20771056362661844,1.095423418561058,False,False,False,0.1659370234657127,1.0828582955553427,-0.207885748653727,1.0655787446410807,False,False,False,0.15714289727204878,1.0331174876703721,-0.20817765247257325,1.015595498667866,False,False,False,0.17124124583736267,1.1125375130716837,-0.20771056362661844,1.2474787205448488,1.003384921412402,0.16412630251975568,1.1406207251011073,-0.18868968177667844,0.17713100107447066,1.095423418561058,-0.20771056362661866
U56,L_N,12,CORE,W,3.040640012738739,0.18063203201308897,1.189572815604468,-0.20157957900867396,1.1962696636564965,True,False,True,0.17705025292752952,1.1691854832139659,-0.20169232886405797,1.1758369919110914,True,False,True,0.17169565752243154,1.13850613549322,-0.20186142896129933,1.1450954645953872,True,False,True,0.1628193335248882,1.0871349692867682,-0.20214319663797642,1.0936343367560755,True,False,True,0.17705025292752952,1.1691854832139659,-0.20169232886405797,1.2752665933754002,1.088420497455344,0.1627932771262759,1.1661166936671203,-0.16104868771188452,0.18891790746327697,1.1758369919110914,-0.2016923288640583
U56,L_N,15,CORE,W,3.019941232779304,0.1734958486696565,1.1830722832621352,-0.2094136394952859,1.2105433962064804,False,False,False,0.16995945257623468,1.1621168149681405,-0.20974140506046712,1.1905670568487305,False,False,False,0.16467309192025814,1.1306055013817442,-0.21023287009494063,1.1605351630818443,False,False,False,0.15591090882655223,1.0778976729846725,-0.21105148984792244,1.1103174650191523,False,False,False,0.16995945257623468,1.1621168149681405,-0.20974140506046712,1.251133850158724,1.106266399269583,0.14691876816665372,1.1330672758349964,-0.14478212452215866,0.18927385810504593,1.1905670568487305,-0.20974140506046712
U56,L_N,20,CORE,W,2.8973943077144937,0.1591395620313114,1.161199554935986,-0.19077308089240053,1.1851732463803113,True,False,True,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.1643314948267134,True,False,True,0.15077448878195643,1.1074053244018858,-0.19202946047584868,1.1330305824769695,True,False,True,0.1424663119822005,1.0534652452941082,-0.19351326163782356,1.080771794226427,True,False,True,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.203742907417884,1.0970651527689368,0.13911411272723173,1.111898434102762,-0.1395225553008913,0.1696947758085483,1.1643314948267134,-0.19127568902302317
U56,L_N,25,CORE,W,2.7345152794852705,0.15205558321821444,1.1494992764800147,-0.21113263827926199,1.1782490251819429,False,False,False,0.1489102187692648,1.1285133069631514,-0.21158700153786847,1.1579290814235303,False,False,False,0.14420745896070364,1.0969960514922585,-0.212268287775066,1.1274184275078485,False,False,False,0.13641012361724636,1.0443758863003378,-0.213403075302796,1.076494758975529,False,False,False,0.1489102187692648,1.1285133069631514,-0.21158700153786847,1.2022287079791567,1.0819406530423474,0.13051171690682306,1.0952962137355164,-0.14867717484226062,0.16428064522662233,1.1579290814235303,-0.21158700153786847
U56,L_N,30,CORE,W,2.6493013715765503,0.1431049938920388,1.1217670048598114,-0.2202209034513869,1.1527868878933705,False,False,False,0.14008113065953998,1.100757855994325,-0.22068513612656904,1.1329425107219153,False,False,False,0.13555965195561304,1.0692114130900194,-0.2213811886178545,1.1031502153500263,False,False,False,0.12806187712863815,1.0165563210377095,-0.2225404855958486,1.0534359972614422,False,False,False,0.14008113065953998,1.100757855994325,-0.22068513612656904,1.1595575204035486,1.0676142517992833,0.12162384147871874,1.0639173598439982,-0.15324876569526646,0.1555031765030752,1.1329425107219153,-0.22068513612656881
U56,L_N,40,CORE,W,2.313864592272747,0.13720484721660275,1.1464192576217327,-0.22953397433965161,1.117483980991828,False,False,False,0.13457634739318403,1.126761290242574,-0.229841888535963,1.0983460997969055,False,False,False,0.13064455373375128,1.0972540620574684,-0.23030357821583403,1.0696250831886709,False,False,False,0.12412067638353985,1.0480277233516653,-0.23107257689721916,1.0217246541422877,False,False,False,0.13457634739318403,1.126761290242574,-0.229841888535963,1.2715954869397383,1.0254030641968146,0.12806187458574558,1.1761943091849962,-0.12581425090959486,0.13996738679597365,1.0983460997969055,-0.2298418885359632
U56,L_H,21,CORE,W,7.18963666565319,0.17638599273472355,1.2130693383330884,-0.19452621384953905,1.1919168483146523,True,False,True,0.1679622583830449,1.162499076998433,-0.19477561065817217,1.142623045544897,True,False,True,0.15543549826519976,1.0864815888852986,-0.1951496282874402,1.0685448994009987,True,False,True,0.13484460456523095,0.9594604203339372,-0.19607328003982738,0.9448127250813646,True,False,True,0.1679622583830449,1.162499076998433,-0.19477561065817217,1.2475793246388016,1.101893004019132,0.15865003520315746,1.1986748385142443,-0.1393056914695101,0.17568436699087275,1.142623045544897,-0.19477561065817217
